timestamp,duration
1630588169439,2760
1630588172199,3040
1630588175239,3240
1630588178479,3040
1630588181519,3120
1630588184639,2240
1630588186879,3120
1630588189999,2800
1630588192799,3520
1630588196319,2800
1630588199119,3160
1630588202279,3280
1630588205559,2640
1630588208199,3480
1630588211679,2880
1630588214559,2840
1630588217399,3600
1630588220999,2600
1630588223599,2680
1630588226279,2760
1630588229039,2720
1630588231759,6240
1630588237999,1040
1630588239039,1960
1630588240999,2800
1630588243799,4520
1630588248319,2280
1630588250599,2120
1630588252719,1840
1630588254559,1480
1630588256039,2400
1630588258439,1840
1630588260279,2360
1630588262639,1880
1630588264519,1680
1630588266199,2080
1630588268279,3960
1630588272239,920
1630588273159,3440
1630588276599,1520
1630588278119,2000
1630588280119,2240
1630588282359,1160
1630588283519,1760
1630588285279,1560
1630588286839,1800
1630588288639,1800
1630588290439,2240
1630588292679,3160
1630588295839,2120
1630588297959,1480
1630588299439,1600
1630588301039,1760
1630588302799,3280
1630588306079,1600
1630588307679,1960
1630588309639,1840
1630588311479,1880
1630588313359,1560
1630588314919,1880
1630588316799,1800
1630588318599,1480
1630588320079,1920
1630588321999,1680
1630588323679,1760
1630588325439,1440
1630588326879,1600
1630588328479,2600
1630588331079,1560
1630588332639,1920
1630588334559,1720
1630588336279,1400
1630588337679,1920
1630588339599,1840
1630588341439,1640
1630588343079,1640
1630588344719,1720
1630588346439,1520
1630588347959,1640
1630588349599,1880
1630588351479,1640
1630588353119,1440
1630588354559,1680
1630588356239,1720
1630588357959,1880
1630588359839,1760
1630588361599,1640
1630588363239,2520
1630588365759,1960
1630588367719,1680
1630588369399,1480
1630588370879,2520
1630588373399,4160
1630588377559,1720
1630588379279,1480
1630588380759,1680
1630588382439,1400
1630588383839,1640
1630588385479,1400
1630588386879,1680
1630588388559,1720
1630588390279,1560
1630588391839,1360
1630588393199,1760
1630588394959,1520
1630588396479,1720
1630588398199,2160
1630588400359,1600
1630588401959,1480
1630588403439,1720
1630588405159,1360
1630588406519,1680
1630588408199,1920
1630588410119,1280
1630588411399,1800
1630588413199,1680
1630588414879,1560
1630588416439,1560
1630588417999,1680
1630588419679,1760
1630588421439,1760
1630588423199,1520
1630588424719,1840
1630588426559,1560
1630588428119,1640
1630588429759,1760
1630588431519,1640
1630588433159,1680
1630588434839,1480
1630588436319,1480
1630588437799,1800
1630588439599,1440
1630588441039,1600
1630588442639,2040
1630588444679,1640
1630588446319,1560
1630588447879,1840
1630588449719,1680
1630588451399,1800
1630588453199,1960
1630588455159,2760
1630588457919,1440
1630588459359,2160
1630588461519,1520
1630588463039,2560
1630588465599,3760
1630588469359,1840
1630588471199,2400
1630588473599,1680
1630588475279,1920
1630588477199,2360
1630588479559,2160
1630588481719,2600
1630588484319,2560
1630588486879,2360
1630588489239,2560
1630588491799,2440
1630588494239,2120
1630588496359,4560
1630588500919,1560
1630588502479,2520
1630588504999,2640
1630588507639,2360
1630588509999,2440
1630588512439,2760
1630588515199,2440
1630588517639,2800
1630588520439,2520
1630588522959,2480
1630588525439,2360
1630588527799,2520
1630588530319,2720
1630588533039,2480
1630588535519,2720
1630588538239,2560
1630588540799,2480
1630588543279,1880
1630588545159,2600
1630588547759,2880
1630588550639,2400
1630588553039,2800
1630588555839,2160
1630588557999,4120
1630588562119,6480
1630588568599,3120
1630588571719,3040
1630588574759,2960
1630588577719,2960
1630588580679,2880
1630588583559,2880
1630588586439,2800
1630588589239,2440
1630588591679,2120
1630588593799,2800
1630588596599,2920
1630588599519,3080
1630588602599,3720
1630588606319,2600
1630588608919,2560
1630588611479,2840
1630588614319,2640
1630588616959,2760
1630588619719,3400
1630588623119,6680
1630588629799,2440
1630588632239,2400
1630588634639,2040
1630588636679,3520
1630588640199,2200
1630588642399,3920
1630588646319,4040
1630588650359,1280
1630588651639,3000
1630588654639,2640
1630588657279,2320
1630588659599,2200
1630588661799,2720
1630588664519,2640
1630588667159,2680
1630588669839,2440
1630588672279,2520
1630588674799,2920
1630588677719,2360
1630588680079,2720
1630588682799,2480
1630588685279,2640
1630588687919,2520
1630588690439,2520
1630588692959,2920
1630588695879,2480
1630588698359,2720
1630588701079,2400
1630588703479,2320
1630588705799,2360
1630588708159,2880
1630588711039,2640
1630588713679,2080
1630588715759,2200
1630588717959,2480
1630588720439,2640
1630588723079,2880
1630588725959,2360
1630588728319,2400
1630588730719,2920
1630588733639,2680
1630588736319,2640
1630588738959,2760
1630588741719,2640
1630588744359,2600
1630588746959,3000
1630588749959,2840
1630588752799,3120
1630588755919,2840
1630588758759,2520
1630588761279,2880
1630588764159,2720
1630588766879,2120
1630588768999,3240
1630588772239,2000
1630588774239,2520
1630588776759,2840
1630588779599,2600
1630588782199,2640
1630588784839,2280
1630588787119,1880
1630588788999,2640
1630588791639,3040
1630588794679,3200
1630588797879,2440
1630588800319,3120
1630588803439,3400
1630588806839,3240
1630588810079,2360
1630588812439,2520
1630588814959,3040
1630588817999,2920
1630588820919,2680
1630588823599,3480
1630588827079,2760
1630588829839,3000
1630588832839,2680
1630588835519,3120
1630588838639,3280
1630588841919,3040
1630588844959,2600
1630588847559,3160
1630588850719,1920
1630588852639,2920
1630588855559,3360
1630588858919,4880
1630588863799,4800
1630588868599,8840
1630588877439,3840
1630588881279,3600
1630588884879,3280
1630588888159,3000
1630588891159,3160
1630588894319,2720
1630588897039,2240
1630588899279,3160
