timestamp,is_touching
1630588169093,1
1630588169231,1
1630588169298,1
1630588169445,1
1630588169539,1
1630588169641,1
1630588169706,1
1630588169812,1
1630588169891,1
1630588170063,1
1630588170126,1
1630588170209,1
1630588170336,1
1630588170428,1
1630588170529,1
1630588170661,1
1630588170792,1
1630588170829,1
1630588170947,1
1630588171046,1
1630588171128,1
1630588171259,1
1630588171353,1
1630588171463,1
1630588171557,1
1630588171637,1
1630588171720,1
1630588171861,1
1630588171945,1
1630588172041,1
1630588172145,1
1630588172245,1
1630588172322,1
1630588172493,1
1630588172589,1
1630588172663,1
1630588172753,1
1630588172850,1
1630588172961,1
1630588173106,1
1630588173191,1
1630588173283,1
1630588173362,1
1630588173456,1
1630588173562,1
1630588173716,1
1630588173811,1
1630588173875,1
1630588173977,1
1630588174079,1
1630588174161,1
1630588174314,1
1630588174396,1
1630588174517,1
1630588174582,1
1630588174697,1
1630588174788,1
1630588174964,1
1630588175000,1
1630588175119,1
1630588175217,1
1630588175287,1
1630588175384,1
1630588175520,1
1630588175629,1
1630588175715,1
1630588175794,1
1630588175893,1
1630588176029,1
1630588176124,1
1630588176227,1
1630588176331,1
1630588176426,1
1630588176500,1
1630588176620,1
1630588176755,1
1630588176819,1
1630588176927,1
1630588177029,1
1630588177124,1
1630588177235,1
1630588177362,1
1630588177462,1
1630588177555,1
1630588177666,1
1630588177729,1
1630588177841,1
1630588177958,1
1630588178061,1
1630588178162,1
1630588178254,1
1630588178318,1
1630588178427,1
1630588178583,1
1630588178661,1
1630588178750,1
1630588178845,1
1630588178940,1
1630588179063,1
1630588179211,1
1630588179275,1
1630588179367,1
1630588179478,1
1630588179542,1
1630588179646,1
1630588179813,1
1630588179875,1
1630588179980,1
1630588180076,1
1630588180178,1
1630588180240,1
1630588180412,1
1630588180515,1
1630588180580,1
1630588180714,1
1630588180774,1
1630588180870,1
1630588181018,1
1630588181116,1
1630588181211,1
1630588181314,1
1630588181379,1
1630588181476,1
1630588181612,1
1630588181701,1
1630588181812,1
1630588181910,1
1630588182023,1
1630588182073,1
1630588182247,1
1630588182344,1
1630588182407,1
1630588182517,1
1630588182616,1
1630588182746,1
1630588182841,1
1630588182934,1
1630588183049,1
1630588183177,1
1630588183210,1
1630588183327,1
1630588183479,1
1630588183605,1
1630588183678,1
1630588183743,1
1630588183845,1
1630588183951,1
1630588184061,1
1630588184159,1
1630588184262,1
1630588184327,1
1630588184427,1
1630588184527,1
1630588184662,1
1630588184776,1
1630588184880,1
1630588184959,1
1630588185036,1
1630588185143,1
1630588185300,1
1630588185363,1
1630588185459,1
1630588185565,1
1630588185666,1
1630588185763,1
1630588185902,1
1630588185959,1
1630588186097,1
1630588186162,1
1630588186263,1
1630588186356,1
1630588186493,1
1630588186592,1
1630588186693,1
1630588186797,1
1630588186929,1
1630588186967,1
1630588187106,1
1630588187214,1
1630588187310,1
1630588187373,1
1630588187482,1
1630588187559,1
1630588187718,1
1630588187798,1
1630588187896,1
1630588187994,1
1630588188081,1
1630588188193,1
1630588188305,1
1630588188446,1
1630588188511,1
1630588188615,1
1630588188710,1
1630588188797,1
1630588188966,1
1630588189029,1
1630588189128,1
1630588189213,1
1630588189303,1
1630588189413,1
1630588189545,1
1630588189646,1
1630588189751,1
1630588189844,1
1630588189944,1
1630588190006,1
1630588190131,1
1630588190244,1
1630588190344,1
1630588190446,1
1630588190545,1
1630588190609,1
1630588190746,1
1630588190879,1
1630588190972,1
1630588191030,1
1630588191147,1
1630588191242,1
1630588191397,1
1630588191463,1
1630588191583,1
1630588191663,1
1630588191810,1
1630588191818,1
1630588191994,1
1630588192097,1
1630588192160,1
1630588192260,1
1630588192353,1
1630588192455,1
1630588192597,1
1630588192692,1
1630588192797,1
1630588192857,1
1630588192961,1
1630588193056,1
1630588193197,1
1630588193291,1
1630588193394,1
1630588193495,1
1630588193594,1
1630588193679,1
1630588193810,1
1630588193917,1
1630588194012,1
1630588194111,1
1630588194175,1
1630588194266,1
1630588194412,1
1630588194512,1
1630588194612,1
1630588194702,1
1630588194811,1
1630588194911,1
1630588195046,1
1630588195111,1
1630588195205,1
1630588195300,1
1630588195396,1
1630588195472,1
1630588195626,1
1630588195724,1
1630588195818,1
1630588195964,1
1630588195996,1
1630588196076,1
1630588196260,1
1630588196328,1
1630588196447,1
