timestamp,breathing_waveform
1631023450729,7485278
1631023450769,7487155
1631023450809,7487051
1631023450849,7489084
1631023450889,7490545
1631023450929,7492631
1631023450969,7494404
1631023451009,7497272
1631023451049,7498210
1631023451089,7499775
1631023451129,7501913
1631023451169,7503321
1631023451209,7505199
1631023451249,7507232
1631023451289,7508953
1631023451329,7510361
1631023451369,7511874
1631023451409,7513073
1631023451449,7513021
1631023451489,7513907
1631023451529,7513907
1631023451569,7513125
1631023451609,7511613
1631023451649,7508536
1631023451689,7505772
1631023451729,7503165
1631023451769,7501444
1631023451809,7499514
1631023451849,7498628
1631023451889,7496698
1631023451929,7496073
1631023451969,7495134
1631023452009,7494195
1631023452049,7492109
1631023452089,7490597
1631023452129,7490649
1631023452169,7489189
1631023452209,7488563
1631023452249,7487103
1631023452289,7485747
1631023452329,7485434
1631023452369,7484652
1631023452409,7483348
1631023452449,7482774
1631023452489,7482357
1631023452529,7481419
1631023452569,7479489
1631023452609,7478290
1631023452649,7477768
1631023452689,7477664
1631023452729,7477090
1631023452769,7477664
1631023452809,7477455
1631023452849,7477090
1631023452889,7477247
1631023452929,7476517
1631023452969,7476777
1631023453009,7476882
1631023453049,7476151
1631023453089,7476360
1631023453129,7476099
1631023453169,7476360
1631023453209,7475995
1631023453249,7476047
1631023453289,7476151
1631023453329,7477664
1631023453369,7478498
1631023453409,7479176
1631023453449,7480532
1631023453489,7481679
1631023453529,7482357
1631023453569,7483765
1631023453609,7485643
1631023453649,7486633
1631023453689,7488041
1631023453729,7490597
1631023453769,7492370
1631023453809,7492735
1631023453849,7493778
1631023453889,7495082
1631023453929,7496073
1631023453969,7497689
1631023454009,7498315
1631023454049,7499567
1631023454089,7500349
1631023454129,7501235
1631023454169,7502695
1631023454209,7502904
1631023454249,7503008
1631023454289,7503321
1631023454329,7502435
1631023454369,7501079
1631023454409,7501183
1631023454449,7500870
1631023454489,7500610
1631023454529,7500192
1631023454569,7499514
1631023454609,7499097
1631023454649,7497950
1631023454689,7498367
1631023454729,7497898
1631023454769,7496490
1631023454809,7495864
1631023454849,7496438
1631023454889,7495708
1631023454929,7495342
1631023454969,7493986
1631023455009,7493674
1631023455049,7493413
1631023455089,7493204
1631023455129,7492526
1631023455169,7491483
1631023455209,7490336
1631023455249,7489398
1631023455289,7488615
1631023455329,7488250
1631023455369,7488041
1631023455409,7487937
1631023455449,7487259
1631023455489,7487155
1631023455529,7485590
1631023455569,7485434
1631023455609,7485330
1631023455649,7485330
1631023455689,7484235
1631023455729,7484860
1631023455769,7483713
1631023455809,7483974
1631023455849,7483557
1631023455889,7482879
1631023455929,7483087
1631023455969,7482044
1631023456009,7482618
1631023456049,7481679
1631023456089,7481053
1631023456129,7480323
1631023456169,7479854
1631023456209,7479541
1631023456249,7479593
1631023456289,7478968
1631023456329,7479020
1631023456369,7478759
1631023456409,7478498
1631023456449,7478290
1631023456489,7478237
1631023456529,7478185
1631023456569,7478029
1631023456609,7478081
1631023456649,7478759
1631023456689,7478185
1631023456729,7478237
1631023456769,7478655
1631023456809,7478915
1631023456849,7480323
1631023456889,7481210
1631023456929,7483192
1631023456969,7483661
1631023457009,7484443
1631023457049,7485643
1631023457089,7486633
1631023457129,7487311
1631023457169,7489398
1631023457209,7489867
1631023457249,7491275
1631023457289,7492057
1631023457329,7493152
1631023457369,7494247
1631023457409,7495238
1631023457449,7497011
1631023457489,7497481
1631023457529,7498732
1631023457569,7499567
1631023457609,7500297
1631023457649,7501444
1631023457689,7502330
1631023457729,7503373
1631023457769,7503791
1631023457809,7502748
1631023457849,7502956
1631023457889,7501548
1631023457929,7500557
1631023457969,7499618
1631023458009,7498419
1631023458049,7498106
1631023458089,7496698
1631023458129,7495916
1631023458169,7495186
1631023458209,7494195
1631023458249,7493517
1631023458289,7492214
1631023458329,7492005
1631023458369,7490597
1631023458409,7489554
1631023458449,7489345
1631023458489,7488511
1631023458529,7487937
1631023458569,7487259
1631023458609,7486998
1631023458649,7486321
1631023458689,7485069
1631023458729,7484287
1631023458769,7483557
1631023458809,7483087
1631023458849,7482149
1631023458889,7481888
1631023458929,7481158
1631023458969,7481575
1631023459009,7480897
1631023459049,7480845
1631023459089,7480063
1631023459129,7480636
1631023459169,7481471
1631023459209,7480323
1631023459249,7479593
1631023459289,7479698
1631023459329,7479802
1631023459369,7479280
1631023459409,7479124
1631023459449,7479489
1631023459489,7479802
1631023459529,7479020
1631023459569,7478759
1631023459609,7478602
1631023459649,7478185
1631023459689,7478342
1631023459729,7478081
1631023459769,7478550
1631023459809,7478968
1631023459849,7480063
1631023459889,7480741
1631023459929,7481731
1631023459969,7483139
1631023460009,7483765
1631023460049,7485434
1631023460089,7485695
1631023460129,7487363
1631023460169,7488198
1631023460209,7488980
1631023460249,7489971
1631023460289,7491275
1631023460329,7492526
1631023460369,7493465
1631023460409,7494091
1631023460449,7494977
1631023460489,7496333
1631023460529,7496855
1631023460569,7498002
1631023460609,7499045
1631023460649,7500244
1631023460689,7501392
1631023460729,7502435
1631023460769,7502748
1631023460809,7504729
1631023460849,7504469
1631023460889,7504834
1631023460929,7504781
1631023460969,7503426
1631023461009,7503269
1631023461049,7502643
1631023461089,7502226
1631023461129,7501652
1631023461169,7500662
1631023461209,7499827
1631023461249,7498889
1631023461289,7497637
1631023461329,7495916
1631023461369,7495134
1631023461409,7493934
1631023461449,7492839
1631023461489,7492683
1631023461529,7492005
1631023461569,7491588
1631023461609,7490910
1631023461649,7489971
1631023461689,7489398
1631023461729,7488772
1631023461769,7487833
1631023461809,7488354
1631023461849,7487259
1631023461889,7487416
1631023461929,7485695
1631023461969,7485017
1631023462009,7484913
1631023462049,7484808
1631023462089,7483609
1631023462129,7483244
1631023462169,7482566
1631023462209,7482305
1631023462249,7481679
1631023462289,7481106
1631023462329,7481106
1631023462369,7480845
1631023462409,7480636
1631023462449,7480532
1631023462489,7480793
1631023462529,7480271
1631023462569,7480376
1631023462609,7479958
1631023462649,7479489
1631023462689,7479906
1631023462729,7479437
1631023462769,7479280
1631023462809,7479176
1631023462849,7479385
1631023462889,7479333
1631023462929,7479593
1631023462969,7479176
1631023463009,7479593
1631023463049,7480167
1631023463089,7480636
1631023463129,7482201
1631023463169,7483139
1631023463209,7483817
1631023463249,7485225
1631023463289,7486060
1631023463329,7487781
1631023463369,7488876
1631023463409,7490232
1631023463449,7491223
1631023463489,7492370
1631023463529,7493204
1631023463569,7494560
1631023463609,7495134
1631023463649,7496333
1631023463689,7497272
1631023463729,7498210
1631023463769,7499723
1631023463809,7500244
1631023463849,7501496
1631023463889,7501548
1631023463929,7502748
1631023463969,7503321
1631023464009,7504416
1631023464049,7505355
1631023464089,7505824
1631023464129,7505251
1631023464169,7505407
1631023464209,7505407
1631023464249,7504886
1631023464289,7504103
1631023464329,7503791
1631023464369,7502591
1631023464409,7501965
1631023464449,7500870
1631023464489,7499984
1631023464529,7498941
1631023464569,7498263
1631023464609,7497220
1631023464649,7495708
1631023464689,7494821
1631023464729,7494873
1631023464769,7493361
1631023464809,7492526
1631023464849,7491849
1631023464889,7491118
1631023464929,7490649
1631023464969,7489554
1631023465009,7488980
1631023465049,7488719
1631023465089,7488041
1631023465129,7488041
1631023465169,7486998
1631023465209,7486425
1631023465249,7485486
1631023465289,7485486
1631023465329,7484547
1631023465369,7484130
1631023465409,7483974
1631023465449,7483661
1631023465489,7483087
1631023465529,7482879
1631023465569,7482096
1631023465609,7482044
1631023465649,7481053
1631023465689,7480949
1631023465729,7480011
1631023465769,7479958
1631023465809,7479593
1631023465849,7479437
1631023465889,7479854
1631023465929,7479437
1631023465969,7479906
1631023466009,7480115
1631023466049,7481471
1631023466089,7481731
1631023466129,7482670
1631023466169,7483035
1631023466209,7484860
1631023466249,7485590
1631023466289,7487259
1631023466329,7488667
1631023466369,7488719
1631023466409,7490336
1631023466449,7492318
1631023466489,7493152
1631023466529,7494091
1631023466569,7494665
1631023466609,7495238
1631023466649,7496333
