timestamp,duration
1631290339615,2760
1631290342375,2560
1631290344935,2480
1631290347415,2760
1631290350175,2600
1631290352775,2480
1631290355255,2880
1631290358135,2840
1631290360975,3080
1631290364055,2920
1631290366975,2840
1631290369815,2920
1631290372735,2880
1631290375615,3120
1631290378735,2440
1631290381175,2320
1631290383495,2400
1631290385895,2720
1631290388615,2360
1631290390975,2480
1631290393455,2920
1631290396375,2800
1631290399175,2600
1631290401775,2520
1631290404295,2760
1631290407055,2920
1631290409975,2560
1631290412535,2680
1631290415215,2520
1631290417735,2800
1631290420535,2560
1631290423095,2680
1631290425775,2520
1631290428295,2640
1631290430935,2720
1631290433655,3080
1631290436735,2920
1631290439655,2680
1631290442335,2720
1631290445055,2920
1631290447975,2880
1631290450855,3000
1631290453855,2840
1631290456695,2880
1631290459575,3040
1631290462615,2680
1631290465295,2760
1631290468055,2720
1631290470775,4040
1631290474815,3400
1631290478215,2920
1631290481135,3120
1631290484255,2880
1631290487135,2760
1631290489895,3040
1631290492935,3000
1631290495935,2680
1631290498615,3120
1631290501735,2280
1631290504015,4720
1631290508735,3120
1631290511855,4120
1631290515975,7800
1631290523775,3840
1631290527615,3600
1631290531215,3600
1631290534815,3720
1631290538535,3720
1631290542255,3000
1631290545255,3200
1631290548455,2920
1631290551375,3160
1631290554535,3040
1631290557575,3520
1631290561095,3280
1631290564375,3200
1631290567575,3320
1631290570895,3960
1631290574855,3840
1631290578695,2840
1631290581535,3320
1631290584855,3600
1631290588455,3040
1631290591495,3400
1631290594895,3280
1631290598175,3120
1631290601295,3360
1631290604655,3560
1631290608215,3200
1631290611415,3400
1631290614815,3560
1631290618375,3040
1631290621415,3480
1631290624895,3320
1631290628215,4160
1631290632375,5480
1631290637855,2960
1631290640815,1760
1631290642575,3400
1631290645975,3160
1631290649135,2400
1631290651535,5640
1631290657175,2680
1631290659855,2000
1631290661855,5920
1631290667775,4000
1631290671775,5280
1631290677055,12280
1631290689335,3600
1631290692935,12960
1631290705895,12680
1631290718575,4440
1631290723015,6760
1631290729775,9800
1631290739575,5040
1631290744615,13200
1631290757815,13080
1631290770895,6440
1631290777335,7920
1631290785255,11560
1631290796815,26240
1631290823055,5080
1631290828135,8760
1631290836895,5320
1631290842215,10040
1631290852255,9240
1631290861495,3680
1631290865175,7520
1631290872695,4880
1631290877575,13680
1631290891255,2480
1631290893735,2360
1631290896095,2360
1631290898455,15200
1631290913655,9720
1631290923375,5560
1631290928935,15960
1631290944895,33960
1631290978855,18840
1631290997695,4040
1631291001735,7600
1631291009335,6120
1631291015455,6960
1631291022415,16720
1631291039135,5800
1631291044935,7960
1631291052895,29760
1631291082655,7040
1631291089695,5320
1631291095015,5160
1631291100175,13000
1631291113175,7720
1631291120895,5200
1631291126095,5040
1631291131135,7680
1631291138815,3080
1631291141895,6280
1631291148175,4680
1631291152855,9880
1631291162735,24560
1631291187295,8440
1631291195735,24680
1631291220415,39960
1631291260375,11280
1631291271655,7280
1631291278935,9440
1631291288375,8720
1631291297095,10520
1631291307615,5080
1631291312695,8120
1631291320815,7840
1631291328655,4200
1631291332855,4240
1631291337095,5320
1631291342415,5920
1631291348335,26360
1631291374695,4440
1631291379135,2440
1631291381575,8320
