timestamp,duration
1631290337628,761
1631290338389,787
1631290339176,816
1631290339992,821
1631290340813,850
1631290341663,845
1631290342508,835
1631290343343,799
1631290344142,779
1631290344921,784
1631290345705,755
1631290346460,801
1631290347261,790
1631290348051,805
1631290348856,796
1631290349652,797
1631290350449,795
1631290351244,826
1631290352070,839
1631290352909,878
1631290353787,901
1631290354688,888
1631290355576,853
1631290356429,866
1631290357295,871
1631290358166,880
1631290359046,889
1631290359935,867
1631290360802,871
1631290361673,877
1631290362550,880
1631290363430,858
1631290364288,862
1631290365150,883
1631290366033,889
1631290366922,882
1631290367804,901
1631290368705,923
1631290369628,926
1631290370554,890
1631290371444,906
1631290372350,888
1631290373238,856
1631290374094,860
1631290374954,886
1631290375840,900
1631290376740,883
1631290377623,925
1631290378548,942
1631290379490,928
1631290380418,908
1631290381326,922
1631290382248,906
1631290383154,868
1631290384022,883
1631290384905,874
1631290385779,876
1631290386655,848
1631290387503,859
1631290388362,873
1631290389235,882
1631290390117,846
1631290390963,800
1631290391763,800
1631290392563,767
1631290393330,776
1631290394106,767
1631290394873,762
1631290395635,740
1631290396375,741
1631290397116,782
1631290397898,781
1631290398679,821
1631290399500,827
1631290400327,875
1631290401202,886
1631290402088,876
1631290402964,853
1631290403817,869
1631290404686,867
1631290405553,834
1631290406387,846
1631290407233,847
1631290408080,857
1631290408937,841
1631290409778,874
1631290410652,904
1631290411556,914
1631290412470,923
1631290413393,948
1631290414341,949
1631290415290,926
1631290416216,933
1631290417149,927
1631290418076,899
1631290418975,868
1631290419843,864
1631290420707,848
1631290421555,817
1631290422372,821
1631290423193,852
1631290424045,880
1631290424925,883
1631290425808,915
1631290426723,944
1631290427667,956
1631290428623,933
1631290429556,955
1631290430511,955
1631290431466,947
1631290432413,915
1631290433328,920
1631290434248,920
1631290435168,885
1631290436053,897
1631290436950,899
1631290437849,897
1631290438746,872
1631290439618,893
1631290440511,909
1631290441420,899
1631290442319,873
1631290443192,900
1631290444092,897
1631290444989,888
1631290445877,864
1631290446741,888
1631290447629,887
1631290448516,868
1631290449384,857
1631290450241,869
1631290451110,873
1631290451983,874
1631290452857,855
1631290453712,885
1631290454597,894
1631290455491,887
1631290456378,868
1631290457246,897
1631290458143,893
1631290459036,872
1631290459908,861
1631290460769,868
1631290461637,858
1631290462495,826
1631290463321,814
1631290464135,846
1631290464981,868
1631290465849,888
1631290466737,878
1631290467615,912
1631290468527,926
1631290469453,917
1631290470370,885
1631290471255,908
1631290472163,898
1631290473061,860
1631290473921,842
1631290474763,849
1631290475612,853
1631290476465,849
1631290477314,841
1631290478155,879
1631290479034,895
1631290479929,892
1631290480821,877
