trialStartTime,trialEndTime,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
315.07532381103374,315.59027887904085,R,None,None,1,,0,0
317.562513747951,318.0774004200939,Q,None,None,1,,1,0
320.06003473792225,320.5588395721279,M,None,None,1,,2,0
322.55987522308715,323.0560791650787,Q,m,m,1,0.4866654151119292,3,0
325.05983345699497,325.5569749721326,K,None,None,1,,4,0
327.5601536571048,328.0567984059453,H,None,None,1,,5,0
330.05947560211644,330.5565978200175,B,None,None,1,,6,0
332.5595431420952,333.05678425193764,F,None,None,1,,7,0
335.05874028010294,335.5565502811223,B,m,m,1,0.4138009629677981,8,0
337.5598643880803,338.0567755829543,F,m,m,1,0.5540809580124915,9,0
340.05982245714404,340.5565728601068,X,None,None,1,,10,0
342.55863685999066,343.05670541292056,H,None,None,1,,11,0
345.0587561731227,345.55659497505985,R,None,None,1,,12,0
347.5588095970452,348.0566371360328,K,None,None,1,,13,0
350.0585362690035,350.5565559221432,Q,None,None,1,,14,0
352.5586800179444,353.0559957961086,K,m,m,1,0.4304074400570243,15,0
355.058590719942,355.55644857301377,B,None,None,1,,16,0
357.55939873913303,358.056463485118,M,None,None,1,,17,0
360.05712971207686,360.5564918711316,X,None,None,1,,18,0
362.55918570398353,363.0563809289597,F,None,None,1,,19,0
706.894840633031,707.4055591051001,F,None,None,1,,0,1
709.3881541320588,709.885153068928,Q,None,None,1,,1,1
711.8873143640812,712.3849217940588,M,None,None,1,,2,1
714.3869083279278,714.8843054440804,B,None,None,1,,3,1
716.8871819360647,717.3849242799915,X,None,None,1,,4,1
719.3876888800878,719.8849338931032,K,None,None,1,,5,1
721.8869744681288,722.3843903709203,X,m,m,1,0.4833817719481885,6,1
724.3988367901184,724.905191692058,R,None,None,1,,7,1
726.8868811540306,727.3848592890427,H,None,None,1,,8,1
729.3875151840039,729.8848219909705,R,m,m,1,0.4389268688391894,9,1
731.8876584910322,732.3847380420193,Q,None,None,1,,10,1
734.3857775530778,734.884619534947,H,None,None,1,,11,1
736.8866494081449,737.3846253980882,F,None,None,1,,12,1
739.3854067400098,739.8841930669732,H,m,m,1,0.399272533133626,13,1
741.8867096370086,742.3845465041231,K,None,None,1,,14,1
744.3862551851198,744.9007932711393,B,None,None,1,,15,1
746.9035046400968,747.4007309610024,M,None,None,1,,16,1
749.4031302530784,749.901112816995,X,None,None,1,,17,1
751.9032880340237,752.4011514149606,M,m,m,1,0.5435155949089676,18,1
754.4040024329443,754.9010258850176,R,None,None,1,,19,1
1044.4862653880846,1044.9968375279568,F,None,None,1,,0,2
1046.9998250070494,1047.4966955720447,R,None,None,1,,1,2
1049.4997487880755,1049.9966870539356,H,None,None,1,,2,2
1051.9986045509577,1052.4970770780928,B,None,None,1,,3,2
1054.4965550310444,1054.9969977240544,H,m,m,1,0.3991551171056926,4,2
1056.999224316096,1057.4960362529382,B,m,m,1,0.6051124359946698,5,2
1059.4991734330542,1059.9969270760191,M,None,None,1,,6,2
1061.999497110024,1062.496926388936,X,None,None,1,,7,2
1064.49985434697,1064.9968774919398,K,None,None,1,,8,2
1066.998981758952,1067.496782114962,Q,None,None,1,,9,2
1069.4989830229897,1069.996889590053,K,m,m,1,0.3556826361455023,10,2
1071.999128564028,1072.4968762909994,M,None,None,1,,11,2
1074.498949751025,1074.9967606291175,F,None,None,1,,12,2
1076.998997763032,1077.496701534139,X,None,None,1,,13,2
1079.4988400950097,1079.996801875997,B,None,None,1,,14,2
1081.998900972074,1082.4965925309807,H,None,None,1,,15,2
1084.4988408929205,1084.996699395124,R,None,None,1,,16,2
1086.996095661074,1087.4966744100675,K,None,None,1,,17,2
1089.4986062489916,1089.9966039820574,R,m,m,1,0.4366206200793385,18,2
1091.9994021099992,1092.496517705964,Q,None,None,1,,19,2
