timestamp,breathing_waveform
1631290337175,7098382
1631290337215,7097913
1631290337255,7097495
1631290337295,7097808
1631290337335,7099112
1631290337375,7099686
1631290337415,7100676
1631290337455,7100676
1631290337495,7101094
1631290337535,7102032
1631290337575,7102554
1631290337615,7103127
1631290337655,7103858
1631290337695,7104431
1631290337735,7105578
1631290337775,7107404
1631290337815,7108447
1631290337855,7110794
1631290337895,7114183
1631290337935,7117625
1631290337975,7119450
1631290338015,7121171
1631290338055,7122631
1631290338095,7122944
1631290338135,7123153
1631290338175,7122579
1631290338215,7121901
1631290338255,7120285
1631290338295,7118929
1631290338335,7117625
1631290338375,7115904
1631290338415,7115174
1631290338455,7114861
1631290338495,7114183
1631290338535,7113766
1631290338575,7113349
1631290338615,7111576
1631290338655,7110637
1631290338695,7109542
1631290338735,7108186
1631290338775,7108708
1631290338815,7110220
1631290338855,7110689
1631290338895,7111159
1631290338935,7111419
1631290338975,7111524
1631290339015,7110116
1631290339055,7109490
1631290339095,7109072
1631290339135,7108916
1631290339175,7109646
1631290339215,7110689
1631290339255,7112097
1631290339295,7112932
1631290339335,7110950
1631290339375,7109072
1631290339415,7109177
1631290339455,7110898
1631290339495,7112097
1631290339535,7112306
1631290339575,7111680
1631290339615,7111315
1631290339655,7111680
1631290339695,7111993
1631290339735,7112775
1631290339775,7112619
1631290339815,7112879
1631290339855,7111941
1631290339895,7112045
1631290339935,7110794
1631290339975,7110741
1631290340015,7111159
1631290340055,7112567
1631290340095,7112671
1631290340135,7113349
1631290340175,7112149
1631290340215,7111210
1631290340255,7109907
1631290340295,7108186
1631290340335,7108082
1631290340375,7108812
1631290340415,7108238
1631290340455,7108655
1631290340495,7108082
1631290340535,7107873
1631290340575,7107351
1631290340615,7107143
1631290340655,7105787
1631290340695,7105787
1631290340735,7105213
1631290340775,7107143
1631290340815,7109229
1631290340855,7110272
1631290340895,7110168
1631290340935,7109907
1631290340975,7110324
1631290341015,7109698
1631290341055,7108655
1631290341095,7109802
1631290341135,7110950
1631290341175,7110272
1631290341215,7110533
1631290341255,7110272
1631290341295,7109646
1631290341335,7109437
1631290341375,7109177
1631290341415,7109020
1631290341455,7108447
1631290341495,7108186
1631290341535,7108708
1631290341575,7107977
1631290341615,7107612
1631290341655,7105474
1631290341695,7105526
1631290341735,7106309
1631290341775,7105787
1631290341815,7106361
1631290341855,7107404
1631290341895,7107404
1631290341935,7107456
1631290341975,7107977
1631290342015,7107717
1631290342055,7107560
1631290342095,7107664
1631290342135,7106882
1631290342175,7105370
1631290342215,7104327
1631290342255,7103649
1631290342295,7103962
1631290342335,7103388
1631290342375,7103962
1631290342415,7103075
1631290342455,7102815
1631290342495,7103127
1631290342535,7104223
1631290342575,7105943
1631290342615,7105370
1631290342655,7105578
1631290342695,7105996
1631290342735,7105943
1631290342775,7105370
1631290342815,7105161
1631290342855,7104744
1631290342895,7105839
1631290342935,7106256
1631290342975,7106256
1631290343015,7106778
1631290343055,7107247
1631290343095,7107508
1631290343135,7107300
1631290343175,7106100
1631290343215,7105839
1631290343255,7105526
1631290343295,7106100
1631290343335,7104848
1631290343375,7105578
1631290343415,7105318
1631290343455,7104848
1631290343495,7105683
1631290343535,7104900
1631290343575,7105161
