timestamp,green,ir,red
1631290337178,66351,333545,361749
1631290337188,66374,333570,361742
1631290337198,66381,333507,361749
1631290337208,66396,333571,361749
1631290337218,66409,333579,361799
1631290337228,66415,333573,361729
1631290337238,66435,333566,361751
1631290337248,66449,333535,361777
1631290337258,66453,333554,361774
1631290337268,66447,333527,361808
1631290337278,66439,333518,361801
1631290337288,66438,333463,361748
1631290337298,66425,333432,361764
1631290337308,66389,333374,361727
1631290337318,66369,333355,361715
1631290337328,66344,333384,361736
1631290337338,66311,333378,361703
1631290337348,66287,333297,361688
1631290337358,66265,333282,361648
1631290337368,66258,333283,361678
1631290337378,66243,333309,361649
1631290337388,66223,333283,361674
1631290337398,66210,333306,361683
1631290337408,66207,333278,361661
1631290337418,66207,333271,361695
1631290337428,66207,333286,361664
1631290337438,66204,333242,361708
1631290337448,66205,333304,361709
1631290337458,66199,333272,361714
1631290337468,66197,333225,361729
1631290337478,66219,333271,361689
1631290337488,66207,333303,361786
1631290337498,66210,333254,361771
1631290337508,66223,333281,361811
1631290337518,66220,333313,361825
1631290337528,66217,333296,361842
1631290337538,66215,333308,361856
1631290337548,66216,333309,361831
1631290337558,66206,333307,361848
1631290337568,66206,333282,361840
1631290337578,66217,333313,361858
1631290337588,66217,333315,361873
1631290337598,66213,333296,361896
1631290337608,66199,333335,361918
1631290337618,66221,333361,361921
1631290337628,66227,333351,362012
1631290337638,66234,333362,361999
1631290337648,66248,333376,362025
1631290337658,66239,333393,362024
1631290337668,66232,333387,362005
1631290337678,66237,333408,362062
1631290337688,66244,333451,362071
1631290337698,66248,333479,362066
1631290337708,66253,333399,362058
1631290337718,66256,333484,362083
1631290337728,66265,333488,362094
1631290337738,66275,333501,362122
1631290337748,66277,333495,362098
1631290337758,66294,333509,362136
1631290337768,66308,333523,362167
1631290337778,66316,333555,362179
1631290337788,66338,333604,362193
1631290337798,66356,333558,362194
1631290337808,66375,333596,362242
1631290337818,66377,333607,362219
1631290337828,66391,333568,362213
1631290337838,66395,333591,362184
1631290337848,66414,333608,362243
1631290337858,66432,333678,362248
1631290337868,66442,333586,362260
1631290337878,66458,333660,362265
1631290337888,66477,333679,362260
1631290337898,66498,333682,362296
1631290337908,66508,333685,362299
1631290337918,66517,333626,362287
1631290337928,66512,333662,362319
1631290337938,66529,333653,362331
1631290337948,66524,333662,362308
1631290337958,66547,333689,362300
1631290337968,66561,333694,362328
1631290337978,66565,333723,362310
1631290337988,66588,333720,362315
1631290337998,66588,333727,362327
1631290338008,66605,333769,362338
1631290338018,66606,333703,362295
1631290338028,66612,333743,362312
1631290338038,66622,333708,362298
1631290338048,66627,333744,362316
1631290338058,66640,333633,362301
1631290338068,66623,333637,362315
1631290338078,66595,333601,362289
1631290338088,66596,333614,362282
1631290338098,66570,333516,362326
1631290338108,66537,333505,362299
1631290338118,66528,333543,362312
1631290338128,66499,333501,362289
1631290338138,66478,333436,362293
1631290338148,66464,333473,362295
1631290338158,66435,333434,362257
1631290338168,66431,333447,362267
1631290338178,66410,333434,362272
1631290338188,66402,333384,362293
1631290338198,66395,333388,362284
1631290338208,66377,333356,362290
1631290338218,66372,333339,362279
1631290338228,66352,333338,362204
1631290338238,66349,333336,362250
1631290338248,66323,333294,362187
1631290338258,66325,333337,362192
1631290338268,66304,333336,362187
