timestamp,hr,br,posture,hr_confidence,hrv,is_hr_unreliable,is_br_unreliable,is_hrv_unreliable
1629797528444,68,18.0,-175,99,91,0,0,0
1629797529444,72,18.0,-169,99,90,0,0,0
1629797530444,75,18.0,-169,99,90,0,0,0
1629797531444,74,19.0,-172,99,90,0,0,0
1629797532444,73,19.0,-173,99,90,0,0,0
1629797533444,73,18.0,-172,99,90,0,0,0
1629797534444,72,18.0,-177,99,90,0,0,0
1629797535444,71,18.0,180,99,90,0,0,0
1629797536444,72,18.0,-165,100,90,0,0,0
1629797537444,71,18.0,-165,100,90,0,0,0
1629797538444,71,18.0,-168,100,90,0,0,0
1629797539444,73,18.0,-168,100,90,0,0,0
1629797540444,69,18.0,-167,100,90,0,0,0
1629797541444,68,18.0,-166,100,90,0,0,0
1629797542444,69,18.0,-166,100,90,0,0,0
1629797543444,68,18.0,-166,100,90,0,0,0
1629797544444,66,18.0,-166,100,90,0,0,0
1629797545444,65,18.0,-166,100,90,0,0,0
1629797546444,64,18.0,-166,100,90,0,0,0
1629797547444,62,17.0,-166,100,91,0,0,0
1629797548444,61,17.0,-166,100,91,0,0,0
1629797549444,60,17.0,-166,100,91,0,0,0
1629797550444,61,17.0,-166,100,92,0,0,0
1629797551444,60,17.0,-166,100,92,0,0,0
1629797552444,59,17.0,-166,100,93,0,0,0
1629797553444,60,16.0,-166,100,93,0,0,0
1629797554444,61,16.0,-166,100,93,0,0,0
1629797555444,60,16.0,-166,100,94,0,0,0
1629797556444,59,16.0,-166,100,94,0,0,0
1629797557444,60,15.0,-166,100,94,0,0,0
1629797558444,60,15.0,-166,100,95,0,0,0
1629797559444,60,15.0,-166,100,95,0,0,0
1629797560444,59,15.0,-166,100,96,0,0,0
1629797561444,59,15.0,-166,100,96,0,0,0
1629797562444,60,15.0,-166,100,96,0,0,0
1629797563444,60,14.0,-166,100,97,0,0,0
1629797564444,59,14.0,-166,100,97,0,0,0
1629797565444,59,14.0,-166,100,97,0,0,0
1629797566444,60,14.0,-166,100,98,0,0,0
1629797567444,60,14.0,-166,100,98,0,0,0
1629797568444,59,14.0,-166,100,98,0,0,0
1629797569444,60,14.0,-166,100,99,0,0,0
1629797570444,61,14.0,-166,100,99,0,0,0
1629797571444,60,13.0,-166,100,99,0,0,0
1629797572444,60,13.0,-166,100,99,0,0,0
1629797573444,61,13.0,-166,100,100,0,0,0
1629797574444,62,13.0,-166,100,100,0,0,0
1629797575444,62,13.0,-166,100,100,0,0,0
1629797576444,61,13.0,-166,100,100,0,0,0
1629797577444,62,12.0,-166,100,100,0,0,0
1629797578444,63,12.0,-166,100,100,0,0,0
1629797579444,61,12.0,-166,100,101,0,0,0
1629797580444,61,12.0,-166,100,101,0,0,0
1629797581444,61,12.0,-166,100,101,0,0,0
1629797582444,61,12.0,-166,100,101,0,0,0
1629797583444,60,12.0,-166,100,101,0,0,0
1629797584444,61,12.0,-166,100,101,0,0,0
1629797585444,62,12.0,-166,100,100,0,0,0
1629797586444,61,12.0,-166,100,100,0,0,0
1629797587444,61,12.0,-166,100,100,0,0,0
1629797588444,62,12.0,-166,100,100,0,0,0
1629797589444,62,12.0,-166,100,100,0,0,0
1629797590444,60,12.0,-166,100,100,0,0,0
1629797591444,60,12.0,-166,100,100,0,0,0
1629797592444,61,12.0,-166,100,100,0,0,0
1629797593444,61,12.0,-166,100,100,0,0,0
1629797594444,60,12.0,-166,100,101,0,0,0
1629797595444,60,12.0,-166,100,101,0,0,0
1629797596444,60,12.0,-166,100,101,0,0,0
1629797597444,60,12.0,-166,100,101,0,0,0
1629797598444,59,12.0,-166,100,102,0,0,0
1629797599444,58,11.0,-166,100,102,0,0,0
1629797600444,60,11.0,-166,100,102,0,0,0
1629797601444,61,11.0,-166,100,102,0,0,0
1629797602444,61,11.0,-166,100,102,0,0,0
1629797603444,61,11.0,-166,100,102,0,0,0
1629797604444,63,11.0,-166,100,101,0,0,0
1629797605444,64,10.0,-166,100,101,0,0,0
1629797606444,65,10.0,-166,100,101,0,0,0
1629797607444,66,10.0,-166,100,101,0,0,0
1629797608444,66,10.0,-166,100,101,0,0,0
1629797609444,63,10.0,-166,100,101,0,0,0
1629797610444,61,10.0,-166,100,101,0,0,0
1629797611444,60,10.0,-166,100,101,0,0,0
1629797612444,60,10.0,-166,100,101,0,0,0
1629797613444,60,10.0,-166,100,101,0,0,0
1629797614444,59,10.0,-166,100,101,0,0,0
1629797615444,58,9.0,-166,100,101,0,0,0
1629797616444,59,9.0,-166,100,101,0,0,0
1629797617444,60,9.0,-166,100,101,0,0,0
1629797618444,60,9.0,-166,100,101,0,0,0
1629797619444,58,9.0,-166,100,101,0,0,0
1629797620444,59,9.0,-166,100,101,0,0,0
1629797621444,59,9.0,-166,100,102,0,0,0
1629797622444,58,9.0,-166,100,102,0,0,0
1629797623444,58,9.0,-166,100,102,0,0,0
1629797624444,59,9.0,-166,100,102,0,0,0
1629797625444,60,9.0,-166,100,102,0,0,0
1629797626444,59,9.0,-166,100,102,0,0,0
1629797627444,59,9.0,-166,100,102,0,0,0
1629797628444,61,9.0,-166,100,102,0,0,0
1629797629444,60,9.0,-166,100,102,0,0,0
1629797630444,59,9.0,-166,100,102,0,0,0
1629797631444,60,9.0,-166,100,102,0,0,0
1629797632444,61,9.0,-166,100,102,0,0,0
1629797633444,60,7.0,-166,100,102,0,0,0
1629797634444,58,9.0,-166,100,102,0,0,0
1629797635444,59,8.0,-166,100,102,0,0,0
1629797636444,60,8.0,-166,100,102,0,0,0
1629797637444,60,8.0,-166,100,101,0,0,0
1629797638444,59,8.0,-166,100,101,0,0,0
1629797639444,61,8.0,-166,100,101,0,0,0
1629797640444,61,8.0,-166,100,101,0,0,0
1629797641444,60,7.0,-166,100,101,0,0,0
1629797642444,58,7.0,-166,100,101,0,0,0
1629797643444,59,7.0,-166,100,101,0,0,0
1629797644444,59,7.0,-166,100,101,0,0,0
1629797645444,58,7.0,-166,100,101,0,0,0
1629797646444,58,7.0,-166,100,101,0,0,0
1629797647444,59,7.0,-166,100,100,0,0,0
1629797648444,59,7.0,-166,100,100,0,0,0
1629797649444,59,6.0,-166,100,100,0,0,0
1629797650444,59,6.0,-166,100,99,0,0,0
1629797651444,61,6.0,-166,100,99,0,0,0
1629797652444,61,6.0,-166,100,99,0,0,0
1629797653444,60,6.0,-166,100,98,0,0,0
1629797654444,61,6.0,-166,100,98,0,0,0
1629797655444,61,6.0,-166,100,98,0,0,0
1629797656444,59,6.0,-166,100,98,0,0,0
1629797657444,57,6.0,-166,100,98,0,0,0
1629797658444,57,6.0,-166,100,98,0,0,0
1629797659444,58,6.0,-166,100,98,0,0,0
1629797660444,58,6.0,-166,100,98,0,0,0
1629797661444,58,5.0,-166,100,97,0,0,0
1629797662444,59,5.0,-166,100,97,0,0,0
1629797663444,59,5.0,-166,100,96,0,0,0
1629797664444,59,5.0,-166,100,96,0,0,0
1629797665444,60,5.0,-166,100,95,0,0,0
1629797666444,61,5.0,-166,100,94,0,0,0
1629797667444,61,5.0,-166,100,94,0,0,0
1629797668444,60,5.0,-166,100,93,0,0,0
1629797669444,60,5.0,-166,100,92,0,0,0
1629797670444,61,5.0,-166,100,91,0,0,0
1629797671444,61,5.0,-166,100,90,0,0,0
1629797672444,60,5.0,-166,100,89,0,0,0
1629797673444,61,5.0,-166,100,89,0,0,0
1629797674444,61,5.0,-166,100,88,0,0,0
1629797675444,61,4.0,-166,100,88,0,0,0
1629797676444,60,4.0,-166,100,87,0,0,0
1629797677444,61,4.0,-166,100,87,0,0,0
1629797678444,61,4.0,-166,100,87,0,0,0
1629797679444,60,4.0,-166,100,87,0,0,0
1629797680444,59,4.0,-166,100,86,0,0,0
1629797681444,60,4.0,-166,100,85,0,0,0
1629797682444,60,4.0,-166,100,84,0,0,0
1629797683444,60,4.0,-166,100,83,0,0,0
1629797684444,60,4.0,-166,100,82,0,0,0
1629797685444,61,4.0,-166,100,82,0,0,0
1629797686444,61,4.0,-166,100,80,0,0,0
1629797687444,60,4.0,-166,100,79,0,0,0
1629797688444,60,4.0,-166,100,78,0,0,0
1629797689444,61,4.0,-166,100,77,0,0,0
1629797690444,60,4.0,-166,100,77,0,0,0
1629797691444,60,4.0,-166,100,76,0,0,0
1629797692444,60,4.0,-166,100,75,0,0,0
1629797693444,61,4.0,-166,100,74,0,0,0
1629797694444,61,4.0,-166,100,73,0,0,0
1629797695444,61,4.0,-166,100,72,0,0,0
1629797696444,62,4.0,-166,100,70,0,0,0
1629797697444,61,4.0,-166,100,69,0,0,0
1629797698444,61,4.0,-166,100,68,0,0,0
1629797699444,61,4.0,-166,100,68,0,0,0
1629797700444,62,4.0,-166,100,67,0,0,0
1629797701444,62,4.0,-166,100,67,0,0,0
