trialStartTime,trialEndTime,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
315.932088734,316.4403850049712,H,None,None,1,,0,0
318.4264009370236,318.9403253820492,F,None,None,1,,1,0
320.9263775550062,321.44022494903766,H,m,m,1,0.7251436340156943,2,0
323.42643209104426,323.9402846620651,X,None,None,1,,3,0
325.9263844670495,326.4402437020326,B,None,None,1,,4,0
328.4268045530189,328.9401429829886,X,m,m,1,0.8682708709966391,5,0
330.9264210079564,331.4401123049902,R,None,None,1,,6,0
333.42621532001067,333.94016628596,K,None,None,1,,7,0
335.9266359900357,336.44004258001223,M,None,None,1,,8,0
338.4431593710324,338.9399559120648,Q,None,None,1,,9,0
340.94246135198046,341.4399922960438,M,m,m,1,0.4580444820458069,10,0
343.44228322803974,343.939916318981,X,None,None,1,,11,0
345.94220550800674,346.43992809799965,Q,None,m,0,0.3561414419673383,12,0
348.4420971570071,348.9398893030593,K,None,None,1,,13,0
350.9422279499704,351.4399365070276,R,None,None,1,,14,0
353.4420760329813,353.9401498050429,H,None,None,1,,15,0
355.9407710690284,356.43984966899734,R,m,m,1,0.3771649440750479,16,0
358.44064595596865,358.9397468629759,F,None,None,1,,17,0
360.9419456559699,361.4397438899614,M,None,None,1,,18,0
363.4423059220426,363.9398158630356,B,None,None,1,,19,0
736.249150756048,736.7551217060536,K,None,None,1,,0,1
738.7373982130084,739.2529161729617,M,None,None,1,,1,1
741.2340381930117,741.7337906589964,H,None,None,1,,2,1
743.7334542099852,744.2345043780515,F,None,None,1,,3,1
746.2335560560459,746.7345450660214,H,m,m,1,0.9500935110263526,4,1
748.7367210329976,749.2344414630206,R,None,None,1,,5,1
751.237147498061,751.7344538060715,X,None,None,1,,6,1
753.7367914200295,754.2343905679882,R,m,m,1,0.3466171909822151,7,1
756.2365574550349,756.7344505559886,B,None,None,1,,8,1
758.7366795979906,759.234532905044,K,None,None,1,,9,1
761.2364886520663,761.7342977030203,Q,None,None,1,,10,1
763.7367020270322,764.2343544779578,K,m,m,1,0.5560931990621611,11,1
766.2365213460289,766.7342484990368,F,None,None,1,,12,1
768.7370816330658,769.2342933029868,B,None,None,1,,13,1
771.2351937040221,771.7342044810066,H,None,None,1,,14,1
773.7370149700437,774.2341405430343,B,m,m,1,0.4273205610224977,15,1
776.2350202400703,776.7337180799805,R,None,None,1,,16,1
778.7363660749979,779.2342109569581,Q,None,None,1,,17,1
781.2362027260242,781.7340380899841,M,None,None,1,,18,1
783.7367165279575,784.2340314959874,X,None,None,1,,19,1
1312.1862691979622,1312.6974272259977,B,None,None,1,,0,2
1314.6782451659674,1315.177007482038,H,None,None,1,,1,2
1317.1799769980134,1317.676925051026,K,None,None,1,,2,2
1319.6789287930587,1320.1768048129743,F,None,None,1,,3,2
1322.179026745027,1322.6768083469942,X,None,None,1,,4,2
1324.678895442048,1325.1767517779954,F,m,m,1,0.8246122200507671,5,2
1327.178802142036,1327.6766594550572,Q,None,None,1,,6,2
1329.6789275549818,1330.1767149870284,R,None,None,1,,7,2
1332.1786632860312,1332.6761777460342,Q,m,m,1,0.4614117559976876,8,2
1334.6788445579589,1335.176580626052,M,None,None,1,,9,2
1337.1789189740084,1337.6766259750584,K,None,None,1,,10,2
1339.6788323470391,1340.1765193920585,R,None,None,1,,11,2
1342.177605050034,1342.6765501750633,K,m,m,1,0.5732187411049381,12,2
1344.6786993819987,1345.1761420239927,B,None,None,1,,13,2
1347.1754145179875,1347.6760384360095,M,None,None,1,,14,2
1349.6757163179573,1350.1756835989654,B,m,m,1,1.0007077699992806,15,2
1352.175451862975,1352.675683118985,Q,None,None,1,,16,2
1354.6754316750448,1355.1759138699854,F,None,None,1,,17,2
1357.1792455649702,1357.6763203620212,H,None,None,1,,18,2
1359.6784927999834,1360.1761621680344,X,None,None,1,,19,2
