timestamp,green,ir,red
1629810615833,77458,292267,368504
1629810615843,77424,292278,368506
1629810615853,77410,292248,368514
1629810615863,77411,292215,368510
1629810615873,77397,292262,368509
1629810615883,77404,292277,368513
1629810615893,77388,292240,368509
1629810615903,77367,292216,368506
1629810615913,77387,292257,368523
1629810615923,77395,292266,368503
1629810615933,77359,292246,368524
1629810615943,77377,292241,368545
1629810615953,77370,292268,368538
1629810615963,77368,292285,368541
1629810615973,77344,292266,368574
1629810615983,77363,292231,368539
1629810615993,77363,292286,368539
1629810616003,77354,292314,368596
1629810616013,77352,292313,368619
1629810616023,77358,292339,368621
1629810616033,77367,292329,368606
1629810616043,77364,292271,368578
1629810616053,77374,292318,368569
1629810616063,77365,292318,368583
1629810616073,77389,292303,368550
1629810616083,77407,292331,368611
1629810616093,77382,292318,368603
1629810616103,77395,292346,368576
1629810616113,77393,292354,368594
1629810616123,77408,292360,368591
1629810616133,77417,292355,368619
1629810616143,77412,292378,368641
1629810616153,77433,292383,368636
1629810616163,77435,292403,368641
1629810616173,77429,292408,368627
1629810616183,77446,292437,368659
1629810616193,77456,292439,368632
1629810616203,77453,292460,368665
1629810616213,77464,292430,368644
1629810616223,77470,292476,368626
1629810616233,77504,292471,368651
1629810616243,77506,292454,368675
1629810616253,77527,292474,368675
1629810616263,77521,292467,368691
1629810616273,77529,292531,368659
1629810616283,77547,292499,368693
1629810616293,77548,292479,368688
1629810616303,77558,292566,368700
1629810616313,77547,292527,368735
1629810616323,77567,292564,368689
1629810616333,77577,292565,368688
1629810616343,77585,292571,368699
1629810616353,77596,292593,368709
1629810616363,77607,292602,368695
1629810616373,77630,292635,368705
1629810616383,77655,292648,368720
1629810616393,77651,292623,368784
1629810616403,77660,292636,368712
1629810616413,77682,292672,368749
1629810616423,77697,292650,368725
1629810616433,77712,292665,368732
1629810616443,77730,292705,368760
1629810616453,77744,292729,368778
1629810616463,77749,292724,368772
1629810616473,77740,292710,368671
1629810616483,77723,292677,368703
1629810616493,77711,292653,368683
1629810616503,77701,292605,368654
1629810616513,77664,292560,368581
1629810616523,77625,292534,368592
1629810616533,77594,292471,368557
1629810616543,77566,292433,368537
1629810616553,77531,292388,368526
1629810616563,77512,292399,368541
1629810616573,77507,292417,368556
1629810616583,77464,292416,368536
1629810616593,77452,292404,368525
1629810616603,77415,292354,368505
1629810616613,77380,292294,368514
1629810616623,77354,292322,368515
1629810616633,77331,292275,368499
1629810616643,77300,292272,368478
1629810616653,77258,292238,368457
1629810616663,77230,292219,368471
1629810616673,77198,292175,368486
1629810616683,77158,292161,368490
1629810616693,77133,292110,368432
1629810616703,77099,292079,368495
1629810616713,77057,292082,368447
1629810616723,77033,292088,368467
1629810616733,76990,292097,368462
1629810616743,76967,292061,368451
1629810616753,76949,292022,368422
1629810616763,76915,292033,368453
1629810616773,76906,292053,368469
1629810616783,76896,292046,368479
1629810616793,76880,292033,368475
1629810616803,76855,292024,368518
1629810616813,76837,291989,368472
1629810616823,76803,291990,368495
1629810616833,76787,292041,368479
1629810616843,76775,291994,368492
1629810616853,76750,291991,368503
1629810616863,76737,292011,368488
1629810616873,76729,291981,368453
1629810616883,76723,291989,368508
1629810616893,76700,292038,368502
1629810616903,76692,292012,368518
1629810616913,76703,292023,368474
1629810616923,76675,291983,368526
1629810616933,76675,292019,368512
1629810616943,76669,292032,368505
1629810616953,76661,292011,368538
1629810616963,76654,292012,368514
1629810616973,76643,292009,368552
1629810616983,76656,292026,368562
1629810616993,76640,291993,368528
1629810617003,76635,292043,368576
1629810617013,76645,292052,368572
1629810617023,76638,292036,368620
1629810617033,76643,292050,368593
1629810617043,76641,292057,368600
1629810617053,76640,292124,368618
1629810617063,76638,292007,368563
1629810617073,76654,292063,368631
1629810617083,76651,292067,368616
1629810617093,76646,292106,368601
1629810617103,76659,292085,368585
1629810617113,76655,292113,368629
1629810617123,76666,292110,368643
1629810617133,76677,292125,368644
1629810617143,76679,292135,368653
1629810617153,76678,292122,368630
1629810617163,76679,292138,368642
1629810617173,76688,292187,368677
1629810617183,76692,292170,368686
1629810617193,76703,292186,368643
1629810617203,76704,292195,368678
1629810617213,76710,292252,368764
1629810617223,76733,292277,368691
1629810617233,76737,292195,368717
1629810617243,76745,292196,368699
1629810617253,76754,292235,368733
1629810617263,76772,292266,368698
1629810617273,76781,292239,368710
1629810617283,76783,292273,368726
1629810617293,76789,292277,368728
1629810617303,76807,292282,368724
1629810617313,76823,292293,368734
1629810617323,76822,292338,368733
1629810617333,76839,292321,368764
1629810617343,76841,292356,368730
1629810617353,76854,292325,368720
1629810617363,76862,292398,368758
1629810617373,76884,292408,368748
1629810617383,76891,292374,368792
1629810617393,76891,292409,368756
1629810617403,76903,292446,368755
1629810617413,76936,292442,368803
1629810617423,76932,292422,368793
1629810617433,76953,292461,368780
1629810617443,76965,292482,368834
1629810617453,76977,292518,368812
1629810617463,76981,292540,368826
1629810617473,76997,292522,368802
1629810617483,77015,292554,368801
1629810617493,77027,292592,368786
1629810617503,77037,292557,368834
1629810617513,77040,292543,368782
1629810617523,77031,292532,368778
1629810617533,77050,292509,368789
1629810617543,77003,292473,368730
1629810617553,76985,292419,368716
1629810617563,76958,292367,368696
1629810617573,76913,292427,368689
1629810617583,76885,292326,368694
1629810617593,76851,292329,368714
1629810617603,76816,292337,368688
1629810617613,76793,292303,368683
1629810617623,76761,292280,368715
1629810617633,76740,292248,368709
1629810617643,76717,292260,368703
1629810617653,76671,292240,368744
1629810617663,76648,292252,368713
1629810617673,76633,292221,368689
1629810617683,76580,292229,368696
1629810617693,76572,292190,368687
1629810617703,76523,292163,368684
1629810617713,76483,292137,368672
1629810617723,76447,292124,368706
1629810617733,76446,292125,368669
1629810617743,76403,292046,368692
1629810617753,76368,292086,368676
1629810617763,76329,292091,368700
1629810617773,76300,292050,368753
1629810617783,76284,292049,368730
1629810617793,76271,292083,368811
1629810617803,76250,292078,368853
1629810617813,76236,292104,368847
1629810617823,76230,292104,368865
1629810617833,76214,292094,368866
1629810617843,76200,292091,368900
1629810617853,76192,292082,368881
1629810617863,76164,292065,368877
1629810617873,76135,292018,368858
1629810617883,76140,292029,368836
1629810617893,76094,291995,368796
1629810617903,76091,291991,368800
1629810617913,76070,291971,368758
1629810617923,76057,291962,368759
1629810617933,76039,291944,368748
1629810617943,76009,291932,368697
1629810617953,76006,291866,368703
1629810617963,75990,291881,368694
1629810617973,75975,291876,368693
1629810617983,75964,291870,368647
1629810617993,75971,291821,368657
1629810618003,75949,291828,368647
1629810618013,75940,291817,368568
1629810618023,75946,291796,368604
1629810618033,75936,291773,368571
1629810618043,75943,291786,368574
1629810618053,75940,291747,368550
1629810618063,75920,291717,368480
1629810618073,75927,291738,368475
1629810618083,75895,291728,368416
1629810618093,75905,291654,368426
1629810618103,75897,291690,368387
1629810618113,75900,291673,368375
1629810618123,75896,291659,368380
1629810618133,75892,291651,368344
1629810618143,75893,291652,368399
1629810618153,75878,291675,368368
1629810618163,75880,291646,368368
1629810618173,75893,291660,368376
1629810618183,75896,291622,368343
1629810618193,75905,291608,368326
1629810618203,75881,291642,368303
1629810618213,75908,291653,368335
1629810618223,75898,291617,368341
1629810618233,75911,291633,368309
1629810618243,75918,291644,368296
1629810618253,75926,291659,368292
1629810618263,75912,291627,368286
1629810618273,75918,291629,368297
1629810618283,75931,291670,368280
1629810618293,75941,291613,368300
1629810618303,75943,291678,368309
1629810618313,75946,291631,368241
1629810618323,75949,291671,368263
1629810618333,75966,291684,368266
1629810618343,75985,291627,368250
1629810618353,75987,291634,368249
1629810618363,76000,291654,368199
1629810618373,75999,291658,368226
1629810618383,76020,291680,368204
1629810618393,76020,291669,368241
1629810618403,76019,291671,368206
1629810618413,76052,291682,368189
1629810618423,76050,291663,368212
1629810618433,76052,291728,368195
1629810618443,76065,291719,368237
1629810618453,76069,291743,368268
1629810618463,76093,291732,368215
1629810618473,76110,291744,368224
1629810618483,76114,291756,368179
1629810618493,76110,291727,368161
1629810618503,76086,291681,368144
1629810618513,76073,291618,368084
1629810618523,76007,291581,368038
