timestamp,breathing_waveform
1629810615847,7859553
1629810615887,7861691
1629810615927,7864455
1629810615967,7867323
1629810616007,7870817
1629810616047,7874051
1629810616087,7876137
1629810616127,7879474
1629810616167,7880934
1629810616207,7882916
1629810616247,7883959
1629810616287,7885158
1629810616327,7886306
1629810616367,7886410
1629810616407,7886201
1629810616447,7886045
1629810616487,7886254
1629810616527,7885628
1629810616567,7884741
1629810616607,7881664
1629810616647,7879422
1629810616687,7877805
1629810616727,7875980
1629810616767,7874677
1629810616807,7873425
1629810616847,7871547
1629810616887,7869618
1629810616927,7868210
1629810616967,7866020
1629810617007,7864142
1629810617047,7863204
1629810617087,7861274
1629810617127,7859031
1629810617167,7856737
1629810617207,7855433
1629810617247,7853243
1629810617287,7852305
1629810617327,7851209
1629810617367,7850270
1629810617407,7851105
1629810617447,7851418
1629810617487,7851626
1629810617527,7851001
1629810617567,7851522
1629810617607,7851105
1629810617647,7850792
1629810617687,7850688
1629810617727,7851053
1629810617767,7851262
1629810617807,7852461
1629810617847,7853817
1629810617887,7855486
1629810617927,7856424
1629810617967,7858980
1629810618007,7861170
1629810618047,7864090
1629810618087,7865915
1629810618127,7868940
1629810618167,7869827
1629810618207,7871652
1629810618247,7874103
1629810618287,7876502
1629810618327,7879318
1629810618367,7882186
1629810618407,7885211
1629810618447,7888965
1629810618487,7892564
1629810618527,7894962
1629810618567,7898717
1629810618607,7900855
1629810618647,7904088
1629810618687,7907322
1629810618727,7910764
1629810618767,7913632
1629810618807,7916135
1629810618847,7919577
1629810618887,7921663
1629810618927,7925366
1629810618967,7927399
1629810619007,7930320
1629810619047,7932666
1629810619087,7936056
1629810619127,7937568
1629810619167,7940645
1629810619207,7941897
1629810619247,7943201
1629810619287,7944765
1629810619327,7946069
1629810619367,7948207
1629810619407,7949250
1629810619447,7951805
1629810619487,7953526
1629810619527,7953996
1629810619567,7955039
1629810619607,7955299
1629810619647,7956707
1629810619687,7957385
1629810619727,7958220
1629810619767,7959784
1629810619807,7961244
1629810619847,7962131
1629810619887,7962444
1629810619927,7961922
1629810619967,7961661
1629810620007,7959263
1629810620047,7956290
1629810620087,7953265
1629810620127,7951857
1629810620167,7948989
1629810620207,7945808
1629810620247,7944192
1629810620287,7942784
1629810620327,7941480
1629810620367,7939081
1629810620407,7937725
1629810620447,7935170
1629810620487,7933032
1629810620527,7931936
1629810620567,7930893
1629810620607,7929277
1629810620647,7927973
1629810620687,7927034
1629810620727,7925470
1629810620767,7924427
1629810620807,7921611
1629810620847,7920724
1629810620887,7918326
1629810620927,7915353
1629810620967,7911963
1629810621007,7910607
1629810621047,7908469
1629810621087,7906383
1629810621127,7905236
1629810621167,7903672
1629810621207,7902524
1629810621247,7901325
1629810621287,7899917
1629810621327,7897727
1629810621367,7895797
1629810621407,7893711
1629810621447,7892303
1629810621487,7891364
1629810621527,7889330
1629810621567,7888548
1629810621607,7886723
1629810621647,7884793
1629810621687,7884220
1629810621727,7883229
1629810621767,7881404
1629810621807,7879735
1629810621847,7877910
1629810621887,7875094
1629810621927,7873633
1629810621967,7871547
1629810622007,7869931
1629810622047,7868418
1629810622087,7866698
1629810622127,7865707
1629810622167,7865967
1629810622207,7864977
1629810622247,7863986
1629810622287,7863882
1629810622327,7861378
1629810622367,7861118
1629810622407,7859605
1629810622447,7858249
1629810622487,7857832
1629810622527,7857884
1629810622567,7857154
1629810622607,7856841
1629810622647,7855850
1629810622687,7855329
1629810622727,7854703
1629810622767,7854703
1629810622807,7854286
1629810622847,7853817
1629810622887,7852982
1629810622927,7852461
1629810622967,7850427
1629810623007,7849697
1629810623047,7849228
1629810623087,7849280
1629810623127,7848602
1629810623167,7847924
1629810623207,7848132
1629810623247,7848550
