timestamp,is_touching
1629810615831,1
1629810615894,1
1629810616003,1
1629810616113,1
1629810616256,1
1629810616318,1
1629810616411,1
1629810616521,1
1629810616677,1
1629810616771,1
1629810616911,1
1629810617005,1
1629810617068,1
1629810617114,1
1629810617242,1
1629810617399,1
1629810617477,1
1629810617524,1
1629810617633,1
1629810617727,1
1629810617820,1
1629810617961,1
1629810618023,1
1629810618117,1
1629810618211,1
1629810618338,1
1629810618463,1
1629810618588,1
1629810618682,1
1629810618854,1
1629810618963,1
1629810619026,1
1629810619264,1
1629810619500,1
1629810619594,1
1629810619625,1
1629810619703,1
1629810619797,1
1629810619844,1
1629810619922,1
1629810619938,1
1629810619985,1
1629810620094,1
1629810620141,1
1629810620281,1
1629810620426,1
1629810620551,1
1629810620613,1
1629810620738,1
1629810620785,1
1629810620957,1
1629810621019,1
1629810621097,1
1629810621178,1
1629810621288,1
1629810621366,1
1629810621584,1
1629810621725,1
1629810621834,1
1629810621928,1
1629810622053,1
1629810622225,1
1629810622303,1
1629810622334,1
1629810622551,1
1629810622566,1
1629810622676,1
1629810622754,1
1629810622879,1
1629810622973,1
1629810622973,1
1629810622973,1
1629810623192,1
1629810623302,1
1629810623443,1
1629810623473,1
1629810623473,1
1629810623644,1
1629810623754,1
1629810623816,1
1629810623954,1
1629810624062,1
1629810624124,1
1629810624270,1
1629810624379,1
1629810624379,1
1629810624552,1
1629810624616,1
1629810624836,1
1629810624881,1
1629810624943,1
1629810625057,1
1629810625133,1
1629810625241,1
1629810625353,1
1629810625498,1
1629810625525,1
1629810625636,1
1629810625793,1
1629810626027,1
1629810626107,1
1629810626185,1
1629810626276,1
1629810626339,1
1629810626433,1
1629810626557,1
1629810626651,1
1629810626729,1
1629810626795,1
1629810626853,1
1629810627080,1
1629810627173,1
1629810627283,1
1629810627300,1
1629810627372,1
1629810627434,1
1629810627700,1
1629810627700,1
1629810627812,1
1629810627907,1
1629810627985,1
1629810628094,1
1629810628282,1
1629810628313,1
1629810628375,1
1629810628469,1
1629810628563,1
1629810628672,1
1629810628891,1
1629810628959,1
1629810629021,1
1629810629130,1
1629810629209,1
1629810629287,1
1629810629399,1
1629810629524,1
1629810629603,1
1629810629711,1
1629810629930,1
1629810630117,1
1629810630260,1
1629810630275,1
1629810630338,1
1629810630589,1
1629810630668,1
1629810630746,1
1629810631027,1
1629810631105,1
1629810631136,1
1629810631199,1
1629810631296,1
1629810631312,1
1629810631359,1
1629810631359,1
1629810631468,1
1629810631609,1
1629810631640,1
1629810631734,1
1629810631953,1
1629810632000,1
1629810632265,1
1629810632266,1
1629810632298,1
1629810632391,1
1629810632454,1
1629810632657,1
1629810632719,1
1629810632782,1
1629810632829,1
1629810632940,1
1629810633089,1
1629810633199,1
1629810633307,1
1629810633355,1
1629810633494,1
1629810633589,1
1629810633744,1
1629810633852,1
1629810633931,1
1629810633998,1
1629810634058,1
1629810634165,1
1629810634375,1
1629810634438,1
1629810634453,1
1629810634594,1
1629810634719,1
1629810634750,1
1629810634940,1
1629810635002,1
1629810635143,1
1629810635242,1
1629810635304,1
1629810635428,1
1629810635552,1
1629810635599,1
1629810635710,1
1629810635890,1
1629810635937,1
1629810635986,1
1629810636124,1
1629810636206,1
1629810636346,1
1629810636677,1
1629810636818,1
1629810636849,1
1629810636896,1
1629810636896,1
1629810637115,1
1629810637185,1
1629810637196,1
1629810637321,1
1629810637508,1
1629810637641,1
1629810637718,1
1629810637750,1
1629810637765,1
1629810637985,1
1629810638047,1
1629810638156,1
1629810638203,1
1629810638331,1
1629810638378,1
1629810638502,1
1629810638581,1
1629810638721,1
1629810638955,1
1629810638987,1
1629810639002,1
1629810639096,1
1629810639290,1
1629810639421,1
1629810639452,1
1629810639546,1
1629810639577,1
1629810639686,1
1629810639811,1
1629810639921,1
1629810640030,1
1629810640093,1
1629810640171,1
1629810640360,1
1629810640438,1
1629810640564,1
1629810640594,1
1629810640688,1
1629810640800,1
1629810640957,1
1629810641050,1
1629810641206,1
1629810641222,1
1629810641284,1
1629810641426,1
1629810641520,1
1629810641583,1
1629810641803,1
1629810641865,1
1629810641927,1
1629810642115,1
1629810642130,1
1629810642255,1
1629810642318,1
1629810642415,1
1629810642571,1
1629810642617,1
1629810642774,1
1629810642836,1
1629810642945,1
1629810643102,1
1629810643247,1
1629810643293,1
1629810643325,1
1629810643497,1
