timestamp,breathing_waveform
1631632613019,7061095
1631632613059,7062399
1631632613099,7064641
1631632613139,7067927
1631632613179,7073350
1631632613219,7078826
1631632613259,7084927
1631632613299,7089256
1631632613339,7091915
1631632613379,7092646
1631632613419,7093062
1631632613459,7091081
1631632613499,7089464
1631632613539,7088213
1631632613579,7088421
1631632613619,7088369
1631632613659,7086909
1631632613699,7086544
1631632613739,7086022
1631632613779,7082998
1631632613819,7080651
1631632613859,7076949
1631632613899,7074498
1631632613939,7073298
1631632613979,7074602
1631632614019,7076218
1631632614059,7079347
1631632614099,7081016
1631632614139,7083311
1631632614179,7085553
1631632614219,7085501
1631632614259,7084406
1631632614299,7083363
1631632614339,7080912
1631632614379,7078982
1631632614419,7077105
1631632614459,7075853
1631632614499,7074237
1631632614539,7072829
1631632614579,7071734
1631632614619,7070586
1631632614659,7070117
1631632614699,7070221
1631632614739,7070378
1631632614779,7070430
1631632614819,7070482
1631632614859,7069543
1631632614899,7069387
1631632614939,7068239
1631632614979,7067718
1631632615019,7067196
1631632615059,7066206
1631632615099,7065371
1631632615139,7065476
1631632615179,7065528
1631632615219,7065267
1631632615259,7065059
1631632615299,7064954
1631632615339,7064380
1631632615379,7064120
1631632615419,7063755
1631632615459,7063390
1631632615499,7062816
1631632615539,7062868
1631632615579,7062503
1631632615619,7062399
1631632615659,7062086
1631632615699,7060991
1631632615739,7061095
1631632615779,7060417
1631632615819,7060156
1631632615859,7059687
1631632615899,7060469
1631632615939,7061147
1631632615979,7060991
1631632616019,7060261
1631632616059,7058957
1631632616099,7056975
1631632616139,7055098
1631632616179,7051187
1631632616219,7047171
1631632616259,7044564
1631632616299,7041487
1631632616339,7041174
1631632616379,7040757
1631632616419,7040496
1631632616459,7041279
1631632616499,7042791
1631632616539,7042634
1631632616579,7042478
1631632616619,7042269
1631632616659,7041748
1631632616699,7044042
1631632616739,7042738
1631632616779,7043469
1631632616819,7044095
1631632616859,7045503
1631632616899,7045189
1631632616939,7044877
1631632616979,7043208
1631632617019,7042373
1631632617059,7041070
1631632617099,7041644
1631632617139,7043625
1631632617179,7044199
1631632617219,7045920
1631632617259,7046076
1631632617299,7046128
1631632617339,7045711
1631632617379,7045138
1631632617419,7045033
1631632617459,7045607
1631632617499,7046076
1631632617539,7046650
1631632617579,7047276
1631632617619,7048005
1631632617659,7048423
1631632617699,7049101
1631632617739,7050509
1631632617779,7049727
1631632617819,7049257
1631632617859,7048527
1631632617899,7048631
1631632617939,7048266
1631632617979,7048684
1631632618019,7049466
1631632618059,7050196
1631632618099,7050352
1631632618139,7051030
1631632618179,7050822
1631632618219,7050978
1631632618259,7049987
1631632618299,7049309
1631632618339,7049466
1631632618379,7048736
1631632618419,7049101
1631632618459,7047954
1631632618499,7048266
1631632618539,7047484
1631632618579,7047171
1631632618619,7046650
1631632618659,7047484
1631632618699,7047432
1631632618739,7047328
1631632618779,7046911
1631632618819,7046597
1631632618859,7047223
1631632618899,7047015
1631632618939,7047015
1631632618979,7046806
1631632619019,7046806
1631632619059,7046754
1631632619099,7046337
1631632619139,7046441
1631632619179,7046285
1631632619219,7046285
1631632619259,7045868
1631632619299,7045763
1631632619339,7045920
1631632619379,7045972
1631632619419,7045294
1631632619459,7045659
1631632619499,7045711
1631632619539,7045398
1631632619579,7046232
1631632619619,7046076
1631632619659,7046285
1631632619699,7046232
1631632619739,7046911
1631632619779,7047015
1631632619819,7047380
1631632619859,7047276
1631632619899,7047119
1631632619939,7047223
1631632619979,7047432
1631632620019,7048162
1631632620059,7048058
1631632620099,7048162
1631632620139,7048058
1631632620179,7048058
1631632620219,7048892
1631632620259,7048997
1631632620299,7048788
1631632620339,7048058
1631632620379,7046650
1631632620419,7045346
1631632620459,7045398
1631632620499,7045503
1631632620539,7045346
1631632620579,7045138
1631632620619,7045450
1631632620659,7046024
1631632620699,7045555
1631632620739,7046024
1631632620779,7045920
1631632620819,7045972
1631632620859,7045398
1631632620899,7045242
1631632620939,7045346
1631632620979,7045503
1631632621019,7044772
1631632621059,7043781
1631632621099,7043208
1631632621139,7042687
1631632621179,7043104
1631632621219,7042687
1631632621259,7042634
1631632621299,7042895
1631632621339,7043469
1631632621379,7042530
1631632621419,7042373
1631632621459,7042165
1631632621499,7042217
1631632621539,7042634
1631632621579,7042373
1631632621619,7042321
1631632621659,7042738
1631632621699,7042843
1631632621739,7042478
1631632621779,7042478
1631632621819,7041800
1631632621859,7042269
1631632621899,7041644
1631632621939,7042478
1631632621979,7042008
1631632622019,7042113
1631632622059,7042008
1631632622099,7041904
1631632622139,7042217
1631632622179,7042738
1631632622219,7043469
1631632622259,7043104
1631632622299,7043625
1631632622339,7043781
1631632622379,7043729
1631632622419,7043521
1631632622459,7043312
1631632622499,7044095
1631632622539,7043573
1631632622579,7044042
1631632622619,7044772
1631632622659,7044668
1631632622699,7045033
1631632622739,7045033
1631632622779,7043729
1631632622819,7043573
1631632622859,7043781
1631632622899,7043104
1631632622939,7043416
1631632622979,7044251
1631632623019,7044564
1631632623059,7044772
1631632623099,7044668
1631632623139,7043208
1631632623179,7043729
1631632623219,7043990
1631632623259,7043312
1631632623299,7043886
1631632623339,7043364
1631632623379,7043104
1631632623419,7043260
1631632623459,7043156
1631632623499,7043104
1631632623539,7042947
1631632623579,7042843
1631632623619,7042843
1631632623659,7043260
1631632623699,7042687
1631632623739,7041748
1631632623779,7041279
1631632623819,7041122
1631632623859,7040705
1631632623899,7039610
1631632623939,7039975
1631632623979,7040027
1631632624019,7039975
1631632624059,7039505
1631632624099,7039088
1631632624139,7039192
1631632624179,7039088
1631632624219,7038671
1631632624259,7037889
1631632624299,7037680
1631632624339,7038045
