timestamp,duration
1631632613219,3520
1631632616739,3040
1631632619779,3880
1631632623659,2680
1631632626339,2840
1631632629179,2800
1631632631979,2440
1631632634419,3120
1631632637539,3080
1631632640619,4520
1631632645139,2800
1631632647939,3120
1631632651059,2760
1631632653819,3280
1631632657099,3320
1631632660419,3280
1631632663699,2640
1631632666339,3960
1631632670299,2680
1631632672979,3720
1631632676699,2080
1631632678779,3440
1631632682219,3080
1631632685299,3360
1631632688659,3400
1631632692059,3200
1631632695259,2800
1631632698059,3160
1631632701219,2840
1631632704059,3120
1631632707179,3360
1631632710539,2960
1631632713499,3880
1631632717379,3040
1631632720419,3440
1631632723859,2960
1631632726819,4120
1631632730939,3400
1631632734339,3200
1631632737539,7080
1631632744619,4840
1631632749459,3000
1631632752459,5160
1631632757619,3320
1631632760939,4560
1631632765499,4480
1631632769979,3640
1631632773619,3160
1631632776779,3960
1631632780739,2840
1631632783579,2520
1631632786099,3040
1631632789139,3160
1631632792299,2680
1631632794979,2640
1631632797619,3120
1631632800739,3280
1631632804019,3120
1631632807139,2480
1631632809619,3280
1631632812899,3160
1631632816059,3120
1631632819179,3240
1631632822419,3080
1631632825499,2800
1631632828299,3280
1631632831579,4960
1631632836539,3360
1631632839899,2880
1631632842779,4520
1631632847299,2720
1631632850019,3840
1631632853859,3440
1631632857299,3520
1631632860819,3240
1631632864059,3600
1631632867659,3280
1631632870939,2920
1631632873859,3600
1631632877459,2600
1631632880059,2920
1631632882979,3320
1631632886299,3560
1631632889859,2760
1631632892619,3640
1631632896259,3760
1631632900019,6840
1631632906859,4560
1631632911419,5040
1631632916459,2840
1631632919299,3320
1631632922619,3040
1631632925659,1440
1631632927099,2280
1631632929379,1920
1631632931299,2240
1631632933539,2320
1631632935859,1480
1631632937339,3880
1631632941219,2960
1631632944179,1720
1631632945899,2080
1631632947979,2480
1631632950459,2480
1631632952939,2160
1631632955099,3760
1631632958859,2000
1631632960859,1560
1631632962419,2120
1631632964539,2040
1631632966579,1920
1631632968499,2080
1631632970579,2160
1631632972739,1760
1631632974499,3920
1631632978419,4840
1631632983259,2120
1631632985379,1920
1631632987299,2240
1631632989539,1480
1631632991019,1920
1631632992939,2160
1631632995099,2280
1631632997379,1840
1631632999219,2120
1631633001339,2200
1631633003539,1840
1631633005379,2400
1631633007779,2040
1631633009819,4160
1631633013979,3440
1631633017419,1320
1631633018739,1480
1631633020219,2120
1631633022339,2000
1631633024339,1920
1631633026259,1960
1631633028219,2840
1631633031059,3280
1631633034339,2040
1631633036379,2560
1631633038939,2280
1631633041219,2080
1631633043299,1920
1631633045219,1960
1631633047179,1560
1631633048739,1320
1631633050059,2160
1631633052219,1960
1631633054179,1560
1631633055739,2120
1631633057859,1600
1631633059459,1720
1631633061179,1840
1631633063019,1720
1631633064739,1760
1631633066499,1680
1631633068179,2000
1631633070179,1800
1631633071979,2080
1631633074059,1920
1631633075979,1920
1631633077899,2040
1631633079939,1600
1631633081539,1640
1631633083179,1720
1631633084899,2080
1631633086979,5480
1631633092459,1600
1631633094059,2000
1631633096059,1760
1631633097819,1520
1631633099339,2280
1631633101619,5160
1631633106779,2040
1631633108819,2000
1631633110819,1720
1631633112539,1880
1631633114419,1400
1631633115819,2080
1631633117899,2000
1631633119899,1800
1631633121699,2040
1631633123739,1720
1631633125459,4040
1631633129499,1320
1631633130819,5080
1631633135899,2400
1631633138299,3680
1631633141979,2040
1631633144019,4600
1631633148619,2200
1631633150819,2480
1631633153299,1680
