timestamp,gx,gy,gz
1629894289802,5.121612548828125,-3.5589599609375,4.5458984375
1629894289802,5.06927490234375,-3.955230712890625,4.508514404296875
1629894289802,4.987030029296875,-3.22998046875,3.880462646484375
1629894289833,5.106658935546875,-3.895416259765625,4.403839111328125
1629894289833,5.316009521484375,-3.820648193359375,4.53094482421875
1629894289848,5.36834716796875,-3.66363525390625,4.4561767578125
1629894289864,4.598236083984375,-1.79443359375,4.463653564453125
1629894289880,5.30853271484375,-2.64678955078125,4.486083984375
1629894289880,4.94964599609375,-1.966400146484375,4.44122314453125
1629894289911,4.284210205078125,-1.256103515625,4.65057373046875
1629894289911,4.358978271484375,-1.30096435546875,4.59075927734375
1629894289911,4.35150146484375,-2.056121826171875,4.403839111328125
1629894289989,5.031890869140625,-3.476715087890625,3.850555419921875
1629894289989,5.495452880859375,-2.998199462890625,4.53094482421875
1629894290005,4.47113037109375,-2.938385009765625,4.089813232421875
1629894290051,5.226287841796875,-2.235565185546875,4.77020263671875
1629894290051,5.016937255859375,-1.921539306640625,4.538421630859375
1629894290051,5.57769775390625,-2.52716064453125,4.673004150390625
1629894290114,5.704803466796875,-2.474822998046875,4.927215576171875
1629894290114,5.226287841796875,-1.98883056640625,4.56085205078125
1629894290114,5.196380615234375,-2.27294921875,5.0543212890625
1629894290192,5.241241455078125,-1.435546875,5.405731201171875
1629894290192,5.630035400390625,-2.37762451171875,5.18890380859375
1629894290192,5.824432373046875,-2.452392578125,4.987030029296875
1629894290301,4.8150634765625,-0.216827392578125,4.448699951171875
1629894290301,4.844970703125,-0.127105712890625,5.345916748046875
1629894290301,4.486083984375,-0.067291259765625,5.3533935546875
1629894290301,5.241241455078125,-0.695343017578125,5.39825439453125
1629894290301,4.66552734375,-0.13458251953125,4.78515625
1629894290317,4.47113037109375,-0.34393310546875,4.7552490234375
1629894290348,5.450592041015625,-2.930908203125,4.0374755859375
1629894290348,5.03936767578125,-0.859832763671875,4.224395751953125
1629894290348,5.301055908203125,-1.92901611328125,4.20196533203125
1629894290365,5.5926513671875,-4.71038818359375,3.93280029296875
1629894290375,5.659942626953125,-3.57391357421875,4.059906005859375
1629894290375,5.435638427734375,-3.90289306640625,4.1571044921875
1629894290453,5.36834716796875,-5.959014892578125,5.06927490234375
1629894290453,5.046844482421875,-6.23565673828125,5.203857421875
1629894290454,5.5926513671875,-4.9346923828125,4.074859619140625
1629894290534,5.076751708984375,-5.988922119140625,5.241241455078125
1629894290534,4.329071044921875,-5.5926513671875,6.10107421875
1629894290534,3.835601806640625,-5.106658935546875,6.62445068359375
1629894290597,4.127197265625,-3.06549072265625,5.659942626953125
1629894290597,3.94775390625,-4.0972900390625,6.721649169921875
1629894290597,3.828125,-4.65057373046875,6.871185302734375
1629894290628,4.717864990234375,-2.564544677734375,4.583282470703125
1629894290628,5.2337646484375,-2.34771728515625,3.8580322265625
1629894290628,5.914154052734375,-2.3626708984375,3.641204833984375
1629894290706,6.153411865234375,-3.342132568359375,2.99072265625
1629894290706,6.317901611328125,-2.97576904296875,3.42437744140625
1629894290706,5.7421875,-3.3795166015625,3.12530517578125
1629894290768,5.69732666015625,-3.529052734375,3.058013916015625
1629894290768,4.5458984375,-2.55706787109375,3.6187744140625
1629894290784,5.121612548828125,-3.192596435546875,3.289794921875
1629894290831,4.4561767578125,-2.1533203125,3.24493408203125
1629894290831,4.493560791015625,-2.444915771484375,3.36456298828125
1629894290831,4.493560791015625,-2.22808837890625,3.050537109375
1629894290862,4.687957763671875,-2.75146484375,3.102874755859375
1629894290862,5.106658935546875,-2.930908203125,2.729034423828125
1629894290862,5.21881103515625,-3.18511962890625,2.5421142578125
1629894290925,5.854339599609375,-2.893524169921875,3.955230712890625
1629894290925,5.75714111328125,-2.878570556640625,3.446807861328125
1629894290925,5.271148681640625,-2.97576904296875,2.49725341796875
1629894291003,5.5029296875,-2.489776611328125,4.269256591796875
1629894291018,5.33843994140625,-2.811279296875,4.35150146484375
1629894291018,5.14404296875,-3.013153076171875,4.08233642578125
1629894291096,5.809478759765625,-1.398162841796875,4.329071044921875
1629894291096,6.14593505859375,-1.06170654296875,4.299163818359375
1629894291096,5.585174560546875,-2.10845947265625,4.18701171875
1629894291128,5.420684814453125,-0.8673095703125,4.8150634765625
1629894291143,5.540313720703125,-1.472930908203125,4.583282470703125
1629894291143,5.689849853515625,-1.054229736328125,4.53094482421875
1629894291206,5.21881103515625,-1.084136962890625,4.747772216796875
1629894291221,5.061798095703125,-1.398162841796875,4.673004150390625
1629894291221,4.9346923828125,-1.33087158203125,4.18701171875
1629894291221,5.016937255859375,-2.0037841796875,3.84307861328125
1629894291237,5.196380615234375,-2.609405517578125,2.82623291015625
1629894291237,5.21881103515625,-2.549591064453125,2.88604736328125
1629894291268,5.585174560546875,-3.15521240234375,3.058013916015625
1629894291268,5.630035400390625,-3.282318115234375,3.028106689453125
1629894291268,5.4132080078125,-3.058013916015625,2.833709716796875
1629894291346,5.42816162109375,-3.835601806640625,3.887939453125
1629894291362,5.226287841796875,-3.715972900390625,4.388885498046875
1629894291362,5.443115234375,-3.491668701171875,3.5589599609375
1629894291409,5.046844482421875,-3.192596435546875,4.598236083984375
1629894291409,5.09918212890625,-2.82623291015625,4.613189697265625
1629894291424,4.867401123046875,-2.930908203125,4.119720458984375
1629894291440,5.151519775390625,-2.444915771484375,3.790740966796875
1629894291456,5.540313720703125,-2.40753173828125,4.119720458984375
1629894291456,4.762725830078125,-2.25799560546875,3.985137939453125
1629894291521,5.87677001953125,-2.8411865234375,4.209442138671875
1629894291521,5.72723388671875,-2.46734619140625,4.074859619140625
1629894291521,5.615081787109375,-3.289794921875,4.29168701171875
1629894291662,5.286102294921875,-3.327178955078125,4.538421630859375
1629894291662,5.031890869140625,-3.0206298828125,3.9776611328125
1629894291662,4.957122802734375,-3.30474853515625,4.478607177734375
1629894291677,4.927215576171875,-2.76641845703125,3.0206298828125
1629894291677,4.8748779296875,-2.64678955078125,3.57391357421875
1629894291677,4.927215576171875,-2.893524169921875,3.805694580078125
1629894291724,4.88983154296875,-2.444915771484375,2.773895263671875
1629894291724,5.203857421875,-2.76641845703125,2.7813720703125
1629894291740,5.09918212890625,-2.624359130859375,2.803802490234375
1629894291771,5.196380615234375,-2.6019287109375,2.654266357421875
1629894291771,5.203857421875,-2.51220703125,3.895416259765625
1629894291771,5.316009521484375,-2.310333251953125,3.491668701171875
1629894291865,4.8748779296875,-2.75146484375,3.925323486328125
1629894291865,4.9346923828125,-2.669219970703125,4.41131591796875
1629894291865,4.97955322265625,-2.5421142578125,4.127197265625
1629894291912,5.585174560546875,-1.891632080078125,4.732818603515625
1629894291927,5.30853271484375,-1.495361328125,4.972076416015625
1629894291927,5.869293212890625,-2.0635986328125,4.6356201171875
1629894291927,5.2935791015625,-2.40753173828125,4.47113037109375
1629894291943,5.21881103515625,-1.607513427734375,4.85992431640625
1629894291943,5.4132080078125,-1.60003662109375,5.00946044921875
1629894292021,5.0543212890625,-2.34771728515625,4.762725830078125
1629894292021,5.18890380859375,-1.667327880859375,4.77020263671875
1629894292021,5.031890869140625,-2.594451904296875,4.015045166015625
1629894292083,4.6356201171875,-3.409423828125,3.27484130859375
1629894292083,5.09918212890625,-3.289794921875,2.938385009765625
1629894292083,4.598236083984375,-2.88604736328125,3.51409912109375
1629894292099,5.24871826171875,-3.925323486328125,3.072967529296875
1629894292115,4.987030029296875,-3.357086181640625,3.087921142578125
1629894292115,4.987030029296875,-3.529052734375,3.147735595703125
1629894292130,4.74029541015625,-3.30474853515625,3.715972900390625
1629894292130,5.21881103515625,-3.536529541015625,3.45428466796875
1629894292146,5.301055908203125,-4.0374755859375,3.289794921875
1629894292224,4.8150634765625,-2.579498291015625,4.015045166015625
1629894292240,4.80010986328125,-2.51220703125,3.87298583984375
1629894292240,4.68048095703125,-2.415008544921875,3.686065673828125
1629894292287,6.29547119140625,-3.013153076171875,3.96270751953125
1629894292287,5.001983642578125,-2.385101318359375,3.357086181640625
1629894292302,5.779571533203125,-2.609405517578125,3.60382080078125
1629894292349,5.4132080078125,-3.45428466796875,4.269256591796875
1629894292349,5.921630859375,-3.222503662109375,4.246826171875
1629894292349,5.084228515625,-3.656158447265625,4.0972900390625
1629894292365,4.85992431640625,-3.372039794921875,3.805694580078125
1629894292380,4.673004150390625,-2.8411865234375,3.529052734375
1629894292380,4.74029541015625,-3.06549072265625,3.70849609375
1629894292492,4.493560791015625,-2.1234130859375,2.220611572265625
1629894292492,4.508514404296875,-2.40753173828125,2.773895263671875
1629894292492,4.643096923828125,-2.340240478515625,1.98883056640625
1629894292539,4.598236083984375,-2.093505859375,1.981353759765625
1629894292539,4.687957763671875,-2.46734619140625,1.36077880859375
1629894292539,4.523468017578125,-2.2430419921875,1.48040771484375
1629894292586,5.24871826171875,-2.474822998046875,2.400054931640625
1629894292586,5.03936767578125,-2.8411865234375,3.18511962890625
1629894292586,5.166473388671875,-2.75146484375,3.327178955078125
1629894292648,4.628143310546875,-2.85614013671875,2.930908203125
1629894292648,4.94964599609375,-2.504730224609375,2.669219970703125
1629894292648,4.71038818359375,-3.102874755859375,2.983245849609375
1629894292726,4.83001708984375,-2.01873779296875,2.452392578125
1629894292742,4.882354736328125,-1.256103515625,1.83929443359375
1629894292742,4.867401123046875,-1.532745361328125,1.981353759765625
1629894292773,4.867401123046875,-1.18133544921875,1.86920166015625
1629894292773,4.957122802734375,-1.30096435546875,1.831817626953125
1629894292773,5.151519775390625,-1.622467041015625,2.071075439453125
1629894292820,5.42816162109375,-1.607513427734375,2.07855224609375
1629894292820,5.495452880859375,-1.6448974609375,2.1533203125
1629894292820,5.345916748046875,-1.6448974609375,2.295379638671875
1629894292851,5.2337646484375,-1.577606201171875,1.936492919921875
1629894292851,5.36834716796875,-1.03179931640625,1.7047119140625
1629894292851,5.323486328125,-0.85235595703125,1.8243408203125
1629894292930,5.704803466796875,-0.6878662109375,1.936492919921875
1629894292930,5.4730224609375,-0.538330078125,1.89910888671875
1629894292930,6.34033203125,-0.76263427734375,1.936492919921875
1629894293023,7.01324462890625,-1.31591796875,1.55517578125
1629894293023,6.83380126953125,-0.897216796875,1.368255615234375
1629894293023,7.364654541015625,-1.861724853515625,1.547698974609375
1629894293101,7.603912353515625,-2.190704345703125,1.472930908203125
1629894293101,7.424468994140625,-2.504730224609375,1.86920166015625
1629894293101,7.843170166015625,-2.75146484375,2.026214599609375
1629894293148,7.888031005859375,-3.072967529296875,2.743988037109375
1629894293148,7.65625,-3.36456298828125,4.777679443359375
1629894293148,7.888031005859375,-2.968292236328125,3.96270751953125
1629894293179,7.29736328125,-3.237457275390625,5.90667724609375
1629894293195,7.43194580078125,-3.730926513671875,6.721649169921875
1629894293195,6.871185302734375,-4.987030029296875,7.237548828125
1629894293258,6.280517578125,-5.51788330078125,6.706695556640625
1629894293258,6.1907958984375,-5.405731201171875,6.160888671875
1629894293258,5.84686279296875,-4.844970703125,5.8917236328125
1629894293304,5.60760498046875,-4.50103759765625,5.18890380859375
1629894293304,5.465545654296875,-4.239349365234375,4.448699951171875
1629894293304,5.1739501953125,-3.51409912109375,3.955230712890625
1629894293367,4.029998779296875,-1.428070068359375,4.329071044921875
1629894293367,4.88983154296875,-2.669219970703125,4.02252197265625
1629894293367,4.463653564453125,-1.682281494140625,4.3963623046875
1629894293462,3.267364501953125,-1.233673095703125,4.358978271484375
1629894293462,3.21502685546875,-1.099090576171875,4.523468017578125
1629894293462,3.058013916015625,-1.173858642578125,4.388885498046875
1629894293495,2.743988037109375,-1.24114990234375,3.985137939453125
1629894293510,3.050537109375,-1.158905029296875,4.44122314453125
1629894293510,3.33465576171875,-0.95703125,4.478607177734375
1629894293541,3.521575927734375,-2.056121826171875,3.775787353515625
1629894293541,3.0206298828125,-1.637420654296875,4.1571044921875
1629894293541,3.24493408203125,-2.056121826171875,3.81317138671875
