timestamp,breathing_waveform
1629894289810,7506554
1629894289850,7506920
1629894289890,7507024
1629894289930,7509058
1629894289970,7511248
1629894290010,7513490
1629894290050,7516723
1629894290090,7520166
1629894290130,7523503
1629894290170,7526528
1629894290210,7529135
1629894290250,7532942
1629894290290,7535549
1629894290330,7538157
1629894290370,7540347
1629894290410,7544832
1629894290450,7549578
1629894290490,7555054
1629894290530,7560164
1629894290570,7565431
1629894290610,7569447
1629894290650,7572315
1629894290690,7574453
1629894290730,7573879
1629894290770,7571011
1629894290810,7566787
1629894290850,7562302
1629894290890,7557713
1629894290930,7550881
1629894290970,7545041
1629894291010,7540243
1629894291050,7538418
1629894291090,7537010
1629894291130,7538783
1629894291170,7544258
1629894291210,7548118
1629894291250,7550412
1629894291290,7550203
1629894291330,7548326
1629894291370,7545458
1629894291410,7544884
1629894291450,7542694
1629894291490,7538209
1629894291530,7532368
1629894291570,7524025
1629894291610,7518862
1629894291650,7515003
1629894291690,7514221
1629894291730,7514168
1629894291770,7513960
1629894291810,7513282
1629894291850,7512343
1629894291890,7511300
1629894291930,7509371
1629894291970,7507337
1629894292010,7505355
1629894292050,7502487
1629894292090,7501131
1629894292130,7500557
1629894292170,7500557
1629894292210,7500610
1629894292250,7500975
1629894292290,7500766
1629894292330,7498054
1629894292370,7496490
1629894292410,7494560
1629894292450,7493934
1629894292490,7492996
1629894292530,7492943
1629894292570,7493830
1629894292610,7494612
1629894292650,7494821
1629894292690,7495499
1629894292730,7496646
1629894292770,7497063
1629894292810,7498941
1629894292850,7500818
1629894292890,7503738
1629894292930,7506189
1629894292970,7508432
1629894293010,7510309
1629894293050,7512291
1629894293090,7515211
1629894293130,7518080
1629894293170,7521156
1629894293210,7523451
1629894293250,7526423
1629894293290,7528249
1629894293330,7531012
1629894293370,7533411
1629894293410,7535497
1629894293450,7536540
1629894293490,7538000
1629894293530,7539617
1629894293570,7541755
1629894293610,7543476
1629894293650,7546814
1629894293690,7549213
1629894293730,7550881
1629894293770,7553176
1629894293810,7555992
1629894293850,7557504
1629894293890,7558913
1629894293930,7560060
1629894293970,7561833
1629894294010,7562458
1629894294050,7564075
1629894294090,7565483
1629894294130,7566057
1629894294170,7567256
1629894294210,7567308
1629894294250,7568195
1629894294290,7567778
1629894294330,7567152
1629894294370,7567100
1629894294410,7566735
1629894294450,7564545
1629894294490,7563137
1629894294530,7562250
1629894294570,7560268
1629894294610,7558652
1629894294650,7557296
1629894294690,7556618
1629894294730,7555940
1629894294770,7554584
1629894294810,7553541
1629894294850,7552654
1629894294890,7551820
1629894294930,7550516
1629894294970,7549108
1629894295010,7547857
1629894295050,7547492
1629894295090,7546762
1629894295130,7546136
1629894295170,7544258
1629894295210,7544311
1629894295250,7542485
1629894295290,7542120
1629894295330,7541286
1629894295370,7540556
1629894295410,7538731
1629894295450,7536853
1629894295490,7535080
1629894295530,7532525
1629894295570,7531117
1629894295610,7529709
1629894295650,7528874
1629894295690,7527936
1629894295730,7526841
1629894295770,7526893
1629894295810,7526110
1629894295850,7525224
1629894295890,7524963
1629894295930,7523868
1629894295970,7523138
1629894296010,7522773
1629894296050,7522617
1629894296090,7521730
1629894296130,7521261
1629894296170,7520374
1629894296210,7519748
1629894296250,7520583
1629894296290,7520583
1629894296330,7519905
1629894296370,7520270
1629894296410,7520791
1629894296450,7519174
1629894296490,7518497
1629894296530,7518236
1629894296570,7517975
1629894296610,7518132
1629894296650,7519592
1629894296690,7521365
1629894296730,7522617
1629894296770,7524077
1629894296810,7525641
1629894296850,7528040
1629894296890,7530439
1629894296930,7532890
1629894296970,7535237
1629894297010,7536906
1629894297050,7539356
1629894297090,7540869
1629894297130,7543320
1629894297170,7544571
1629894297210,7547335
1629894297250,7549056
1629894297290,7551403
1629894297330,7553541
1629894297370,7555627
1629894297410,7556722
1629894297450,7556566
1629894297490,7558391
1629894297530,7558964
1629894297570,7560738
1629894297610,7561155
1629894297650,7562980
1629894297690,7564649
1629894297730,7566109
1629894297770,7565953
1629894297810,7566526
1629894297850,7566265
1629894297890,7565640
1629894297930,7564857
1629894297970,7562928
1629894298010,7562615
1629894298050,7560790
1629894298090,7559017
1629894298130,7557400
1629894298170,7556409
1629894298210,7555731
1629894298250,7553541
1629894298290,7552811
1629894298330,7552133
1629894298370,7549213
1629894298410,7547231
1629894298450,7546240
1629894298490,7543111
1629894298530,7542277
1629894298570,7541025
1629894298610,7540087
1629894298650,7539669
1629894298690,7538105
1629894298730,7537427
1629894298770,7536853
1629894298810,7534819
1629894298850,7535132
1629894298890,7533985
1629894298930,7533203
1629894298970,7532055
1629894299010,7531221
1629894299050,7530126
1629894299090,7530022
1629894299130,7529448
1629894299170,7529604
1629894299210,7529031
1629894299250,7528301
1629894299290,7527466
1629894299330,7525850
1629894299370,7525120
1629894299410,7523138
1629894299450,7522982
1629894299490,7521939
1629894299530,7523242
1629894299570,7522199
1629894299610,7522304
