timestamp,duration
1629709000124,4280
1629709004404,5200
1629709009604,5360
1629709014964,3920
1629709018884,3160
1629709022044,3760
1629709025804,2720
1629709028524,2800
1629709031324,3200
1629709034524,3800
1629709038324,3320
1629709041644,3000
1629709044644,3520
1629709048164,1280
1629709049444,1720
1629709051164,4960
1629709056124,5920
1629709062044,4760
1629709066804,4920
1629709071724,4240
1629709075964,3400
1629709079364,3600
1629709082964,2400
1629709085364,3280
1629709088644,2640
1629709091284,2280
1629709093564,2120
1629709095684,1720
1629709097404,3040
1629709100444,2400
1629709102844,2000
1629709104844,3720
1629709108564,4320
1629709112884,2840
1629709115724,2320
1629709118044,1800
1629709119844,2120
1629709121964,2640
1629709124604,2600
1629709127204,3200
1629709130404,2080
1629709132484,4240
1629709136724,4320
1629709141044,2960
1629709144004,2840
1629709146844,2280
1629709149124,3240
1629709152364,3120
1629709155484,2440
1629709157924,3120
1629709161044,2680
1629709163724,2920
1629709166644,2920
1629709169564,3200
1629709172764,3560
1629709176324,2360
1629709178684,3040
1629709181724,5040
1629709186764,5280
1629709192044,5920
1629709197964,9280
1629709207244,4520
1629709211764,3880
1629709215644,4040
1629709219684,3400
1629709223084,2920
1629709226004,2800
1629709228804,2760
1629709231564,2480
1629709234044,2680
1629709236724,3200
1629709239924,2920
1629709242844,2800
1629709245644,3080
1629709248724,2720
1629709251444,2520
1629709253964,2760
1629709256724,3000
1629709259724,2480
1629709262204,2480
1629709264684,2840
1629709267524,2560
1629709270084,2800
1629709272884,2840
1629709275724,3160
1629709278884,3520
1629709282404,2520
1629709284924,3880
1629709288804,3640
1629709292444,3840
1629709296284,2160
1629709298444,1920
1629709300364,4080
1629709304444,7520
1629709311964,1400
1629709313364,2400
1629709315764,1480
1629709317244,2480
1629709319724,1080
1629709320804,3120
1629709323924,3040
1629709326964,2000
1629709328964,1640
1629709330604,1760
1629709332364,1920
1629709334284,2560
1629709336844,4920
1629709341764,3560
1629709345324,3000
1629709348324,3120
1629709351444,2080
1629709353524,2520
1629709356044,2440
1629709358484,2440
1629709360924,2120
1629709363044,2360
1629709365404,2120
1629709367524,1800
1629709369324,1480
1629709370804,1240
1629709372044,1680
1629709373724,1560
1629709375284,2120
1629709377404,2920
1629709380324,1680
1629709382004,5400
1629709387404,1760
1629709389164,2480
1629709391644,6320
1629709397964,4440
1629709402404,4520
1629709406924,1880
1629709408804,4560
1629709413364,1920
1629709415284,2720
1629709418004,4480
1629709422484,1960
1629709424444,2320
1629709426764,2360
1629709429124,2280
1629709431404,7160
1629709438564,6080
1629709444644,3280
1629709447924,1800
1629709449724,3160
1629709452884,2480
1629709455364,4240
1629709459604,2440
1629709462044,2520
1629709464564,1040
1629709465604,1400
1629709467004,1840
1629709468844,1920
1629709470764,3800
1629709474564,3600
1629709478164,3200
1629709481364,2840
1629709484204,2520
1629709486724,2760
1629709489484,1600
1629709491084,2040
1629709493124,2360
1629709495484,2720
1629709498204,3560
1629709501764,2960
1629709504724,3720
1629709508444,3440
1629709511884,4640
1629709516524,3320
1629709519844,1920
1629709521764,3840
1629709525604,3240
1629709528844,1600
1629709530444,2000
1629709532444,1640
1629709534084,1520
1629709535604,2000
1629709537604,1840
1629709539444,1800
1629709541244,2000
1629709543244,2800
1629709546044,3720
1629709549764,1960
1629709551724,1960
1629709553684,2680
1629709556364,1960
1629709558324,3000
1629709561324,3320
1629709564644,3480
1629709568124,2200
1629709570324,3200
1629709573524,3680
1629709577204,1960
1629709579164,1480
1629709580644,1720
1629709582364,2720
1629709585084,3200
1629709588284,3280
1629709591564,3280
1629709594844,2160
1629709597004,2040
1629709599044,3000
1629709602044,3840
1629709605884,4120
1629709610004,1960
1629709611964,2000
1629709613964,2000
1629709615964,1840
1629709617804,2760
1629709620564,1840
1629709622404,1760
1629709624164,1840
1629709626004,2160
1629709628164,1600
1629709629764,1560
1629709631324,1960
1629709633284,2280
1629709635564,3880
1629709639444,1440
1629709640884,1680
1629709642564,1800
1629709644364,1880
1629709646244,2240
1629709648484,2000
1629709650484,1920
1629709652404,1880
1629709654284,1600
1629709655884,2440
1629709658324,2080
1629709660404,2040
1629709662444,2240
1629709664684,2360
1629709667044,2160
1629709669204,1760
1629709670964,1880
1629709672844,2080
1629709674924,2440
1629709677364,2120
1629709679484,4360
1629709683844,3760
1629709687604,3760
1629709691364,3240
1629709694604,2920
1629709697524,3440
1629709700964,2720
1629709703684,2920
1629709706604,2720
1629709709324,3320
1629709712644,3320
1629709715964,3880
1629709719844,3080
1629709722924,5440
1629709728364,4360
1629709732724,4480
1629709737204,4240
1629709741444,4000
1629709745444,3600
1629709749044,2800
1629709751844,3320
1629709755164,3200
1629709758364,3520
1629709761884,3320
1629709765204,2760
1629709767964,4880
1629709772844,4280
1629709777124,2160
1629709779284,2840
1629709782124,4120
1629709786244,2840
1629709789084,2680
1629709791764,3360
1629709795124,2920
1629709798044,2840
1629709800884,2480
1629709803364,2360
1629709805724,2920
1629709808644,2400
1629709811044,2680
1629709813724,2680
1629709816404,2720
1629709819124,3280
1629709822404,2520
1629709824924,2840
1629709827764,2680
1629709830444,2520
1629709832964,2680
1629709835644,3480
1629709839124,6680
1629709845804,8320
1629709854124,5440
1629709859564,4360
1629709863924,4160
1629709868084,2880
1629709870964,3800
1629709874764,2400
1629709877164,3120
1629709880284,3000
1629709883284,3040
1629709886324,3280
1629709889604,3200
1629709892804,3320
1629709896124,3160
1629709899284,3560
1629709902844,2640
1629709905484,2640
1629709908124,2600
1629709910724,2960
1629709913684,3320
1629709917004,2880
1629709919884,3000
1629709922884,3560
1629709926444,2800
1629709929244,3440
1629709932684,3880
1629709936564,2680
1629709939244,3240
1629709942484,2760
1629709945244,2680
1629709947924,3400
1629709951324,3320
1629709954644,2760
1629709957404,2680
1629709960084,2600
1629709962684,2760
1629709965444,2600
1629709968044,3240
1629709971284,3200
1629709974484,2840
1629709977324,3320
1629709980644,2640
1629709983284,2760
1629709986044,2800
1629709988844,2840
1629709991684,2920
1629709994604,2680
1629709997284,2960
1629710000244,3080
1629710003324,3320
1629710006644,2440
1629710009084,3280
1629710012364,2720
1629710015084,2600
1629710017684,2920
1629710020604,2840
1629710023444,2560
1629710026004,2840
1629710028844,3280
1629710032124,3040
1629710035164,2840
1629710038004,2880
1629710040884,2800
1629710043684,2480
1629710046164,3040
1629710049204,2880
1629710052084,2720
1629710054804,3080
1629710057884,2640
1629710060524,2880
1629710063404,2840
1629710066244,3200
1629710069444,2920
1629710072364,2600
1629710074964,3000
1629710077964,2840
