timestamp,green,ir,red
1629708999006,85825,239636,331647
1629708999016,85812,239606,331623
1629708999026,85792,239607,331599
1629708999036,85802,239586,331589
1629708999046,85771,239554,331587
1629708999056,85769,239561,331600
1629708999066,85739,239523,331583
1629708999076,85705,239495,331548
1629708999086,85691,239454,331535
1629708999096,85666,239482,331551
1629708999106,85630,239436,331548
1629708999116,85598,239461,331525
1629708999126,85579,239438,331501
1629708999136,85566,239424,331491
1629708999146,85567,239417,331469
1629708999156,85539,239377,331494
1629708999166,85503,239429,331497
1629708999176,85491,239409,331464
1629708999186,85478,239375,331476
1629708999196,85463,239371,331455
1629708999206,85445,239376,331459
1629708999216,85412,239358,331446
1629708999226,85409,239351,331436
1629708999236,85381,239359,331423
1629708999246,85397,239363,331407
1629708999256,85352,239327,331422
1629708999266,85353,239344,331386
1629708999276,85337,239333,331377
1629708999286,85352,239341,331385
1629708999296,85358,239291,331347
1629708999306,85319,239321,331369
1629708999316,85290,239295,331321
1629708999326,85299,239287,331305
1629708999336,85298,239266,331297
1629708999346,85252,239250,331286
1629708999356,85251,239247,331265
1629708999366,85244,239244,331244
1629708999376,85249,239250,331262
1629708999386,85235,239239,331223
1629708999396,85220,239223,331215
1629708999406,85215,239268,331232
1629708999416,85202,239242,331195
1629708999426,85206,239231,331200
1629708999436,85179,239222,331194
1629708999446,85181,239211,331158
1629708999456,85179,239222,331141
1629708999466,85172,239206,331182
1629708999476,85183,239197,331130
1629708999486,85179,239198,331143
1629708999496,85159,239220,331139
1629708999506,85161,239232,331126
1629708999516,85159,239205,331108
1629708999526,85166,239214,331125
1629708999536,85179,239170,331071
1629708999546,85198,239212,331113
1629708999556,85190,239176,331046
1629708999566,85191,239203,331020
1629708999576,85189,239172,331038
1629708999586,85178,239197,330965
1629708999596,85183,239159,330973
1629708999606,85203,239153,330984
1629708999616,85224,239213,330977
1629708999626,85227,239185,330941
1629708999636,85238,239194,330968
1629708999646,85258,239238,331040
1629708999656,85261,239246,331021
1629708999666,85260,239234,331040
1629708999676,85278,239275,331045
1629708999686,85298,239246,331065
1629708999696,85316,239261,331078
1629708999706,85297,239263,331130
1629708999716,85326,239257,331081
1629708999726,85347,239271,331095
1629708999736,85360,239308,331117
1629708999746,85347,239317,331108
1629708999756,85354,239327,331096
1629708999766,85371,239316,331129
1629708999776,85402,239331,331118
1629708999786,85417,239311,331123
1629708999796,85415,239337,331125
1629708999806,85451,239326,331086
1629708999816,85472,239384,331097
1629708999826,85456,239349,331107
1629708999836,85480,239358,331103
1629708999846,85506,239363,331135
1629708999856,85513,239348,331121
1629708999866,85527,239381,331126
1629708999876,85556,239377,331088
1629708999886,85540,239377,331137
1629708999896,85586,239379,331135
1629708999906,85605,239393,331136
1629708999916,85620,239401,331080
1629708999926,85648,239397,331103
1629708999936,85643,239404,331118
1629708999946,85663,239385,331099
1629708999956,85675,239384,331108
1629708999966,85709,239393,331086
1629708999976,85698,239388,331059
1629708999986,85709,239349,331057
1629708999996,85683,239315,331001
1629709000006,85673,239284,330990
1629709000016,85697,239274,330971
1629709000026,85650,239222,330969
1629709000036,85594,239227,330952
1629709000046,85595,239205,330933
1629709000056,85542,239147,330959
1629709000066,85519,239150,330917
1629709000076,85517,239143,330866
1629709000086,85470,239129,330906
1629709000096,85430,239091,330859
1629709000106,85409,239079,330855
1629709000116,85393,239081,330869
1629709000126,85369,239072,330834
1629709000136,85343,239074,330826
1629709000146,85321,239052,330862
1629709000156,85291,239038,330877
1629709000166,85260,239044,330844
1629709000176,85255,239038,330835
1629709000186,85234,239064,330844
1629709000196,85212,239028,330888
1629709000206,85186,239033,330848
1629709000216,85145,239034,330865
1629709000226,85153,239053,330862
1629709000236,85124,239040,330873
1629709000246,85124,239013,330864
1629709000256,85091,239068,330850
1629709000266,85094,239033,330845
1629709000276,85084,239021,330838
1629709000286,85088,239027,330855
1629709000296,85051,239043,330838
1629709000306,85046,239032,330840
1629709000316,85012,239011,330849
1629709000326,84995,239003,330841
1629709000336,84987,238989,330843
1629709000346,84962,238997,330867
1629709000356,84972,239014,330830
1629709000366,84951,239006,330860
1629709000376,84963,239014,330854
1629709000386,84957,239037,330838
1629709000396,84939,239001,330874
1629709000406,84936,239029,330852
1629709000416,84916,239016,330840
1629709000426,84929,239041,330859
1629709000436,84922,239052,330840
1629709000446,84899,239062,330835
1629709000456,84890,239037,330843
1629709000466,84892,239015,330818
1629709000476,84898,239046,330820
1629709000486,84890,239007,330789
1629709000496,84900,239048,330820
1629709000506,84920,239025,330789
1629709000516,84929,239099,330834
1629709000526,84921,239053,330843
1629709000536,84943,239066,330847
1629709000546,84935,239060,330840
1629709000556,84927,239085,330856
1629709000566,84945,239088,330869
1629709000576,84937,239124,330865
1629709000586,84978,239097,330903
1629709000596,84975,239095,330835
1629709000606,84974,239109,330876
1629709000616,84991,239102,330873
1629709000626,84980,239133,330887
1629709000636,84986,239097,330868
1629709000646,85023,239147,330862
1629709000656,85023,239127,330937
1629709000666,85039,239170,330894
1629709000676,85015,239152,330896
1629709000686,85047,239172,330924
1629709000696,85083,239177,330905
1629709000706,85090,239188,330912
1629709000716,85078,239193,330928
1629709000726,85092,239211,330937
1629709000736,85105,239195,330937
1629709000746,85129,239206,330954
1629709000756,85116,239213,330960
1629709000766,85150,239218,330962
1629709000776,85171,239241,330964
1629709000786,85197,239212,330944
1629709000796,85192,239228,330968
1629709000806,85212,239247,330951
1629709000816,85224,239249,330944
1629709000826,85247,239287,330956
1629709000836,85263,239268,330969
1629709000846,85280,239309,331011
1629709000856,85302,239261,330998
1629709000866,85323,239274,331001
1629709000876,85328,239314,331014
1629709000886,85346,239311,331038
1629709000896,85372,239317,331027
1629709000906,85387,239305,330995
1629709000916,85408,239341,331023
1629709000926,85427,239355,331014
1629709000936,85460,239336,331030
1629709000946,85472,239389,331002
1629709000956,85481,239367,331037
1629709000966,85500,239369,331018
1629709000976,85522,239374,331054
1629709000986,85519,239361,331028
1629709000996,85551,239323,330989
1629709001006,85535,239319,330988
1629709001016,85495,239257,330956
1629709001026,85498,239254,330926
1629709001036,85458,239210,330920
1629709001046,85446,239205,330940
1629709001056,85417,239139,330913
1629709001066,85383,239132,330921
1629709001076,85372,239166,330870
1629709001086,85345,239098,330914
1629709001096,85308,239101,330883
1629709001106,85285,239116,330941
1629709001116,85246,239151,330934
1629709001126,85223,239100,330939
1629709001136,85199,239102,330957
1629709001146,85186,239102,330960
1629709001156,85168,239094,330990
1629709001166,85150,239097,330988
