,timestamp,TP9,AF7,AF8,TP10
1299,1629708999040,0.3350638151168823,-0.214962288737297,-0.2245468646287918,0.1498880237340927
1300,1629708999181,0.3005704879760742,-0.299105167388916,-0.2670729756355285,0.1293781995773315
1301,1629708999259,0.2648425996303558,-0.3607254326343536,-0.3129762411117553,0.1123683080077171
1302,1629708999368,0.2340131849050521,-0.3943726420402527,-0.3549222648143768,0.1000348329544067
1303,1629708999462,0.2126064747571945,-0.4139785170555115,-0.3863014280796051,0.0987087711691856
1304,1629708999603,0.2043354958295822,-0.4257000982761383,-0.4039666950702667,0.1165017336606979
1305,1629708999665,0.2043354958295822,-0.4235696792602539,-0.4150389730930328,0.1165017336606979
1306,1629708999775,0.2043354958295822,-0.4002067744731903,-0.4062716960906982,0.1165017336606979
1307,1629708999900,0.2029074728488922,-0.346030980348587,-0.2847753763198852,0.0935478955507278
1308,1629708999962,0.1885938346385955,-0.2656674683094024,-0.0445637255907058,0.054279625415802
1309,1629709000043,0.16209177672863,-0.1820864528417587,0.1863090544939041,0.0195211265236139
1310,1629709000137,0.1227698996663093,-0.1138422638177871,0.3433442115783691,0.0063715735450387
1311,1629709000215,0.0589126348495483,-0.0739539489150047,0.4266926646232605,0.0124934762716293
1312,1629709000371,-0.0242271777242422,-0.0578472912311553,0.4578235447406769,0.0247763749212026
1313,1629709000434,-0.1019631847739219,-0.0540961027145385,0.4651924669742584,0.0382673218846321
1314,1629709000559,-0.154153898358345,-0.0526643060147762,0.4678670763969421,0.0570924617350101
1315,1629709000668,-0.1503719538450241,-0.0498264953494071,0.4707436263561249,0.0860530287027359
1316,1629709000762,-0.1503719538450241,-0.0436363257467746,0.4741753935813904,0.0860530287027359
1317,1629709000871,-0.1503719538450241,-0.0368832126259803,0.4813130795955658,0.0860530287027359
1318,1629709001011,-0.1503719538450241,-0.0300877280533313,0.5023924708366394,0.0860530287027359
1319,1629709001061,-0.1503719538450241,-0.0236174724996089,0.5456908345222473,0.0860530287027359
1320,1629709001139,-0.1503719538450241,-0.0189782977104187,0.6025410294532776,0.0860530287027359
1321,1629709001264,-0.1503719538450241,-0.0209793467074632,0.6521028876304626,0.0860530287027359
1322,1629709001389,-0.1503719538450241,-0.0389733873307704,0.672650158405304,0.0860530287027359
1323,1629709001483,-0.1503719538450241,-0.0817537009716034,0.6504727602005005,0.0860530287027359
1324,1629709001592,-0.1503719538450241,-0.149279698729515,0.5878787636756897,0.0860530287027359
1325,1629709001702,-0.1503719538450241,-0.2293435186147689,0.5070884227752686,0.0860530287027359
1326,1629709001811,-0.1503719538450241,-0.2947428524494171,0.4424460530281067,0.0860530287027359
1327,1629709001889,-0.1503719538450241,-0.326829046010971,0.4159538447856903,0.0860530287027359
1328,1629709002014,-0.1503719538450241,-0.3303609788417816,0.4145561456680298,0.0860530287027359
1329,1629709002045,-0.1503719538450241,-0.3214374184608459,0.4176706969738006,0.0860530287027359
1330,1629709002237,-0.1503719538450241,-0.3112739622592926,0.4188271164894104,0.0860530287027359
1331,1629709002346,-0.1503719538450241,-0.3082082271575928,0.4186282157897949,0.0860530287027359
1332,1629709002393,-0.1503719538450241,-0.3099713325500488,0.4170534312725067,0.0860530287027359
1333,1629709002471,-0.1503719538450241,-0.3130238354206085,0.4070981442928314,0.0860530287027359
1334,1629709002612,-0.1503719538450241,-0.3164463341236114,0.3741207718849182,0.0860530287027359
1335,1629709002690,-0.1503719538450241,-0.3210527896881103,0.310106486082077,0.0860530287027359
1336,1629709002832,-0.1503719538450241,-0.3258797824382782,0.2233243286609649,0.0860530287027359
1337,1629709002927,-0.1503719538450241,-0.3259352147579193,0.1423389315605163,0.0860530287027359
1338,1629709003020,-0.1503719538450241,-0.316361129283905,0.0987161174416542,0.0860530287027359
1339,1629709003083,-0.1503719538450241,-0.2946620285511017,0.0909292623400688,0.0860530287027359
1340,1629709003208,-0.1503719538450241,-0.2633149623870849,0.0948574692010879,0.0860530287027359
1341,1629709003286,-0.1503719538450241,-0.220945805311203,0.101005844771862,0.0860530287027359
1342,1629709003442,-0.1503719538450241,-0.1668180078268051,0.1077887490391731,0.0860530287027359
1343,1629709003489,-0.1503719538450241,-0.1077363863587379,0.1163464412093162,0.0860530287027359
1344,1629709003645,-0.1503719538450241,-0.0580493807792663,0.1264816969633102,0.0860530287027359
1345,1629709003739,-0.1503719538450241,-0.0238464083522558,0.1400856971740722,0.0860530287027359
1346,1629709003817,-0.1503719538450241,0.0065439436584711,0.1555456519126892,0.0860530287027359
1347,1629709003897,-0.1503719538450241,0.0612554289400577,0.1713156104087829,0.0860530287027359
1348,1629709004038,-0.1503719538450241,0.1498424410820007,0.1840877830982208,0.0860530287027359
1349,1629709004131,-0.1503719538450241,0.2456717938184738,0.1915902942419052,0.0860530287027359
1350,1629709004194,-0.1503719538450241,0.3189201056957245,0.1918907910585403,0.0860530287027359
1352,1629709004366,-0.1503719538450241,0.3606538772583008,0.1858088076114654,0.0860530287027359
1351,1629709004413,-0.1503719538450241,0.3799389898777008,0.1815443634986877,0.0860530287027359
1353,1629709004459,-0.1503719538450241,0.3914004862308502,0.1846935003995895,0.0860530287027359
1354,1629709004663,-0.1503719538450241,0.4024816453456878,0.1917351633310318,0.0860530287027359
1355,1629709004787,-0.1503719538450241,0.4105789959430694,0.1947164982557296,0.0860530287027359
1356,1629709004834,-0.1503719538450241,0.4111609160900116,0.1880639642477035,0.0860530287027359
1357,1629709004897,-0.1503719538450241,0.402534008026123,0.1723881214857101,0.0860530287027359
1358,1629709004993,-0.1503719538450241,0.3871220052242279,0.1528957635164261,0.0860530287027359
1359,1629709005118,-0.1503719538450241,0.3707556128501892,0.135719433426857,0.0860530287027359
1360,1629709005259,-0.1503719538450241,0.3576497137546539,0.1214712187647819,0.0860530287027359
1361,1629709005384,-0.1503719538450241,0.3447551131248474,0.1076643392443656,0.0860530287027359
1362,1629709005462,-0.1503719538450241,0.3175844252109527,0.0856451019644737,0.0860530287027359
1363,1629709005524,-0.1503719538450241,0.2590933442115783,0.0426494218409061,0.0860530287027359
1364,1629709005649,-0.1503719538450241,0.1642066836357116,-0.026954410597682,0.0860530287027359
1365,1629709005759,-0.1503719538450241,0.0501661524176597,-0.1108121573925018,0.0860530287027359
1366,1629709005837,0.1633471250534057,-0.0464003384113311,-0.1808515638113021,0.2882181704044342
1367,1629709005949,0.1575930118560791,-0.104590006172657,-0.2310793250799179,0.2492815405130386
1368,1629709006043,0.1685921251773834,-0.1460074782371521,-0.2789300382137298,0.2546545565128326
1369,1629709006199,0.1982783526182174,-0.1963135451078415,-0.3335676193237304,0.3102048337459564
1370,1629709006262,0.2407153695821762,-0.2504123151302337,-0.3774207830429077,0.3903243541717529
1371,1629709006340,0.2814054787158966,-0.2875744700431824,-0.3962206542491913,0.4588828980922699
1372,1629709006465,0.3093449473381042,-0.298041969537735,-0.3953583538532257,0.4982499778270721
1373,1629709006574,0.3238912224769592,-0.2979740500450134,-0.3938756287097931,0.5070511698722839
1374,1629709006668,0.3281631767749786,-0.3097113370895386,-0.4042788743972778,0.4954834580421448
1375,1629709006762,0.3322644531726837,-0.3369854688644409,-0.4302723407745361,0.4776924848556518
1376,1629709006824,0.3393782079219818,-0.367409199476242,-0.4652734398841858,0.4614083766937256
1377,1629709006921,0.3473839163780212,-0.3855475485324859,-0.4936451017856598,0.4486621618270874
1378,1629709007124,0.3594517707824707,-0.3872430324554443,-0.4975079596042633,0.4403653740882873
1379,1629709007140,0.3699372112751007,-0.3782594501972198,-0.4793869256973266,0.4342217147350311
1380,1629709007249,0.3791665732860565,-0.3624272644519806,-0.4628807306289673,0.4344482719898224
1381,1629709007362,0.3888835608959198,-0.3416392803192138,-0.4624053537845611,0.4410272538661957
1382,1629709007471,0.4015076458454132,-0.3193612396717071,-0.4714935719966888,0.4495031833648681
1383,1629709007549,0.4133026301860809,-0.3000583350658417,-0.4754013419151306,0.4487336575984955
1384,1629709007674,0.4161877632141113,-0.2873149514198303,-0.4703321754932403,0.4273518919944763
1385,1629709007786,0.406275987625122,-0.2839482724666595,-0.460536390542984,0.3810469806194305
1386,1629709007864,0.3928023874759674,-0.2924598455429077,-0.4477894008159637,0.3258222043514251
1387,1629709008005,0.3941483497619629,-0.3102031350135803,-0.4334872663021087,0.2946871519088745
1388,1629709008036,0.4158596098423004,-0.3258661329746246,-0.421467512845993,0.3074571490287781
1389,1629709008161,0.4439415037631988,-0.3221742808818817,-0.4150283336639404,0.343010812997818
1390,1629709008286,0.4589695036411285,-0.2912664413452148,-0.4119583964347839,0.3688404560089111
1391,1629709008395,0.455962061882019,-0.2442836910486221,-0.4070466756820678,0.3740653693675995
1392,1629709008504,0.4424082040786743,-0.1998301893472671,-0.4000708162784576,0.3637498021125793
1393,1629709008583,0.4266268312931061,-0.1703368872404098,-0.3979620933532715,0.3466562330722809
1394,1629709008661,0.4124052226543426,-0.1579723358154297,-0.4040482640266418,0.3289123177528381
1395,1629709008754,0.3993157744407654,-0.1586624830961227,-0.4110034704208374,0.3120980560779571
1396,1629709008929,0.385771244764328,-0.1664269417524337,-0.4041216373443603,0.2955178022384643
1397,1629709009054,0.3784823417663574,-0.1777619272470474,-0.3733301162719726,0.296292781829834
1398,1629709009132,0.3744519650936126,-0.1900277733802795,-0.3267526924610138,0.298736423254013
1399,1629709009273,0.3731098473072052,-0.1981924474239349,-0.2825632095336914,0.3077428042888641
1400,1629709009288,0.3787230849266052,-0.1979561299085617,-0.2565089464187622,0.3218179643154144
1401,1629709009398,0.3833226561546325,-0.1911906450986862,-0.2518485784530639,0.3252761662006378
1402,1629709009507,0.3672238290309906,-0.1841722875833511,-0.2604308724403381,0.2947039604187011
1403,1629709009585,0.3149148821830749,-0.1808503419160843,-0.2680039703845978,0.210808128118515
1404,1629709009679,0.2309659272432327,-0.1815042942762375,-0.2618085443973541,0.0687631294131279
1405,1629709009788,0.1442093551158905,-0.1900289803743362,-0.2392548471689224,-0.1079659387469291
1406,1629709009885,0.0915844440460205,-0.212748721241951,-0.2088744491338729,-0.2520257234573364
1407,1629709009994,0.0741762965917587,-0.2481168508529663,-0.1824557930231094,-0.3024138510227203
1408,1629709010119,0.0720768570899963,-0.2836542427539825,-0.165509358048439,-0.3024138510227203
1409,1629709010244,0.0720768570899963,-0.306778222322464,-0.1576964408159256,-0.3024138510227203
1410,1629709010322,0.0720768570899963,-0.3185581564903259,-0.1573814302682876,-0.3024138510227203
1411,1629709010431,0.0720768570899963,-0.3293010592460632,-0.16585373878479,-0.3024138510227203
1412,1629709010525,0.0720768570899963,-0.3460490107536316,-0.1847444772720337,-0.3024138510227203
1413,1629709010587,0.0720768570899963,-0.3683539032936096,-0.2094566971063614,-0.3024138510227203
1414,1629709010759,0.0720768570899963,-0.390410453081131,-0.2285723388195037,-0.3024138510227203
1415,1629709010855,0.0720768570899963,-0.4015908241271972,-0.2261228710412979,0.0741665065288543
1416,1629709010933,0.4150553941726684,-0.3923109173774719,-0.1958424597978592,0.0303941424936056
1417,1629709011043,0.4150553941726684,-0.3665902316570282,-0.1494765281677246,0.0303941424936056
1418,1629709011152,0.4150553941726684,-0.3422644734382629,-0.106966882944107,0.0303941424936056
1419,1629709011246,0.4150553941726684,-0.33673095703125,-0.0792740061879158,0.0303941424936056
1420,1629709011383,0.4150553941726684,-0.3483347296714782,-0.0608421005308628,0.0303941424936056
1421,1629709011544,0.4150553941726684,-0.3501335680484772,-0.0283145047724246,0.0303941424936056
1422,1629709011586,0.4150553941726684,-0.3202982544898987,0.0322656892240047,0.0303941424936056
1423,1629709011663,0.4150553941726684,-0.2647158205509186,0.1079351752996444,0.0303941424936056
1424,1629709011687,0.4150553941726684,-0.2103253006935119,0.1791007369756698,0.0303941424936056
1425,1629709011819,0.4150553941726684,-0.1738216280937194,0.2356552928686142,0.0303941424936056
1426,1629709011961,0.4150553941726684,-0.1562836170196533,0.2761315107345581,0.0303941424936056
1427,1629709012050,0.4150553941726684,-0.1497791409492492,0.3010503351688385,-0.0567842125892639
1428,1629709012101,0.4150553941726684,-0.1454741507768631,0.3110979795455932,-0.0567842125892639
1429,1629709012218,0.4150553941726684,-0.1433137506246566,0.3092390596866607,-0.0567842125892639
1430,1629709012340,0.4150553941726684,-0.1494427770376205,0.3001174628734588,-0.0567842125892639
