timestamp,green,ir,red
1630415911989,85584,312439,361474
1630415911999,85593,312387,361451
1630415912009,85587,312421,361466
1630415912019,85575,312407,361459
1630415912029,85583,312403,361478
1630415912039,85581,312432,361440
1630415912049,85586,312406,361418
1630415912059,85586,312439,361444
1630415912069,85590,312426,361444
1630415912079,85602,312413,361475
1630415912089,85589,312405,361474
1630415912099,85613,312431,361434
1630415912109,85608,312410,361428
1630415912119,85628,312442,361494
1630415912129,85620,312444,361449
1630415912139,85628,312446,361452
1630415912149,85630,312411,361453
1630415912159,85644,312444,361430
1630415912169,85636,312501,361434
1630415912179,85650,312446,361433
1630415912189,85653,312471,361476
1630415912199,85659,312496,361416
1630415912209,85674,312531,361447
1630415912219,85675,312482,361434
1630415912229,85664,312506,361435
1630415912239,85674,312488,361440
1630415912249,85673,312529,361423
1630415912259,85703,312456,361459
1630415912269,85704,312526,361449
1630415912279,85709,312525,361454
1630415912289,85723,312481,361453
1630415912299,85730,312469,361440
1630415912309,85727,312539,361431
1630415912319,85750,312495,361439
1630415912329,85750,312524,361451
1630415912339,85758,312556,361412
1630415912349,85765,312551,361416
1630415912359,85767,312593,361400
1630415912369,85769,312550,361417
1630415912379,85781,312565,361429
1630415912389,85785,312556,361427
1630415912399,85778,312557,361419
1630415912409,85765,312528,361427
1630415912419,85777,312513,361419
1630415912429,85759,312526,361460
1630415912439,85723,312553,361467
1630415912449,85711,312512,361481
1630415912459,85695,312523,361466
1630415912469,85682,312516,361440
1630415912479,85654,312473,361453
1630415912489,85642,312475,361433
1630415912499,85633,312443,361413
1630415912509,85613,312485,361447
1630415912519,85594,312487,361450
1630415912529,85598,312422,361432
1630415912539,85581,312449,361389
1630415912549,85577,312431,361407
1630415912559,85566,312427,361393
1630415912569,85569,312449,361436
1630415912579,85563,312441,361409
1630415912589,85555,312443,361376
1630415912599,85552,312442,361368
1630415912609,85553,312369,361333
1630415912619,85550,312390,361401
1630415912629,85561,312361,361355
1630415912639,85564,312421,361385
1630415912649,85568,312402,361372
1630415912659,85558,312393,361374
1630415912669,85543,312410,361344
1630415912679,85551,312363,361316
1630415912689,85558,312398,361310
1630415912699,85548,312370,361328
1630415912709,85561,312421,361333
1630415912719,85557,312412,361346
1630415912729,85543,312379,361335
1630415912739,85572,312372,361304
1630415912749,85558,312413,361315
1630415912759,85565,312400,361353
1630415912769,85562,312404,361308
1630415912779,85562,312389,361333
1630415912789,85560,312377,361326
1630415912799,85567,312384,361338
1630415912809,85578,312427,361329
1630415912819,85581,312388,361300
1630415912829,85580,312417,361335
1630415912839,85566,312383,361342
1630415912849,85568,312414,361329
1630415912859,85575,312437,361298
1630415912869,85576,312409,361299
1630415912879,85591,312409,361280
1630415912889,85589,312377,361314
1630415912899,85594,312397,361286
1630415912909,85594,312419,361326
1630415912919,85633,312439,361339
1630415912929,85623,312446,361286
1630415912939,85618,312443,361309
1630415912949,85621,312472,361269
1630415912959,85638,312459,361302
1630415912969,85648,312444,361311
1630415912979,85656,312446,361282
1630415912989,85661,312460,361295
1630415912999,85682,312462,361297
1630415913009,85672,312438,361355
1630415913019,85671,312493,361330
1630415913029,85674,312476,361314
1630415913039,85683,312474,361310
1630415913049,85691,312438,361326
1630415913059,85702,312496,361313
1630415913069,85718,312518,361306
1630415913079,85729,312506,361331
1630415913089,85753,312509,361305
1630415913099,85737,312499,361346
1630415913109,85746,312503,361319
1630415913119,85756,312490,361355
1630415913129,85741,312483,361360
1630415913139,85716,312500,361386
1630415913149,85706,312476,361381
1630415913159,85676,312478,361384
1630415913169,85643,312457,361373
1630415913179,85632,312474,361353
1630415913189,85619,312497,361370
1630415913199,85578,312425,361399
1630415913209,85589,312488,361392
1630415913219,85576,312429,361338
1630415913229,85549,312419,361331
1630415913239,85565,312437,361366
1630415913249,85556,312399,361335
1630415913259,85531,312421,361346
1630415913269,85518,312376,361332
1630415913279,85513,312417,361322
1630415913289,85517,312404,361338
1630415913299,85516,312379,361358
1630415913309,85482,312410,361344
1630415913319,85499,312398,361310
1630415913329,85496,312393,361331
1630415913339,85481,312390,361295
1630415913349,85489,312404,361305
1630415913359,85500,312389,361298
1630415913369,85503,312398,361312
1630415913379,85511,312386,361338
1630415913389,85499,312390,361282
1630415913399,85497,312366,361332
1630415913409,85514,312395,361306
1630415913419,85514,312373,361311
1630415913429,85503,312393,361300
1630415913439,85514,312342,361308
1630415913449,85519,312392,361318
1630415913459,85523,312409,361297
1630415913469,85520,312396,361305
1630415913479,85495,312422,361273
1630415913489,85500,312378,361299
1630415913499,85519,312387,361256
1630415913509,85508,312355,361290
1630415913519,85527,312384,361288
1630415913529,85533,312365,361286
1630415913539,85546,312364,361300
1630415913549,85549,312430,361327
1630415913559,85560,312384,361278
1630415913569,85568,312434,361313
1630415913579,85571,312389,361282
1630415913589,85561,312430,361298
1630415913599,85575,312463,361282
1630415913609,85593,312461,361305
1630415913619,85587,312426,361342
1630415913629,85594,312485,361321
1630415913639,85591,312473,361303
1630415913649,85603,312464,361362
1630415913659,85620,312493,361367
1630415913669,85619,312457,361346
1630415913679,85626,312524,361335
1630415913689,85640,312528,361360
1630415913699,85650,312530,361377
1630415913709,85668,312520,361371
1630415913719,85667,312537,361365
1630415913729,85683,312540,361389
1630415913739,85687,312560,361408
1630415913749,85701,312538,361383
1630415913759,85704,312589,361420
1630415913769,85721,312545,361422
1630415913779,85730,312564,361434
1630415913789,85744,312556,361397
1630415913799,85746,312608,361430
1630415913809,85750,312605,361380
1630415913819,85754,312612,361409
1630415913829,85771,312637,361419
1630415913839,85770,312613,361403
1630415913849,85765,312639,361413
1630415913859,85765,312579,361403
1630415913869,85753,312592,361424
1630415913879,85766,312575,361463
1630415913889,85741,312582,361447
1630415913899,85722,312555,361477
1630415913909,85710,312538,361417
1630415913919,85680,312529,361439
1630415913929,85657,312483,361476
1630415913939,85639,312561,361429
1630415913949,85630,312504,361452
1630415913959,85612,312462,361435
1630415913969,85581,312497,361387
1630415913979,85577,312466,361420
1630415913989,85571,312508,361398
1630415913999,85571,312481,361392
1630415914009,85580,312461,361410
1630415914019,85567,312473,361425
1630415914029,85562,312487,361387
1630415914039,85565,312417,361386
1630415914049,85572,312476,361358
1630415914059,85578,312455,361406
1630415914069,85577,312490,361381
1630415914079,85569,312447,361357
1630415914089,85571,312494,361401
1630415914099,85579,312483,361394
1630415914109,85587,312494,361400
1630415914119,85587,312470,361429
1630415914129,85571,312459,361430
1630415914139,85571,312460,361414
1630415914149,85576,312493,361406
1630415914159,85593,312514,361404
1630415914169,85582,312476,361430
1630415914179,85587,312504,361474
1630415914189,85585,312541,361445
1630415914199,85583,312519,361430
1630415914209,85597,312536,361414
1630415914219,85605,312499,361447
1630415914229,85603,312469,361407
1630415914239,85603,312479,361370
1630415914249,85602,312495,361403
1630415914259,85605,312490,361403
1630415914269,85609,312486,361409
1630415914279,85612,312505,361400
1630415914289,85606,312499,361386
1630415914299,85606,312495,361385
1630415914309,85612,312460,361387
1630415914319,85630,312488,361398
1630415914329,85633,312511,361397
1630415914339,85611,312472,361395
1630415914349,85638,312487,361355
1630415914359,85638,312523,361349
1630415914369,85651,312523,361365
1630415914379,85639,312490,361383
1630415914389,85673,312454,361356
1630415914399,85674,312521,361339
1630415914409,85685,312481,361354
1630415914419,85680,312484,361371
1630415914429,85689,312530,361304
1630415914439,85682,312480,361328
1630415914449,85695,312505,361341
1630415914459,85700,312481,361356
1630415914469,85698,312483,361332
1630415914479,85711,312488,361314
1630415914489,85715,312507,361362
1630415914499,85720,312501,361338
