timestamp,is_blink
1630415917002,1
1630415917768,1
1630415920804,1
1630415921603,1
1630415925878,1
1630415927190,1
1630415927705,1
1630415928553,1
1630415929754,1
1630415930480,1
1630415933217,1
1630415933495,1
1630415934732,1
1630415936375,1
1630415938931,1
1630415940321,1
1630415942834,1
1630415943240,1
1630415948611,1
1630415952633,1
1630415954258,1
1630415956976,1
1630415958369,1
1630415959762,1
1630415965017,1
1630415965334,1
1630415966433,1
1630415966843,1
1630415967721,1
1630415968033,1
1630415968660,1
1630415969176,1
1630415970526,1
1630415970728,1
1630415973200,1
1630415974612,1
1630415976037,1
1630415977287,1
1630415979929,1
1630415982663,1
1630415983996,1
1630415984276,1
1630415985172,1
1630415985295,1
1630415985576,1
1630415987046,1
1630415988249,1
1630415989357,1
1630416002905,1
1630416004376,1
1630416020213,1
1630416022382,1
1630416023494,1
1630416023775,1
1630416024544,1
1630416024919,1
1630416028863,1
1630416029113,1
1630416030004,1
1630416030425,1
1630416031570,1
1630416033056,1
1630416034118,1
1630416038347,1
1630416039035,1
1630416039363,1
1630416039896,1
1630416040836,1
1630416041908,1
1630416042142,1
1630416043903,1
1630416044416,1
1630416045090,1
1630416046267,1
1630416046577,1
1630416047762,1
1630416048954,1
1630416049175,1
1630416050337,1
1630416051567,1
1630416051942,1
1630416052557,1
1630416052778,1
1630416053969,1
1630416055407,1
1630416056519,1
1630416057946,1
1630416059160,1
1630416060367,1
1630416061696,1
1630416063140,1
1630416064218,1
1630416065576,1
1630416066906,1
1630416068509,1
1630416069100,1
1630416069922,1
1630416070752,1
1630416072392,1
1630416074996,1
1630416076030,1
1630416081593,1
1630416086661,1
1630416092147,1
1630416096023,1
1630416098577,1
1630416099996,1
1630416101373,1
1630416102628,1
1630416104147,1
1630416105273,1
1630416106712,1
1630416108061,1
1630416109064,1
1630416109471,1
1630416112271,1
1630416113487,1
1630416113709,1
1630416114677,1
1630416114995,1
1630416118477,1
1630416118678,1
1630416120685,1
1630416121893,1
1630416123432,1
1630416124857,1
1630416126282,1
1630416127721,1
1630416128110,1
1630416129543,1
1630416130984,1
1630416132392,1
1630416133914,1
1630416135210,1
1630416136689,1
1630416138114,1
1630416139410,1
1630416140788,1
1630416142240,1
1630416143536,1
1630416145007,1
1630416146397,1
1630416147933,1
1630416149160,1
1630416150537,1
1630416151896,1
1630416153336,1
1630416154620,1
1630416156073,1
1630416157388,1
1630416158741,1
1630416160022,1
1630416161356,1
1630416162733,1
1630416164034,1
1630416165381,1
1630416166725,1
1630416168106,1
1630416169419,1
1630416170855,1
1630416172205,1
1630416173600,1
1630416175063,1
1630416176348,1
1630416177782,1
1630416179117,1
1630416180511,1
1630416181776,1
1630416183267,1
1630416184570,1
1630416185986,1
1630416187422,1
1630416188832,1
1630416190247,1
1630416286493,1
1630416288380,1
1630416290764,1
1630416292023,1
1630416293294,1
1630416293985,1
1630416294896,1
1630416299851,1
1630416300695,1
1630416301031,1
1630416301389,1
1630416301812,1
1630416302897,1
1630416303244,1
1630416303685,1
1630416303954,1
1630416304240,1
1630416305184,1
1630416305970,1
1630416306692,1
1630416307115,1
1630416307407,1
1630416308094,1
1630416308848,1
1630416309126,1
1630416309455,1
1630416309845,1
1630416310064,1
1630416310439,1
1630416310689,1
1630416311095,1
1630416311282,1
1630416311660,1
1630416311879,1
1630416312129,1
1630416312507,1
1630416312850,1
1630416312975,1
1630416313288,1
1630416314165,1
1630416314431,1
1630416315227,1
1630416315418,1
1630416316199,1
1630416316667,1
1630416317245,1
1630416317468,1
1630416317671,1
1630416318311,1
1630416319421,1
1630416320038,1
1630416320232,1
1630416320528,1
1630416322721,1
1630416322951,1
1630416324375,1
1630416324583,1
1630416324770,1
1630416325549,1
1630416325659,1
1630416326502,1
1630416327343,1
1630416327499,1
1630416328422,1
1630416328973,1
1630416330085,1
1630416330386,1
1630416331531,1
1630416332627,1
1630416332808,1
1630416332979,1
1630416334448,1
1630416335513,1
1630416337063,1
1630416337204,1
1630416337360,1
1630416338569,1
1630416338788,1
1630416340197,1
1630416340431,1
1630416341837,1
1630416342040,1
1630416342243,1
1630416343436,1
1630416343734,1
1630416345072,1
1630416345243,1
1630416347705,1
1630416348020,1
1630416349492,1
1630416349676,1
1630416350456,1
1630416351101,1
1630416351305,1
1630416351606,1
1630416351777,1
1630416352136,1
1630416353183,1
1630416353609,1
1630416354292,1
1630416354520,1
1630416355024,1
1630416356144,1
1630416356959,1
1630416358683,1
1630416358920,1
1630416359186,1
1630416359420,1
1630416360483,1
1630416362155,1
1630416363536,1
1630416363786,1
1630416365179,1
1630416365417,1
1630416366813,1
1630416367016,1
1630416368442,1
1630416368709,1
1630416370078,1
1630416370314,1
1630416370492,1
1630416371392,1
1630416371712,1
1630416372873,1
1630416373004,1
1630416373210,1
1630416373908,1
1630416374126,1
1630416375239,1
1630416376166,1
1630416376353,1
1630416377778,1
1630416378033,1
1630416378942,1
1630416379114,1
1630416379819,1
1630416380928,1
1630416381678,1
1630416381850,1
1630416382826,1
1630416383015,1
1630416384679,1
1630416385710,1
1630416386835,1
1630416388248,1
1630416388436,1
1630416389404,1
1630416389592,1
1630416390516,1
1630416390704,1
1630416391831,1
1630416392128,1
1630416392389,1
1630416392759,1
1630416392978,1
1630416393228,1
1630416394340,1
1630416394577,1
1630416394827,1
1630416395670,1
1630416396810,1
1630416398076,1
1630416400110,1
1630416401584,1
1630416403201,1
1630416403387,1
1630416404276,1
1630416404591,1
1630416406158,1
1630416407223,1
1630416407773,1
1630416408902,1
1630416409792,1
1630416409997,1
1630416410217,1
1630416411113,1
1630416413661,1
1630416413864,1
1630416414335,1
1630416415317,1
1630416415509,1
1630416415658,1
1630416416579,1
1630416417314,1
1630416418415,1
1630416419163,1
1630416419353,1
1630416421013,1
1630416421185,1
1630416422044,1
1630416425682,1
1630416425933,1
1630416426853,1
1630416427106,1
1630416428645,1
1630416429660,1
1630416429769,1
1630416430756,1
1630416430946,1
1630416431102,1
1630416432039,1
1630416432227,1
1630416433151,1
1630416434573,1
1630416434776,1
1630416435885,1
1630416436809,1
1630416437184,1
1630416438109,1
1630416438426,1
1630416438754,1
1630416440878,1
1630416442518,1
1630416445071,1
1630416445227,1
1630416446196,1
1630416446352,1
1630416446574,1
1630416447277,1
1630416447433,1
1630416447688,1
1630416448619,1
1630416449691,1
1630416450877,1
1630416455986,1
1630416456677,1
1630416456968,1
1630416458046,1
1630416458956,1
1630416459143,1
1630416460237,1
1630416461424,1
1630416462533,1
1630416462814,1
1630416463391,1
1630416464711,1
1630416465028,1
1630416465251,1
1630416466345,1
1630416467252,1
1630416467472,1
1630416468373,1
1630416469229,1
1630416470105,1
1630416471227,1
1630416471415,1
1630416472384,1
1630416472556,1
1630416473674,1
1630416474611,1
1630416474784,1
1630416476018,1
1630416477028,1
1630416477234,1
1630416478767,1
1630416479857,1
1630416482104,1
1630416483018,1
1630416483219,1
1630416484343,1
1630416485234,1
1630416485457,1
1630416485645,1
1630416486381,1
1630416486539,1
1630416487723,1
1630416488612,1
1630416488781,1
1630416489675,1
1630416489925,1
1630416490534,1
1630416491445,1
1630416491694,1
1630416492587,1
1630416492712,1
1630416493685,1
1630416493856,1
1630416494075,1
1630416494389,1
1630416494846,1
1630416494987,1
1630416495927,1
1630416496161,1
1630416497011,1
1630416497230,1
1630416498167,1
1630416498339,1
1630416498591,1
1630416499579,1
1630416499766,1
1630416500566,1
1630416501129,1
1630416501507,1
1630416502225,1
1630416502712,1
1630416503084,1
1630416503318,1
1630416503932,1
1630416505079,1
1630416505834,1
1630416506176,1
1630416506975,1
1630416508494,1
1630416509877,1
1630416511342,1
1630416512394,1
1630416512675,1
1630416513651,1
1630416514829,1
1630416515188,1
1630416516223,1
1630416517541,1
1630416518734,1
1630416520061,1
1630416521314,1
1630416522619,1
1630416523967,1
1630416525247,1
1630416526560,1
1630416527185,1
1630416528482,1
1630416529813,1
1630416531152,1
1630416532367,1
1630416533678,1
1630416535104,1
1630416536265,1
1630416537568,1
1630416538864,1
1630416540179,1
1630416541393,1
1630416542736,1
1630416544172,1
1630416545362,1
1630416546783,1
1630416548093,1
1630416549443,1
1630416550774,1
1630416552102,1
1630416553493,1
1630416554852,1
1630416556121,1
1630416557449,1
1630416558812,1
1630416560109,1
1630416561437,1
1630416562745,1
1630416564094,1
1630416565425,1
1630416566774,1
1630416568016,1
1630416569344,1
1630416570644,1
1630416571890,1
1630416573157,1
1630416574551,1
1630416575881,1
1630416577148,1
1630416578386,1
1630416579736,1
1630416580926,1
1630416582226,1
1630416583428,1
1630416584755,1
1630416585957,1
1630416587208,1
1630416589867,1
1630416591073,1
1630416592307,1
1630416593131,1
1630416594426,1
1630416595630,1
1630416596971,1
1630416598202,1
1630416599528,1
1630416600759,1
1630416602038,1
1630416603392,1
1630416604579,1
1630416605921,1
1630416607135,1
1630416608538,1
1630416609761,1
1630416611154,1
1630416612391,1
1630416613713,1
1630416615051,1
1630416616395,1
1630416617665,1
1630416619070,1
1630416620430,1
1630416621768,1
1630416623120,1
1630416624396,1
1630416625751,1
1630416627056,1
1630416628449,1
1630416629754,1
1630416631067,1
1630416632475,1
1630416633740,1
1630416635057,1
1630416636376,1
1630416637688,1
1630416639018,1
1630416640377,1
1630416641650,1
1630416642983,1
1630416643779,1
1630416644788,1
1630416653227,1
1630416654335,1
1630416657885,1
1630416661650,1
1630416663723,1
1630416664890,1
1630416665725,1
1630416666774,1
1630416668069,1
1630416669449,1
1630416670333,1
1630416671523,1
1630416672877,1
1630416674172,1
1630416675586,1
1630416676961,1
1630416678259,1
1630416679650,1
1630416680964,1
1630416682453,1
1630416683736,1
1630416685191,1
1630416686560,1
1630416687873,1
1630416689297,1
1630416690599,1
1630416692032,1
1630416693497,1
1630416694794,1
1630416696194,1
1630416697664,1
1630416699102,1
1630416700463,1
1630416701760,1
1630416703242,1
1630416704612,1
1630416706055,1
1630416707487,1
1630416708897,1
1630416710297,1
1630416711786,1
1630416713156,1
1630416714595,1
1630416716004,1
1630416717491,1
1630416718965,1
1630416720376,1
1630416721797,1
1630416723316,1
1630416724818,1
1630416726113,1
1630416727631,1
1630416728955,1
1630416730388,1
1630416731862,1
1630416733293,1
1630416734659,1
1630416736088,1
1630416737546,1
1630416738910,1
1630416740410,1
1630416741694,1
1630416743085,1
1630416744557,1
1630416746010,1
1630416747275,1
1630416748681,1
1630416750074,1
1630416751380,1
1630416752820,1
1630416754077,1
1630416755404,1
1630416756771,1
1630416758223,1
1630416759448,1
1630416760794,1
1630416762114,1
1630416763533,1
1630416764859,1
1630416766155,1
1630416767613,1
1630416769019,1
1630416770319,1
1630416771809,1
1630416773062,1
1630416774580,1
1630416775814,1
1630416777236,1
1630416778568,1
1630416780117,1
1630416781335,1
1630416782621,1
1630416784070,1
1630416785400,1
1630416786748,1
1630416788110,1
1630416789629,1
1630416867631,1
1630416869184,1
1630416870602,1
1630416872057,1
1630416873436,1
1630416874983,1
1630416876395,1
1630416877813,1
1630416879222,1
1630416880733,1
1630416882165,1
1630416883600,1
1630416885035,1
1630416886505,1
1630416887956,1
1630416889388,1
1630416890780,1
1630416892222,1
1630416893732,1
1630416895183,1
1630416896588,1
1630416897200,1
1630416898091,1
1630416899563,1
1630416900958,1
1630416902472,1
1630416903908,1
1630416905405,1
1630416906885,1
1630416908245,1
1630416909789,1
1630416910210,1
1630416911319,1
1630416912559,1
1630416913993,1
1630416915436,1
1630416916689,1
1630416918095,1
1630416919553,1
1630416920990,1
1630416922340,1
1630416923842,1
1630416925252,1
1630416926664,1
1630416928117,1
1630416929479,1
1630416930932,1
1630416932338,1
1630416933772,1
1630416935164,1
1630416936628,1
1630416938022,1
1630416939451,1
1630416940919,1
1630416942281,1
1630416943688,1
1630416945250,1
1630416946640,1
1630416948077,1
1630416949496,1
1630416950905,1
1630416952315,1
1630416953865,1
1630416955274,1
1630416956758,1
1630416958134,1
1630416959665,1
1630416961102,1
1630416962622,1
1630416964031,1
1630416965530,1
1630416966962,1
1630416968398,1
1630416969899,1
1630416971353,1
1630416972857,1
1630416974265,1
1630416975825,1
1630416977346,1
1630416978770,1
1630416980256,1
1630416981798,1
1630416983312,1
1630416984874,1
1630416986230,1
1630416987805,1
1630416989304,1
1630416990718,1
1630416992243,1
1630416993676,1
1630416995212,1
1630416996640,1
1630416998158,1
1630416999571,1
1630417000993,1
1630417002428,1
1630417003841,1
1630417005279,1
1630417006673,1
1630417008110,1
1630417009503,1
1630417010966,1
1630417012414,1
1630417013776,1
1630417015229,1
1630417016626,1
1630417018020,1
1630417019501,1
1630417020189,1
1630417021602,1
1630417023036,1
1630417024459,1
1630417025982,1
1630417027422,1
1630417028798,1
