timestamp,is_clench
1631118461336,1
1631118462459,1
1631118462498,1
1631118462620,1
1631118463111,1
1631118463232,1
1631118464038,1
1631118465016,1
1631118469802,1
1631118470807,1
1631118471522,1
1631118472211,1
1631118473404,1
1631118473663,1
1631118474022,1
1631118474299,1
1631118476041,1
1631118476222,1
1631118476925,1
1631118477139,1
1631118478594,1
1631118479294,1
1631118480437,1
1631118480488,1
1631118481350,1
1631118506793,1
1631118506906,1
1631118507294,1
1631118508842,1
1631118508933,1
1631118510603,1
1631118513463,1
1631118515275,1
1631118515426,1
1631118515874,1
1631118516058,1
1631118518823,1
1631118518861,1
1631118520366,1
1631118520578,1
1631118521670,1
1631118522092,1
1631118522753,1
1631118523025,1
1631118524863,1
1631118524972,1
1631118525623,1
1631118525865,1
1631118526603,1
1631118526873,1
1631118527089,1
1631118527413,1
1631118527993,1
1631118528572,1
1631118529151,1
1631118529620,1
1631118530970,1
1631118533471,1
1631118534339,1
1631118534857,1
1631118536057,1
1631118536211,1
1631118537395,1
1631118537715,1
1631118538642,1
1631118540465,1
1631118541607,1
1631118541856,1
1631118541856,1
1631118544599,1
1631118544667,1
1631118546537,1
1631118547079,1
1631118547639,1
1631118549572,1
1631118549916,1
1631118551635,1
1631118552189,1
1631118553145,1
1631118554086,1
1631118554417,1
1631118555140,1
1631118555237,1
1631118556347,1
1631118557257,1
1631118557969,1
1631118559293,1
1631118560001,1
1631118561304,1
1631118561583,1
1631118561955,1
1631118563255,1
1631118565735,1
1631118566857,1
1631118567222,1
1631118567718,1
1631118568804,1
1631118569360,1
1631118570179,1
1631118570737,1
1631118571109,1
1631118571250,1
1631118571719,1
1631118572132,1
1631118572204,1
1631118572790,1
1631118573531,1
1631118574657,1
1631118575207,1
1631118576323,1
1631118576339,1
1631118576670,1
1631118577534,1
1631118577837,1
1631118579127,1
1631118579487,1
1631118579743,1
1631118579949,1
1631118582903,1
1631118584628,1
1631118584878,1
1631118584882,1
1631118585828,1
1631118589055,1
1631118589644,1
1631118589707,1
1631118590086,1
1631118697671,1
1631118697928,1
1631118698787,1
1631118699014,1
1631118699888,1
1631118700305,1
1631118701123,1
1631118701553,1
1631118702045,1
1631118702129,1
1631118702471,1
1631118702745,1
1631118703032,1
1631118703557,1
1631118704790,1
1631118705498,1
1631118707771,1
1631118708323,1
1631118709386,1
1631118709508,1
1631118709999,1
1631118710949,1
1631118713213,1
1631118713487,1
1631118713714,1
1631118713899,1
1631118714212,1
1631118715516,1
1631118715801,1
1631118718325,1
1631118718444,1
1631118720386,1
1631118721124,1
1631118721606,1
1631118723139,1
1631118723487,1
1631118724097,1
1631118724427,1
1631118724585,1
1631118724887,1
1631118726435,1
1631118729205,1
1631118730723,1
1631118730796,1
1631118731056,1
1631118731379,1
1631118733077,1
1631118734268,1
1631118734637,1
1631118736039,1
1631118738040,1
1631118739137,1
1631118739822,1
1631118740415,1
1631118741343,1
1631118742639,1
1631118743740,1
1631118743824,1
1631118744436,1
1631118744749,1
1631118745962,1
1631118746262,1
1631118746695,1
1631118746991,1
1631118748092,1
1631118749109,1
1631118749878,1
1631118750139,1
1631118751305,1
1631118751687,1
1631118751957,1
1631119008284,1
1631119012642,1
1631119014475,1
1631119014720,1
1631119042074,1
1631119176193,1
1631119177492,1
1631119371394,1
1631119371561,1
1631119525635,1
1631119631800,1
1631119633194,1
1631119675851,1
1631119681353,1
1631119713623,1
