timestamp,breathing_waveform
1631118271010,7319704
1631118271050,7315740
1631118271090,7312872
1631118271130,7309847
1631118271170,7308491
1631118271210,7308178
1631118271250,7308439
1631118271290,7311986
1631118271330,7314437
1631118271370,7319026
1631118271410,7325179
1631118271450,7328204
1631118271490,7329873
1631118271530,7331541
1631118271570,7329143
1631118271610,7323875
1631118271650,7316522
1631118271690,7313758
1631118271730,7312142
1631118271770,7311360
1631118271810,7310317
1631118271850,7312976
1631118271890,7313654
1631118271930,7314123
1631118271970,7313654
1631118272010,7314697
1631118272050,7313289
1631118272090,7308961
1631118272130,7304319
1631118272170,7298792
1631118272210,7295350
1631118272250,7293212
1631118272290,7293316
1631118272330,7295558
1631118272370,7297279
1631118272410,7296706
1631118272450,7292795
1631118272490,7289092
1631118272530,7285076
1631118272570,7279184
1631118272610,7277723
1631118272650,7281269
1631118272690,7283720
1631118272730,7286328
1631118272770,7287684
1631118272810,7288883
1631118272850,7289926
1631118272890,7289040
1631118272930,7288466
1631118272970,7290291
1631118273010,7293733
1631118273050,7296184
1631118273090,7299730
1631118273130,7304372
1631118273170,7304319
1631118273210,7306353
1631118273250,7307761
1631118273290,7311725
1631118273330,7317253
1631118273370,7323719
1631118273410,7331854
1631118273450,7337591
1631118273490,7344109
1631118273530,7351358
1631118273570,7357407
1631118273610,7361892
1631118273650,7364604
1631118273690,7369141
1631118273730,7373939
1631118273770,7377954
1631118273810,7381240
1631118273850,7384682
1631118273890,7387654
1631118273930,7389427
1631118273970,7390783
1631118274010,7392921
1631118274050,7394277
1631118274090,7394799
1631118274130,7393756
1631118274170,7392139
1631118274210,7389688
1631118274250,7387863
1631118274290,7385255
1631118274330,7382856
1631118274370,7378736
1631118274410,7374826
1631118274450,7371175
1631118274490,7365491
1631118274530,7360745
1631118274570,7356834
1631118274610,7351880
1631118274650,7345674
1631118274690,7340563
1631118274730,7336704
1631118274770,7333002
1631118274810,7328465
1631118274850,7323563
1631118274890,7320173
1631118274930,7316001
1631118274970,7312507
1631118275010,7308648
1631118275050,7305623
1631118275090,7303485
1631118275130,7300200
1631118275170,7297853
1631118275210,7295089
1631118275250,7293420
1631118275290,7291334
1631118275330,7289613
1631118275370,7287788
1631118275410,7286954
1631118275450,7284712
1631118275490,7283616
1631118275530,7282730
1631118275570,7281165
1631118275610,7279601
1631118275650,7278401
1631118275690,7277671
1631118275730,7276889
1631118275770,7276107
1631118275810,7275429
