timestamp,is_touching
1630067051911,1
1630067052020,1
1630067052114,1
1630067052195,1
1630067052367,1
1630067052461,1
1630067052554,1
1630067052617,1
1630067052711,1
1630067052789,1
1630067052992,1
1630067053054,1
1630067053166,1
1630067053228,1
1630067053322,1
1630067053463,1
1630067053588,1
1630067053713,1
1630067053759,1
1630067053822,1
1630067053994,1
1630067054041,1
1630067054201,1
1630067054263,1
1630067054357,1
1630067054435,1
1630067054529,1
1630067054638,1
1630067054763,1
1630067054888,1
1630067054998,1
1630067055076,1
1630067055156,1
1630067055266,1
1630067055406,1
1630067055469,1
1630067055578,1
1630067055672,1
1630067055750,1
1630067055875,1
1630067056000,1
1630067056078,1
1630067056190,1
1630067056268,1
1630067056408,1
1630067056527,1
1630067056592,1
1630067056751,1
1630067056813,1
1630067056874,1
1630067057032,1
1630067057131,1
1630067057240,1
1630067057335,1
1630067057383,1
1630067057540,1
1630067057623,1
1630067057682,1
1630067057823,1
1630067057916,1
1630067058029,1
1630067058131,1
1630067058195,1
1630067058291,1
1630067058399,1
1630067058525,1
1630067058620,1
1630067058715,1
1630067058799,1
1630067058964,1
1630067059039,1
1630067059163,1
1630067059191,1
1630067059359,1
1630067059484,1
1630067059516,1
1630067059625,1
1630067059719,1
1630067059828,1
1630067059936,1
1630067060080,1
1630067060144,1
1630067060281,1
1630067060328,1
1630067060453,1
1630067060547,1
1630067060641,1
1630067060734,1
1630067060906,1
1630067060937,1
1630067061034,1
1630067061206,1
1630067061253,1
1630067061362,1
1630067061487,1
1630067061581,1
1630067061660,1
1630067061756,1
1630067061850,1
1630067061994,1
1630067062128,1
1630067062255,1
1630067062287,1
1630067062381,1
1630067062458,1
1630067062553,1
1630067062711,1
1630067062877,1
1630067062940,1
1630067062995,1
1630067063049,1
1630067063146,1
1630067063288,1
1630067063396,1
1630067063490,1
1630067063592,1
1630067063723,1
1630067063804,1
1630067063981,1
1630067064008,1
1630067064102,1
1630067064180,1
1630067064295,1
1630067064388,1
1630067064501,1
1630067064610,1
1630067064719,1
1630067064797,1
1630067064922,1
1630067064985,1
1630067065175,1
1630067065269,1
1630067065335,1
1630067065431,1
1630067065556,1
1630067065603,1
1630067065744,1
1630067065822,1
1630067065916,1
1630067066043,1
1630067066105,1
1630067066261,1
1630067066355,1
1630067066449,1
1630067066574,1
1630067066699,1
1630067066761,1
1630067066808,1
1630067066949,1
1630067067027,1
1630067067166,1
1630067067260,1
1630067067354,1
1630067067432,1
1630067067588,1
1630067067682,1
1630067067760,1
1630067067838,1
1630067067916,1
1630067068075,1
1630067068164,1
1630067068289,1
1630067068352,1
1630067068446,1
1630067068539,1
1630067068617,1
1630067068805,1
1630067068883,1
1630067069004,1
1630067069144,1
1630067069238,1
1630067069269,1
1630067069425,1
1630067069550,1
1630067069644,1
1630067069660,1
1630067069832,1
1630067069863,1
1630067070066,1
1630067070147,1
1630067070194,1
1630067070288,1
1630067070460,1
1630067070569,1
1630067070678,1
1630067070741,1
1630067070881,1
1630067070959,1
1630067070991,1
1630067071135,1
1630067071229,1
1630067071354,1
1630067071447,1
1630067071869,1
1630067071885,1
1630067071885,1
1630067071963,1
1630067071994,1
1630067072041,1
1630067072103,1
1630067072201,1
1630067072361,1
1630067072439,1
1630067072565,1
1630067072675,1
1630067072733,1
1630067072878,1
1630067072974,1
1630067073062,1
1630067073141,1
1630067073262,1
1630067073371,1
1630067073418,1
1630067073574,1
1630067073683,1
1630067073793,1
1630067073858,1
1630067073984,1
1630067074045,1
1630067074124,1
1630067074263,1
1630067074357,1
1630067074453,1
1630067074576,1
1630067074653,1
1630067074731,1
1630067074921,1
1630067075016,1
1630067075078,1
1630067075171,1
1630067075234,1
