timestamp,green,ir,red
1630059083599,28106,290424,286348
1630059083609,28130,290443,286380
1630059083619,28144,290494,286356
1630059083629,28135,290401,286345
1630059083639,28084,290313,286240
1630059083649,28016,290129,286208
1630059083659,27890,289903,286123
1630059083669,27765,289655,286051
1630059083679,27648,289451,285971
1630059083689,27539,289355,285895
1630059083699,27468,289197,285874
1630059083709,27402,289134,285844
1630059083719,27361,288993,285783
1630059083729,27338,288997,285788
1630059083739,27316,288898,285740
1630059083749,27302,288845,285740
1630059083759,27294,288737,285729
1630059083769,27280,288674,285654
1630059083779,27264,288514,285597
1630059083789,27231,288395,285566
1630059083799,27211,288322,285504
1630059083809,27162,288248,285527
1630059083819,27126,288257,285557
1630059083829,27093,288237,285578
1630059083839,27076,288326,285604
1630059083849,27050,288299,285584
1630059083859,27053,288291,285614
1630059083869,27063,288374,285619
1630059083879,27083,288461,285700
1630059083889,27111,288524,285789
1630059083899,27129,288692,285921
1630059083909,27134,288852,286072
1630059083919,27130,289026,286275
1630059083929,27121,289217,286530
1630059083939,27113,289530,286760
1630059083949,27117,289792,286966
1630059083959,27128,289985,287071
1630059083969,27154,290198,287358
1630059083979,27204,290336,287464
1630059083989,27293,290348,287608
1630059083999,27401,290270,287808
1630059084009,27513,290170,288242
1630059084019,27621,290125,288751
1630059084029,27673,290109,288811
1630059084039,27684,290133,288681
1630059084049,27705,290115,288536
1630059084059,27747,290129,288387
1630059084069,27818,289968,288142
1630059084079,27910,289667,287748
1630059084089,27991,289289,287449
1630059084099,28053,288989,287324
1630059084109,28104,288738,287315
1630059084119,28133,288629,287361
1630059084129,28132,288659,287324
1630059084139,28102,288682,287275
1630059084149,28075,288806,287260
1630059084159,28041,288910,287301
1630059084169,28032,289028,287298
1630059084179,28006,289126,287302
1630059084189,27996,289235,287356
1630059084199,27990,289349,287448
1630059084209,27985,289469,287605
1630059084219,27998,289605,287729
1630059084229,27987,289781,287799
1630059084239,27958,289861,287948
1630059084249,27945,289962,287960
1630059084259,27933,290074,287983
1630059084269,27933,290177,288029
1630059084279,27949,290168,287954
1630059084289,27958,290197,287967
1630059084299,27964,290257,287923
1630059084309,27965,290301,287849
1630059084319,27961,290356,287813
1630059084329,27957,290442,287783
1630059084339,27967,290473,287822
1630059084349,27964,290562,287831
1630059084359,27971,290595,287858
1630059084369,27989,290650,287886
1630059084379,28007,290677,288004
1630059084389,28054,290725,288125
1630059084399,28094,290674,288179
1630059084409,28156,290607,288255
1630059084419,28215,290557,288194
1630059084429,28275,290440,288144
1630059084439,28326,290292,288064
1630059084449,28357,290140,287948
1630059084459,28406,290003,287798
1630059084469,28452,289909,287681
1630059084479,28475,289802,287563
1630059084489,28507,289751,287522
1630059084499,28521,289677,287408
1630059084509,28539,289631,287335
1630059084519,28548,289660,287344
1630059084529,28535,289776,287388
1630059084539,28527,289843,287426
1630059084549,28518,289926,287435
1630059084559,28498,290011,287434
1630059084569,28465,290025,287435
1630059084579,28403,289936,287377
1630059084589,28315,289755,287291
1630059084599,28204,289573,287240
1630059084609,28077,289293,287101
1630059084619,27962,289059,287011
1630059084629,27872,288805,286920
1630059084639,27802,288633,286851
1630059084649,27737,288492,286810
1630059084659,27695,288349,286773
1630059084669,27656,288279,286758
1630059084679,27630,288199,286716
1630059084689,27609,288126,286657
1630059084699,27581,288081,286628
1630059084709,27571,287950,286615
1630059084719,27551,287911,286565
1630059084729,27539,287790,286495
1630059084739,27529,287650,286420
1630059084749,27540,287477,286340
1630059084759,27551,287318,286317
1630059084769,27565,287164,286274
1630059084779,27552,287081,286271
1630059084789,27556,287028,286245
1630059084799,27554,286985,286255
1630059084809,27586,287019,286211
1630059084819,27627,287030,286187
1630059084829,27672,287072,286193
1630059084839,27716,287048,286171
1630059084849,27750,287055,286159
1630059084859,27779,286954,286206
1630059084869,27790,286931,286223
1630059084879,27789,286963,286255
1630059084889,27788,287010,286283
1630059084899,27786,287069,286335
1630059084909,27783,287122,286364
1630059084919,27785,287169,286448
1630059084929,27785,287258,286556
1630059084939,27799,287353,286637
1630059084949,27798,287397,286687
1630059084959,27805,287498,286717
1630059084969,27819,287516,286681
1630059084979,27815,287472,286653
1630059084989,27819,287444,286663
1630059084999,27821,287465,286721
1630059085009,27812,287523,286728
1630059085019,27806,287611,286803
1630059085029,27801,287714,286920
1630059085039,27791,287802,287027
1630059085049,27783,287927,287107
1630059085059,27781,287903,287162
1630059085069,27799,287932,287170
1630059085079,27808,287913,287172
1630059085089,27814,287961,287198
1630059085099,27803,287970,287241
1630059085109,27798,288054,287272
1630059085119,27809,288157,287423
1630059085129,27817,288167,287554
1630059085139,27841,288323,287798
1630059085149,27856,288412,288017
1630059085159,27857,288551,288271
1630059085169,27864,288676,288344
1630059085179,27869,288812,288416
1630059085189,27863,288931,288523
1630059085199,27880,289033,288535
1630059085209,27892,289136,288713
1630059085219,27902,289201,288813
1630059085229,27915,289327,288963
1630059085239,27930,289454,289057
1630059085249,27949,289505,289199
1630059085259,27952,289547,289307
1630059085269,27979,289670,289346
1630059085279,27981,289704,289401
1630059085289,27986,289728,289397
1630059085299,28013,289795,289329
1630059085309,28039,289767,289349
1630059085319,28069,289846,289360
1630059085329,28096,289984,289393
1630059085339,28137,289982,289506
1630059085349,28175,290030,289568
1630059085359,28233,289966,289614
1630059085369,28280,289885,289534
1630059085379,28314,289858,289501
1630059085389,28308,289845,289436
1630059085399,28312,289931,289396
1630059085409,28301,289962,289345
1630059085419,28296,290070,289381
1630059085429,28276,290201,289446
1630059085439,28254,290319,289488
1630059085449,28248,290538,289618
1630059085459,28239,290751,289762
1630059085469,28249,290868,289917
1630059085479,28239,291026,290076
1630059085489,28209,291025,290310
1630059085499,28129,291039,290498
1630059085509,28006,291075,290632
1630059085519,27880,290986,290618
1630059085529,27775,290817,290559
1630059085539,27692,290657,290460
1630059085549,27646,290556,290397
1630059085559,27609,290428,290328
1630059085569,27582,290323,290268
1630059085579,27592,290323,290234
1630059085589,27587,290247,290212
1630059085599,27598,290233,290154
1630059085609,27618,290210,290118
1630059085619,27624,290158,290135
1630059085629,27631,290110,290226
1630059085639,27627,290099,290305
1630059085649,27643,290144,290378
1630059085659,27634,290185,290429
1630059085669,27632,290184,290448
1630059085679,27625,290182,290444
1630059085689,27621,290080,290370
1630059085699,27630,290005,290340
1630059085709,27660,289954,290290
1630059085719,27709,289980,290245
1630059085729,27761,290037,290217
1630059085739,27818,290114,290245
1630059085749,27876,290174,290312
1630059085759,27908,290173,290376
1630059085769,27958,290129,290571
1630059085779,27988,290209,290781
1630059085789,28018,290183,290821
1630059085799,28018,290135,290758
1630059085809,28004,290055,290658
1630059085819,28000,290073,290522
1630059085829,28003,290044,290416
1630059085839,28005,290020,290295
1630059085849,28014,289950,290234
1630059085859,28034,289932,290197
1630059085869,28066,289906,290256
1630059085879,28093,289972,290313
1630059085889,28120,289986,290355
1630059085899,28139,290052,290352
1630059085909,28165,290085,290362
1630059085919,28193,290149,290302
1630059085929,28217,290198,290279
1630059085939,28237,290193,290300
1630059085949,28264,290293,290310
1630059085959,28272,290339,290365
1630059085969,28285,290411,290392
1630059085979,28285,290499,290441
1630059085989,28276,290582,290414
1630059085999,28290,290660,290405
1630059086009,28307,290661,290335
1630059086019,28330,290633,290275
1630059086029,28368,290539,290193
1630059086039,28401,290417,290081
1630059086049,28425,290373,289992
1630059086059,28440,290279,289916
1630059086069,28445,290200,289856
1630059086079,28454,290169,289693
1630059086089,28471,290070,289506
1630059086099,28500,289964,289255
1630059086109,28499,290036,289186
1630059086119,28509,290152,289203
1630059086129,28525,290238,289232
1630059086139,28527,290321,289347
1630059086149,28546,290465,289459
1630059086159,28566,290571,289612
1630059086169,28594,290672,289690
1630059086179,28618,290755,289762
1630059086189,28643,290820,289781
1630059086199,28672,290903,289810
1630059086209,28700,291001,289762
1630059086219,28736,291040,289742
1630059086229,28777,291082,289712
1630059086239,28800,291152,289717
1630059086249,28822,291239,289753
1630059086259,28833,291381,289844
1630059086269,28841,291473,289896
1630059086279,28819,291477,289894
1630059086289,28774,291426,289935
1630059086299,28691,291345,289965
1630059086309,28588,291196,289889
1630059086319,28471,291056,289813
1630059086329,28353,290903,289763
1630059086339,28261,290815,289697
1630059086349,28179,290708,289642
1630059086359,28121,290686,289601
1630059086369,28080,290688,289609
1630059086379,28047,290739,289609
1630059086389,28032,290745,289657
1630059086399,28007,290825,289698
1630059086409,27977,290870,289744
1630059086419,27972,290838,289790
1630059086429,27962,290944,289855
1630059086439,27942,290931,289849
1630059086449,27945,290941,289837
1630059086459,27937,291058,289901
1630059086469,27938,291050,289887
1630059086479,27945,291096,289893
1630059086489,27948,291092,289852
1630059086499,27965,291123,289897
1630059086509,27973,291162,289889
1630059086519,27996,291220,289946
1630059086529,28040,291300,289960
1630059086539,28074,291389,289978
1630059086549,28119,291430,290024
1630059086559,28128,291458,290054
1630059086569,28150,291485,290028
1630059086579,28147,291468,289988
1630059086589,28157,291470,289924
1630059086599,28167,291449,290010
1630059086609,28169,291522,290003
1630059086619,28183,291536,290023
1630059086629,28192,291551,290042
1630059086639,28194,291581,290055
1630059086649,28204,291645,290083
1630059086659,28204,291718,290089
1630059086669,28214,291736,290068
1630059086679,28225,291804,290061
1630059086689,28236,291841,290053
1630059086699,28260,291889,290042
1630059086709,28280,291921,290069
1630059086719,28298,291989,290043
1630059086729,28315,292028,290064
1630059086739,28336,292113,290044
1630059086749,28378,292134,290066
1630059086759,28404,292158,290036
1630059086769,28432,292210,290056
1630059086779,28467,292240,290063
1630059086789,28489,292266,290034
1630059086799,28527,292240,289986
1630059086809,28559,292256,289967
1630059086819,28591,292248,289909
1630059086829,28616,292251,289889
1630059086839,28654,292194,289833
1630059086849,28689,292200,289799
1630059086859,28720,292173,289755
1630059086869,28744,292101,289698
1630059086879,28774,292121,289701
1630059086889,28820,292095,289660
1630059086899,28846,292020,289599
1630059086909,28873,291996,289558
1630059086919,28904,291982,289506
1630059086929,28944,292012,289489
1630059086939,28965,291889,289432
1630059086949,29005,291889,289394
1630059086959,29020,291851,289413
1630059086969,29058,291935,289344
1630059086979,29075,291922,289371
1630059086989,29090,291925,289367
1630059086999,29089,291913,289383
1630059087009,29051,291795,289305
1630059087019,28975,291684,289251
1630059087029,28879,291498,289145
1630059087039,28757,291286,289093
1630059087049,28628,291101,289068
1630059087059,28526,290943,288990
1630059087069,28423,290831,288973
1630059087079,28358,290781,288937
1630059087089,28306,290739,288962
1630059087099,28261,290711,288960
1630059087109,28244,290715,289008
1630059087119,28215,290704,289008
1630059087129,28193,290745,289037
1630059087139,28178,290792,289092
1630059087149,28155,290811,289109
1630059087159,28137,290881,289147
1630059087169,28135,290873,289153
1630059087179,28126,290967,289184
1630059087189,28134,290955,289166
1630059087199,28141,290985,289190
1630059087209,28150,290987,289184
1630059087219,28156,291082,289233
1630059087229,28173,291120,289307
1630059087239,28208,291270,289334
1630059087249,28233,291353,289424
1630059087259,28275,291493,289500
1630059087269,28296,291640,289606
1630059087279,28325,291712,289624
1630059087289,28337,291795,289684
1630059087299,28346,291833,289671
1630059087309,28360,291838,289685
1630059087319,28357,291842,289699
1630059087329,28360,291864,289699
1630059087339,28367,291829,289723
1630059087349,28365,291844,289723
1630059087359,28379,291856,289783
1630059087369,28399,291861,289787
1630059087379,28399,291893,289829
1630059087389,28402,291918,289835
1630059087399,28398,291969,289866
1630059087409,28391,292070,289910
1630059087419,28384,292115,289893
1630059087429,28377,292185,289944
1630059087439,28396,292200,289900
1630059087449,28394,292213,289887
1630059087459,28394,292196,289919
1630059087469,28420,292265,289954
1630059087479,28426,292255,289972
1630059087489,28441,292285,289998
1630059087499,28448,292298,290008
1630059087509,28454,292306,289937
1630059087519,28466,292262,289931
1630059087529,28476,292229,289894
1630059087539,28501,292284,289874
1630059087549,28521,292269,289841
1630059087559,28541,292318,289833
1630059087569,28560,292382,289899
1630059087579,28578,292436,289923
1630059087589,28611,292479,289922
1630059087599,28634,292467,289948
1630059087609,28658,292486,289924
1630059087619,28689,292483,289905
1630059087629,28712,292587,289910
1630059087639,28745,292570,289833
1630059087649,28775,292556,289798
1630059087659,28803,292610,289797
1630059087669,28832,292711,289773
1630059087679,28843,292691,289783
1630059087689,28855,292664,289754
1630059087699,28803,292562,289741
1630059087709,28728,292349,289647
1630059087719,28638,292162,289573
1630059087729,28525,291888,289434
1630059087739,28434,291677,289344
1630059087749,28350,291416,289237
1630059087759,28296,291190,289125
1630059087769,28227,290988,289003
1630059087779,28190,290832,288837
1630059087789,28164,290714,288739
1630059087799,28135,290584,288624
1630059087809,28139,290415,288553
1630059087819,28151,290241,288466
1630059087829,28161,290071,288373
1630059087839,28169,289885,288288
1630059087849,28180,289775,288256
1630059087859,28181,289709,288169
1630059087869,28174,289663,288103
1630059087879,28154,289634,288024
1630059087889,28151,289641,287983
1630059087899,28150,289611,287931
1630059087909,28160,289603,287908
1630059087919,28190,289574,287880
1630059087929,28229,289575,287890
1630059087939,28276,289580,287848
1630059087949,28314,289530,287789
1630059087959,28342,289504,287713
1630059087969,28357,289501,287632
1630059087979,28351,289531,287548
1630059087989,28361,289476,287533
1630059087999,28356,289483,287507
1630059088009,28358,289500,287534
1630059088019,28356,289598,287528
1630059088029,28349,289603,287599
1630059088039,28347,289602,287627
1630059088049,28352,289629,287593
1630059088059,28359,289714,287613
1630059088069,28365,289765,287638
1630059088079,28370,289768,287604
1630059088089,28399,289824,287635
1630059088099,28406,289877,287603
1630059088109,28420,289920,287604
1630059088119,28432,289900,287585
1630059088129,28448,289915,287609
1630059088139,28468,289899,287562
1630059088149,28495,289878,287466
1630059088159,28534,289776,287373
1630059088169,28569,289709,287320
1630059088179,28615,289663,287285
1630059088189,28620,289689,287292
1630059088199,28637,289666,287317
1630059088209,28651,289751,287312
1630059088219,28651,289781,287364
1630059088229,28658,289898,287392
1630059088239,28671,289916,287431
1630059088249,28694,289946,287449
1630059088259,28715,289999,287466
1630059088269,28747,290012,287485
1630059088279,28765,290039,287506
1630059088289,28783,289966,287538
1630059088299,28782,289981,287507
1630059088309,28757,289899,287466
1630059088319,28690,289770,287482
1630059088329,28589,289581,287410
1630059088339,28470,289401,287311
1630059088349,28351,289192,287214
1630059088359,28230,289046,287202
1630059088369,28136,288850,287126
1630059088379,28065,288723,287109
1630059088389,28010,288615,287118
1630059088399,27967,288496,287128
1630059088409,27924,288482,287092
1630059088419,27908,288459,287136
1630059088429,27887,288386,287078
1630059088439,27851,288444,287114
1630059088449,27818,288405,287048
1630059088459,27811,288348,287043
1630059088469,27794,288373,287049
1630059088479,27790,288297,287010
1630059088489,27778,288313,287014
1630059088499,27779,288280,287002
1630059088509,27760,288276,287041
1630059088519,27738,288242,287054
1630059088529,27728,288248,287074
1630059088539,27744,288346,287103
1630059088549,27752,288375,287062
1630059088559,27785,288416,287077
1630059088569,27818,288444,287052
1630059088579,27845,288357,286975
1630059088589,27874,288295,286881
1630059088599,27887,288232,286844
1630059088609,27905,288215,286829
1630059088619,27910,288163,286778
1630059088629,27911,288189,286761
1630059088639,27924,288232,286783
1630059088649,27940,288235,286744
1630059088659,27950,288252,286722
1630059088669,27969,288254,286716
1630059088679,28013,288232,286647
1630059088689,28039,288211,286589
1630059088699,28065,288212,286535
1630059088709,28105,288209,286531
1630059088719,28141,288194,286439
1630059088729,28173,288206,286451
1630059088739,28201,288273,286403
1630059088749,28244,288234,286374
1630059088759,28281,288286,286371
1630059088769,28315,288341,286335
1630059088779,28357,288325,286340
1630059088789,28402,288341,286337
1630059088799,28436,288471,286334
1630059088809,28472,288483,286384
1630059088819,28494,288602,286443
1630059088829,28516,288722,286447
1630059088839,28544,288810,286470
1630059088849,28564,288959,286501
1630059088859,28589,289043,286529
1630059088869,28620,289159,286608
1630059088879,28650,289234,286684
1630059088889,28683,289353,286751
1630059088899,28710,289495,286809
1630059088909,28728,289594,286896
1630059088919,28736,289675,286943
1630059088929,28703,289689,286951
1630059088939,28626,289603,286926
1630059088949,28515,289468,286924
1630059088959,28390,289351,286869
1630059088969,28265,289267,286830
1630059088979,28157,289184,286851
1630059088989,28069,289122,286840
1630059088999,28009,289097,286853
1630059089009,27955,289098,286873
1630059089019,27925,289105,286899
1630059089029,27897,289063,286859
1630059089039,27879,289082,286871
1630059089049,27865,289122,286892
1630059089059,27865,289144,286909
1630059089069,27854,289146,286912
1630059089079,27849,289143,286961
1630059089089,27854,289179,286991
1630059089099,27853,289188,286991
1630059089109,27852,289200,287002
1630059089119,27861,289199,286966
1630059089129,27871,289209,286979
1630059089139,27887,289201,286969
1630059089149,27907,289220,287003
1630059089159,27943,289285,287018
1630059089169,27985,289396,287065
1630059089179,28019,289468,287101
1630059089189,28061,289572,287157
1630059089199,28095,289639,287174
1630059089209,28117,289697,287225
1630059089219,28137,289726,287204
1630059089229,28151,289795,287231
1630059089239,28167,289844,287256
1630059089249,28186,289871,287281
1630059089259,28197,289891,287323
1630059089269,28217,289954,287329
1630059089279,28232,289995,287367
1630059089289,28251,290054,287341
1630059089299,28260,290067,287378
1630059089309,28292,290184,287426
1630059089319,28306,290220,287449
1630059089329,28317,290327,287516
1630059089339,28337,290430,287520
1630059089349,28371,290454,287518
1630059089359,28405,290559,287526
1630059089369,28436,290568,287527
1630059089379,28467,290558,287545
1630059089389,28500,290600,287566
1630059089399,28532,290656,287556
1630059089409,28568,290677,287609
1630059089419,28586,290759,287588
1630059089429,28617,290785,287579
1630059089439,28645,290857,287583
1630059089449,28675,290919,287602
1630059089459,28704,290979,287624
1630059089469,28748,291037,287644
1630059089479,28768,291049,287653
1630059089489,28810,291142,287706
1630059089499,28844,291149,287709
1630059089509,28857,291153,287702
1630059089519,28823,291095,287725
1630059089529,28755,290973,287659
1630059089539,28649,290755,287585
1630059089549,28524,290588,287516
1630059089559,28404,290329,287433
1630059089569,28283,290157,287383
1630059089579,28193,290069,287326
1630059089589,28123,289942,287334
1630059089599,28061,289884,287282
1630059089609,28030,289836,287296
1630059089619,28012,289853,287283
1630059089629,28008,289875,287287
1630059089639,28011,289842,287265
1630059089649,28003,289837,287261
1630059089659,27991,289823,287322
1630059089669,27999,289798,287285
1630059089679,27996,289822,287311
