timestamp,duration
1631204135267,917
1631204136184,906
1631204137090,881
1631204137971,897
1631204138868,890
1631204139758,863
1631204140621,891
1631204141512,897
1631204142409,894
1631204143303,883
1631204144186,889
1631204145075,870
1631204145945,847
1631204146792,873
1631204147665,890
1631204148555,866
1631204149421,884
1631204150305,890
1631204151195,904
1631204152099,876
1631204152975,895
1631204153870,897
1631204154767,853
1631204155620,847
1631204156467,857
1631204157324,859
1631204158183,842
1631204159025,855
1631204159880,867
1631204160747,869
1631204161616,851
1631204162467,874
1631204163341,876
1631204164217,839
1631204165056,789
1631204165845,792
1631204166637,798
1631204167435,765
1631204168200,817
1631204169017,809
1631204169826,841
1631204170667,840
1631204171507,829
1631204172336,856
1631204173192,859
1631204174051,876
1631204174927,875
1631204175802,852
1631204176654,876
1631204177530,879
1631204178409,874
1631204179283,854
1631204180137,872
1631204181009,877
1631204181886,860
1631204182746,870
1631204183616,885
1631204184501,889
1631204185390,870
1631204186260,891
1631204187151,892
1631204188043,865
1631204188908,863
1631204189771,837
1631204190608,796
1631204191404,774
1631204192178,784
1631204192962,785
1631204193747,754
1631204194501,777
1631204195278,814
1631204196092,843
1631204196935,881
1631204197816,906
1631204198722,885
1631204199607,873
1631204200480,878
1631204201358,872
1631204202230,844
1631204203074,836
1631204203910,849
1631204204759,853
1631204205612,856
1631204206468,866
1631204207334,895
1631204208229,910
1631204209139,905
1631204210044,892
1631204210936,908
1631204211844,908
1631204212752,877
1631204213629,875
1631204214504,890
1631204215394,885
1631204216279,866
1631204217145,873
1631204218018,896
1631204218914,899
1631204219813,886
1631204220699,898
1631204221597,911
1631204222508,916
1631204223424,882
1631204224306,896
1631204225202,899
1631204226101,895
1631204226996,860
1631204227856,869
1631204228725,866
1631204229591,854
1631204230445,865
1631204231310,900
1631204232210,931
1631204233141,925
1631204234066,934
1631204235000,955
1631204235955,956
1631204236911,927
1631204237838,938
1631204238776,940
1631204239716,918
1631204240634,893
1631204241527,914
1631204242441,920
1631204243361,899
1631204244260,881
1631204245141,911
1631204246052,920
1631204246972,913
1631204247885,890
1631204248775,914
1631204249689,916
1631204250605,897
1631204251502,883
1631204252385,905
1631204253290,914
1631204254204,905
1631204255109,883
1631204255992,910
1631204256902,914
1631204257816,902
1631204258718,871
1631204259589,902
1631204260491,891
1631204261382,862
1631204262244,862
1631204263106,884
1631204263990,901
1631204264891,894
1631204265785,887
1631204266672,920
1631204267592,931
1631204268523,905
1631204269428,904
1631204270332,908
1631204271240,901
1631204272141,866
1631204273007,878
1631204273885,887
1631204274772,870
1631204275642,854
1631204276496,873
1631204277369,883
1631204278252,859
1631204279111,848
1631204279959,876
1631204280835,882
1631204281717,863
1631204282580,866
1631204283446,891
1631204284337,893
1631204285230,852
1631204286082,866
1631204286948,866
1631204287814,846
1631204288660,823
1631204289483,829
1631204290312,826
1631204291138,836
1631204291974,822
1631204292796,847
1631204293643,863
1631204294506,864
1631204295370,830
1631204296200,822
1631204297022,776
1631204297798,782
1631204298580,783
1631204299363,758
1631204300121,783
1631204300904,786
1631204301690,798
1631204302488,812
1631204303300,795
1631204304095,797
1631204304892,829
1631204305721,845
1631204306566,855
1631204307421,826
1631204308247,857
1631204309104,860
1631204309964,869
1631204310833,833
1631204311666,855
1631204312521,861
1631204313382,868
1631204314250,858
1631204315108,789
1631204315897,755
1631204316652,822
1631204317474,779
1631204318253,802
1631204319055,852
1631204319907,906
1631204320813,913
1631204321726,892
1631204322618,934
1631204323552,945
1631204324497,929
1631204325426,896
1631204326322,908
1631204327230,896
1631204328126,853
1631204328979,861
1631204329840,859
1631204330699,842
1631204331541,795
1631204332336,818
1631204333154,822
1631204333976,833
1631204334809,825
1631204335634,860
1631204336494,878
1631204337372,863
1631204338235,836
1631204339071,798
1631204339869,803
1631204340672,796
1631204341468,770
1631204342238,810
1631204343048,796
1631204343844,783
1631204344627,765
1631204345392,802
1631204346194,808
1631204347002,832
1631204347834,845
1631204348679,849
1631204349528,884
1631204350412,894
1631204351306,900
1631204352206,882
1631204353088,891
1631204353979,856
1631204354835,818
1631204355653,785
1631204356438,790
1631204357228,786
1631204358014,781
1631204358795,800
1631204359595,829
1631204360424,818
1631204361242,859
1631204362101,871
1631204362972,900
1631204363872,875
1631204364747,901
1631204365648,901
1631204366549,902
1631204367451,857
1631204368308,872
1631204369180,861
1631204370041,853
1631204370894,834
1631204371728,874
1631204372602,887
1631204373489,891
1631204374380,878
1631204375258,893
1631204376151,910
1631204377061,864
1631204377925,873
1631204378798,861
1631204379659,857
1631204380516,824
1631204381340,849
1631204382189,843
1631204383032,826
1631204383858,790
1631204384648,791
1631204385439,815
1631204386254,819
1631204387073,846
1631204387919,875
1631204388794,891
1631204389685,858
1631204390543,883
1631204391426,890
1631204392316,868
1631204393184,859
1631204394043,877
1631204394920,882
1631204395802,852
1631204396654,880
1631204397534,888
1631204398422,884
1631204399306,848
1631204400154,869
1631204401023,862
1631204401885,808
1631204402693,830
1631204403523,830
1631204404353,829
1631204405182,806
1631204405988,810
1631204406798,827
1631204407625,849
1631204408474,869
1631204409343,842
1631204410185,862
1631204411047,851
1631204411898,808
1631204412706,823
1631204413529,807
1631204414336,783
1631204415119,756
1631204415875,793
1631204416668,799
1631204417467,842
1631204418309,855
1631204419164,890
1631204420054,897
1631204420951,871
1631204421822,867
1631204422689,878
1631204423567,867
1631204424434,823
1631204425257,832
1631204426089,815
1631204426904,786
1631204427690,760
1631204428450,769
1631204429219,749
1631204429968,743
1631204430711,738
1631204431449,741
1631204432190,745
1631204432935,751
1631204433686,739
1631204434425,743
1631204435168,748
1631204435916,750
1631204436666,731
1631204437397,735
1631204438132,742
1631204438874,740
1631204439614,728
1631204440342,722
1631204441064,730
1631204441794,730
1631204442524,721
1631204443245,710
1631204443955,708
1631204444663,708
1631204445371,704
1631204446075,695
1631204446770,692
1631204447462,701
1631204448163,718
1631204448881,712
1631204449593,718
1631204450311,741
1631204451052,750
1631204451802,732
1631204452534,740
1631204453274,761
1631204454035,757
1631204454792,741
1631204455533,743
1631204456276,760
1631204457036,758
1631204457794,749
1631204458543,742
1631204459285,750
1631204460035,749
1631204460784,739
1631204461523,734
1631204462257,769
1631204463026,799
1631204463825,778
1631204464603,764
1631204465367,779
1631204466146,801
1631204466947,783
1631204467730,779
1631204468509,726
1631204469235,733
1631204469968,736
1631204470704,707
1631204471411,717
1631204472128,711
1631204472839,687
1631204473526,677
1631204474203,660
1631204474863,637
1631204475500,631
1631204476131,621
1631204476752,612
1631204477364,600
1631204477964,594
1631204478558,592
1631204479150,585
1631204479735,593
1631204480328,605
1631204480933,621
1631204481554,662
1631204482216,707
1631204482923,737
1631204483660,775
1631204484435,790
1631204485225,815
1631204486040,798
1631204486838,809
1631204487647,784
1631204488431,754
1631204489185,741
1631204489926,747
1631204490673,744
1631204491417,741
1631204492158,736
1631204492894,733
1631204493627,719
1631204494346,720
1631204495066,730
1631204495796,702
1631204496498,705
1631204497203,712
1631204497915,726
1631204498641,738
1631204499379,759
1631204500138,784
1631204500922,763
1631204501685,800
1631204502485,822
1631204503307,806
1631204504113,837
1631204504950,838
1631204505788,799
1631204506587,818
1631204507405,787
1631204508192,757
1631204508949,725
1631204509674,707
1631204510381,710
1631204511091,724
1631204511815,718
1631204512533,707
1631204513240,728
1631204513968,732
1631204514700,718
1631204515418,734
1631204516152,728
1631204516880,728
1631204517608,709
1631204518317,743
1631204519060,723
1631204519783,702
1631204520485,749
1631204521234,737
1631204521971,707
1631204522678,753
1631204523431,749
1631204524180,718
1631204524898,764
1631204525662,744
1631204526406,726
1631204527132,738
1631204527870,728
1631204528598,698
1631204529296,706
1631204530002,708
1631204530710,692
1631204531402,676
1631204532078,695
1631204532773,706
1631204533479,721
1631204534200,701
1631204534901,725
1631204535626,742
1631204536368,730
1631204537098,747
1631204537845,740
1631204538585,699
1631204539284,707
1631204539991,752
1631204540743,713
1631204541456,708
1631204542164,698
1631204542862,696
1631204543558,699
1631204544257,695
1631204544952,678
1631204545630,689
1631204546319,690
1631204547009,686
1631204547695,678
1631204548373,692
1631204549065,703
1631204549768,738
1631204550506,714
1631204551220,732
1631204551952,734
1631204552686,703
1631204553389,723
1631204554112,696
1631204554808,673
1631204555481,688
1631204556169,677
1631204556846,673
1631204557519,668
1631204558187,663
1631204558850,660
1631204559510,661
1631204560171,669
1631204560840,678
1631204561518,677
1631204562195,669
1631204562864,665
1631204563529,662
1631204564191,656
1631204564847,666
1631204565513,671
1631204566184,660
1631204566844,656
1631204567500,649
1631204568149,642
1631204568791,637
1631204569428,644
1631204570072,647
1631204570719,651
1631204571370,660
1631204572030,673
1631204572703,669
1631204573372,649
1631204574021,632
1631204574653,615
1631204575268,603
1631204575871,599
1631204576470,598
1631204577068,596
1631204577664,598
1631204578262,598
1631204578860,597
1631204579457,600
1631204580057,606
1631204580663,589
1631204581252,589
1631204581841,584
1631204582425,581
1631204583006,578
1631204583584,579
1631204584163,586
1631204584749,588
1631204585337,593
1631204585930,597
1631204586527,603
1631204587130,607
1631204587737,608
1631204588345,619
1631204588964,622
1631204589586,630
1631204590216,631
1631204590847,638
1631204591485,641
1631204592126,644
1631204592770,636
1631204593406,639
1631204594045,628
1631204594673,622
1631204595295,618
1631204595913,614
1631204596527,608
1631204597135,608
1631204597743,616
1631204598359,622
1631204598981,626
1631204599607,629
1631204600236,650
1631204600886,662
1631204601548,661
1631204602209,673
1631204602882,672
1631204603554,668
1631204604222,670
1631204604892,676
1631204605568,674
1631204606242,664
1631204606906,661
1631204607567,655
1631204608222,650
1631204608872,646
1631204609518,652
1631204610170,656
1631204610826,654
1631204611480,648
1631204612128,652
1631204612780,659
1631204613439,664
1631204614103,657
1631204614760,660
1631204615420,662
1631204616082,660
1631204616742,664
1631204617406,664
1631204618070,673
1631204618743,655
1631204619398,651
1631204620049,643
1631204620692,634
1631204621326,626
1631204621952,624
1631204622576,623
1631204623199,630
1631204623829,625
1631204624454,612
1631204625066,611
1631204625677,610
1631204626287,617
1631204626904,634
1631204627538,656
1631204628194,658
1631204628852,678
1631204629530,675
1631204630205,662
1631204630867,662
1631204631529,648
1631204632177,644
1631204632821,639
1631204633460,646
1631204634106,655
1631204634761,659
1631204635420,666
1631204636086,685
1631204636771,689
1631204637460,683
1631204638143,720
1631204638863,738
1631204639601,716
1631204640317,727
1631204641044,730
1631204641774,708
1631204642482,698
1631204643180,692
1631204643872,674
1631204644546,654
1631204645200,655
1631204645855,649
1631204646504,643
1631204647147,638
1631204647785,644
1631204648429,647
1631204649076,662
1631204649738,658
1631204650396,652
1631204651048,671
1631204651719,684
1631204652403,676
1631204653079,684
1631204653763,701
1631204654464,688
1631204655152,673
1631204655825,677
1631204656502,680
1631204657182,674
1631204657856,675
1631204658531,685
1631204659216,676
1631204659892,656
1631204660548,658
1631204661206,656
1631204661862,646
1631204662508,653
1631204663161,653
1631204663814,652
1631204664466,667
1631204665133,684
1631204665817,700
1631204666517,687
1631204667204,701
1631204667905,713
1631204668618,697
1631204669315,670
1631204669985,658
1631204670643,634
1631204671277,616
1631204671893,603
1631204672496,602
1631204673098,600
1631204673698,603
1631204674301,602
1631204674903,613
1631204675516,628
1631204676144,636
1631204676780,627
1631204677407,619
1631204678026,611
1631204678637,612
1631204679249,615
1631204679864,616
1631204680480,619
1631204681099,612
1631204681711,616
1631204682327,614
1631204682941,606
1631204683547,605
1631204684152,609
1631204684761,607
1631204685368,604
1631204685972,604
1631204686576,610
1631204687186,622
1631204687808,632
1631204688440,635
1631204689075,653
1631204689728,660
1631204690388,658
1631204691046,659
1631204691705,656
1631204692361,636
1631204692997,626
1631204693623,623
1631204694246,617
1631204694863,611
1631204695474,617
1631204696091,625
1631204696716,625
1631204697341,646
1631204697987,649
1631204698636,673
1631204699309,678
1631204699987,697
1631204700684,689
1631204701373,697
1631204702070,696
1631204702766,675
1631204703441,1276
1631204704717,656
1631204705373,646
1631204706019,670
1631204706689,690
1631204707379,666
1631204708045,698
1631204708743,717
1631204709460,696
1631204710156,715
1631204710871,700
1631204711571,738
1631204712309,741
1631204713050,745
1631204713795,727
1631204714522,803
1631204715325,813
1631204716138,810
1631204716948,791
1631204717739,841
1631204718580,801
1631204719381,847
1631204720228,849
1631204721077,837
1631204721914,787
1631204722701,828
1631204723529,846
1631204724375,827
1631204725202,810
1631204726012,851
1631204726863,846
1631204727709,799
1631204728508,847
1631204729355,869
1631204730224,845
1631204731069,834
1631204731903,852
1631204732755,840
1631204733595,787
1631204734382,817
1631204735199,812
1631204736011,767
1631204736778,810
1631204737588,827
1631204738415,795
1631204739210,830
1631204740040,874
1631204740914,879
1631204741793,837
1631204742630,887
1631204743517,889
1631204744406,837
1631204745243,862
1631204746105,882
1631204746987,845
1631204747832,830
1631204748662,859
1631204749521,875
1631204750396,841
1631204751237,896
1631204752133,911
1631204753044,872
1631204753916,914
1631204754830,931
1631204755761,886
1631204756647,897
1631204757544,900
1631204758444,860
1631204759304,849
1631204760153,877
1631204761030,896
1631204761926,860
1631204762786,908
1631204763694,929
1631204764623,898
1631204765521,908
1631204766429,935
1631204767364,925
1631204768289,876
1631204769165,909
1631204770074,913
1631204770987,871
1631204771858,867
1631204772725,889
1631204773614,901
1631204774515,873
1631204775388,912
1631204776300,939
1631204777239,919
1631204778158,917
1631204779075,946
1631204780021,931
1631204780952,884
1631204781836,897
1631204782733,889
1631204783622,858
1631204784480,855
1631204785335,899
1631204786234,930
1631204787164,907
1631204788071,933
1631204789004,959
1631204789963,958
1631204790921,916
1631204791837,941
1631204792778,898
1631204793676,825
1631204794501,836
1631204795337,842
1631204796179,844
1631204797023,818
1631204797841,802
1631204798643,768
1631204799411,793
1631204800204,782
1631204800986,771
1631204801757,807
1631204802564,811
1631204803375,794
1631204804169,796
1631204804965,832
1631204805797,856
1631204806653,851
1631204807504,839
1631204808343,867
1631204809210,879
1631204810089,834
1631204810923,840
1631204811763,846
1631204812609,837
1631204813446,813
1631204814259,838
1631204815097,853
1631204815950,867
1631204816817,855
1631204817672,872
1631204818544,887
1631204819431,866
1631204820297,865
1631204821162,872
1631204822034,858
1631204822892,827
1631204823719,851
1631204824570,845
1631204825415,836
1631204826251,817
1631204827068,845
1631204827913,850
1631204828763,845
1631204829608,863
1631204830471,870
1631204831341,859
1631204832200,828
1631204833028,838
1631204833866,837
1631204834703,823
1631204835526,802
1631204836328,838
1631204837166,849
1631204838015,836
1631204838851,827
1631204839678,853
1631204840531,855
1631204841386,832
1631204842218,827
1631204843045,825
1631204843870,818
1631204844688,791
1631204845479,809
1631204846288,823
1631204847111,808
1631204847919,809
1631204848728,840
1631204849568,852
1631204850420,837
1631204851257,847
1631204852104,862
1631204852966,842
1631204853808,805
1631204854613,825
1631204855438,830
1631204856268,826
1631204857094,790
1631204857884,830
1631204858714,826
1631204859540,829
1631204860369,804
1631204861173,840
1631204862013,831
1631204862844,795
1631204863639,800
1631204864439,822
1631204865261,841
1631204866102,836
1631204866938,831
1631204867769,871
1631204868640,884
1631204869524,863
1631204870387,870
1631204871257,899
1631204872156,893
1631204873049,845
1631204873894,846
1631204874740,847
1631204875587,847
1631204876434,823
1631204877257,847
1631204878104,858
1631204878962,859
1631204879821,839
1631204880660,875
1631204881535,884
1631204882419,865
1631204883284,858
1631204884142,878
1631204885020,887
1631204885907,844
1631204886751,805
1631204887556,825
1631204888381,818
1631204889199,808
1631204890007,783
1631204890790,824
1631204891614,842
1631204892456,869
1631204893325,864
1631204894189,886
1631204895075,898
1631204895973,882
1631204896855,858
1631204897713,874
1631204898587,875
1631204899462,847
1631204900309,833
1631204901142,853
1631204901995,853
1631204902848,842
1631204903690,828
1631204904518,848
1631204905366,873
1631204906239,853
1631204907092,876
1631204907968,889
1631204908857,899
1631204909756,866
1631204910622,885
1631204911507,873
1631204912380,832
1631204913212,828
1631204914040,822
1631204914862,803
1631204915665,816
1631204916481,830
1631204917311,851
1631204918162,828
1631204918990,855
1631204919845,864
1631204920709,865
1631204921574,832
1631204922406,855
1631204923261,847
1631204924108,817
1631204924925,838
1631204925763,812
1631204926575,799
1631204927374,814
1631204928188,813
1631204929001,793
1631204929794,822
1631204930616,834
1631204931450,828
1631204932278,817
1631204933095,841
1631204933936,840
1631204934776,809
1631204935585,806
1631204936391,811
1631204937202,815
1631204938017,806
1631204938823,809
1631204939632,829
1631204940461,841
1631204941302,829
1631204942131,847
1631204942978,860
1631204943838,872
1631204944710,842
1631204945552,851
1631204946403,855
1631204947258,832
1631204948090,809
1631204948899,824
1631204949723,819
1631204950542,807
1631204951349,804
1631204952153,838
1631204952991,857
1631204953848,836
1631204954684,841
1631204955525,856
1631204956381,861
1631204957242,838
1631204958080,854
1631204958934,858
1631204959792,836
1631204960628,823
1631204961451,836
1631204962287,849
1631204963136,828
1631204963964,842
1631204964806,857
1631204965663,842
1631204966505,821
1631204967326,833
1631204968159,832
1631204968991,819
1631204969810,850
1631204970660,862
1631204971522,855
1631204972377,833
1631204973210,844
1631204974054,843
1631204974897,814
1631204975711,807
1631204976518,819
1631204977337,820
1631204978157,799
1631204978956,827
1631204979783,835
1631204980618,836
1631204981454,827
1631204982281,848
1631204983129,863
1631204983992,827
1631204984819,826
1631204985645,832
1631204986477,824
1631204987301,793
1631204988094,811
1631204988905,815
1631204989720,822
1631204990542,807
1631204991349,840
1631204992189,850
1631204993039,828
1631204993867,844
1631204994711,862
1631204995573,855
1631204996428,813
1631204997241,829
1631204998070,825
1631204998895,795
1631204999690,792
1631205000482,807
1631205001289,821
1631205002110,815
1631205002925,815
1631205003740,840
1631205004580,850
1631205005430,824
1631205006254,837
1631205007091,848
1631205007939,838
1631205008777,809
1631205009586,825
1631205010411,822
1631205011233,793
1631205012026,809
1631205012835,806
1631205013641,778
1631205014419,791
1631205015210,792
1631205016002,782
1631205016784,777
1631205017561,791
1631205018352,803
1631205019155,806
1631205019961,804
1631205020765,834
1631205021599,848
1631205022447,817
1631205023264,824
1631205024088,821
1631205024909,794
1631205025703,775
1631205026478,791
1631205027269,784
1631205028053,760
1631205028813,776
1631205029589,785
1631205030374,791
1631205031165,786
1631205031951,804
1631205032755,814
1631205033569,788
1631205034357,804
1631205035161,819
1631205035980,785
1631205036765,807
1631205037572,793
1631205038365,764
1631205039129,760
1631205039889,771
1631205040660,772
1631205041432,750
1631205042182,772
1631205042954,792
1631205043746,801
1631205044547,785
1631205045332,804
1631205046136,825
1631205046961,818
1631205047779,802
1631205048581,811
1631205049392,811
1631205050203,774
1631205050977,797
1631205051774,802
1631205052576,815
1631205053391,803
1631205054194,821
1631205055015,837
1631205055852,828
1631205056680,826
1631205057506,857
1631205058363,853
1631205059216,817
1631205060033,842
1631205060875,837
1631205061712,812
1631205062524,828
1631205063352,839
1631205064191,837
1631205065028,826
1631205065854,857
1631205066711,858
1631205067569,831
1631205068400,799
1631205069199,795
1631205069994,759
1631205070753,779
1631205071532,781
1631205072313,768
1631205073081,761
1631205073842,799
1631205074641,813
1631205075454,801
1631205076255,837
1631205077092,857
1631205077949,829
1631205078778,849
1631205079627,853
1631205080480,816
1631205081296,844
1631205082140,839
1631205082979,807
1631205083786,824
1631205084610,826
1631205085436,806
1631205086242,826
1631205087068,845
1631205087913,842
1631205088755,836
1631205089591,868
1631205090459,872
1631205091331,836
1631205092167,857
