timestamp,green,ir,red
1631204135233,53659,331375,321936
1631204135243,53665,331351,321947
1631204135253,53684,331385,321956
1631204135263,53695,331364,321978
1631204135273,53693,331357,321951
1631204135283,53702,331336,321977
1631204135293,53693,331391,321962
1631204135303,53695,331392,321961
1631204135313,53707,331347,321935
1631204135323,53687,331333,321995
1631204135333,53675,331319,321964
1631204135343,53659,331293,321947
1631204135353,53652,331256,321950
1631204135363,53631,331270,322002
1631204135373,53618,331238,321999
1631204135383,53605,331254,321965
1631204135393,53596,331225,321946
1631204135403,53580,331172,321967
1631204135413,53564,331241,321934
1631204135423,53558,331219,321952
1631204135433,53539,331199,321931
1631204135443,53527,331194,321974
1631204135453,53520,331246,321936
1631204135463,53508,331199,321937
1631204135473,53497,331195,321982
1631204135483,53508,331210,321986
1631204135493,53504,331169,321996
1631204135503,53486,331172,322032
1631204135513,53485,331176,321985
1631204135523,53487,331180,321976
1631204135533,53486,331167,322082
1631204135543,53493,331193,322101
1631204135553,53490,331207,322096
1631204135563,53511,331241,322158
1631204135573,53534,331257,322169
1631204135583,53540,331297,322183
1631204135593,53536,331288,322277
1631204135603,53567,331264,322284
1631204135613,53567,331301,322353
1631204135623,53570,331285,322361
1631204135633,53583,331376,322391
1631204135643,53577,331361,322395
1631204135653,53606,331379,322419
1631204135663,53605,331399,322440
1631204135673,53616,331368,322496
1631204135683,53619,331413,322521
1631204135693,53636,331395,322568
1631204135703,53646,331419,322592
1631204135713,53663,331460,322636
1631204135723,53665,331495,322626
1631204135733,53668,331478,322617
1631204135743,53701,331471,322677
1631204135753,53698,331524,322692
1631204135763,53708,331497,322768
1631204135773,53711,331480,322731
1631204135783,53732,331531,322766
1631204135793,53743,331527,322764
1631204135803,53749,331535,322789
1631204135813,53750,331562,322803
1631204135823,53768,331599,322779
1631204135833,53773,331567,322827
1631204135843,53780,331597,322823
1631204135853,53783,331612,322864
1631204135863,53782,331622,322843
1631204135873,53801,331586,322826
1631204135883,53821,331600,322871
1631204135893,53819,331621,322882
1631204135903,53824,331615,322871
1631204135913,53838,331600,322896
1631204135923,53857,331682,322948
1631204135933,53865,331674,322940
1631204135943,53887,331713,322964
1631204135953,53899,331699,322989
1631204135963,53906,331751,323001
1631204135973,53910,331748,323021
1631204135983,53929,331755,323008
1631204135993,53935,331713,323083
1631204136003,53954,331786,323043
1631204136013,53956,331738,323068
1631204136023,53961,331760,323099
1631204136033,53976,331747,323055
1631204136043,53978,331746,323084
1631204136053,53989,331751,323086
1631204136063,53986,331804,323071
1631204136073,53996,331768,323113
1631204136083,54008,331822,323103
1631204136093,54028,331799,323126
1631204136103,54046,331836,323143
1631204136113,54051,331802,323154
1631204136123,54069,331837,323176
1631204136133,54080,331863,323205
1631204136143,54104,331851,323220
1631204136153,54119,331865,323260
1631204136163,54128,331904,323264
1631204136173,54140,331929,323275
1631204136183,54143,331965,323327
1631204136193,54148,331858,323259
1631204136203,54146,331938,323216
1631204136213,54159,331913,323235
1631204136223,54129,331883,323224
1631204136233,54141,331866,323251
1631204136243,54134,331845,323202
1631204136253,54113,331895,323200
1631204136263,54083,331825,323229
1631204136273,54078,331819,323215
1631204136283,54065,331795,323234
1631204136293,54050,331784,323165
1631204136303,54031,331801,323234
1631204136313,54020,331733,323214
1631204136323,54017,331746,323257
1631204136333,54002,331769,323236
1631204136343,53987,331748,323222
1631204136353,53974,331735,323237
1631204136363,53974,331729,323259
1631204136373,53970,331736,323278
1631204136383,53955,331740,323259
1631204136393,53953,331738,323280
1631204136403,53957,331795,323253
1631204136413,53951,331779,323275
1631204136423,53946,331754,323285
1631204136433,53936,331760,323284
1631204136443,53939,331695,323269
1631204136453,53932,331738,323262
1631204136463,53927,331710,323309
1631204136473,53933,331698,323272
1631204136483,53919,331699,323234
1631204136493,53911,331701,323203
1631204136503,53901,331704,323216
1631204136513,53900,331705,323243
1631204136523,53892,331702,323242
1631204136533,53894,331752,323207
1631204136543,53876,331716,323227
1631204136553,53879,331682,323199
1631204136563,53881,331729,323234
1631204136573,53874,331699,323246
1631204136583,53879,331721,323233
1631204136593,53882,331654,323229
1631204136603,53889,331733,323255
1631204136613,53884,331721,323270
1631204136623,53894,331681,323234
1631204136633,53908,331675,323274
1631204136643,53923,331727,323308
1631204136653,53926,331714,323293
1631204136663,53924,331777,323287
1631204136673,53927,331777,323313
1631204136683,53937,331772,323349
1631204136693,53947,331743,323377
1631204136703,53955,331751,323327
1631204136713,53957,331759,323353
1631204136723,53959,331770,323332
1631204136733,53963,331790,323295
1631204136743,53975,331804,323370
1631204136753,53966,331801,323361
1631204136763,53978,331773,323375
1631204136773,54000,331810,323380
1631204136783,53997,331805,323402
1631204136793,54007,331839,323408
1631204136803,54020,331812,323411
1631204136813,54015,331872,323425
1631204136823,54035,331846,323396
1631204136833,54047,331859,323422
1631204136843,54046,331900,323473
1631204136853,54066,331887,323497
1631204136863,54083,331918,323514
1631204136873,54105,331943,323509
1631204136883,54107,331965,323551
1631204136893,54129,331982,323555
1631204136903,54146,331960,323557
1631204136913,54155,331950,323592
1631204136923,54166,332010,323597
1631204136933,54180,331984,323585
1631204136943,54188,332016,323599
1631204136953,54191,332014,323615
1631204136963,54203,331999,323653
1631204136973,54211,332035,323637
1631204136983,54225,332055,323651
1631204136993,54225,332057,323602
1631204137003,54245,332052,323667
1631204137013,54258,332016,323673
1631204137023,54257,332061,323689
1631204137033,54278,332083,323697
1631204137043,54287,332096,323729
1631204137053,54299,332105,323709
1631204137063,54309,332088,323699
1631204137073,54311,332162,323683
1631204137083,54322,332164,323725
1631204137093,54338,332127,323703
1631204137103,54345,332163,323718
1631204137113,54338,332139,323702
1631204137123,54345,332108,323721
1631204137133,54344,332085,323740
1631204137143,54326,332098,323716
1631204137153,54304,332058,323717
1631204137163,54281,332031,323691
1631204137173,54261,331973,323709
1631204137183,54244,331995,323708
1631204137193,54245,331980,323737
1631204137203,54219,331998,323700
1631204137213,54192,332003,323714
1631204137223,54178,331938,323703
1631204137233,54174,331971,323706
1631204137243,54156,331948,323677
1631204137253,54147,331949,323683
1631204137263,54140,331950,323674
1631204137273,54136,331939,323686
1631204137283,54128,331941,323729
1631204137293,54114,331924,323710
1631204137303,54103,331884,323706
1631204137313,54094,331942,323699
1631204137323,54077,331920,323726
1631204137333,54074,331890,323722
1631204137343,54058,331953,323750
1631204137353,54070,331902,323735
1631204137363,54048,331862,323752
1631204137373,54053,331854,323715
1631204137383,54049,331951,323727
1631204137393,54039,331910,323713
1631204137403,54037,331879,323765
1631204137413,54038,331920,323758
1631204137423,54025,331885,323731
1631204137433,54033,331884,323761
1631204137443,54023,331859,323736
1631204137453,54029,331853,323718
1631204137463,54017,331909,323729
1631204137473,54012,331823,323730
1631204137483,54017,331886,323758
1631204137493,54018,331875,323760
1631204137503,54022,331899,323801
1631204137513,54026,331895,323786
1631204137523,54016,331845,323784
1631204137533,54020,331877,323790
1631204137543,54000,331891,323800
1631204137553,54033,331889,323802
1631204137563,54019,331906,323801
1631204137573,54041,331871,323812
1631204137583,54038,331869,323797
1631204137593,54031,331893,323825
1631204137603,54051,331947,323833
1631204137613,54057,331900,323820
1631204137623,54063,331936,323848
1631204137633,54063,331921,323902
1631204137643,54068,331907,323871
1631204137653,54080,331947,323839
1631204137663,54090,331937,323850
1631204137673,54093,331943,323891
1631204137683,54095,331980,323909
1631204137693,54116,331972,323909
1631204137703,54126,331962,323931
1631204137713,54136,331982,323948
1631204137723,54145,331947,323976
1631204137733,54157,332019,323980
1631204137743,54168,332032,323988
1631204137753,54171,332040,323999
1631204137763,54165,332071,324004
1631204137773,54190,332006,323972
1631204137783,54198,331991,323993
1631204137793,54198,332089,324005
1631204137803,54203,332037,324007
1631204137813,54207,332106,323991
1631204137823,54224,332087,324018
1631204137833,54247,332128,324032
1631204137843,54260,332132,324007
1631204137853,54275,332102,324051
1631204137863,54270,332101,324093
1631204137873,54298,332131,324105
1631204137883,54298,332160,324085
1631204137893,54310,332094,324120
1631204137903,54323,332192,324109
1631204137913,54331,332181,324115
1631204137923,54349,332174,324152
1631204137933,54361,332253,324113
1631204137943,54365,332233,324129
1631204137953,54365,332241,324147
1631204137963,54377,332236,324158
1631204137973,54393,332235,324150
1631204137983,54399,332273,324146
1631204137993,54420,332225,324144
1631204138003,54424,332265,324146
1631204138013,54425,332264,324191
1631204138023,54431,332246,324173
1631204138033,54445,332224,324186
1631204138043,54440,332254,324157
1631204138053,54412,332201,324173
1631204138063,54406,332183,324127
1631204138073,54388,332188,324129
1631204138083,54361,332188,324122
1631204138093,54336,332099,324103
1631204138103,54327,332136,324152
1631204138113,54325,332105,324182
1631204138123,54314,332107,324206
1631204138133,54315,332117,324209
1631204138143,54301,332142,324211
1631204138153,54297,332112,324232
1631204138163,54276,332127,324268
1631204138173,54277,332093,324245
1631204138183,54250,332056,324231
1631204138193,54231,332041,324201
1631204138203,54206,332039,324196
1631204138213,54191,332019,324175
1631204138223,54163,331978,324157
1631204138233,54154,331978,324127
1631204138243,54125,331945,324123
1631204138253,54126,331969,324136
1631204138263,54110,331970,324092
1631204138273,54098,331939,324092
1631204138283,54088,331973,324097
1631204138293,54091,331949,324093
1631204138303,54088,331943,324082
1631204138313,54081,331971,324086
1631204138323,54098,331933,324096
1631204138333,54066,331877,324099
1631204138343,54067,331891,324084
1631204138353,54066,331855,324089
1631204138363,54063,331906,324052
1631204138373,54042,331873,324053
1631204138383,54040,331908,324030
1631204138393,54036,331846,324035
1631204138403,54032,331887,324031
1631204138413,54020,331887,324013
1631204138423,54022,331831,324035
1631204138433,54013,331866,324002
1631204138443,54000,331827,323983
1631204138453,54004,331852,323972
1631204138463,54007,331916,323975
1631204138473,54005,331869,323983
1631204138483,54019,331815,323990
1631204138493,54029,331873,324003
1631204138503,54034,331853,324005
1631204138513,54025,331871,323979
1631204138523,54031,331868,324027
1631204138533,54036,331831,324029
1631204138543,54032,331850,323999
1631204138553,54043,331915,324000
1631204138563,54044,331840,324010
1631204138573,54050,331839,323997
1631204138583,54064,331868,324000
1631204138593,54054,331895,324019
1631204138603,54070,331940,323997
1631204138613,54073,331895,324020
1631204138623,54081,331897,323967
1631204138633,54088,331871,323960
1631204138643,54094,331924,323973
1631204138653,54076,331898,323993
1631204138663,54091,331945,323961
1631204138673,54106,331918,323997
1631204138683,54116,331899,323978
1631204138693,54108,331912,324008
1631204138703,54139,331930,324026
1631204138713,54141,331960,324013
1631204138723,54158,331978,324004
1631204138733,54163,331981,324006
1631204138743,54171,331968,324049
1631204138753,54175,331953,324069
1631204138763,54185,332022,324070
1631204138773,54199,331999,324073
1631204138783,54208,331999,324079
1631204138793,54214,332008,324088
1631204138803,54237,332059,324090
1631204138813,54233,332052,324105
1631204138823,54244,332028,324080
1631204138833,54256,332040,324065
1631204138843,54267,332055,324102
1631204138853,54261,332062,324063
1631204138863,54271,332073,324076
1631204138873,54294,332044,324131
1631204138883,54298,332087,324114
1631204138893,54315,332107,324129
1631204138903,54328,332059,324100
1631204138913,54325,332111,324112
1631204138923,54318,332059,324072
1631204138933,54319,332050,324020
1631204138943,54318,332053,324059
1631204138953,54303,332045,324071
1631204138963,54299,332014,324032
1631204138973,54280,331968,324002
1631204138983,54268,331974,324006
1631204138993,54239,331972,324005
1631204139003,54226,331943,324035
1631204139013,54203,331961,324050
1631204139023,54194,331988,323978
1631204139033,54169,331929,324015
1631204139043,54170,331868,323973
1631204139053,54148,331896,323995
1631204139063,54143,331901,323964
1631204139073,54122,331862,323964
1631204139083,54118,331854,323957
1631204139093,54107,331852,323968
1631204139103,54095,331861,323955
1631204139113,54082,331809,323962
1631204139123,54083,331852,323939
1631204139133,54071,331867,323940
1631204139143,54056,331794,323951
1631204139153,54045,331862,323941
1631204139163,54052,331828,323941
1631204139173,54045,331808,323938
1631204139183,54045,331802,323949
1631204139193,54039,331815,323958
1631204139203,54032,331825,323936
1631204139213,54033,331824,323931
1631204139223,54022,331754,323908
1631204139233,54015,331805,323937
1631204139243,54005,331800,323895
1631204139253,54002,331789,323878
1631204139263,53996,331773,323861
1631204139273,53988,331768,323860
1631204139283,53984,331744,323856
1631204139293,53976,331786,323868
1631204139303,53992,331751,323860
1631204139313,53996,331758,323860
1631204139323,53992,331760,323873
1631204139333,53995,331763,323855
1631204139343,53986,331781,323894
1631204139353,53987,331791,323880
1631204139363,53998,331777,323919
1631204139373,54013,331809,323926
1631204139383,54018,331815,323880
1631204139393,54013,331806,323904
1631204139403,54026,331796,323928
1631204139413,54027,331839,323912
1631204139423,54031,331777,323922
1631204139433,54037,331819,323943
1631204139443,54046,331811,323914
1631204139453,54048,331837,323917
1631204139463,54059,331869,323926
1631204139473,54080,331825,323972
1631204139483,54073,331866,323946
1631204139493,54087,331833,323975
1631204139503,54100,331829,323939
1631204139513,54100,331870,323984
1631204139523,54109,331857,323971
1631204139533,54114,331882,324010
1631204139543,54126,331874,323986
1631204139553,54130,331855,323995
1631204139563,54137,331886,324004
1631204139573,54146,331913,324002
1631204139583,54155,331920,324014
1631204139593,54162,331933,324027
1631204139603,54165,331916,324018
1631204139613,54182,331925,324059
1631204139623,54175,331954,324031
1631204139633,54197,331943,324027
1631204139643,54192,331914,324046
1631204139653,54205,331996,324024
1631204139663,54204,331955,324034
1631204139673,54223,331988,324034
1631204139683,54229,332006,324021
1631204139693,54244,331972,324069
1631204139703,54250,332012,324087
1631204139713,54253,332016,324057
1631204139723,54264,332044,324044
1631204139733,54270,332019,324054
