timestamp,breathing_waveform
1631204135255,7372948
1631204135295,7373052
1631204135335,7372374
1631204135375,7371383
1631204135415,7371853
1631204135455,7370288
1631204135495,7369402
1631204135535,7368620
1631204135575,7368046
1631204135615,7367524
1631204135655,7367107
1631204135695,7366794
1631204135735,7366377
1631204135775,7366116
1631204135815,7366325
1631204135855,7366169
1631204135895,7365543
1631204135935,7365230
1631204135975,7365230
1631204136015,7365178
1631204136055,7364813
1631204136095,7365439
1631204136135,7364552
1631204136175,7364865
1631204136215,7365647
1631204136255,7365073
1631204136295,7365804
1631204136335,7366899
1631204136375,7366690
1631204136415,7366742
1631204136455,7366638
1631204136495,7368463
1631204136535,7369350
1631204136575,7370184
1631204136615,7371540
1631204136655,7372739
1631204136695,7373417
1631204136735,7374147
1631204136775,7375503
1631204136815,7376285
1631204136855,7377172
1631204136895,7377850
1631204136935,7378945
1631204136975,7378997
1631204137015,7379414
1631204137055,7380562
1631204137095,7380875
1631204137135,7382178
1631204137175,7383899
1631204137215,7382544
1631204137255,7384003
1631204137295,7383378
1631204137335,7383587
1631204137375,7383587
1631204137415,7384003
1631204137455,7382544
1631204137495,7383482
1631204137535,7382387
1631204137575,7381813
1631204137615,7381866
1631204137655,7381031
1631204137695,7380093
1631204137735,7379623
1631204137775,7379154
1631204137815,7378371
1631204137855,7377485
1631204137895,7377120
1631204137935,7376285
1631204137975,7376442
1631204138015,7375712
1631204138055,7374773
1631204138095,7374095
1631204138135,7373313
1631204138175,7371853
1631204138215,7371696
1631204138255,7370758
1631204138295,7370132
1631204138335,7369454
1631204138375,7368932
1631204138415,7368880
1631204138455,7368202
1631204138495,7368098
1631204138535,7368307
1631204138575,7367681
1631204138615,7366742
1631204138655,7366951
1631204138695,7366377
1631204138735,7366377
1631204138775,7366273
1631204138815,7366429
1631204138855,7366377
1631204138895,7366116
1631204138935,7365699
1631204138975,7365230
1631204139015,7365178
1631204139055,7365021
1631204139095,7364813
1631204139135,7364030
1631204139175,7365126
1631204139215,7365543
1631204139255,7365960
1631204139295,7367524
1631204139335,7369037
1631204139375,7369923
1631204139415,7371227
1631204139455,7371644
1631204139495,7372948
1631204139535,7373417
1631204139575,7375503
1631204139615,7376285
1631204139655,7377433
1631204139695,7377954
1631204139735,7379727
1631204139775,7380614
1631204139815,7380249
1631204139855,7380927
1631204139895,7382022
1631204139935,7382804
1631204139975,7382700
1631204140015,7383430
1631204140055,7383482
1631204140095,7384212
1631204140135,7384682
1631204140175,7384942
1631204140215,7386090
1631204140255,7385725
1631204140295,7385099
1631204140335,7384786
1631204140375,7384212
1631204140415,7383482
1631204140455,7383169
1631204140495,7381187
1631204140535,7380718
1631204140575,7380144
1631204140615,7379675
1631204140655,7378736
1631204140695,7378424
1631204140735,7377798
1631204140775,7377016
1631204140815,7375764
1631204140855,7375190
1631204140895,7374877
