timestamp,breathing_waveform
1630070094741,7497846
1630070094781,7493726
1630070094821,7490649
1630070094861,7490545
1630070094901,7494508
1630070094941,7499410
1630070094981,7504260
1630070095021,7510518
1630070095061,7518601
1630070095101,7528353
1630070095141,7537479
1630070095181,7546814
1630070095221,7551664
1630070095261,7552967
1630070095301,7555783
1630070095341,7558182
1630070095381,7561676
1630070095421,7564910
1630070095461,7569082
1630070095501,7567674
1630070095541,7569342
1630070095581,7566996
1630070095621,7565848
1630070095661,7564805
1630070095701,7562406
1630070095741,7561729
1630070095781,7562772
1630070095821,7566057
1630070095861,7567413
1630070095901,7569238
1630070095941,7569812
1630070095981,7570333
1630070096021,7569759
1630070096061,7567986
1630070096101,7566526
1630070096141,7565588
1630070096181,7566265
1630070096221,7566474
1630070096261,7566057
1630070096301,7565223
1630070096341,7566057
1630070096381,7567674
1630070096421,7568664
1630070096461,7570490
1630070096501,7572576
1630070096541,7574609
1630070096581,7575235
1630070096621,7576643
1630070096661,7578260
1630070096701,7579668
1630070096741,7580346
1630070096781,7580398
1630070096821,7579668
1630070096861,7577217
1630070096901,7576382
1630070096941,7576017
1630070096981,7575027
1630070097021,7573045
1630070097061,7572315
1630070097101,7572263
1630070097141,7571324
1630070097181,7570542
1630070097221,7569447
1630070097261,7567830
1630070097301,7567674
1630070097341,7566057
1630070097381,7565431
1630070097421,7564857
1630070097461,7563866
1630070097501,7563084
1630070097541,7562719
1630070097581,7561364
1630070097621,7560686
1630070097661,7560060
1630070097701,7560268
1630070097741,7559278
1630070097781,7558599
1630070097821,7558391
1630070097861,7558078
1630070097901,7558130
1630070097941,7557661
1630070097981,7557348
1630070098021,7558756
1630070098061,7557765
1630070098101,7557609
1630070098141,7556983
1630070098181,7556670
1630070098221,7556879
1630070098261,7556357
1630070098301,7556566
1630070098341,7556566
1630070098381,7556253
1630070098421,7556513
1630070098461,7557556
1630070098501,7558704
1630070098541,7559069
1630070098581,7559434
1630070098621,7560946
1630070098661,7563189
1630070098701,7564492
1630070098741,7565744
1630070098781,7566422
1630070098821,7568508
1630070098861,7570281
1630070098901,7571845
1630070098941,7572993
1630070098981,7575079
1630070099021,7575600
1630070099061,7577634
1630070099101,7578729
1630070099141,7579720
1630070099181,7580867
