trialStartTime,trialEndTime,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
349.5619778879918,350.06651556899305,K,None,None,1,,0,0
352.06995535304304,352.5667213810375,R,None,None,1,,1,0
354.56995377200656,355.06672554602847,B,None,None,1,,2,0
357.0693939799676,357.56677132099867,H,None,None,1,,3,0
359.56972441705875,360.0666750300443,B,m,m,1,0.4264105809852481,4,0
362.0703594270162,362.5667467949679,X,None,None,1,,5,0
364.5697167440085,365.0665904020425,F,None,None,1,,6,0
367.06862546200864,367.5665959470207,Q,None,None,1,,7,0
369.5699151209556,370.0664967979537,M,None,None,1,,8,0
372.06931434897706,372.5664575459669,Q,m,m,1,0.5813736680429429,9,0
374.5686931220116,375.06624946102966,H,None,None,1,,10,0
377.068672296009,377.5663903070381,R,None,m,0,0.5645170729840174,11,0
379.569393370999,380.06633494305424,Q,None,m,0,1.3183386729797348,12,0
382.0685144390445,382.56663077604026,F,None,None,1,,13,0
384.5693216429791,385.0662673440529,B,None,None,1,,14,0
387.0673471969785,387.5657293420518,F,m,m,1,0.3490238121012226,15,0
389.56851547094993,390.0662969209952,K,None,None,1,,16,0
392.0684384900378,392.5657821729546,X,None,None,1,,17,0
394.5675735770492,395.0660383129725,K,m,m,1,0.8051779658999294,18,0
397.0682751450222,397.5664176699938,M,None,None,1,,19,0
800.334670820972,800.8440158340381,B,None,None,1,,0,1
802.8305949820206,803.3440735699842,M,None,None,1,,1,1
805.3313497620402,805.8440505600302,F,None,None,1,,2,1
807.8304583999561,808.3437937919516,R,None,None,1,,3,1
810.3303569960408,810.8439640350407,H,None,None,1,,4,1
812.8299882930005,813.3434047079645,R,m,m,1,0.6355440549086779,5,1
815.3460817360319,815.843949181959,K,None,None,1,,6,1
817.8439528989838,818.3437662329525,Q,None,None,1,,7,1
820.330161942984,820.8438209460583,X,None,None,1,,8,1
822.8297823700123,823.3437352840556,M,None,None,1,,9,1
825.3300394320395,825.843754076981,Q,None,None,1,,10,1
827.8308934289962,828.3436464909464,M,m,m,1,0.7797346080187708,11,1
830.3299144810298,830.8435877830489,K,None,None,1,,12,1
832.844729940989,833.3435447680531,R,None,None,1,,13,1
835.3297754309606,835.8434175619623,X,None,None,1,,14,1
837.8302165330388,838.3435567159904,B,None,None,1,,15,1
840.3300151909934,840.8435778770363,X,m,m,1,0.5632291680667549,16,1
842.8301924590487,843.3433666990604,H,None,None,1,,17,1
845.3298825550592,845.8432398419827,F,None,None,1,,18,1
847.8297386430204,848.3433586379979,H,m,m,1,0.5250929350731894,19,1
1270.5148822589545,1271.0247242159676,X,None,None,1,,0,2
1273.0077106630197,1273.504433433991,M,None,None,1,,1,2
1275.5066403800156,1276.0042627160435,Q,None,None,1,,2,2
1278.0066140670097,1278.5040157230103,R,None,None,1,,3,2
1280.5076189499814,1281.004426485044,B,None,None,1,,4,2
1283.0072319110625,1283.5042246719822,H,None,None,1,,5,2
1285.5068134419853,1286.0040679259691,B,m,m,1,0.3114753369009122,6,2
1288.004604778951,1288.5040769389598,F,None,None,1,,7,2
1290.508664375986,1291.0040608770214,K,None,None,1,,8,2
1293.0071899109753,1293.5041326710489,Q,None,None,1,,9,2
1295.506974013988,1296.004030694021,K,m,m,1,0.4535595319466665,10,2
1298.00615568005,1298.5040148349945,B,None,None,1,,11,2
1300.50630680006,1301.0033629270038,R,None,None,1,,12,2
1303.0062559529906,1303.5040432419628,X,None,None,1,,13,2
1305.5069469510345,1306.0038051890442,R,m,m,1,0.363498380058445,14,2
1308.00647612405,1308.5038181180134,H,None,None,1,,15,2
1310.5069175709505,1311.003798048012,F,None,None,1,,16,2
1313.0058124599743,1313.5037760459818,H,m,m,1,0.3569805449806154,17,2
1315.5058329340536,1316.003801982035,M,None,None,1,,18,2
1318.0059321649603,1318.50366549904,K,None,None,1,,19,2
