timestamp,is_clench
1630070282224,1
1630070282427,1
1630070283118,1
1630070283760,1
1630070283963,1
1630070285076,1
1630070286353,1
1630070286540,1
1630070287636,1
1630070289013,1
1630070289716,1
1630070289953,1
1630070290156,1
1630070291362,1
1630070293539,1
1630070293883,1
1630070295245,1
1630070295714,1
1630070296325,1
1630070296856,1
1630070298661,1
1630070298899,1
1630070299071,1
1630070299602,1
1630070299902,1
1630070301796,1
1630070303455,1
1630070304009,1
1630070304453,1
1630070305118,1
1630070307435,1
1630070308035,1
1630070308207,1
1630070310160,1
1630070310961,1
1630070315219,1
1630070315828,1
1630070316281,1
1630070316609,1
1630070317924,1
1630070318095,1
1630070318595,1
1630070318739,1
1630070319973,1
1630070320301,1
1630070320726,1
1630070320929,1
1630070321319,1
1630070321901,1
1630070322166,1
1630070322322,1
1630070322666,1
1630070325278,1
1630070325512,1
1630070326483,1
1630070326686,1
1630070326907,1
1630070327610,1
1630070328113,1
1630070328379,1
1630070328613,1
1630070329837,1
1630070330071,1
1630070330949,1
1630070331183,1
1630070331386,1
1630070331982,1
1630070333423,1
1630070333644,1
1630070335727,1
1630070335931,1
1630070337387,1
1630070338280,1
1630070339124,1
1630070339389,1
1630070340436,1
1630070341206,1
1630070342325,1
1630070343042,1
1630070343530,1
1630070344794,1
1630070345231,1
1630070345575,1
1630070346098,1
1630070346301,1
1630070346787,1
1630070347023,1
1630070347206,1
1630070347424,1
1630070348281,1
1630070349157,1
1630070349548,1
1630070349722,1
1630070350347,1
1630070351479,1
1630070352588,1
1630070353027,1
1630070353197,1
1630070353751,1
1630070354731,1
1630070355661,1
1630070357246,1
1630070359842,1
1630070359998,1
1630070360436,1
1630070360623,1
1630070362047,1
1630070364190,1
1630070364810,1
1630070365809,1
1630070367421,1
1630070370785,1
1630070372678,1
1630070374746,1
1630070376140,1
1630070379445,1
1630070379602,1
1630070381373,1
1630070383154,1
1630070385105,1
1630070386622,1
1630070389878,1
1630070391480,1
1630070392484,1
1630070393097,1
1630070395008,1
1630070397816,1
1630070399613,1
1630070400441,1
1630070401243,1
1630070401745,1
1630070403886,1
1630070404292,1
1630070405198,1
1630070405384,1
1630070405695,1
1630070407201,1
1630070408023,1
1630070408279,1
1630070408765,1
1630070409562,1
1630070410057,1
1630070410685,1
1630070411788,1
1630070411975,1
1630070412944,1
1630070413538,1
1630070413823,1
1630070414245,1
1630070416878,1
1630070417097,1
1630070417724,1
1630070422455,1
1630070422674,1
1630070423582,1
1630070424597,1
1630070424801,1
1630070425022,1
1630070425616,1
1630070425819,1
1630070426841,1
1630070428469,1
1630070428691,1
1630070428941,1
1630070429144,1
1630070429487,1
1630070430507,1
1630070432090,1
1630070454174,1
1630070454440,1
1630070454596,1
1630070454877,1
1630070455130,1
1630070455646,1
1630070456599,1
1630070459574,1
1630070462347,1
1630070462581,1
1630070463147,1
1630070463963,1
1630070464494,1
1630070464951,1
1630070468021,1
1630070468742,1
1630070469227,1
1630070469869,1
1630070470447,1
1630070472123,1
1630070472404,1
1630070473297,1
1630070473500,1
1630070474581,1
1630070475146,1
1630070475365,1
1630070475664,1
1630070477106,1
1630070477356,1
1630070478264,1
1630070544092,1
1630070545001,1
1630070647367,1
1630070704993,1
1630070737858,1
1630070784998,1
1630070786400,1
1630070786918,1
1630070787137,1
1630070788637,1
1630070789312,1
1630070790174,1
1630070790625,1
1630070792318,1
1630070793507,1
1630070794017,1
1630070795473,1
1630070796350,1
1630070796538,1
1630070797230,1
1630070800836,1
1630070802798,1
1630070803083,1
1630070805775,1
1630070806197,1
1630070807105,1
1630070807356,1
1630070807871,1
1630070811161,1
1630070812773,1
1630070812898,1
1630070814394,1
1630070816235,1
1630070820742,1
1630070824151,1
1630070827126,1
1630070827438,1
1630070832503,1
1630070838979,1
1630070839604,1
1630070840495,1
1630070847564,1
1630070848930,1
1630070850756,1
1630070855961,1
1630070856195,1
1630070860862,1
1630070861540,1
1630070861915,1
1630070863054,1
1630070865264,1
1630070870214,1
1630070872009,1
1630070872228,1
1630070872840,1
1630070874467,1
1630070875363,1
1630070875598,1
1630070877146,1
1630070878086,1
1630070882774,1
1630070888143,1
1630070888377,1
1630070890422,1
1630070890593,1
1630070892311,1
1630070893391,1
1630070897645,1
1630070900671,1
1630070902601,1
1630070904306,1
1630070905413,1
1630070906075,1
1630070910221,1
1630070915476,1
1630070915804,1
1630070918025,1
1630070922696,1
1630070922889,1
1630070926235,1
1630070937223,1
1630070938243,1
1630070940358,1
1630070942689,1
1630070943970,1
1630070944111,1
1630070944658,1
1630070945929,1
1630070946163,1
1630070948814,1
1630070951695,1
1630070952761,1
1630070952966,1
1630070955100,1
1630070956509,1
1630070957430,1
1630070958011,1
1630070958839,1
1630070959588,1
1630070964072,1
1630070964353,1
1630070965309,1
1630070977610,1
1630070978880,1
1630070979185,1
1630070979545,1
1630070979764,1
1630070980428,1
1630070981093,1
1630070981593,1
1630070982872,1
1630070983044,1
1630070984439,1
1630070985537,1
1630070985787,1
1630070986063,1
1630070987725,1
1630070988840,1
1630070992389,1
1630070992701,1
1630070993095,1
1630070994489,1
1630070994708,1
1630070995885,1
1630070996526,1
1630070997739,1
1630070999180,1
1630071000479,1
1630071000713,1
1630071001984,1
1630071003452,1
1630071006149,1
1630071010435,1
1630071012269,1
1630071012488,1
1630071025152,1
1630071025418,1
1630071065241,1
1630071066197,1
1630071068607,1
1630071071179,1
1630071074923,1
1630071078571,1
1630071078763,1
1630071081454,1
1630071083163,1
1630071085946,1
1630071087729,1
1630071093588,1
1630071097017,1
1630071102554,1
1630071104937,1
1630071104937,1
1630071111618,1
1630071112827,1
1630071113076,1
1630071113358,1
1630071113405,1
1630071113951,1
1630071114154,1
1630071118006,1
1630071120825,1
1630071124791,1
1630071125593,1
1630071126346,1
1630071127226,1
1630071131431,1
1630071135273,1
1630071138267,1
1630071138631,1
1630071139055,1
1630071139758,1
1630071141321,1
1630071143581,1
1630071143596,1
1630071143659,1
1630071146264,1
1630071148529,1
1630071150018,1
1630071154204,1
1630071154672,1
1630071155328,1
1630071155847,1
1630071158726,1
1630071159384,1
1630071159822,1
1630071160290,1
1630071161714,1
1630071163365,1
1630071165240,1
1630071166011,1
1630071167270,1
1630071167449,1
1630071168348,1
1630071169356,1
1630071170568,1
1630071174051,1
1630071175477,1
1630071176432,1
1630071177039,1
1630071179230,1
1630071180417,1
1630071181123,1
1630071181514,1
1630071181904,1
1630071182092,1
1630071183029,1
1630071183766,1
1630071185164,1
1630071186260,1
1630071188155,1
1630071189983,1
1630071190139,1
1630071190529,1
1630071192659,1
1630071194632,1
1630071196183,1
1630071200886,1
1630071201328,1
1630071202993,1
1630071203305,1
1630071203493,1
1630071204130,1
1630071204598,1
1630071205634,1
1630071207327,1
1630071209180,1
1630071210305,1
1630071213100,1
1630071213491,1
1630071214071,1
1630071214415,1
1630071214777,1
1630071217731,1
1630071221413,1
1630071222275,1
1630071223324,1
1630071229429,1
1630071229679,1
1630071229916,1
1630071230135,1
1630071231025,1
1630071234048,1
1630071235269,1
1630071237901,1
1630071240483,1
1630071240815,1
1630071244040,1
1630071244165,1
1630071244540,1
1630071246263,1
1630071247359,1
1630071249518,1
1630071250861,1
1630071251595,1
1630071255075,1
1630071256265,1
1630071256734,1
1630071261464,1
1630071262123,1
1630071263547,1
1630071264763,1
1630071265053,1
1630071266903,1
1630071269532,1
1630071274045,1
1630071274685,1
1630071277675,1
1630071278993,1
1630071282136,1
1630071283942,1
1630071284586,1
1630071287025,1
1630071287571,1
1630071288059,1
1630071288981,1
1630071289569,1
1630071291948,1
1630071292385,1
1630071293231,1
1630071294993,1
1630071295587,1
1630071296999,1
1630071298957,1
1630071302045,1
1630071302357,1
1630071302813,1
1630071303358,1
1630071306812,1
1630071311605,1
1630071311889,1
1630071313894,1
1630071314944,1
1630071315821,1
1630071317713,1
1630071318591,1
1630071318968,1
1630071319390,1
1630071319671,1
1630071322835,1
1630071323210,1
1630071324854,1
1630071325479,1
1630071328155,1
1630071328342,1
1630071330834,1
1630071331255,1
1630071331693,1
1630071333400,1
1630071334949,1
1630071335090,1
1630071336154,1
1630071336670,1
1630071337189,1
1630071344298,1
1630071345597,1
1630071346271,1
1630071350622,1
1630071353007,1
1630071358643,1
1630071358956,1
1630071362181,1
1630071364919,1
1630071366749,1
1630071368130,1
1630071369395,1
1630071369977,1
1630071373983,1
1630071380535,1
1630071383728,1
1630071383790,1
1630071386499,1
1630071388347,1
1630071389209,1
1630071389741,1
