trialStartTime,trialEndTime,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
297.2987521,297.8035554,R,None,None,1,,0,0
299.7736265,300.2700817,Q,None,None,1,,1,0
302.2745549,302.7702607,M,None,None,1,,2,0
304.7722008,305.2701495,Q,m,m,1,0.530161062,3,0
307.2724878,307.7702527,K,None,None,1,,4,0
309.7726528,310.2701068,H,None,None,1,,5,0
312.2737648,312.7701254,B,None,None,1,,6,0
314.7721064,315.2700769,F,None,None,1,,7,0
317.2728206,317.7694653,B,m,m,1,0.341526959,8,0
319.7725886,320.2702975,F,m,m,1,0.82718645,9,0
322.2726477,322.7700043,X,None,None,1,,10,0
324.7720963,325.2698906,H,None,None,1,,11,0
327.2721478,327.769922,R,None,None,1,,12,0
329.7721258,330.2698221,K,None,None,1,,13,0
332.2720595,332.7689866,Q,None,None,1,,14,0
334.7703853,335.2697466,K,m,m,1,0.711346293,15,0
337.2708656,337.7697308,B,None,None,1,,16,0
339.7735493,340.2697278,M,None,None,1,,17,0
342.2726285,342.769583,X,None,None,1,,18,0
344.7718287,345.2696071,F,None,None,1,,19,0
687.1307961,687.6355156,F,None,None,1,,0,1
689.6193787,690.1356648,Q,None,None,1,,1,1
692.1177979,692.6150858,M,None,None,1,,2,1
694.6171561,695.1149202,B,None,None,1,,3,1
697.1179643,697.6144495,X,None,None,1,,4,1
699.6211642,700.1352815,K,None,None,1,,5,1
702.118013,702.6149641,X,m,m,1,0.569797995,6,1
704.6174581,705.1148808,R,None,None,1,,7,1
707.116855,707.6147575,H,None,None,1,,8,1
709.6169739,710.1146736,R,m,m,1,0.387467959,9,1
712.1185963,712.6146929,Q,None,None,1,,10,1
714.6176667,715.1146912,H,None,None,1,,11,1
717.1179283,717.6331845,F,None,None,1,,12,1
719.6156308,720.1193479,H,m,m,1,0.738170821,13,1
722.1188457,722.6148012,K,None,None,1,,14,1
724.6167609,725.1146631,B,None,None,1,,15,1
727.1165225,727.6146364,M,None,None,1,,16,1
729.6167602,730.1126406,X,None,None,1,,17,1
732.1169098,732.6132217,M,m,m,1,0.389967227,18,1
734.6136649,735.1143659,R,None,None,1,,19,1
1207.204136,1207.712948,F,None,None,1,,0,2
1209.715985,1210.212782,R,None,None,1,,1,2
1212.214968,1212.712797,H,None,None,1,,2,2
1214.715003,1215.212726,B,None,None,1,,3,2
1217.215705,1217.712279,H,m,m,1,0.336843091,4,2
1219.714919,1220.212669,B,m,m,1,0.459423663,5,2
1222.21543,1222.712722,M,None,None,1,,6,2
1224.714718,1225.212673,X,None,None,1,,7,2
1227.214865,1227.712533,K,None,None,1,,8,2
1229.714635,1230.212494,Q,None,None,1,,9,2
1232.215327,1232.712224,K,m,m,1,0.330004709,10,2
1234.714573,1235.233354,M,None,None,1,,11,2
1237.198767,1237.695846,F,None,None,1,,12,2
1239.697968,1240.19578,X,None,None,1,,13,2
1242.198051,1242.69567,B,None,None,1,,14,2
1244.697742,1245.195729,H,None,None,1,,15,2
1247.197889,1247.69571,R,None,None,1,,16,2
1249.697648,1250.195546,K,None,None,1,,17,2
1252.197726,1252.695541,R,m,m,1,0.404041298,18,2
1254.697704,1255.195502,Q,None,None,1,,19,2
