timestamp,breathing_waveform
1629724800005,7378111
1629724800045,7380718
1629724800085,7382804
1629724800125,7385777
1629724800165,7388541
1629724800205,7390314
1629724800245,7393286
1629724800285,7395998
1629724800325,7398762
1629724800365,7401161
1629724800405,7403299
1629724800445,7405698
1629724800485,7408253
1629724800525,7410496
1629724800565,7411538
1629724800605,7414198
1629724800645,7415189
1629724800685,7417171
1629724800725,7419048
1629724800765,7420665
1629724800805,7422750
1629724800845,7424419
1629724800885,7424784
1629724800925,7423272
1629724800965,7420925
1629724801005,7418005
1629724801045,7414876
1629724801085,7413259
1629724801125,7411330
1629724801165,7410912
1629724801205,7411017
1629724801245,7410443
1629724801285,7409504
1629724801325,7407419
1629724801365,7406376
1629724801405,7404342
1629724801445,7402673
1629724801485,7400848
1629724801525,7397458
1629724801565,7395424
1629724801605,7393599
1629724801645,7393390
1629724801685,7392139
1629724801725,7391930
1629724801765,7390574
1629724801805,7389114
1629724801845,7387446
1629724801885,7385985
1629724801925,7383952
1629724801965,7381657
1629724802005,7380979
1629724802045,7379936
1629724802085,7378685
1629724802125,7378163
1629724802165,7378371
1629724802205,7376546
1629724802245,7375660
1629724802285,7374408
1629724802325,7372896
1629724802365,7371592
1629724802405,7369975
1629724802445,7369610
1629724802485,7369663
1629724802525,7369454
1629724802565,7369610
1629724802605,7369350
1629724802645,7369141
1629724802685,7368411
1629724802725,7368150
1629724802765,7367159
1629724802805,7367212
1629724802845,7366951
1629724802885,7365855
1629724802925,7365439
1629724802965,7365073
1629724803005,7365126
1629724803045,7364761
1629724803085,7365021
1629724803125,7364865
1629724803165,7364865
1629724803205,7364865
1629724803245,7364865
1629724803285,7365595
1629724803325,7365178
1629724803365,7365282
1629724803405,7364813
1629724803445,7366586
1629724803485,7366690
1629724803525,7368359
1629724803565,7369871
1629724803605,7371436
1629724803645,7372583
1629724803685,7375503
1629724803725,7377276
1629724803765,7378580
1629724803805,7380249
1629724803845,7381657
1629724803885,7383117
1629724803925,7386298
1629724803965,7388280
1629724804005,7390783
1629724804045,7393286
1629724804085,7395946
1629724804125,7398292
1629724804165,7400587
1629724804205,7403090
1629724804245,7405333
1629724804285,7407679
1629724804325,7410808
1629724804365,7412842
1629724804405,7415502
1629724804445,7418735
1629724804485,7421760
1629724804525,7424836
1629724804565,7427705
1629724804605,7430938
1629724804645,7432920
1629724804685,7435058
1629724804725,7437978
1629724804765,7440533
1629724804805,7441941
1629724804845,7444027
1629724804885,7446687
1629724804925,7448929
1629724804965,7450859
1629724805005,7452580
1629724805045,7455083
1629724805085,7457065
1629724805125,7459881
1629724805165,7461289
1629724805205,7463218
1629724805245,7466869
1629724805285,7468746
1629724805325,7471145
1629724805365,7474326
1629724805405,7476360
1629724805445,7478550
1629724805485,7480063
1629724805525,7482462
1629724805565,7484339
1629724805605,7485643
1629724805645,7486946
1629724805685,7489241
1629724805725,7490597
1629724805765,7492631
1629724805805,7492839
1629724805845,7492474
1629724805885,7492891
1629724805925,7493100
1629724805965,7492787
1629724806005,7492214
1629724806045,7491223
1629724806085,7490232
1629724806125,7488928
1629724806165,7487833
1629724806205,7486581
1629724806245,7485278
1629724806285,7483557
1629724806325,7482566
1629724806365,7480428
1629724806405,7479176
1629724806445,7477768
1629724806485,7476204
1629724806525,7474326
1629724806565,7473075
1629724806605,7471301
1629724806645,7470363
1629724806685,7468225
1629724806725,7465982
1629724806765,7465252
1629724806805,7463323
1629724806845,7461810
1629724806885,7459724
1629724806925,7458212
1629724806965,7457013
1629724807005,7456022
1629724807045,7454510
1629724807085,7453571
1629724807125,7452215
1629724807165,7450025
1629724807205,7448095
1629724807245,7446113
1629724807285,7443662
1629724807325,7441420
1629724807365,7440429
1629724807405,7438865
1629724807445,7436883
1629724807485,7434171
1629724807525,7432450
1629724807565,7430886
1629724807605,7429426
1629724807645,7428331
1629724807685,7427392
1629724807725,7424419
1629724807765,7423116
