timestamp,is_blink
1629795340122,1
1629795340153,1
1629795340955,1
1629795341424,1
1629795341845,1
1629795341923,1
1629795341970,1
1629795344243,1
1629795344493,1
1629795345761,1
1629795346935,1
1629795347703,1
1629795349349,1
1629795349802,1
1629795350585,1
1629795351743,1
1629795351868,1
1629795353183,1
1629795353667,1
1629795354653,1
1629795356062,1
1629795356593,1
1629795358317,1
1629795359051,1
1629795360193,1
1629795360274,1
1629795360555,1
1629795360821,1
1629795361399,1
1629795361477,1
1629795363026,1
1629795363996,1
1629795364059,1
1629795365030,1
1629795366797,1
1629795368897,1
1629795371369,1
1629795373949,1
1629795375249,1
1629795376139,1
1629795376592,1
1629795377594,1
1629795377766,1
1629795383011,1
1629795383951,1
1629795384281,1
1629795386206,1
1629795387458,1
1629795390759,1
1629795395063,1
1629795396256,1
1629795397273,1
1629795400451,1
1629795401547,1
1629795402729,1
1629795403189,1
1629795404010,1
1629795404089,1
1629795405190,1
1629795407254,1
1629795407799,1
1629795408060,1
1629795410219,1
1629795411329,1
1629795416218,1
1629795417538,1
1629795418095,1
1629795419163,1
1629795419304,1
1629795419991,1
1629795420210,1
1629795424610,1
1629795427021,1
1629795428244,1
1629795429184,1
1629795429981,1
1629795434735,1
1629795435986,1
1629795437096,1
1629795440805,1
1629795444218,1
1629795444764,1
1629795446875,1
1629795447878,1
1629795448284,1
1629795448956,1
1629795449302,1
1629795450288,1
1629795455897,1
1629795456727,1
1629795459515,1
1629795460345,1
1629795463097,1
1629795465932,1
1629795469222,1
1629795470365,1
1629795471443,1
1629795472445,1
1629795472617,1
1629795473307,1
1629795477020,1
1629795477876,1
1629795478807,1
1629795479154,1
1629795483396,1
1629795483692,1
1629795485596,1
1629795486005,1
1629795486995,1
1629795487903,1
1629795489552,1
1629795492137,1
1629795493469,1
1629795493954,1
1629795494612,1
1629795494940,1
1629795495364,1
1629795496836,1
1629795497170,1
1629795498005,1
1629795499176,1
1629795500010,1
1629795500308,1
1629795501011,1
1629795502808,1
1629795503847,1
1629795505651,1
1629795506922,1
1629795507913,1
1629795507991,1
1629795509263,1
1629795510089,1
1629795511347,1
1629795513430,1
1629795514743,1
1629795515714,1
1629795516403,1
1629795517812,1
1629795518767,1
1629795519892,1
1629795521131,1
1629795522540,1
1629795523997,1
1629795525564,1
1629795525657,1
1629795526269,1
1629795526769,1
1629795527240,1
1629795527834,1
1629795528146,1
1629795528255,1
1629795529013,1
1629795529061,1
1629795529402,1
1629795530855,1
1629795531364,1
1629795531552,1
1629795532061,1
1629795533036,1
1629795533770,1
1629795534284,1
1629795535540,1
1629795536156,1
1629795537298,1
1629795537866,1
1629795538512,1
1629795539338,1
1629795539430,1
1629795539649,1
1629795541644,1
1629795541806,1
1629795541837,1
1629795542025,1
1629795542165,1
1629795542789,1
1629795543573,1
1629795543979,1
1629795545075,1
1629795545382,1
1629795546007,1
1629795546400,1
1629795548526,1
1629795548604,1
1629795548760,1
1629795549464,1
1629795550182,1
1629795550213,1
1629795550604,1
1629795550807,1
1629795551996,1
1629795552092,1
1629795552733,1
1629795554846,1
1629795555652,1
1629795556497,1
1629795556638,1
1629795557696,1
1629795558890,1
1629795559981,1
