timestamp,breathing_waveform
1629795340006,7856320
1629795340046,7860231
1629795340086,7862369
1629795340126,7864247
1629795340166,7866385
1629795340206,7866698
1629795340246,7866750
1629795340286,7866020
1629795340326,7865342
1629795340366,7864925
1629795340406,7864664
1629795340446,7862943
1629795340486,7861743
1629795340526,7859449
1629795340566,7857102
1629795340606,7855590
1629795340646,7852617
1629795340686,7850844
1629795340726,7847872
1629795340766,7845003
1629795340806,7843595
1629795340846,7839736
1629795340886,7835565
1629795340926,7832331
1629795340966,7828681
1629795341006,7825291
1629795341046,7822058
1629795341086,7818825
1629795341126,7816686
1629795341166,7814444
1629795341206,7811002
1629795341246,7809803
1629795341286,7807456
1629795341326,7805318
1629795341366,7802710
1629795341406,7800416
1629795341446,7798643
1629795341486,7797965
1629795341526,7797287
1629795341566,7794888
1629795341606,7793897
1629795341646,7789569
1629795341686,7785971
1629795341726,7785345
1629795341766,7782789
1629795341806,7780390
1629795341846,7779608
1629795341886,7781016
1629795341926,7780025
1629795341966,7779087
1629795342006,7779191
1629795342046,7778513
1629795342086,7777105
1629795342126,7774393
1629795342166,7772412
1629795342206,7770743
1629795342246,7769648
1629795342286,7768657
1629795342326,7766206
1629795342366,7763650
1629795342406,7763546
1629795342446,7760782
1629795342486,7757810
1629795342526,7754003
1629795342566,7751708
1629795342606,7751343
1629795342646,7749257
1629795342686,7749935
1629795342726,7748997
1629795342766,7747589
1629795342806,7747797
1629795342846,7746963
1629795342886,7745920
1629795342926,7745190
1629795342966,7744355
1629795343006,7743886
1629795343046,7742426
1629795343086,7741539
1629795343126,7741226
1629795343166,7740392
1629795343206,7738932
1629795343246,7738619
1629795343286,7736272
1629795343326,7733352
1629795343366,7730640
1629795343406,7729388
1629795343446,7728085
1629795343486,7727146
1629795343526,7727511
1629795343566,7727355
1629795343606,7727146
1629795343646,7727303
1629795343686,7727042
1629795343726,7726781
1629795343766,7726468
1629795343806,7725217
1629795343846,7725112
1629795343886,7724695
1629795343926,7724695
1629795343966,7724226
1629795344006,7724747
1629795344046,7723495
1629795344086,7723600
1629795344126,7724434
1629795344166,7724121
1629795344206,7723078
1629795344246,7725112
1629795344286,7727563
1629795344326,7731057
1629795344366,7735021
1629795344406,7741174
1629795344446,7746859
1629795344486,7753742
1629795344526,7760574
1629795344566,7766832
1629795344606,7773507
1629795344646,7779139
1629795344686,7785971
1629795344726,7793011
1629795344766,7800364
1629795344806,7806987
1629795344846,7812462
1629795344886,7818407
1629795344926,7825135
1629795344966,7830506
1629795345006,7833061
1629795345046,7837859
1629795345086,7842500
1629795345126,7846829
1629795345166,7854495
1629795345206,7857467
1629795345246,7863151
1629795345286,7867010
1629795345326,7871912
1629795345366,7875302
1629795345406,7880048
1629795345446,7881247
1629795345486,7884063
1629795345526,7887349
1629795345566,7892511
1629795345606,7896423
1629795345646,7899969
1629795345686,7903150
1629795345726,7906800
1629795345766,7909616
1629795345806,7912276
1629795345846,7915249
1629795345886,7919316
1629795345926,7921976
1629795345966,7923853
1629795346006,7926826
1629795346046,7928807
1629795346086,7930111
1629795346126,7931206
1629795346166,7931832
1629795346206,7931415
1629795346246,7930893
1629795346286,7930320
1629795346326,7928547
1629795346366,7927243
1629795346406,7925522
1629795346446,7924166
1629795346486,7923697
1629795346526,7920985
1629795346566,7918482
1629795346606,7916813
1629795346646,7914466
1629795346686,7912954
1629795346726,7910972
1629795346766,7910607
1629795346806,7909356
1629795346846,7907583
1629795346886,7905757
1629795346926,7904558
1629795346966,7903098
1629795347006,7901221
1629795347046,7898509
1629795347086,7895797
1629795347126,7893502
1629795347166,7890999
1629795347206,7888027
1629795347246,7886306
1629795347286,7882447
1629795347326,7878171
1629795347366,7873998
1629795347406,7871078
1629795347446,7866385
1629795347486,7862995
1629795347526,7858458
1629795347566,7855746
1629795347606,7851783
1629795347646,7849071
1629795347686,7846985
1629795347726,7843074
1629795347766,7840258
1629795347806,7836920
1629795347846,7832696
1629795347886,7829255
1629795347926,7825969
1629795347966,7823049
1629795348006,7818929
1629795348046,7816217
1629795348086,7811211
1629795348126,7806778
1629795348166,7801563
1629795348206,7798591
1629795348246,7794836
1629795348286,7792385
1629795348326,7789621
1629795348366,7787743
1629795348406,7784719
1629795348446,7782529
1629795348486,7780703
1629795348526,7778304
1629795348566,7775332
1629795348606,7772985
1629795348646,7770691
1629795348686,7768605
1629795348726,7766884
1629795348766,7764068
1629795348806,7763964
1629795348846,7761356
1629795348886,7760261
1629795348926,7756402
1629795348966,7753116
1629795349006,7749205
1629795349046,7746493
1629795349086,7743990
1629795349126,7741226
1629795349166,7743000
1629795349206,7737263
1629795349246,7735386
1629795349286,7732674
1629795349326,7730223
1629795349366,7728450
1629795349406,7726416
1629795349446,7725634
1629795349486,7724695
1629795349526,7723756
1629795349566,7723704
1629795349606,7723131
1629795349646,7722401
1629795349686,7721931
1629795349726,7721618
1629795349766,7719532
1629795349806,7718020
1629795349846,7716873
1629795349886,7716820
1629795349926,7717029
1629795349966,7716977
1629795350006,7718281
1629795350046,7718437
1629795350086,7718281
1629795350126,7717968
1629795350166,7718385
1629795350206,7718437
1629795350246,7718489
1629795350286,7718072
1629795350326,7718281
1629795350366,7718907
1629795350406,7719063
1629795350446,7718854
1629795350486,7719793
1629795350526,7717916
1629795350566,7715569
1629795350606,7713066
1629795350646,7711762
1629795350686,7710041
1629795350726,7709207
1629795350766,7708477
1629795350806,7707694
1629795350846,7707955
1629795350886,7707851
1629795350926,7707329
1629795350966,7707121
1629795351006,7706912
1629795351046,7706443
1629795351086,7705869
1629795351126,7705348
1629795351166,7704930
1629795351206,7705556
1629795351246,7705191
1629795351286,7704618
1629795351326,7703887
1629795351366,7706286
1629795351406,7708685
1629795351446,7708894
1629795351486,7709885
1629795351526,7709467
1629795351566,7708164
1629795351606,7706443
1629795351646,7706443
1629795351686,7706234
1629795351726,7705765
1629795351766,7705139
1629795351806,7705452
1629795351846,7704826
1629795351886,7704148
1629795351926,7705191
1629795351966,7703522
1629795352006,7701176
1629795352046,7699663
