timestamp,is_blink
1629376444890,1
1629376446436,1
1629376446669,1
1629376466920,1
1629376467877,1
1629376469825,1
1629376479215,1
1629376479481,1
1629376503052,1
1629376505590,1
1629376507498,1
1629376509464,1
1629376510419,1
1629376514699,1
1629376528162,1
1629376533609,1
1629376535178,1
1629376536323,1
1629376543029,1
1629376544493,1
1629376547536,1
1629376553137,1
1629376554727,1
1629376558705,1
1629376560131,1
1629376561479,1
1629376563694,1
1629376563977,1
1629376569600,1
1629376574049,1
1629376575268,1
1629376577895,1
1629376579473,1
1629376581509,1
1629376583339,1
1629376583933,1
1629376586000,1
1629376587879,1
1629376589721,1
1629376591771,1
1629376593945,1
1629376595527,1
1629376597232,1
1629376597482,1
1629376599234,1
1629376600986,1
1629376601330,1
1629376603601,1
1629376605087,1
1629376605555,1
1629376611027,1
1629376611433,1
1629376613016,1
1629376615132,1
1629376616416,1
1629376618494,1
1629376620540,1
1629376622283,1
1629376623928,1
1629376627340,1
1629376628423,1
1629376633042,1
1629376634529,1
1629376636007,1
1629376645249,1
1629376646642,1
1629376648021,1
1629376650405,1
1629376651670,1
1629376653364,1
1629376799225,1
1629376800506,1
1629376804051,1
1629376806128,1
1629376807180,1
1629376808358,1
1629376808775,1
1629376809152,1
1629376812065,1
1629376813426,1
1629376814901,1
1629376821035,1
1629376821551,1
1629376822772,1
1629376823649,1
1629376825668,1
1629376827735,1
1629376828699,1
1629376833447,1
1629376833905,1
1629376836472,1
1629376836769,1
1629376837288,1
1629376838725,1
1629376840136,1
1629376840777,1
1629376841560,1
1629376843378,1
1629376844614,1
1629376844866,1
1629376845838,1
1629376846103,1
1629376847621,1
1629376848855,1
1629376849060,1
1629376849575,1
1629376850186,1
1629376851547,1
1629376852097,1
1629376852706,1
1629376853020,1
1629376853395,1
1629376853630,1
1629376855057,1
1629376855260,1
1629376856044,1
1629376856294,1
1629376857682,1
1629376858892,1
1629376859142,1
1629376859457,1
1629376859605,1
1629376860705,1
1629376861157,1
1629376862362,1
1629376862795,1
1629376863655,1
1629376865098,1
1629376866549,1
1629376867331,1
1629376868140,1
1629376868374,1
1629376869341,1
1629376869653,1
1629376869874,1
1629376870905,1
1629376871421,1
1629376872626,1
1629376873927,1
1629376874427,1
1629376875297,1
1629376875625,1
1629376875906,1
1629376876127,1
1629376876751,1
1629376877021,1
1629376877380,1
