timestamp,is_clench
1629376467670,1
1629376468902,1
1629376929190,1
1629376934951,1
1629376955146,1
1629376963554,1
1629376964635,1
1629376964792,1
1629376965310,1
1629376966216,1
1629376966937,1
1629376967406,1
1629376968548,1
1629376969484,1
1629377031379,1
1629377031800,1
1629377079324,1
1629377112236,1
1629377194759,1
1629377273039,1
1629377273288,1
1629377296147,1
1629377460093,1
1629377494673,1
1629377584398,1
1629377612131,1
1629377612350,1
1629377615576,1
1629377615717,1
1629377685668,1
1629377689748,1
