timestamp,breathing_waveform
1631192845214,7534715
1631192845254,7537166
1631192845294,7539096
1631192845334,7541495
1631192845374,7543007
1631192845414,7544675
1631192845454,7546240
1631192845494,7547752
1631192845534,7547961
1631192845574,7549213
1631192845614,7550151
1631192845654,7551455
1631192845694,7553019
1631192845734,7553385
1631192845774,7553854
1631192845814,7554688
1631192845854,7555731
1631192845894,7556879
1631192845934,7556983
1631192845974,7557348
1631192846014,7558078
1631192846054,7557921
1631192846094,7558495
1631192846134,7559173
1631192846174,7558652
1631192846214,7559017
1631192846254,7558182
1631192846294,7557661
1631192846334,7556931
1631192846374,7555575
1631192846414,7553489
1631192846454,7552707
1631192846494,7550464
1631192846534,7548743
1631192846574,7547805
1631192846614,7547387
1631192846654,7545562
1631192846694,7543632
1631192846734,7541703
1631192846774,7540399
1631192846814,7538522
1631192846854,7537531
1631192846894,7536175
1631192846934,7535863
1631192846974,7535497
1631192847014,7534506
1631192847054,7534350
1631192847094,7533620
1631192847134,7532525
1631192847174,7532733
1631192847214,7531743
1631192847254,7531378
1631192847294,7529657
1631192847334,7529917
1631192847374,7529031
1631192847414,7528822
1631192847454,7527049
1631192847494,7526580
1631192847534,7525589
1631192847574,7522408
1631192847614,7520687
1631192847654,7519123
1631192847694,7518184
1631192847734,7517141
1631192847774,7516463
1631192847814,7515420
1631192847854,7513907
1631192847894,7513125
1631192847934,7512082
1631192847974,7510466
1631192848014,7510622
1631192848054,7508901
1631192848094,7508953
1631192848134,7508328
1631192848174,7508849
1631192848214,7507024
1631192848254,7506033
1631192848294,7505407
1631192848334,7505042
1631192848374,7505042
1631192848414,7503999
1631192848454,7503895
1631192848494,7503008
1631192848534,7501548
1631192848574,7501079
1631192848614,7499932
1631192848654,7499567
1631192848694,7499671
1631192848734,7498784
1631192848774,7498575
1631192848814,7498054
1631192848854,7497481
1631192848894,7497637
1631192848934,7497585
1631192848974,7498002
1631192849014,7497272
1631192849054,7497167
1631192849094,7496698
1631192849134,7496594
1631192849174,7496542
1631192849214,7496646
1631192849254,7496385
1631192849294,7496020
1631192849334,7496229
1631192849374,7495968
1631192849414,7495759
1631192849454,7495134
1631192849494,7494769
1631192849534,7495342
1631192849574,7496490
1631192849614,7498002
1631192849654,7499410
1631192849694,7501079
1631192849734,7501548
1631192849774,7503478
1631192849814,7504677
1631192849854,7505877
1631192849894,7505616
1631192849934,7505929
1631192849974,7506346
1631192850014,7506085
1631192850054,7506137
1631192850094,7506294
1631192850134,7505877
1631192850174,7506033
1631192850214,7505407
1631192850254,7505564
1631192850294,7504886
1631192850334,7504469
1631192850374,7503999
1631192850414,7504312
1631192850454,7503321
1631192850494,7503999
1631192850534,7504208
1631192850574,7503478
1631192850614,7503634
1631192850654,7503686
1631192850694,7503321
1631192850734,7503478
1631192850774,7503686
1631192850814,7503478
1631192850854,7503738
1631192850894,7503634
1631192850934,7503217
1631192850974,7503217
1631192851014,7504103
1631192851054,7503791
1631192851094,7504364
1631192851134,7503269
1631192851174,7502852
1631192851214,7502591
1631192851254,7502435
1631192851294,7502695
1631192851334,7501861
1631192851374,7502852
1631192851414,7501913
1631192851454,7502070
1631192851494,7502226
1631192851534,7502330
1631192851574,7502748
1631192851614,7503008
1631192851654,7502174
1631192851694,7502695
1631192851734,7502487
1631192851774,7502695
1631192851814,7502383
1631192851854,7502330
1631192851894,7502539
1631192851934,7502539
1631192851974,7502226
1631192852014,7502435
1631192852054,7503113
1631192852094,7502800
1631192852134,7501757
1631192852174,7501026
1631192852214,7501809
1631192852254,7502070
1631192852294,7501705
1631192852334,7501809
1631192852374,7501705
1631192852414,7501183
1631192852454,7502226
1631192852494,7501548
1631192852534,7501861
1631192852574,7501913
1631192852614,7502122
1631192852654,7501496
1631192852694,7501600
1631192852734,7501496
1631192852774,7501861
1631192852814,7501861
1631192852854,7502278
1631192852894,7501757
1631192852934,7502122
1631192852974,7502018
1631192853014,7502174
1631192853054,7502800
1631192853094,7502643
1631192853134,7501965
1631192853174,7501287
1631192853214,7501287
1631192853254,7501235
1631192853294,7501548
1631192853334,7501548
1631192853374,7501548
1631192853414,7501183
1631192853454,7500975
1631192853494,7501444
1631192853534,7501861
1631192853574,7501861
1631192853614,7501652
1631192853654,7501757
1631192853694,7501235
1631192853734,7501496
1631192853774,7502226
1631192853814,7502226
1631192853854,7501757
1631192853894,7501340
1631192853934,7502174
1631192853974,7502174
1631192854014,7501287
1631192854054,7502122
1631192854094,7501861
1631192854134,7502539
1631192854174,7502122
1631192854214,7501600
1631192854254,7501026
1631192854294,7500922
1631192854334,7501652
1631192854374,7501183
1631192854414,7501496
1631192854454,7501235
1631192854494,7501809
1631192854534,7501287
1631192854574,7501705
1631192854614,7502070
1631192854654,7501757
1631192854694,7501392
1631192854734,7501340
1631192854774,7501496
1631192854814,7502643
1631192854854,7502487
1631192854894,7501705
1631192854934,7501340
1631192854974,7502070
1631192855014,7502278
1631192855054,7501548
1631192855094,7502070
1631192855134,7502226
1631192855174,7502330
1631192855214,7501757
1631192855254,7500766
1631192855294,7500140
1631192855334,7500766
1631192855374,7500922
1631192855414,7500662
1631192855454,7500557
1631192855494,7500975
1631192855534,7500453
1631192855574,7500557
1631192855614,7500870
1631192855654,7500349
1631192855694,7500557
1631192855734,7501131
1631192855774,7500505
1631192855814,7501235
1631192855854,7501079
1631192855894,7500401
1631192855934,7501235
1631192855974,7500557
1631192856014,7500714
1631192856054,7501131
1631192856094,7501026
1631192856134,7500766
1631192856174,7500557
1631192856214,7501026
1631192856254,7500922
1631192856294,7500192
1631192856334,7500244
1631192856374,7500401
1631192856414,7499932
1631192856454,7499723
1631192856494,7498889
1631192856534,7499201
1631192856574,7498993
1631192856614,7498315
1631192856654,7498784
1631192856694,7499201
1631192856734,7498210
1631192856774,7498524
1631192856814,7498836
1631192856854,7499097
1631192856894,7499306
1631192856934,7499514
1631192856974,7499827
1631192857014,7501026
1631192857054,7502330
1631192857094,7504625
1631192857134,7506711
1631192857174,7509527
1631192857214,7512656
1631192857254,7514064
1631192857294,7517610
1631192857334,7519957
1631192857374,7523086
1631192857414,7525589
1631192857454,7527258
1631192857494,7529187
1631192857534,7531117
1631192857574,7532316
1631192857614,7534141
1631192857654,7536749
1631192857694,7538365
1631192857734,7539773
1631192857774,7541390
1631192857814,7542224
1631192857854,7543007
1631192857894,7543632
1631192857934,7544154
1631192857974,7545041
1631192858014,7545406
1631192858054,7546449
1631192858094,7547492
1631192858134,7548013
1631192858174,7548952
1631192858214,7549734
1631192858254,7549056
1631192858294,7550308
1631192858334,7551299
1631192858374,7551872
1631192858414,7552550
1631192858454,7552342
1631192858494,7553332
1631192858534,7553802
1631192858574,7553385
1631192858614,7553802
1631192858654,7553593
1631192858694,7552654
1631192858734,7552446
1631192858774,7550203
1631192858814,7548952
1631192858854,7547857
1631192858894,7545771
1631192858934,7543946
1631192858974,7542538
1631192859014,7540139
1631192859054,7539669
1631192859094,7537166
1631192859134,7535028
1631192859174,7533151
1631192859214,7531847
1631192859254,7529657
1631192859294,7528614
1631192859334,7527779
1631192859374,7526841
1631192859414,7524755
1631192859454,7524337
1631192859494,7523659
1631192859534,7523607
1631192859574,7522721
1631192859614,7522043
1631192859654,7521365
1631192859694,7520791
1631192859734,7520166
1631192859774,7520739
1631192859814,7519227
1631192859854,7518653
1631192859894,7519174
1631192859934,7518601
1631192859974,7518601
1631192860014,7518080
1631192860054,7516932
1631192860094,7516307
1631192860134,7515837
1631192860174,7515524
1631192860214,7515420
1631192860254,7515368
1631192860294,7514742
1631192860334,7514012
1631192860374,7514221
1631192860414,7514429
1631192860454,7513699
1631192860494,7514064
1631192860534,7514377
1631192860574,7513803
1631192860614,7513647
1631192860654,7513699
1631192860694,7513699
1631192860734,7513751
1631192860774,7513386
1631192860814,7513177
1631192860854,7513073
1631192860894,7513073
1631192860934,7513282
1631192860974,7512760
1631192861014,7512656
1631192861054,7512813
1631192861094,7512552
1631192861134,7513334
1631192861174,7512552
1631192861214,7510674
1631192861254,7511405
1631192861294,7511091
1631192861334,7511144
1631192861374,7510726
1631192861414,7509736
1631192861454,7510257
1631192861494,7509475
1631192861534,7509527
1631192861574,7510153
1631192861614,7509892
1631192861654,7509579
1631192861694,7509214
1631192861734,7509162
1631192861774,7508849
1631192861814,7508640
1631192861854,7508797
1631192861894,7508693
1631192861934,7508536
1631192861974,7508380
1631192862014,7507910
1631192862054,7507754
1631192862094,7507493
1631192862134,7507128
1631192862174,7506972
1631192862214,7508015
1631192862254,7507232
1631192862294,7507024
1631192862334,7506659
1631192862374,7506033
1631192862414,7506867
1631192862454,7507285
1631192862494,7507180
1631192862534,7508171
1631192862574,7509162
1631192862614,7510726
1631192862654,7511926
1631192862694,7514481
1631192862734,7517037
1631192862774,7518705
1631192862814,7520635
1631192862854,7523086
1631192862894,7525693
1631192862934,7527675
1631192862974,7529813
1631192863014,7532108
1631192863054,7533776
1631192863094,7535445
1631192863134,7537114
1631192863174,7538314
1631192863214,7539148
1631192863254,7539982
1631192863294,7541025
1631192863334,7541182
1631192863374,7542381
1631192863414,7542850
1631192863454,7544311
1631192863494,7544728
1631192863534,7545301
1631192863574,7546970
1631192863614,7547127
1631192863654,7547700
1631192863694,7549108
1631192863734,7549526
1631192863774,7550151
1631192863814,7550725
1631192863854,7551455
1631192863894,7551351
1631192863934,7550464
1631192863974,7549213
1631192864014,7547075
1631192864054,7545719
1631192864094,7544258
1631192864134,7541964
1631192864174,7539565
1631192864214,7536645
1631192864254,7533516
1631192864294,7531117
1631192864334,7526893
1631192864374,7523503
1631192864414,7521521
1631192864454,7519331
1631192864494,7515941
1631192864534,7514533
1631192864574,7513125
1631192864614,7511874
