trialStartTime,stimulusStartTime,stimulusCoords,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
225.412974572042,226.78732188395225,-0.1,x,x,1,1.8337656769435853,0,0
227.28404984506776,228.42059861891903,-0.3,z,z,1,1.5926524959504604,1,0
228.91734519507736,230.1534243589267,0.3,period,period,1,1.6562343740370125,2,0
230.61806988390163,231.78646492003463,0.1,comma,comma,1,1.509364119032398,3,0
232.1631085439585,233.43319118302315,-0.3,z,z,1,1.662439394975081,4,0
233.86284476611763,235.1534741439391,-0.1,x,x,1,1.6803804989904163,5,0
235.5826640271116,236.7672367230989,0.3,period,period,1,1.5546936029568317,6,0
237.19195644790307,238.45379714597948,-0.3,z,z,1,1.57620486500673,7,0
238.81699145399037,239.96643808111548,-0.3,z,z,1,1.4740978840272874,8,0
240.32940524909645,241.66960305697285,0.1,comma,period,0,1.6525667721871289,9,0
242.0177240099292,243.1514214249328,0.3,period,period,1,1.563235915964469,10,0
243.6171350730583,244.9661749259103,0.3,period,period,1,1.7937004070263356,11,0
245.4506758290809,246.56652552005835,-0.3,z,z,1,1.4921224629506469,12,0
246.9826998340432,248.0329785950016,-0.1,x,x,1,1.5080203940160573,13,0
248.53003172506575,249.86585938907228,0.1,comma,comma,1,1.6885695778764784,14,0
250.25022454396824,251.32020231499337,0.3,period,period,1,1.5294023561291397,15,0
251.81691085291092,252.99984084209427,0.1,comma,comma,1,1.6265450539067388,16,0
253.4831641120836,254.71948774298653,-0.3,z,z,1,1.5893532319460064,17,0
255.11489240592343,256.4230997029226,0.1,comma,comma,1,1.651461737928912,18,0
256.7962858460378,257.9999995199032,0.3,period,period,1,1.6189766810275614,19,0
258.4516737170052,259.6002541189082,-0.1,x,x,1,1.7045973271597177,20,0
260.19616198609583,261.3331248569302,0.1,comma,comma,1,1.5599456580821425,21,0
261.79488774202764,262.99960526195355,0.3,period,period,1,1.5881671879906207,22,0
263.4158299199771,264.53334473609,-0.1,x,x,1,1.659287824993953,23,0
265.1174218179658,266.4992806429509,-0.3,z,z,1,1.738372002961114,24,0
266.8983724869322,268.21883817901835,-0.1,x,x,1,1.751381064997986,25,0
268.68071671994403,269.7988779700827,-0.1,x,x,1,1.5750540350563824,26,0
270.2960752660874,271.5183254131116,-0.1,x,x,1,1.5775600539054722,27,0
271.91387538798153,273.02017498295754,-0.3,z,z,1,1.615696287015453,28,0
273.56473145005293,274.62002629507333,0.1,comma,comma,1,1.5280064451508224,29,0
275.12939433101565,276.3661605499219,0.3,period,period,1,1.601053416961804,30,0
276.76402685791254,277.99903532490134,-0.1,x,x,1,1.736381669063121,31,0
278.5503225659486,279.68628643010743,-0.3,z,z,1,1.505130069097504,32,0
280.0954841088969,281.33268650295213,0.1,comma,comma,1,1.7388110731262714,33,0
281.88383503607474,283.1203507198952,0.3,period,period,1,1.5933158318512142,34,0
283.5174064359162,284.86531578795984,0.1,comma,comma,1,1.801790852798149,35,0
603.2763138299342,604.4148844240699,0.3,period,period,1,1.5869830287992954,0,1
604.912902435055,606.1953066000715,-0.3,z,z,1,1.6024445039220154,1,1
606.548087897012,607.7285944079049,-0.1,x,x,1,1.522124275797978,2,1
608.1133192460984,609.3285094059538,-0.3,z,z,1,1.5616568229161203,3,1
609.7105379400309,610.8283723890781,-0.1,x,x,1,1.455564193893224,4,1
611.2108603611123,612.394974501105,0.1,comma,comma,1,1.538027587113902,5,1
612.7920144309755,614.0818092650734,0.3,period,period,1,1.6188255038578063,6,1
614.4457728241105,615.4943470000289,-0.1,x,x,1,1.5180139930453151,7,1
616.0126710659824,617.1149597601034,0.3,period,period,1,1.4541148541029545,8,1
617.5121831030119,618.7947378070094,-0.1,x,x,1,1.6906402471940964,9,1
619.2439961701166,620.3952524319757,0.1,comma,comma,1,1.6206683919299394,10,1
620.9130615030881,621.9486098089255,-0.1,x,x,1,1.4414336909539998,11,1
622.3929946250282,623.5948663218878,0.1,comma,comma,1,1.5814564540050924,12,1
624.0123531320132,625.1616729830857,-0.1,x,x,1,1.7070658281445503,13,1
625.7565742060542,627.0152543201111,0.3,period,period,1,1.656827779021114,14,1
627.4467913310509,628.5486118621193,-0.1,x,x,1,1.488695107167587,15,1
628.9772577180993,630.2948809210211,-0.3,z,z,1,1.7929473519325256,16,1
630.8138247390743,631.9485118770972,0.1,comma,comma,1,1.672267991118133,17,1
632.5250562510919,633.6482884029392,-0.3,z,z,1,1.610019857995212,18,1
634.1771463940386,635.6280987760983,-0.1,x,x,1,2.090810269117356,19,1
636.3108296499122,637.4282404989935,0.1,comma,comma,1,1.4830794469453394,20,1
637.8246948949527,639.0279953000136,0.1,comma,comma,1,1.575097197899595,21,1
639.446568452986,640.648249666905,0.1,comma,comma,1,1.525130026973784,22,1
641.0113474109676,642.3150375129189,-0.3,z,z,1,1.6812712089158597,23,1
642.724449574016,643.9149912579451,0.1,comma,comma,1,1.5861395779065788,24,1
644.3447587098926,645.627994148992,-0.1,x,x,1,1.818731461884454,25,1
646.2121103650425,647.5615022880957,-0.3,z,z,1,1.6713556409813464,26,1
647.9241751530208,649.0814016310032,0.3,period,period,1,1.504150761058554,27,1
649.4798459189478,650.6275023699272,-0.3,z,z,1,1.4983910820446908,28,1
651.0123331390787,652.2609439899679,-0.3,z,z,1,1.6198437081184238,29,1
652.6768742229324,653.9280307230074,0.3,period,period,1,1.6582966020796448,30,1
654.3768557698932,655.5149502460845,0.3,period,period,1,1.6412035811226815,31,1
656.0564391440712,657.1473509939387,-0.3,z,z,1,1.4276009248569608,32,1
657.5225067529827,658.7147612150293,0.1,comma,comma,1,1.6104482170194387,33,1
659.1767206990626,660.4607784789987,0.3,period,period,1,1.6691452611703426,34,1
660.8786429299507,662.0815427699126,0.3,period,period,1,1.5343127311207354,35,1
1036.0163597250355,1037.489032753976,0.1,comma,comma,1,1.9798357819672676,0,2
1038.0395962300245,1039.3225875881035,-0.3,z,z,1,1.7335173939354718,1,2
1039.8063425589353,1040.9554391030688,-0.1,x,x,1,1.564903027843684,2,2
1041.4069784160238,1042.7425854071043,0.1,comma,x,0,1.7030296770390123,3,2
1043.152558291098,1044.408836358925,0.1,comma,comma,1,1.694479051977396,4,2
1044.8871803209186,1046.3425367600285,0.3,period,period,1,1.845760477008298,5,2
1046.773701355094,1048.109255207004,0.3,period,period,1,1.6892540990374982,6,2
1048.508548066951,1049.8096938969102,-0.1,x,x,1,1.7681952670682222,7,2
1050.318736763904,1051.5430054070894,0.3,period,period,1,1.6868317020125687,8,2
1052.0398079711013,1053.409557817038,-0.1,x,x,1,1.9416444459930065,9,2
1054.018722883891,1055.1426854289602,0.3,period,period,1,1.5406810510903597,10,2
1055.6073414250277,1056.8224279950373,0.3,period,period,1,1.58405492012389,11,2
1057.24100484699,1058.3224471770227,-0.1,x,x,1,1.5652280449867249,12,2
1058.8410053648986,1060.242691616062,0.3,period,period,1,1.8291247820016,13,2
1060.7069137329236,1061.7760980329476,-0.3,z,z,1,1.5732075290288776,14,2
1062.3186864031013,1063.5556730208918,0.1,comma,comma,1,1.6773909679614007,15,2
1064.0392540309113,1065.408581227064,-0.3,z,z,1,1.736653920961544,16,2
1065.8094163439237,1066.988891351968,-0.3,z,z,1,1.632456098916009,17,2
1067.472797262948,1068.7225223730784,0.1,comma,comma,1,1.6949894370045513,18,2
1069.2066846629605,1070.4753490940202,0.1,comma,comma,1,1.6990309720858932,19,2
1070.9414421909023,1072.0213648120407,0.1,comma,comma,1,1.5471958280541005,20,2
1072.519082379993,1073.8749210720416,-0.1,x,x,1,1.6625097750220448,21,2
1074.2197376589756,1075.6080662200693,0.3,period,period,1,1.8327710658777503,22,2
1076.0851911029313,1077.5759626270735,-0.1,x,x,1,1.9366076760925357,23,2
1078.0589280501008,1079.355679494096,0.3,period,period,1,1.712523381924257,24,2
1079.803373689996,1081.0757317179814,0.1,comma,comma,1,1.7849378117825836,25,2
1081.6195237159263,1083.122089913115,0.1,comma,comma,1,1.8607760209124533,26,2
1083.5181217030622,1084.621595216915,-0.3,z,z,1,1.5760239709634334,27,2
1085.1384221781043,1086.3757676288951,-0.3,z,z,1,1.6058439339976758,28,2
1086.78293484007,1088.0549092749134,0.3,period,period,1,1.6200874489732089,29,2
1088.438160919119,1089.775490059983,-0.3,z,z,1,1.6728644100949168,30,2
1090.1503437811043,1091.3553063659929,-0.1,x,x,1,1.6615295440424234,31,2
1091.8513471318877,1093.1747946329417,-0.1,x,x,1,1.6665323991328478,32,2
1093.550703393994,1094.7214101359714,-0.3,z,z,1,1.668128770077601,33,2
1095.250855406979,1096.521320215892,-0.3,z,z,1,1.6297925831750035,34,2
1096.9176894549746,1098.3554458240978,-0.1,x,x,1,2.0708596070762724,35,2
