timestamp,TP9,AF7,AF8,TP10
1631192845316,0.3136041164398193,-0.3725895583629608,-0.2133075594902038,1.0924128293991089
1631192845379,0.3407725095748901,-0.3654848933219909,-0.1206483840942382,1.0924128293991089
1631192845519,0.3574665486812591,-0.3609161972999573,-0.0596072487533092,1.0924128293991089
1631192845551,0.3589353859424591,-0.3560821413993835,-0.0281195566058158,1.0924128293991089
1631192845660,0.3457857966423034,-0.3529026210308075,-0.0159196332097053,1.0924128293991089
1631192845769,0.3222394585609436,-0.3512431979179382,-0.0114534841850399,1.0924128293991089
1631192845879,0.2977901697158813,-0.3483553826808929,-0.007398082409054,1.0924128293991089
1631192845957,0.2793720662593841,-0.3394789397716522,0.0001589982566656,1.0924128293991089
1631192846084,0.2794815599918365,-0.3275328576564789,0.0122229857370257,1.0924128293991089
1631192846147,0.2924901247024536,-0.3194952607154846,0.0244926325976848,1.0924128293991089
1631192846256,0.3102461993694305,-0.3245594203472137,0.0307392589747905,1.0924128293991089
1631192846381,0.3177700042724609,-0.3438548147678375,0.0266803242266178,1.0924128293991089
1631192846475,0.323204904794693,-0.3739601373672485,0.0111026773229241,1.0924128293991089
1631192846600,0.3271671533584595,-0.4080687165260315,-0.0176860764622688,1.0924128293991089
1631192846662,0.333755612373352,-0.432470828294754,-0.0643903464078903,1.0924128293991089
1631192846772,0.3333161473274231,-0.4159266948699951,-0.122151106595993,1.0924128293991089
1631192846868,0.3222916424274444,-0.3492665588855743,-0.1648069024085998,1.0924128293991089
1631192846978,0.2970733940601349,-0.2642249763011932,-0.165931150317192,1.0924128293991089
1631192847087,0.2667863368988037,-0.1971858739852905,-0.13423652946949,1.0924128293991089
1631192847181,0.2361557781696319,-0.157654270529747,-0.0993719547986984,1.0924128293991089
1631192847306,0.2214539647102356,-0.1378066390752792,-0.080292597413063,1.0924128293991089
1631192847384,0.2241360694169998,-0.1240433529019355,-0.0761571824550628,1.0924128293991089
1631192847478,0.2241360694169998,-0.1119276881217956,-0.0834567546844482,1.0924128293991089
1631192847618,0.2241360694169998,-0.1041066870093345,-0.0999965742230415,1.0924128293991089
1631192847759,0.2241360694169998,-0.1035409271717071,-0.1204996928572654,1.0924128293991089
1631192847962,0.2241360694169998,-0.1083251610398292,-0.1315811723470688,1.0924128293991089
1631192847993,0.4026636779308319,-0.1140004843473434,-0.1230039373040199,1.0924128293991089
1631192848105,0.4145427942276001,-0.1176238432526588,-0.0991638600826263,1.0924128293991089
1631192848183,0.4597928822040558,-0.1191190928220748,-0.073815070092678,1.0924128293991089
1631192848214,0.510891318321228,-0.1235767900943756,-0.0561557784676551,1.0924128293991089
1631192848293,0.549820065498352,-0.1455157697200775,-0.052980750799179,1.0924128293991089
1631192848386,0.5719290971755981,-0.1984358876943588,-0.0664458721876144,1.0924128293991089
1631192848511,0.5787894129753113,-0.2840590476989746,-0.0942535102367401,1.0924128293991089
1631192848589,0.5757338404655457,-0.3832839131355285,-0.1269376277923584,1.0924128293991089
1631192848699,0.568850040435791,-0.4674755334854126,-0.152308851480484,1.0924128293991089
1631192848857,0.564633309841156,-0.5245288610458374,-0.1606222689151764,1.0924128293991089
1631192848936,0.5681902170181274,-0.5777233242988586,-0.1522896289825439,1.0924128293991089
1631192849061,0.5811492800712585,-0.6498844027519226,-0.132986843585968,1.0924128293991089
1631192849154,0.6054850220680237,-0.740536093711853,-0.1120601445436477,1.0924128293991089
1631192849232,0.6320244669914246,-0.8235180974006653,-0.0972582995891571,1.0924128293991089
1631192849326,0.6541187763214111,-0.8681144714355469,-0.0955274328589439,1.0924128293991089
1631192849467,0.6653124094009399,-0.8754066228866577,-0.1079780608415603,1.0924128293991089
1631192849529,0.6620545983314514,-0.8698763251304626,-0.1291284263134002,1.0924128293991089
1631192849654,0.6484773755073547,-0.8594248294830322,-0.1496702879667282,1.0924128293991089
1631192849748,0.6328855752944946,-0.8257661461830139,-0.1643832772970199,1.0924128293991089
1631192849795,0.620307207107544,-0.7644457221031189,-0.1780151575803756,1.0924128293991089
1631192849920,0.6109457612037659,-0.6900891065597534,-0.2016999721527099,1.0924128293991089
1631192850047,0.6036601662635803,-0.6151607036590576,-0.2371795326471328,1.0924128293991089
1631192850140,0.5968279838562012,-0.5451784133911133,-0.2718776762485504,1.0924128293991089
1631192850266,0.5910622477531433,-0.4836038947105407,-0.290199726819992,1.0924128293991089
1631192850359,0.5891249179840088,-0.4324863255023956,-0.2928735613822937,1.0924128293991089
1631192850438,0.5976288318634033,-0.3901039958000183,-0.29605433344841,1.0924128293991089
1631192850515,0.6161818504333496,-0.3536230623722076,-0.3130358457565307,1.0924128293991089
1631192850656,0.6345616579055786,-0.323549211025238,-0.3422216475009918,1.0924128293991089
1631192850750,0.6436494588851929,-0.3043603301048279,-0.3733826577663421,1.0924128293991089
1631192850877,0.6448342204093933,-0.2969424724578857,-0.3978661596775055,1.0924128293991089
1631192850987,0.645169734954834,-0.2968242764472961,-0.4141537547111511,1.0924128293991089
1631192851112,0.6457194089889526,-0.2980464696884155,-0.4203460812568664,1.0924128293991089
1631192851320,0.641350507736206,-0.3010869324207306,-0.4115335345268249,1.0924128293991089
1631192851382,0.625931441783905,-0.3124773800373077,-0.3864277005195617,1.0924128293991089
1631192851444,0.6287820935249329,-0.3370089828968048,-0.3564246892929077,1.0924128293991089
1631192851507,0.6317135095596313,-0.369133710861206,-0.3348935842514038,1.0924128293991089
1631192851538,0.6398786902427673,-0.3912726640701294,-0.3287605345249176,1.0924128293991089
1631192851648,0.6559092402458191,-0.3843780159950256,-0.3383640944957733,1.0924128293991089
1631192851719,0.6770212650299072,-0.3503758907318115,-0.3618368208408355,1.0924128293991089
1631192851872,0.6946651935577393,-0.3114003241062164,-0.3929241895675659,1.0924128293991089
1631192851965,0.691438615322113,-0.2875669300556183,-0.4230920970439911,1.0924128293991089
1631192852079,0.6259751319885254,-0.2838598489761352,-0.4385089576244354,1.0924128293991089
1631192852188,0.5445849895477295,-0.290714830160141,-0.4322269558906555,1.0924128293991089
1631192852220,0.4572862982749939,-0.2930952608585357,-0.4104501903057098,1.0924128293991089
1631192852345,0.3782553970813751,-0.2838911414146423,-0.384526640176773,1.0924128293991089
1631192852502,0.3236821889877319,-0.2667174935340881,-0.3585497736930847,1.0924128293991089
1631192852579,0.3060199618339538,-0.2467568963766098,-0.331946849822998,1.0924128293991089
1631192852656,0.3060199618339538,-0.222920536994934,-0.3038216531276703,1.0924128293991089
1631192852784,0.3060199618339538,-0.1936926394701004,-0.2773731350898742,1.0924128293991089
1631192852878,0.6432816386222839,-0.1621489971876144,-0.2544858157634735,1.0924128293991089
1631192853003,0.6396098136901855,-0.1364818215370178,-0.2353046238422393,1.0924128293991089
1631192853115,0.6375648379325867,-0.1237942203879356,-0.2201029509305954,1.0924128293991089
1631192853224,0.6369261145591736,-0.1289680004119873,-0.2087556570768356,1.0924128293991089
1631192853316,0.626010000705719,-0.1528578698635101,-0.1997467130422592,1.0924128293991089
1631192853382,0.6011829376220703,-0.1881321966648101,-0.1913424730300903,1.0924128293991089
1631192853472,0.5731540322303772,-0.2189996689558029,-0.1820659339427948,1.0924128293991089
1631192853564,0.5753571391105652,-0.2334086596965789,-0.1741205900907516,1.0924128293991089
1631192853690,0.6061602830886841,-0.2350130081176757,-0.168168693780899,1.0924128293991089
1631192853782,0.6687144637107849,-0.2358034402132034,-0.1611235737800598,1.0924128293991089
1631192853969,0.7372128367424011,-0.2418373972177505,-0.1479939520359039,1.0924128293991089
1631192854015,0.7853747606277466,-0.2487792521715164,-0.1301351934671402,1.0924128293991089
1631192854126,0.807185709476471,-0.2503718435764313,-0.1168331578373909,1.0924128293991089
1631192854189,0.8124878406524658,-0.2485578656196594,-0.1168144270777702,1.0924128293991089
1631192854336,0.810232400894165,-0.2510659992694855,-0.1269619464874267,1.0924128293991089
1631192854461,0.8107161521911621,-0.262834221124649,-0.1354096084833145,1.0924128293991089
1631192854556,0.8099026083946228,-0.2809384763240814,-0.1328248828649521,1.0924128293991089
1631192854638,0.8065992593765259,-0.2994593679904938,-0.121459349989891,1.0924128293991089
1631192854685,0.8062976598739624,-0.314053475856781,-0.1099279448390007,1.0924128293991089
1631192854763,0.8153694272041321,-0.3215604126453399,-0.1027229875326156,1.0924128293991089
1631192854954,0.8326586484909058,-0.322264015674591,-0.0992965325713157,1.0924128293991089
1631192855032,0.8506312370300293,-0.321194440126419,-0.097449854016304,1.0924128293991089
1631192855110,0.8603240847587585,-0.3239098489284515,-0.094944953918457,1.0924128293991089
1631192855281,0.8552708625793457,-0.3306549489498138,-0.093342512845993,1.0924128293991089
1631192855314,0.834312379360199,-0.336592823266983,-0.0974410250782966,1.0924128293991089
1631192855452,0.8075909614562988,-0.3329052627086639,-0.1135524660348892,1.0924128293991089
1631192855545,0.7924485802650452,-0.3132534027099609,-0.1430379599332809,1.0924128293991089
1631192855686,0.7972380518913269,-0.2836083173751831,-0.1791847497224807,1.0924128293991089
1631192855732,0.8103886842727661,-0.2589943408966064,-0.2141839265823364,1.0924128293991089
1631192855810,0.8179038763046265,-0.2496355772018432,-0.2507414221763611,1.0924128293991089
1631192855890,0.8185362219810486,-0.252165138721466,-0.2981579303741455,1.0924128293991089
1631192855983,0.8197946548461914,-0.25666144490242,-0.3592790067195892,1.0924128293991089
1631192856171,0.8235912322998047,-0.2593694031238556,-0.4235463738441467,1.0924128293991089
1631192856264,0.8243497610092163,-0.2632832825183868,-0.4722487330436706,1.0924128293991089
1631192856343,0.8178263902664185,-0.2677854895591736,-0.4953088462352752,1.0924128293991089
1631192856471,0.8085835576057434,-0.26175057888031,-0.4946067035198211,1.0924128293991089
1631192856518,0.8048465251922607,-0.2316766679286956,-0.4793044328689575,1.0924128293991089
1631192856611,0.8107119202613831,-0.178238108754158,-0.4597018659114837,1.0924128293991089
1631192856783,0.8209716081619263,-0.1190199181437492,-0.4420632421970367,1.0924128293991089
1631192856911,0.8305936455726624,-0.0713895186781883,-0.4231633245944977,1.0924128293991089
1631192856943,0.8367891311645508,-0.0456473268568515,-0.3970519006252289,1.0924128293991089
1631192857021,0.8421667814254761,-0.044122714549303,-0.3668906688690185,1.0924128293991089
1631192857192,0.8505666851997375,-0.0613632276654243,-0.3446394503116607,1.0924128293991089
1631192857270,0.8631365299224854,-0.0845692008733749,-0.3374780416488647,1.0924128293991089
1631192857364,0.8762961030006409,-0.0987391322851181,-0.3409900665283203,1.0924128293991089
1631192857473,0.8832728862762451,-0.0991501435637474,-0.3450088798999786,1.0924128293991089
1631192857645,0.8812087178230286,-0.0937112420797348,-0.3444373607635498,1.0924128293991089
1631192857708,0.8740886449813843,-0.0896971374750137,-0.3411163687705993,1.0924128293991089
1631192857775,0.8866689205169678,-0.0860752612352371,-0.3419392108917236,1.0924128293991089
1631192857837,0.9024046063423156,-0.0740059837698936,-0.3522734940052032,1.0924128293991089
1631192858056,0.9200238585472108,-0.0529826618731021,-0.375223159790039,1.0924128293991089
1631192858134,0.9355810880661012,-0.0364671722054481,-0.4082320928573608,1.0924128293991089
1631192858212,0.946805775165558,-0.0373575240373611,-0.4436263144016266,1.0924128293991089
1631192858384,0.9558857679367064,-0.0552243180572986,-0.4689479470252991,1.0924128293991089
1631192858462,0.9615789651870728,-0.0788352489471435,-0.4790537059307098,1.0924128293991089
1631192858509,0.9587368369102478,-0.0933271795511245,-0.4768195152282715,1.0924128293991089
1631192858587,0.9369068145751952,-0.0966418087482452,-0.46638885140419,1.0924128293991089
1631192858681,0.8844459652900696,-0.093553826212883,-0.4456683099269867,1.0924128293991089
1631192858806,0.7907885313034058,-0.0916576981544494,-0.4143194854259491,1.0924128293991089
1631192858853,0.618554949760437,-0.0944266244769096,-0.3798986077308655,1.0924128293991089
1631192859056,0.618554949760437,-0.0850866585969924,-0.350303590297699,1.0924128293991089
1631192859134,0.618554949760437,-0.0735785514116287,-0.3138842284679413,1.0924128293991089
1631192859272,0.618554949760437,-0.058288849890232,-0.2323189675807953,1.0924128293991089
1631192859350,0.618554949760437,-0.0422630198299884,-0.0961258262395858,1.0924128293991089
1631192859397,0.618554949760437,-0.037700567394495,0.0487060286104679,1.0924128293991089
1631192859484,0.618554949760437,-0.0563218370079994,0.160732701420784,1.0924128293991089
1631192859592,0.618554949760437,-0.099349670112133,0.227300152182579,1.0924128293991089
1631192859703,0.618554949760437,-0.1552911549806594,0.2570092380046844,1.0924128293991089
1631192859874,0.618554949760437,-0.2077401280403137,0.2653578817844391,1.0924128293991089
1631192859952,0.618554949760437,-0.2451371252536773,0.2642797231674194,1.0924128293991089
1631192860014,0.618554949760437,-0.2768967151641845,0.2604264616966247,1.0924128293991089
1631192860085,0.618554949760437,-0.2768967151641845,0.2583092451095581,1.0924128293991089
1631192860236,0.618554949760437,-0.2768967151641845,0.2596018612384796,1.0924128293991089
1631192860237,0.618554949760437,-0.2768967151641845,0.2585439682006836,1.0924128293991089
1631192860486,0.618554949760437,-0.2768967151641845,0.2703603506088257,1.0924128293991089
1631192860488,0.618554949760437,-0.2768967151641845,0.2617369294166565,1.0924128293991089
1631192860643,0.618554949760437,-0.2768967151641845,0.2901704907417297,1.0924128293991089
1631192860706,0.618554949760437,-0.2768967151641845,0.3153943121433258,1.0924128293991089
1631192860800,0.618554949760437,-0.2768967151641845,0.3469181954860687,1.0924128293991089
1631192860899,0.618554949760437,-0.2768967151641845,0.3906034529209137,1.0924128293991089
1631192861039,0.618554949760437,-0.2768967151641845,0.4446565806865692,1.0924128293991089
1631192861133,0.618554949760437,-0.2768967151641845,0.4968184232711792,1.0924128293991089
1631192861226,0.618554949760437,-0.2768967151641845,0.5348803997039795,1.0924128293991089
1631192861321,0.618554949760437,-0.2768967151641845,0.5564247965812683,1.0924128293991089
1631192861399,0.618554949760437,-0.2768967151641845,0.5699120759963989,1.0924128293991089
1631192861539,0.618554949760437,-0.2768967151641845,0.5829256176948547,1.0924128293991089
1631192861616,0.618554949760437,-0.2768967151641845,0.6000388860702515,1.0924128293991089
1631192861759,0.618554949760437,-0.2768967151641845,0.6239412426948547,1.0924128293991089
1631192861819,0.618554949760437,-0.2768967151641845,0.6507202386856079,1.0924128293991089
1631192861928,0.618554949760437,-0.2768967151641845,0.6725753545761108,1.0924128293991089
1631192862117,0.618554949760437,-0.2768967151641845,0.6835823059082031,1.0924128293991089
1631192862179,1.007104754447937,-0.0029714002739638,0.6849676966667175,1.0924128293991089
1631192862240,1.0014880895614624,0.0790055766701698,0.6812187433242798,1.0924128293991089
1631192862318,0.9896493554115297,0.2093118578195572,0.6682872176170349,1.0924128293991089
1631192862445,0.979680359363556,0.3069005906581878,0.6379929780960083,1.0924128293991089
1631192862585,0.970772385597229,0.3474788069725036,0.5879602432250977,1.0924128293991089
1631192862630,0.9574467539787292,0.3427019417285919,0.5283666849136353,1.0924128293991089
1631192862708,0.9374760985374452,0.3162999153137207,0.4767346680164337,1.0924128293991089
1631192862833,0.9170300364494324,0.2898784875869751,0.4447465240955353,1.0924128293991089
1631192863005,0.9060006141662598,0.2699460387229919,0.4248803853988647,1.0924128293991089
1631192863052,0.907465159893036,0.2561624050140381,0.4047087430953979,1.0924128293991089
1631192863265,0.9161563515663148,0.2467769384384155,0.3732516169548034,1.0924128293991089
1631192863315,0.9233500361442566,0.2395910024642944,0.3219206035137176,1.0924128293991089
1631192863349,0.9245057702064514,0.2389840483665466,0.2539980411529541,1.0924128293991089
1631192863457,0.90906423330307,0.243196353316307,0.1871342658996582,1.0924128293991089
1631192863598,0.8843532800674438,0.2569166123867035,0.1400500833988189,1.0924128293991089
1631192863680,0.8623508214950562,0.2716603577136993,0.1041036322712898,1.0924128293991089
1631192863747,0.8486315011978149,0.2668443322181701,0.0519708208739757,1.0924128293991089
1631192863810,0.8372538685798645,0.228731632232666,-0.0293408874422311,1.0924128293991089
1631192863907,0.8195343017578125,0.1655144989490509,-0.125975102186203,1.0924128293991089
1631192864161,0.7958394289016724,0.1069280058145523,-0.2013794332742691,1.0924128293991089
1631192864193,0.7930648922920227,0.0889179483056068,-0.2267249226570129,1.0924128293991089
1631192864255,0.7995675802230835,0.0976556614041328,-0.2041089534759521,1.0924128293991089
1631192864334,0.8110386729240417,0.1125867962837219,-0.1378709077835083,1.0924128293991089
1631192864474,0.815269410610199,0.124485544860363,-0.0329885818064212,1.0924128293991089
1631192864536,0.802647054195404,0.131799578666687,0.0791781768202781,1.0924128293991089
1631192864771,0.7709632515907288,0.1350196748971939,0.1659870445728302,1.0924128293991089
1631192864771,0.7283923029899597,0.1363702714443206,0.2174181342124939,1.0924128293991089
1631192864896,0.6922463178634644,0.1400609016418457,0.2399981319904327,1.0924128293991089
1631192865008,0.677818775177002,0.1424083113670349,0.2471725642681121,1.0924128293991089
1631192865040,0.6790642738342285,0.1308731883764267,0.247805580496788,1.0924128293991089
1631192865164,0.6679089665412903,0.09539745002985,0.2442187964916229,1.0924128293991089
1631192865336,0.6679089665412903,0.09539745002985,0.2382466048002243,1.0924128293991089
1631192865369,0.6679089665412903,0.09539745002985,0.2312664538621902,1.0924128293991089
1631192865488,0.6679089665412903,0.09539745002985,0.2240285873413086,1.0924128293991089
1631192865566,0.6679089665412903,0.09539745002985,0.2164296358823776,1.0924128293991089
1631192865721,0.6679089665412903,0.09539745002985,0.2068213820457458,1.0924128293991089
1631192865815,0.6679089665412903,0.09539745002985,0.191903218626976,1.0924128293991089
1631192865893,0.6679089665412903,0.09539745002985,0.1581981629133224,1.0924128293991089
1631192866018,0.6679089665412903,0.09539745002985,0.0885152220726013,1.0924128293991089
1631192866096,0.6679089665412903,0.09539745002985,-0.0259604975581169,1.0924128293991089
1631192866252,0.6679089665412903,0.09539745002985,-0.1721199601888656,1.0924128293991089
1631192866346,0.6679089665412903,0.09539745002985,-0.3118566572666168,1.0924128293991089
