timestamp,duration
1629807854046,3280
1629807857326,3840
1629807861166,3520
1629807864686,3160
1629807867846,2840
1629807870686,4000
1629807874686,3080
1629807877766,4120
1629807881886,4520
1629807886406,3040
1629807889446,3120
1629807892566,3080
1629807895646,4360
1629807900006,2960
1629807902966,3040
1629807906006,3440
1629807909446,4080
1629807913526,3520
1629807917046,3480
1629807920526,3360
1629807923886,3480
1629807927366,3560
1629807930926,3440
1629807934366,3360
1629807937726,3560
1629807941286,3720
1629807945006,4160
1629807949166,4560
1629807953726,3360
1629807957086,2280
1629807959366,2560
1629807961926,3400
1629807965326,2040
1629807967366,5880
1629807973246,3400
1629807976646,3120
1629807979766,2920
1629807982686,2680
1629807985366,2800
1629807988166,3120
1629807991286,3240
1629807994526,2960
1629807997486,3800
1629808001286,3760
1629808005046,4320
1629808009366,3400
1629808012766,3480
1629808016246,3640
1629808019886,3600
1629808023486,2320
1629808025806,2720
1629808028526,3080
1629808031606,2880
1629808034486,4320
1629808038806,2760
1629808041566,1360
1629808042926,2080
1629808045006,2240
1629808047246,3320
1629808050566,3960
1629808054526,2240
1629808056766,1440
1629808058206,680
1629808058886,4200
1629808063086,2800
1629808065886,1440
1629808067326,1560
1629808068886,1960
1629808070846,1960
1629808072806,2160
1629808074966,1440
1629808076406,2440
1629808078846,2280
1629808081126,2320
1629808083446,2200
1629808085646,3160
1629808088806,1680
1629808090486,2240
1629808092726,2040
1629808094766,2360
1629808097126,2120
1629808099246,2560
1629808101806,2080
1629808103886,3280
1629808107166,2560
1629808109726,2480
1629808112206,2480
1629808114686,2240
1629808116926,2720
1629808119646,2480
1629808122126,2680
1629808124806,2640
1629808127446,3880
1629808131326,2920
1629808134246,2720
1629808136966,2560
1629808139526,2480
1629808142006,3160
1629808145166,2440
1629808147606,2920
1629808150526,2280
1629808152806,3560
1629808156366,3840
1629808160206,3360
1629808163566,2480
1629808166046,2280
1629808168326,2880
1629808171206,3080
1629808174286,2520
1629808176806,2760
1629808179566,2880
1629808182446,2760
1629808185206,2600
1629808187806,2520
1629808190326,2520
1629808192846,2520
1629808195366,2440
1629808197806,2680
1629808200486,2880
1629808203366,3120
1629808206486,2880
1629808209366,2560
1629808211926,2480
1629808214406,3080
1629808217486,3880
1629808221366,2640
1629808224006,2440
1629808226446,2880
1629808229326,2840
1629808232166,2480
1629808234646,2600
1629808237246,2440
1629808239686,2760
1629808242446,2640
1629808245086,2480
1629808247566,2400
1629808249966,3120
1629808253086,2640
1629808255726,3440
1629808259166,2520
1629808261686,2360
1629808264046,2960
1629808267006,2880
1629808269886,2200
1629808272086,2680
1629808274766,2240
1629808277006,2640
1629808279646,2280
1629808281926,2960
1629808284886,2040
1629808286926,960
1629808287886,2200
1629808290086,3120
1629808293206,2440
1629808295646,4280
1629808299926,4200
1629808304126,1400
1629808305526,4000
1629808309526,3240
1629808312766,3760
1629808316526,3200
1629808319726,3800
1629808323526,3800
1629808327326,3840
1629808331166,4440
1629808335606,3280
1629808338886,3360
1629808342246,3160
1629808345406,3600
1629808349006,3680
1629808352686,3520
1629808356206,3240
1629808359446,2960
1629808362406,2600
1629808365006,3200
1629808368206,2360
1629808370566,3200
1629808373766,2120
1629808375886,3880
1629808379766,3200
1629808382966,2680
1629808385646,3480
1629808389126,3000
1629808392126,2800
1629808394926,3760
1629808398686,3120
1629808401806,3160
