timestamp,breathing_waveform
1629807853166,7856215
1629807853206,7856894
1629807853246,7860023
1629807853286,7860909
1629807853326,7861378
1629807853366,7862682
1629807853406,7863151
1629807853446,7863412
1629807853486,7864351
1629807853526,7864455
1629807853566,7864977
1629807853606,7866802
1629807853646,7868940
1629807853686,7871391
1629807853726,7872643
1629807853766,7873842
1629807853806,7873060
1629807853846,7866958
1629807853886,7864612
1629807853926,7860753
1629807853966,7857989
1629807854006,7855746
1629807854046,7852461
1629807854086,7849593
1629807854126,7848341
1629807854166,7846516
1629807854206,7844326
1629807854246,7842448
1629807854286,7841301
1629807854326,7840206
1629807854366,7838381
1629807854406,7838641
1629807854446,7837650
1629807854486,7837077
1629807854526,7835095
1629807854566,7832018
1629807854606,7830871
1629807854646,7828837
1629807854686,7826699
1629807854726,7824248
1629807854766,7823518
1629807854806,7821223
1629807854846,7820754
1629807854886,7819607
1629807854926,7817677
1629807854966,7816478
1629807855006,7815696
1629807855046,7815331
1629807855086,7815591
1629807855126,7813870
1629807855166,7812671
1629807855206,7811680
1629807855246,7811784
1629807855286,7812984
1629807855326,7812671
1629807855366,7812306
1629807855406,7813192
1629807855446,7813453
1629807855486,7812149
1629807855526,7811472
1629807855566,7811889
1629807855606,7812306
1629807855646,7814548
1629807855686,7816582
1629807855726,7818460
1629807855766,7820076
1629807855806,7822527
1629807855846,7824770
1629807855886,7826699
1629807855926,7829202
1629807855966,7831549
1629807856006,7834834
1629807856046,7837077
1629807856086,7839163
1629807856126,7841197
1629807856166,7843387
1629807856206,7845421
1629807856246,7848445
1629807856286,7849645
1629807856326,7851053
1629807856366,7852774
1629807856406,7854703
1629807856446,7855850
1629807856486,7857832
1629807856526,7860074
1629807856566,7860961
1629807856606,7863256
1629807856646,7864820
1629807856686,7866124
1629807856726,7868106
1629807856766,7869096
1629807856806,7870557
1629807856846,7870192
1629807856886,7870922
1629807856926,7869409
1629807856966,7868262
1629807857006,7867532
1629807857046,7866333
1629807857086,7865707
1629807857126,7864872
1629807857166,7864142
1629807857206,7862004
1629807857246,7861013
1629807857286,7859553
1629807857326,7858666
1629807857366,7858980
1629807857406,7858666
1629807857446,7858771
1629807857486,7857780
1629807857526,7857050
1629807857566,7857728
1629807857606,7857258
1629807857646,7856372
1629807857686,7855642
1629807857726,7855798
1629807857766,7854703
1629807857806,7853556
1629807857846,7853452
1629807857886,7853034
1629807857926,7852044
1629807857966,7851939
1629807858006,7851731
1629807858046,7851053
1629807858086,7850844
1629807858126,7849540
1629807858166,7848497
1629807858206,7848445
1629807858246,7847507
1629807858286,7846255
1629807858326,7846203
1629807858366,7844534
1629807858406,7843908
1629807858446,7842865
1629807858486,7842396
1629807858526,7841197
1629807858566,7840571
1629807858606,7840362
1629807858646,7838798
1629807858686,7838172
1629807858726,7837390
1629807858766,7837024
1629807858806,7836138
1629807858846,7835095
1629807858886,7834417
1629807858926,7833479
1629807858966,7832957
1629807859006,7831757
1629807859046,7831706
1629807859086,7831392
1629807859126,7830454
1629807859166,7828994
1629807859206,7828472
1629807859246,7826751
1629807859286,7826438
1629807859326,7826021
1629807859366,7825552
1629807859406,7825030
1629807859446,7825030
1629807859486,7825604
1629807859526,7826282
1629807859566,7827273
1629807859606,7828263
1629807859646,7829880
1629807859686,7831028
1629807859726,7832957
1629807859766,7835095
1629807859806,7836451
1629807859846,7838381
1629807859886,7841092
1629807859926,7842344
1629807859966,7843960
1629807860006,7847037
1629807860046,7848654
1629807860086,7851470
1629807860126,7852721
1629807860166,7854025
1629807860206,7856111
1629807860246,7857728
1629807860286,7858875
1629807860326,7862317
1629807860366,7865863
1629807860406,7868158
1629807860446,7869931
1629807860486,7871652
1629807860526,7874468
1629807860566,7876397
1629807860606,7877649
1629807860646,7880152
1629807860686,7880830
1629807860726,7882081
1629807860766,7883020
1629807860806,7884011
1629807860846,7885419
1629807860886,7887557
1629807860926,7888913
1629807860966,7890634
1629807861006,7892199
1629807861046,7893659
1629807861086,7893763
1629807861126,7894024
1629807861166,7894285
1629807861206,7892981
1629807861246,7892824
1629807861286,7892303
1629807861326,7891834
1629807861366,7891677
1629807861406,7891260
1629807861446,7890321
1629807861486,7890738
1629807861526,7890060
1629807861566,7889643
1629807861606,7888809
1629807861646,7888757
1629807861686,7887192
1629807861726,7886462
1629807861766,7885941
1629807861806,7884898
1629807861846,7884272
1629807861886,7883750
1629807861926,7883594
1629807861966,7883125
1629807862006,7882916
1629807862046,7882186
1629807862086,7879944
1629807862126,7878901
1629807862166,7877857
1629807862206,7876449
1629807862246,7875406
1629807862286,7874051
1629807862326,7873633
1629807862366,7872643
1629807862406,7872695
1629807862446,7870661
1629807862486,7869983
1629807862526,7869670
1629807862566,7868210
1629807862606,7867845
1629807862646,7867323
1629807862686,7866541
1629807862726,7865759
1629807862766,7864820
1629807862806,7863934
1629807862846,7863621
1629807862886,7863829
1629807862926,7862474
1629807862966,7861848
1629807863006,7861535
1629807863046,7861482
1629807863086,7859501
1629807863126,7859084
1629807863166,7857884
1629807863206,7856268
1629807863246,7856268
1629807863286,7856111
1629807863326,7855955
1629807863366,7855381
1629807863406,7856476
1629807863446,7856059
1629807863486,7855798
1629807863526,7856998
1629807863566,7857415
1629807863606,7858302
1629807863646,7859918
1629807863686,7860388
1629807863726,7860700
1629807863766,7862004
1629807863806,7863829
1629807863846,7865446
