trialStartTime,trialEndTime,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
343.5639833790483,344.07049991597887,K,None,None,1,,0,0
346.0528817590093,346.5501687040087,R,None,None,1,,1,0
348.5533888799837,349.04948056302965,B,None,None,1,,2,0
351.0526496840175,351.55000906903297,H,None,None,1,,3,0
353.5522842879873,354.0499804470455,B,m,m,1,1.0414097449975088,4,0
356.0530841080472,356.5500436599832,X,None,None,1,,5,0
358.55240486597177,359.0499615110457,F,None,None,1,,6,0
361.0520645179786,361.5499700430082,Q,None,None,1,,7,0
363.5528066139668,364.04979765601456,M,None,None,1,,8,0
366.0505016129464,366.5497544109821,Q,m,m,1,0.7485313289798796,9,0
368.5520948480116,369.04982743796427,H,None,None,1,,10,0
371.0508409619797,371.54916427400894,R,None,None,1,,11,0
373.552283357014,374.0498553849757,Q,None,m,0,0.6131913179997355,12,0
376.0507936909562,376.54964753601234,F,None,None,1,,13,0
378.552451438969,379.0495282630436,B,None,None,1,,14,0
381.0512448160444,381.549615824013,F,m,m,1,0.8285422039916739,15,0
383.5517130580265,384.0488296470139,K,None,None,1,,16,0
386.0528421179624,386.5495088959578,X,None,None,1,,17,0
388.5525055390317,389.0491471509449,K,m,m,1,0.7251168499933556,18,0
391.0515973760048,391.5495200259611,M,None,None,1,,19,0
750.3221293699462,750.831792486948,B,None,None,1,,0,1
752.8300874700071,753.3435192060424,M,None,None,1,,1,1
755.3295952980407,755.8438814190449,F,None,None,1,,2,1
757.8295672490494,758.3434580670437,R,None,None,1,,3,1
760.3299338290235,760.8435076690512,H,None,None,1,,4,1
762.8307143109851,763.3440933319507,R,m,m,1,0.876516593969427,5,1
765.3304195019882,765.8444163510576,K,None,None,1,,6,1
767.8311876129592,768.3438484290382,Q,None,None,1,,7,1
770.3308174089761,770.8440114000114,X,None,None,1,,8,1
772.8306743550347,773.3443004130386,M,None,None,1,,9,1
775.3304398510372,775.8442551019834,Q,None,m,0,0.9701197530375794,10,1
777.8300164829707,778.3441637769574,M,m,None,0,,11,1
780.3308047179598,780.8441969640553,K,None,None,1,,12,1
782.8302666409872,783.3436912959442,R,None,None,1,,13,1
785.3305344840046,785.8442287390353,X,None,None,1,,14,1
787.8308508100454,788.3441350370413,B,None,None,1,,15,1
790.3301582949935,790.8442834670423,X,m,m,1,0.771742190932855,16,1
792.8301864919486,793.3440569019876,H,None,None,1,,17,1
795.3300547760446,795.8440484589664,F,None,None,1,,18,1
797.8308357869973,798.3439121559495,H,m,m,1,1.3558011169079691,19,1
1301.6510969209485,1302.1576828530524,X,None,None,1,,0,2
1304.1557170359883,1304.6696599710267,M,None,None,1,,1,2
1306.655977707007,1307.168787752045,Q,None,None,1,,2,2
1309.1402746869717,1309.6371141839772,R,None,None,1,,3,2
1311.6387560040455,1312.137091655051,B,None,None,1,,4,2
1314.1397847459884,1314.6370096349856,H,None,None,1,,5,2
1316.639065262978,1317.136990714003,B,m,m,1,0.5781924449838698,6,2
1319.1389572840417,1319.6369796959916,F,None,None,1,,7,2
1321.6392830800032,1322.1369039380224,K,None,None,1,,8,2
1324.1391546720406,1324.636783416965,Q,None,None,1,,9,2
1326.6390399909578,1327.1368856719928,K,m,m,1,0.5835053870687261,10,2
1329.13976602396,1329.6369251559954,B,None,None,1,,11,2
1331.640779147041,1332.1367589189904,R,None,None,1,,12,2
1334.1387926560128,1334.6366874390517,X,None,None,1,,13,2
1336.6387964850292,1337.1366222599754,R,m,m,1,0.8256373839685693,14,2
1339.1394767779857,1339.6366505289916,H,None,None,1,,15,2
1341.6397186770337,1342.1364328250056,F,None,None,1,,16,2
1344.138757828041,1344.6365832020529,H,m,m,1,1.252147865947336,17,2
1346.638692375971,1347.13655164605,M,None,None,1,,18,2
1349.1386495709885,1349.6366514560068,K,None,None,1,,19,2
