timestamp,breathing_waveform
1629370423037,7373052
1629370423077,7376963
1629370423117,7377224
1629370423157,7377589
1629370423197,7378267
1629370423237,7378528
1629370423277,7376859
1629370423317,7378267
1629370423357,7378893
1629370423397,7379571
1629370423437,7379936
1629370423477,7379414
1629370423517,7379936
1629370423557,7380405
1629370423597,7380040
1629370423637,7380040
1629370423677,7380144
1629370423717,7379571
1629370423757,7378841
1629370423797,7378893
1629370423837,7378893
1629370423877,7378580
1629370423917,7377068
1629370423957,7377433
1629370423997,7377224
1629370424037,7377433
1629370424077,7377381
1629370424117,7377433
1629370424157,7377276
1629370424197,7376651
1629370424237,7377798
1629370424277,7375920
1629370424317,7376338
1629370424357,7377016
1629370424397,7376181
1629370424437,7377068
1629370424477,7376285
1629370424517,7376442
1629370424557,7377954
1629370424597,7377798
1629370424637,7378059
1629370424677,7378789
1629370424717,7379102
1629370424757,7380040
1629370424797,7380562
1629370424837,7380666
1629370424877,7381240
1629370424917,7382648
1629370424957,7382439
1629370424997,7382961
1629370425037,7383326
1629370425077,7384525
1629370425117,7385099
1629370425157,7386611
1629370425197,7386559
1629370425237,7386559
1629370425277,7387550
1629370425317,7385881
1629370425357,7388123
1629370425397,7388541
1629370425437,7388280
1629370425477,7388645
1629370425517,7388697
1629370425557,7390522
1629370425597,7390992
1629370425637,7391930
1629370425677,7392765
1629370425717,7393599
1629370425757,7394277
1629370425797,7394694
1629370425837,7395111
1629370425877,7394277
1629370425917,7394433
1629370425957,7394642
1629370425997,7393964
1629370426037,7393495
1629370426077,7393234
1629370426117,7391670
1629370426157,7392400
1629370426197,7391096
1629370426237,7391617
1629370426277,7393286
1629370426317,7391148
1629370426357,7391565
1629370426397,7391565
1629370426437,7391409
1629370426477,7391617
1629370426517,7390314
1629370426557,7388854
1629370426597,7389740
1629370426637,7389323
1629370426677,7389271
1629370426717,7389114
1629370426757,7389844
1629370426797,7389375
1629370426837,7389271
1629370426877,7388645
1629370426917,7387967
1629370426957,7388906
1629370426997,7388801
1629370427037,7388384
1629370427077,7388906
1629370427117,7388488
1629370427157,7388645
1629370427197,7388593
1629370427237,7389010
1629370427277,7389219
1629370427317,7389688
1629370427357,7388123
1629370427397,7389166
1629370427437,7388228
1629370427477,7388436
1629370427517,7388280
1629370427557,7388123
1629370427597,7389271
1629370427637,7388749
1629370427677,7389010
1629370427717,7389636
1629370427757,7388958
1629370427797,7389166
1629370427837,7390522
1629370427877,7390574
1629370427917,7390522
1629370427957,7391148
1629370427997,7391409
1629370428037,7391148
1629370428077,7389062
1629370428117,7383638
1629370428157,7372531
1629370428197,7359702
1629370428237,7351306
1629370428277,7331698
1629370428317,7307344
1629370428357,7299157
1629370428397,7297801
1629370428437,7298166
1629370428477,7299626
1629370428517,7300513
1629370428557,7300565
1629370428597,7299365
1629370428637,7299313
1629370428677,7300148
1629370428717,7299157
1629370428757,7297644
1629370428797,7297071
1629370428837,7296601
1629370428877,7296289
1629370428917,7295246
1629370428957,7294672
1629370428997,7294463
1629370429037,7294255
1629370429077,7293733
1629370429117,7293368
1629370429157,7292951
1629370429197,7292586
1629370429237,7290761
1629370429277,7289613
1629370429317,7289196
1629370429357,7289353
1629370429397,7288936
1629370429437,7288414
1629370429477,7287475
1629370429517,7286745
1629370429557,7286120
1629370429597,7285128
1629370429637,7284607
1629370429677,7285076
1629370429717,7283825
1629370429757,7283668
1629370429797,7283668
1629370429837,7282938
1629370429877,7282521
1629370429917,7282104
1629370429957,7281687
1629370429997,7281009
1629370430037,7281113
1629370430077,7280904
1629370430117,7279914
1629370430157,7279757
1629370430197,7279861
1629370430237,7278923
1629370430277,7278818
1629370430317,7278871
1629370430357,7278088
1629370430397,7277254
1629370430437,7276055
1629370430477,7275220
1629370430517,7275481
1629370430557,7274490
1629370430597,7274699
1629370430637,7273551
1629370430677,7272874
1629370430717,7273290
1629370430757,7272717
1629370430797,7272248
1629370430837,7272352
1629370430877,7271935
1629370430917,7271674
1629370430957,7271935
1629370430997,7271517
1629370431037,7270996
1629370431077,7270266
1629370431117,7270527
1629370431157,7270109
1629370431197,7270370
1629370431237,7269745
1629370431277,7269797
1629370431317,7269536
1629370431357,7269119
1629370431397,7269692
1629370431437,7269431
1629370431477,7269066
1629370431517,7268649
1629370431557,7268701
1629370431597,7269275
1629370431637,7269380
1629370431677,7269745
1629370431717,7270631
1629370431757,7270944
1629370431797,7272665
1629370431837,7272561
1629370431877,7272874
1629370431917,7273395
1629370431957,7274751
1629370431997,7275220
1629370432037,7275741
1629370432077,7275794
1629370432117,7275429
1629370432157,7276993
1629370432197,7277567
1629370432237,7278662
1629370432277,7278401
1629370432317,7279131
1629370432357,7279653
1629370432397,7279549
1629370432437,7280122
1629370432477,7280487
1629370432517,7280435
1629370432557,7281687
1629370432597,7282104
1629370432637,7281895
1629370432677,7281843
1629370432717,7282834
1629370432757,7282469
1629370432797,7282156
1629370432837,7281895
1629370432877,7282208
1629370432917,7281165
1629370432957,7280800
1629370432997,7280279
1629370433037,7279966
1629370433077,7279496
1629370433117,7279705
1629370433157,7279184
1629370433197,7279184
1629370433237,7278088
1629370433277,7277932
1629370433317,7277045
1629370433357,7276680
1629370433397,7276315
1629370433437,7275220
1629370433477,7275012
1629370433517,7274386
1629370433557,7273604
1629370433597,7273499
1629370433637,7272143
1629370433677,7270266
1629370433717,7268754
1629370433757,7266876
1629370433797,7265625
1629370433837,7265155
1629370433877,7263904
1629370433917,7263382
1629370433957,7262026
1629370433997,7261870
1629370434037,7263121
1629370434077,7263226
1629370434117,7261818
1629370434157,7261557
1629370434197,7260931
1629370434237,7262183
1629370434277,7273030
1629370434317,7280904
1629370434357,7283043
1629370434397,7280018
1629370434437,7279861
1629370434477,7281843
1629370434517,7279757
1629370434557,7275898
1629370434597,7276159
1629370434637,7276055
1629370434677,7275533
1629370434717,7274803
1629370434757,7268649
1629370434797,7265781
1629370434837,7265312
1629370434877,7265990
1629370434917,7266042
1629370434957,7265468
1629370434997,7266250
1629370435037,7265990
1629370435077,7267085
1629370435117,7268493
1629370435157,7278558
1629370435197,7293264
1629370435237,7311099
1629370435277,7327682
1629370435317,7341815
1629370435357,7350054
1629370435397,7359494
1629370435437,7370549
1629370435477,7377485
1629370435517,7378215
1629370435557,7380927
1629370435597,7388071
1629370435637,7395998
1629370435677,7400013
1629370435717,7401526
1629370435757,7399961
1629370435797,7399909
1629370435837,7399596
1629370435877,7396989
1629370435917,7393912
1629370435957,7392608
1629370435997,7391044
1629370436037,7391305
1629370436077,7391409
1629370436117,7392139
1629370436157,7391878
1629370436197,7390679
1629370436237,7389114
1629370436277,7391252
1629370436317,7393390
1629370436357,7394225
1629370436397,7395581
1629370436437,7399231
1629370436477,7404446
1629370436517,7409453
1629370436557,7411956
1629370436597,7412790
1629370436637,7412686
1629370436677,7412686
1629370436717,7413259
1629370436757,7411956
1629370436797,7412634
1629370436837,7413259
1629370436877,7414511
1629370436917,7414563
1629370436957,7414511
1629370436997,7414563
1629370437037,7416128
1629370437077,7416388
1629370437117,7417223
1629370437157,7417327
1629370437197,7418161
1629370437237,7418318
1629370437277,7418318
1629370437317,7418526
1629370437357,7419100
1629370437397,7419517
1629370437437,7419674
1629370437477,7419726
1629370437517,7419934
1629370437557,7420769
1629370437597,7422385
1629370437637,7422959
1629370437677,7424107
1629370437717,7423637
1629370437757,7424159
1629370437797,7424159
1629370437837,7423533
1629370437877,7424002
1629370437917,7424680
1629370437957,7425410
1629370437997,7425671
1629370438037,7425984
1629370438077,7427079
1629370438117,7427757
1629370438157,7428122
1629370438197,7429426
1629370438237,7431094
1629370438277,7431094
1629370438317,7432294
1629370438357,7432868
1629370438397,7433911
1629370438437,7434484
1629370438477,7435319
1629370438517,7435788
1629370438557,7436309
1629370438597,7435996
1629370438637,7437248
1629370438677,7437926
1629370438717,7437509
1629370438757,7438656
1629370438797,7439178
1629370438837,7439856
1629370438877,7440586
1629370438917,7439803
1629370438957,7439751
1629370438997,7441785
1629370439037,7442150
1629370439077,7442046
1629370439117,7442046
1629370439157,7443089
1629370439197,7444549
1629370439237,7444757
1629370439277,7445123
1629370439317,7446061
1629370439357,7446583
1629370439397,7447261
1629370439437,7447782
1629370439477,7448929
1629370439517,7448565
1629370439557,7449086
1629370439597,7448721
1629370439637,7449242
1629370439677,7449503
1629370439717,7449034
1629370439757,7449138
1629370439797,7449451
1629370439837,7449138
1629370439877,7448721
1629370439917,7448929
1629370439957,7448929
1629370439997,7449399
1629370440037,7448408
1629370440077,7447417
1629370440117,7449347
1629370440157,7449086
1629370440197,7448617
1629370440237,7448356
1629370440277,7448460
1629370440317,7449294
1629370440357,7448982
1629370440397,7449451
1629370440437,7449816
1629370440477,7450077
1629370440517,7449920
1629370440557,7450337
1629370440597,7450546
1629370440637,7450337
1629370440677,7450755
1629370440717,7451016
1629370440757,7451276
1629370440797,7451954
1629370440837,7451224
1629370440877,7451902
1629370440917,7452371
1629370440957,7452006
1629370440997,7452476
1629370441037,7451745
1629370441077,7452267
1629370441117,7453206
1629370441157,7453414
1629370441197,7452006
1629370441237,7452371
1629370441277,7453206
1629370441317,7453206
1629370441357,7453310
1629370441397,7452841
1629370441437,7454144
1629370441477,7454353
1629370441517,7454249
1629370441557,7454510
1629370441597,7455031
1629370441637,7454927
1629370441677,7453988
1629370441717,7454875
1629370441757,7454353
1629370441797,7455396
1629370441837,7455344
1629370441877,7456543
1629370441917,7457013
1629370441957,7456335
1629370441997,7456752
1629370442037,7456543
1629370442077,7457847
1629370442117,7457378
1629370442157,7457534
1629370442197,7457430
1629370442237,7458264
1629370442277,7458890
1629370442317,7459464
1629370442357,7457899
1629370442397,7458577
1629370442437,7458525
1629370442477,7458786
1629370442517,7459464
1629370442557,7458890
1629370442597,7459203
1629370442637,7461237
1629370442677,7460976
1629370442717,7461758
1629370442757,7462645
1629370442797,7463166
1629370442837,7463323
1629370442877,7462958
1629370442917,7463166
1629370442957,7463844
1629370442997,7463531
1629370443037,7464053
1629370443077,7464470
1629370443117,7464418
1629370443157,7465148
1629370443197,7465356
1629370443237,7465617
1629370443277,7465878
1629370443317,7466712
1629370443357,7466452
1629370443397,7467025
1629370443437,7468068
1629370443477,7466869
1629370443517,7466869
1629370443557,7468016
1629370443597,7468381
1629370443637,7468016
1629370443677,7467495
1629370443717,7467599
1629370443757,7469737
1629370443797,7469059
1629370443837,7468850
1629370443877,7469476
1629370443917,7469998
1629370443957,7469998
1629370443997,7469268
1629370444037,7469268
1629370444077,7469164
1629370444117,7468850
1629370444157,7468277
1629370444197,7467599
1629370444237,7467130
1629370444277,7466660
1629370444317,7467442
1629370444357,7466921
1629370444397,7466243
1629370444437,7466817
1629370444477,7466556
1629370444517,7467756
1629370444557,7467077
1629370444597,7466139
1629370444637,7465617
1629370444677,7466295
1629370444717,7466295
1629370444757,7466243
1629370444797,7464835
1629370444837,7464991
1629370444877,7466295
1629370444917,7465774
1629370444957,7465878
1629370444997,7465826
1629370445037,7466191
1629370445077,7467286
1629370445117,7467077
1629370445157,7466973
1629370445197,7467286
1629370445237,7467495
1629370445277,7467442
1629370445317,7467651
1629370445357,7467703
1629370445397,7467964
1629370445437,7468016
1629370445477,7467964
1629370445517,7468225
1629370445557,7468016
1629370445597,7468746
1629370445637,7468433
1629370445677,7468642
1629370445717,7468433
1629370445757,7467025
1629370445797,7468538
1629370445837,7468694
1629370445877,7467495
1629370445917,7468120
1629370445957,7467807
1629370445997,7468590
1629370446037,7468903
1629370446077,7468433
1629370446117,7469059
1629370446157,7469581
1629370446197,7470415
1629370446237,7469893
1629370446277,7470624
1629370446317,7471823
1629370446357,7471719
1629370446397,7472449
1629370446437,7472501
1629370446477,7472762
1629370446517,7472709
1629370446557,7473179
1629370446597,7473127
1629370446637,7472605
1629370446677,7473440
1629370446717,7473283
1629370446757,7473023
1629370446797,7473701
1629370446837,7473283
1629370446877,7472344
1629370446917,7472762
1629370446957,7473231
1629370446997,7473388
1629370447037,7473335
1629370447077,7473909
1629370447117,7475369
1629370447157,7474691
1629370447197,7474952
1629370447237,7475421
1629370447277,7475526
1629370447317,7476047
1629370447357,7476151
1629370447397,7476047
1629370447437,7476568
1629370447477,7477455
1629370447517,7477716
1629370447557,7477612
1629370447597,7478394
1629370447637,7478133
1629370447677,7478290
1629370447717,7478185
1629370447757,7477820
1629370447797,7477403
1629370447837,7477977
1629370447877,7477299
1629370447917,7476673
1629370447957,7475421
1629370447997,7474431
1629370448037,7475526
1629370448077,7474743
1629370448117,7474848
1629370448157,7473909
1629370448197,7473752
1629370448237,7474900
1629370448277,7474326
1629370448317,7473961
1629370448357,7475265
1629370448397,7474535
1629370448437,7474743
1629370448477,7474066
1629370448517,7474117
1629370448557,7474431
1629370448597,7474274
1629370448637,7475160
1629370448677,7474326
1629370448717,7475004
1629370448757,7475213
1629370448797,7475056
1629370448837,7474431
1629370448877,7474483
1629370448917,7474848
1629370448957,7475160
1629370448997,7475630
1629370449037,7475578
1629370449077,7474431
1629370449117,7475056
1629370449157,7474952
1629370449197,7474691
1629370449237,7474900
1629370449277,7474222
1629370449317,7475578
1629370449357,7475421
1629370449397,7475369
1629370449437,7475682
1629370449477,7476204
1629370449517,7476777
1629370449557,7476777
1629370449597,7476412
1629370449637,7476986
1629370449677,7476986
1629370449717,7478237
1629370449757,7477925
1629370449797,7478550
1629370449837,7478655
1629370449877,7478342
1629370449917,7479437
1629370449957,7479698
1629370449997,7479541
1629370450037,7480063
1629370450077,7480271
1629370450117,7481001
1629370450157,7480532
1629370450197,7479228
1629370450237,7479906
1629370450277,7480271
1629370450317,7479906
1629370450357,7479593
1629370450397,7479906
1629370450437,7479802
1629370450477,7481106
