timestamp,is_blink
1629370424828,1
1629370430222,1
1629370433613,1
1629370435134,1
1629370435460,1
1629370439403,1
1629370453090,1
1629370456851,1
1629370458222,1
1629370458559,1
1629370459157,1
1629370460217,1
1629370468688,1
1629370480429,1
1629370488003,1
1629370489049,1
1629370491580,1
1629370494454,1
1629370496573,1
1629370497080,1
1629370498905,1
1629370501302,1
1629370501515,1
1629370502778,1
1629370503514,1
1629370506499,1
1629370510971,1
1629370513300,1
1629370515148,1
1629370516430,1
1629370519295,1
1629370520581,1
1629370524159,1
1629370527752,1
1629370530039,1
1629370532794,1
1629370534201,1
1629370536403,1
1629370537768,1
1629370540008,1
1629370542833,1
1629370543763,1
1629370552008,1
1629370555965,1
1629370563018,1
1629370571761,1
1629370574087,1
1629370575133,1
1629370578128,1
1629370580591,1
1629370583328,1
1629370585729,1
1629370589325,1
1629370590892,1
1629370591706,1
1629370602614,1
1629370604660,1
1629370610320,1
1629370616367,1
1629370628230,1
1629370628999,1
1629370633660,1
1629370633989,1
1629370635101,1
1629370638431,1
1629370649095,1
1629370653129,1
1629370654350,1
1629370659943,1
1629370661194,1
1629370669061,1
1629370672065,1
1629370673886,1
1629370674325,1
1629370675721,1
1629370676619,1
1629370681250,1
1629370682929,1
1629370684001,1
1629370684425,1
1629370685801,1
1629370694342,1
1629370695374,1
1629370709854,1
1629370715934,1
1629370722310,1
1629370723849,1
1629370736903,1
1629370753637,1
1629370765008,1
1629370765310,1
1629370772573,1
1629370787499,1
1629370793421,1
1629370794081,1
1629370795964,1
1629370806781,1
1629370807767,1
1629370816237,1
1629370819694,1
1629370820949,1
1629370823715,1
1629370825992,1
1629370829136,1
1629370848463,1
1629370849002,1
1629370853964,1
1629370859139,1
1629370859569,1
1629370860879,1
1629370861924,1
1629370863416,1
1629370955157,1
1629370955489,1
1629370955913,1
1629370956364,1
1629370956839,1
1629370957227,1
1629370958709,1
1629370959666,1
1629370963964,1
1629370966116,1
1629370966309,1
1629370968009,1
1629370968558,1
1629370969005,1
1629370969547,1
1629370970129,1
1629370970444,1
1629370971299,1
1629370971572,1
1629370971753,1
1629370972245,1
1629370972903,1
1629370973894,1
1629370975009,1
1629370975336,1
1629370981742,1
1629370982860,1
1629370984602,1
1629370985931,1
1629370988103,1
1629370989050,1
1629370992430,1
1629370993001,1
1629370994299,1
1629370995547,1
1629371001945,1
1629371004159,1
1629371004370,1
1629371004912,1
1629371005227,1
1629371005474,1
1629371005901,1
1629371007048,1
1629371008250,1
1629371009865,1
1629371010185,1
1629371012503,1
1629371012930,1
1629371013391,1
1629371013534,1
1629371014386,1
1629371014639,1
1629371016380,1
1629371016940,1
1629371018314,1
1629371018595,1
1629371019706,1
1629371021268,1
1629371021939,1
1629371022585,1
1629371024401,1
1629371026138,1
1629371028371,1
1629371029536,1
1629371029930,1
1629371031062,1
1629371032058,1
1629371032958,1
1629371033660,1
1629371034255,1
1629371036428,1
1629371037673,1
1629371039138,1
1629371040848,1
1629371041475,1
1629371041879,1
1629371042797,1
1629371042947,1
1629371043273,1
1629371043895,1
1629371044072,1
1629371045625,1
1629371047027,1
