trialStartTime,trialEndTime,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
291.8465166930109,292.3561569091398,R,None,None,1,,0,0
294.3557820362039,294.8690842401702,Q,None,None,1,,1,0
296.85594829008915,297.3690082130488,M,None,None,1,,2,0
299.35495378798805,299.8685398080852,Q,m,m,1,0.8276827000081539,3,0
301.8551096802112,302.36885763402097,K,None,None,1,,4,0
304.35575759015046,304.86837103101425,H,None,None,1,,5,0
306.85560444020666,307.36880911211483,B,None,None,1,,6,0
309.35492624505423,309.8688045041636,F,None,None,1,,7,0
311.85539036919363,312.3687466480769,B,m,m,1,0.8151300349272788,8,0
314.3548200801015,314.86868671607226,F,m,m,1,0.8482095510698855,9,0
316.8541410102044,317.36874009715393,X,None,None,1,,10,0
319.3547417491209,319.8681676241104,H,None,None,1,,11,0
321.8667215760797,322.3686535740271,R,None,None,1,,12,0
324.35501066502184,324.86860948218964,K,None,None,1,,13,0
326.8545778191183,327.3685410600156,Q,None,None,1,,14,0
329.35465089813806,329.86850377800874,K,m,m,1,1.4330746720079333,15,0
331.85470790206455,332.3686255400535,B,None,None,1,,16,0
334.3546272951644,334.86845081020147,M,None,None,1,,17,0
336.85458768415265,337.36838511005044,X,None,None,1,,18,0
339.3546170920599,339.85100829112343,F,None,None,1,,19,0
707.4895951161161,708.0006856049877,F,None,None,1,,0,1
709.9884449820966,710.5009637321346,Q,None,None,1,,1,1
712.4828907342162,712.9799744822085,M,None,None,1,,2,1
714.9809860941023,715.4800012360793,B,None,None,1,,3,1
717.4834279150236,717.979936970165,X,None,None,1,,4,1
719.9826183752157,720.4799472431187,K,None,None,1,,5,1
722.4804641620722,722.9798333311919,X,m,m,1,0.5027052159421146,6,1
724.9809397200588,725.4798096681479,R,None,None,1,,7,1
727.482859994052,727.9797789400909,H,None,None,1,,8,1
729.9819245771505,730.4797588142101,R,m,m,1,0.5057408439461142,9,1
732.4807344540022,732.9797547121998,Q,None,None,1,,10,1
734.9834993581753,735.4798100660555,H,None,None,1,,11,1
737.4822893410455,737.9796781390905,F,None,None,1,,12,1
739.980546914041,740.4796450261492,H,m,m,1,0.8221696631517261,13,1
742.4828988090158,742.9793374920264,K,None,None,1,,14,1
744.9818929741159,745.4795237751678,B,None,None,1,,15,1
747.4805735950358,747.9795402481686,M,None,None,1,,16,1
749.9826190730091,750.4794890740886,X,None,None,1,,17,1
752.4824086891022,752.9794746881817,M,m,m,1,1.4687559688463807,18,1
754.9816946762148,755.4795118051115,R,None,None,1,,19,1
1113.6840422011446,1114.1929482251871,F,None,None,1,,0,2
1116.1931295730174,1116.7069990681484,R,None,None,1,,1,2
1118.6775404601358,1119.174190740101,H,None,None,1,,2,2
1121.192953800084,1121.6947453471366,B,None,None,1,,3,2
1123.6917745501269,1124.200137663167,H,m,m,1,0.7196441811975092,4,2
1126.1927553981077,1126.7029905470554,B,m,m,1,0.9362089720088989,5,2
1128.693211851176,1129.206751935184,M,None,None,1,,6,2
1131.1781873961445,1131.692154226126,X,None,None,1,,7,2
1133.703913750127,1134.2141926430631,K,None,None,1,,8,2
1136.1805870111566,1136.6993361280763,Q,None,None,1,,9,2
1138.6925833921414,1139.2076494491191,K,m,m,1,0.9847741569392384,10,2
1141.1789357231464,1141.6945671429858,M,None,None,1,,11,2
1143.6978841451928,1144.1937182240654,F,None,None,1,,12,2
1146.1962901242075,1146.706971959211,X,None,None,1,,13,2
1148.6785360951908,1149.1850432751237,B,None,None,1,,14,2
1151.192777074175,1151.7063868111,H,None,None,1,,15,2
1153.6925511800218,1154.217260847101,R,None,None,1,,16,2
1156.1926700170152,1156.7065543581266,K,None,None,1,,17,2
1158.6923923511058,1159.207052984042,R,m,m,1,0.9431293930392712,18,2
1161.1924355151132,1161.7105416001286,Q,None,None,1,,19,2
