timestamp,breathing_waveform
1630573698918,7222236
1630573698958,7221298
1630573698998,7221246
1630573699038,7221141
1630573699078,7220933
1630573699118,7220098
1630573699158,7219890
1630573699198,7219629
1630573699238,7219003
1630573699278,7218690
1630573699318,7218482
1630573699358,7217908
1630573699398,7217178
1630573699438,7217126
1630573699478,7216083
1630573699518,7216917
1630573699558,7215926
1630573699598,7214779
1630573699638,7214414
1630573699678,7213632
1630573699718,7213006
1630573699758,7211337
1630573699798,7210972
1630573699838,7210451
1630573699878,7209721
1630573699918,7208782
1630573699958,7208365
1630573699998,7207895
1630573700038,7206644
1630573700078,7206644
1630573700118,7205809
1630573700158,7204662
1630573700198,7203515
1630573700238,7202420
1630573700278,7202211
1630573700318,7201012
1630573700358,7199916
1630573700398,7199395
1630573700438,7198561
1630573700478,7198613
1630573700518,7198091
1630573700558,7196840
1630573700598,7197361
1630573700638,7195640
1630573700678,7195745
1630573700718,7195067
1630573700758,7194598
1630573700798,7193189
1630573700838,7192772
1630573700878,7193033
1630573700918,7191886
1630573700958,7192407
1630573700998,7192094
1630573701038,7191886
1630573701078,7192303
1630573701118,7191886
1630573701158,7192459
1630573701198,7192146
1630573701238,7192616
1630573701278,7192511
1630573701318,7192407
1630573701358,7192407
1630573701398,7191833
1630573701438,7192824
1630573701478,7192303
1630573701518,7192824
1630573701558,7192563
1630573701598,7192407
1630573701638,7193502
1630573701678,7194441
1630573701718,7195432
1630573701758,7195014
1630573701798,7195640
1630573701838,7196579
1630573701878,7197205
1630573701918,7198874
1630573701958,7199499
1630573701998,7200959
1630573702038,7201846
1630573702078,7203410
1630573702118,7204558
1630573702158,7205601
1630573702198,7207478
1630573702238,7208313
1630573702278,7208782
1630573702318,7210399
1630573702358,7210868
1630573702398,7212224
1630573702438,7213632
1630573702478,7213840
1630573702518,7214988
1630573702558,7215926
1630573702598,7217230
1630573702638,7218325
1630573702678,7218899
1630573702718,7219316
1630573702758,7219994
1630573702798,7219160
1630573702838,7220464
1630573702878,7220515
1630573702918,7220881
1630573702958,7221715
1630573702998,7221193
1630573703038,7220203
1630573703078,7220046
1630573703118,7220046
1630573703158,7219264
1630573703198,7219525
1630573703238,7219003
1630573703278,7217595
1630573703318,7217856
1630573703358,7217491
1630573703398,7216500
1630573703438,7216344
1630573703478,7215561
1630573703518,7215613
1630573703558,7215196
1630573703598,7214988
1630573703638,7214988
1630573703678,7213006
1630573703718,7212485
1630573703758,7211077
1630573703798,7210399
1630573703838,7209929
1630573703878,7209929
1630573703918,7208834
