timestamp,is_touching
1630573698989,1
1630573699035,1
1630573699157,1
1630573699236,1
1630573699297,1
1630573699388,1
1630573699547,1
1630573699626,1
1630573699739,1
1630573699818,1
1630573699898,1
1630573700077,1
1630573700187,1
1630573700253,1
1630573700344,1
1630573700408,1
1630573700520,1
1630573700652,1
1630573700791,1
1630573700873,1
1630573700986,1
1630573701072,1
1630573701117,1
1630573701267,1
1630573701387,1
1630573701467,1
1630573701531,1
1630573701670,1
1630573701738,1
1630573701819,1
1630573701988,1
1630573702064,1
1630573702191,1
1630573702256,1
1630573702388,1
1630573702420,1
1630573702634,1
1630573702682,1
1630573702765,1
1630573702920,1
1630573703014,1
1630573703045,1
1630573703202,1
1630573703338,1
1630573703369,1
1630573703553,1
1630573703587,1
1630573703667,1
1630573703819,1
1630573703939,1
1630573704021,1
1630573704147,1
1630573704194,1
1630573704256,1
1630573704435,1
1630573704499,1
1630573704578,1
1630573704769,1
1630573704799,1
1630573704905,1
1630573705066,1
1630573705145,1
1630573705210,1
1630573705378,1
1630573705415,1
1630573705510,1
1630573705623,1
1630573705736,1
1630573705835,1
1630573705936,1
1630573706070,1
1630573706116,1
1630573706262,1
1630573706317,1
1630573706426,1
1630573706520,1
1630573706629,1
1630573706721,1
1630573706848,1
1630573706966,1
1630573707044,1
1630573707164,1
1630573707225,1
1630573707315,1
1630573707464,1
1630573707544,1
1630573707663,1
1630573707710,1
1630573707896,1
1630573707943,1
1630573708076,1
1630573708165,1
1630573708253,1
1630573708368,1
1630573708448,1
1630573708547,1
1630573708656,1
1630573708808,1
1630573708866,1
1630573708926,1
1630573709068,1
1630573709144,1
1630573709297,1
1630573709397,1
1630573709500,1
1630573709590,1
1630573709688,1
1630573709740,1
1630573709905,1
1630573710212,1
1630573710259,1
1630573710400,1
1630573710501,1
1630573710622,1
1630573710729,1
1630573710773,1
1630573710951,1
1630573711022,1
1630573711132,1
1630573711180,1
1630573711339,1
1630573711388,1
1630573711535,1
1630573711616,1
1630573711708,1
1630573711819,1
1630573711916,1
1630573711989,1
1630573712086,1
1630573712202,1
1630573712322,1
1630573712431,1
1630573712510,1
1630573712634,1
1630573712736,1
1630573712802,1
1630573712971,1
1630573713062,1
1630573713138,1
1630573713254,1
1630573713286,1
1630573713453,1
1630573713529,1
1630573713650,1
1630573713740,1
1630573713916,1
1630573713932,1
1630573714027,1
1630573714147,1
1630573714287,1
1630573714385,1
1630573714469,1
1630573714548,1
1630573714651,1
1630573714765,1
1630573714866,1
1630573714964,1
1630573715015,1
1630573715150,1
1630573715225,1
1630573715424,1
1630573715482,1
1630573715587,1
1630573715649,1
1630573715766,1
1630573715845,1
1630573715989,1
1630573716182,1
1630573716225,1
1630573716288,1
1630573716354,1
1630573716488,1
1630573716669,1
1630573716748,1
1630573716807,1
1630573716933,1
1630573716982,1
1630573717188,1
1630573717319,1
1630573717354,1
1630573717383,1
1630573717478,1
1630573717603,1
1630573717706,1
1630573717799,1
1630573717936,1
1630573718021,1
1630573718128,1
1630573718236,1
1630573718267,1
1630573718448,1
1630573718559,1
1630573718602,1
1630573718702,1
1630573718807,1
1630573718913,1
1630573719019,1
1630573719103,1
1630573719214,1
1630573719301,1
1630573719410,1
1630573719493,1
1630573719633,1
1630573719753,1
1630573719830,1
1630573719909,1
1630573720033,1
1630573720113,1
1630573720257,1
1630573720339,1
1630573720424,1
1630573720562,1
1630573720595,1
1630573720688,1
1630573720855,1
1630573720958,1
1630573721015,1
1630573721139,1
1630573721232,1
1630573721342,1
1630573721452,1
1630573721531,1
1630573721633,1
1630573721738,1
1630573721821,1
1630573721937,1
1630573722057,1
1630573722155,1
1630573722269,1
1630573722350,1
1630573722435,1
1630573722537,1
1630573722709,1
1630573722799,1
1630573722867,1
1630573722986,1
1630573723049,1
1630573723138,1
1630573723299,1
1630573723398,1
1630573723487,1
1630573723552,1
1630573723638,1
1630573723769,1
1630573723894,1
1630573724055,1
1630573724098,1
1630573724179,1
1630573724270,1
1630573724409,1
1630573724521,1
1630573724605,1
1630573724703,1
1630573724815,1
1630573724907,1
1630573724998,1
1630573725117,1
1630573725238,1
1630573725304,1
1630573725419,1
1630573725505,1
1630573725568,1
1630573725734,1
1630573725818,1
1630573725905,1
1630573725999,1
1630573726104,1
1630573726222,1
1630573726354,1
1630573726419,1
1630573726513,1
