timestamp,breathing_waveform
1630674781600,7265625
1630674781640,7265155
1630674781680,7263278
1630674781720,7262183
1630674781760,7261713
1630674781800,7260618
1630674781840,7260358
1630674781880,7259262
1630674781920,7259419
1630674781960,7258793
1630674782000,7258950
1630674782040,7258167
1630674782080,7257437
1630674782120,7257854
1630674782160,7257907
1630674782200,7256916
1630674782240,7256655
1630674782280,7257698
1630674782320,7257281
1630674782360,7256446
1630674782400,7256081
1630674782440,7255456
1630674782480,7255351
1630674782520,7254778
1630674782560,7254830
1630674782600,7254726
1630674782640,7255038
1630674782680,7254360
1630674782720,7254308
1630674782760,7253578
1630674782800,7253891
1630674782840,7254778
1630674782880,7256655
1630674782920,7261088
1630674782960,7264477
1630674783000,7266250
1630674783040,7264113
1630674783080,7263591
1630674783120,7261296
1630674783160,7259262
1630674783200,7259523
1630674783240,7259210
1630674783280,7261036
1630674783320,7260879
1630674783360,7260410
1630674783400,7261505
1630674783440,7259367
1630674783480,7258741
1630674783520,7259367
1630674783560,7258272
1630674783600,7258428
1630674783640,7257907
1630674783680,7259419
1630674783720,7259836
1630674783760,7260410
1630674783800,7260670
1630674783840,7259158
1630674783880,7258741
1630674783920,7258219
1630674783960,7256864
1630674784000,7255873
1630674784040,7256759
1630674784080,7258845
1630674784120,7260045
1630674784160,7262809
1630674784200,7265468
1630674784240,7267502
1630674784280,7269745
1630674784320,7271413
1630674784360,7272561
1630674784400,7275220
1630674784440,7276524
1630674784480,7278401
1630674784520,7280331
1630674784560,7282730
1630674784600,7283929
1630674784640,7286432
1630674784680,7287892
1630674784720,7289092
1630674784760,7290187
1630674784800,7290969
1630674784840,7292273
1630674784880,7293212
1630674784920,7293733
1630674784960,7293733
1630674785000,7292481
1630674785040,7290604
1630674785080,7289144
1630674785120,7287840
1630674785160,7286276
1630674785200,7283929
1630674785240,7282052
1630674785280,7280331
1630674785320,7279236
1630674785360,7278141
1630674785400,7277619
1630674785440,7276159
1630674785480,7274386
1630674785520,7274333
1630674785560,7273760
1630674785600,7271674
1630674785640,7270214
1630674785680,7269640
1630674785720,7269536
1630674785760,7267815
1630674785800,7267554
1630674785840,7267241
1630674785880,7266668
1630674785920,7266772
1630674785960,7266511
1630674786000,7266720
1630674786040,7266355
1630674786080,7264999
1630674786120,7265677
1630674786160,7264842
1630674786200,7264477
1630674786240,7264999
1630674786280,7264582
1630674786320,7263852
1630674786360,7264373
1630674786400,7264947
1630674786440,7263799
1630674786480,7263121
1630674786520,7261974
1630674786560,7262131
1630674786600,7261713
1630674786640,7261609
1630674786680,7261661
1630674786720,7261296
1630674786760,7262287
1630674786800,7262131
1630674786840,7262339
1630674786880,7262704
1630674786920,7262913
1630674786960,7263799
1630674787000,7266146
1630674787040,7267241
1630674787080,7269536
1630674787120,7271413
1630674787160,7274073
1630674787200,7275741
1630674787240,7277671
1630674787280,7279705
1630674787320,7281061
1630674787360,7283147
1630674787400,7285233
1630674787440,7287214
1630674787480,7287736
1630674787520,7288362
1630674787560,7289353
1630674787600,7289822
1630674787640,7290291
1630674787680,7290396
1630674787720,7289926
1630674787760,7289092
1630674787800,7288257
1630674787840,7287632
1630674787880,7285702
1630674787920,7284555
1630674787960,7284190
1630674788000,7282782
1630674788040,7282417
1630674788080,7280122
1630674788120,7278975
1630674788160,7277463
1630674788200,7276680
1630674788240,7275690
1630674788280,7274229
1630674788320,7273343
1630674788360,7273290
1630674788400,7272874
1630674788440,7272561
1630674788480,7272300
1630674788520,7271100
1630674788560,7270527
1630674788600,7270579
1630674788640,7270423
1630674788680,7270109
1630674788720,7269588
1630674788760,7270162
1630674788800,7269901
1630674788840,7270057
1630674788880,7270266
1630674788920,7270370
1630674788960,7268910
1630674789000,7268597
1630674789040,7268023
1630674789080,7267867
1630674789120,7268597
1630674789160,7267711
1630674789200,7267189
1630674789240,7267972
1630674789280,7267972
1630674789320,7268128
1630674789360,7268076
1630674789400,7266929
1630674789440,7267293
1630674789480,7266824
1630674789520,7266668
1630674789560,7266355
1630674789600,7266459
1630674789640,7266824
1630674789680,7266929
1630674789720,7268023
1630674789760,7269119
1630674789800,7268806
1630674789840,7270214
1630674789880,7270788
1630674789920,7272508
1630674789960,7274229
1630674790000,7276211
1630674790040,7278297
1630674790080,7280487
1630674790120,7282677
1630674790160,7284294
1630674790200,7286328
1630674790240,7287423
1630674790280,7288936
1630674790320,7290865
1630674790360,7294203
1630674790400,7298062
1630674790440,7300304
1630674790480,7301399
1630674790520,7301034
1630674790560,7300773
1630674790600,7300513
1630674790640,7298270
1630674790680,7295976
1630674790720,7293055
1630674790760,7291752
1630674790800,7291647
1630674790840,7291334
1630674790880,7289822
1630674790920,7289457
1630674790960,7288936
1630674791000,7287736
1630674791040,7287423
1630674791080,7285598
1630674791120,7283929
1630674791160,7282469
1630674791200,7280435
1630674791240,7279914
1630674791280,7278349
1630674791320,7276941
1630674791360,7275064
1630674791400,7274177
1630674791440,7273186
