trialStartTime,trialEndTime,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
432.59722243784927,433.1022821420338,K,None,None,1,,0,0
435.0869858229999,435.6021754278336,R,None,None,1,,1,0
437.5851216858719,438.0817621769384,B,None,None,1,,2,0
440.084689080948,440.58176156692207,H,None,None,1,,3,0
442.58406206499785,443.0817377348431,B,m,m,1,1.1543901169206947,4,0
445.0850463018287,445.5816290609073,X,None,None,1,,5,0
447.5844860759098,448.08148812688887,F,None,None,1,,6,0
450.0851538658608,450.5816233488731,Q,None,None,1,,7,0
452.5845630599652,453.0815931910183,M,None,None,1,,8,0
455.0837065428496,455.5814988759812,Q,m,m,1,1.1211105240508914,9,0
457.5839729029685,458.0815753978677,H,None,None,1,,10,0
460.0823533348739,460.5815940999892,R,None,None,1,,11,0
462.5829123009462,463.08139377180487,Q,None,None,1,,12,0
465.08353267400526,465.5814768469427,F,None,m,0,1.1191727330442518,13,0
467.58357200585306,468.0813195258379,B,None,None,1,,14,0
470.0822359279264,470.5814131628722,F,m,None,0,,15,0
472.5846354109235,473.0812768978067,K,None,None,1,,16,0
475.08372369688,475.5813064100221,X,None,None,1,,17,0
477.58336459100246,478.0812405289616,K,m,m,1,0.7361096350941807,18,0
480.0822610128671,480.5810577489901,M,None,None,1,,19,0
929.7525096929166,930.261943512829,B,None,None,1,,0,1
932.2443922478706,932.7408275229392,M,None,None,1,,1,1
934.7432265698444,935.2407127229962,F,None,None,1,,2,1
937.2409316978884,937.74070023885,R,None,None,1,,3,1
939.744033834897,940.2416788060218,H,None,None,1,,4,1
942.2428895249031,942.7417980018072,R,m,m,1,2.2344296739902347,5,1
944.743722226005,945.24154902203,K,None,None,1,,6,1
947.2436212208122,947.7415661290288,Q,None,None,1,,7,1
949.744491376914,950.2415052168072,X,None,None,1,,8,1
952.243718513986,952.7414371119812,M,None,None,1,,9,1
954.7417589668185,955.2415037909524,Q,None,m,0,2.1988192319404334,10,1
957.2435565018096,957.7413709338288,M,m,m,1,2.154434466967359,11,1
959.7437013899907,960.2413461590186,K,None,None,1,,12,1
962.2437715500128,962.7413532189094,R,None,None,1,,13,1
964.7434791328852,965.2413162100128,X,None,None,1,,14,1
967.2436426039784,967.7413703028578,B,None,None,1,,15,1
969.7426405570004,970.2413423380348,X,m,m,1,0.7710909368470311,16,1
972.2409032678696,972.7411904039328,H,None,None,1,,17,1
974.7407330898568,975.2411081478932,F,None,None,1,,18,1
977.2432833130006,977.741161562968,H,m,m,1,1.2011052130255848,19,1
1533.8768006388564,1534.3818021928892,X,None,None,1,,0,2
1536.3853438438382,1536.8836835238617,M,None,None,1,,1,2
1538.8857609760016,1539.383555562934,Q,None,None,1,,2,2
1541.3857529750094,1541.883479530923,R,None,None,1,,3,2
1543.8856257509906,1544.3834023408126,B,None,None,1,,4,2
1546.3856815469917,1546.883439778816,H,None,None,1,,5,2
1548.886342972983,1549.3835216679145,B,m,m,1,1.3521323259919882,6,2
1551.3855890799314,1551.8834070039447,F,None,None,1,,7,2
1553.8853673608974,1554.383042577887,K,None,None,1,,8,2
1556.3856250569224,1556.8833068269305,Q,None,None,1,,9,2
1558.8867782510351,1559.3837310660165,K,m,m,1,1.3026438211090865,10,2
1561.3854321700055,1561.8832697628532,B,None,m,0,1.3562459719832989,11,2
1563.8853190599475,1564.3834202568978,R,None,None,1,,12,2
1566.3860152410343,1566.8832906419411,X,None,None,1,,13,2
1568.8854067488571,1569.3831195919774,R,m,m,1,1.0562852141447363,14,2
1571.3851202158255,1571.8830914469436,H,None,None,1,,15,2
1573.8852582308464,1574.383665974019,F,None,None,1,,16,2
1576.3859567798208,1576.8830235528294,H,m,m,1,0.653752117883414,17,2
1578.885194961913,1579.3830041529145,M,None,None,1,,18,2
1581.3852014928125,1581.8829436218366,K,None,None,1,,19,2
