timestamp,is_touching
1629456577072,1
1629456577177,1
1629456577252,1
1629456577351,1
1629456577482,1
1629456577560,1
1629456577664,1
1629456577775,1
1629456577869,1
1629456577926,1
1629456578063,1
1629456578184,1
1629456578320,1
1629456578378,1
1629456578465,1
1629456578549,1
1629456578706,1
1629456578814,1
1629456578891,1
1629456578980,1
1629456579084,1
1629456579155,1
1629456579295,1
1629456579417,1
1629456579498,1
1629456579564,1
1629456579680,1
1629456579803,1
1629456579905,1
1629456579984,1
1629456580132,1
1629456580227,1
1629456580320,1
1629456580382,1
1629456580529,1
1629456580600,1
1629456580817,1
1629456580956,1
1629456581040,1
1629456581116,1
1629456581171,1
1629456581266,1
1629456581334,1
1629456581436,1
1629456581500,1
1629456581621,1
1629456581744,1
1629456581853,1
1629456581922,1
1629456582009,1
1629456582080,1
1629456582236,1
1629456582365,1
1629456582442,1
1629456582515,1
1629456582633,1
1629456582727,1
1629456582811,1
1629456582983,1
1629456583046,1
1629456583253,1
1629456583331,1
1629456583382,1
1629456583441,1
1629456583569,1
1629456583680,1
1629456583776,1
1629456583873,1
1629456583938,1
1629456584043,1
1629456584230,1
1629456584291,1
1629456584367,1
1629456584472,1
1629456584538,1
1629456584627,1
1629456584798,1
1629456584938,1
1629456585065,1
1629456585121,1
1629456585165,1
1629456585251,1
1629456585384,1
1629456585523,1
1629456585600,1
1629456585711,1
1629456585769,1
1629456585838,1
1629456586023,1
1629456586105,1
1629456586172,1
1629456586284,1
1629456586445,1
1629456586510,1
1629456586618,1
1629456586706,1
1629456586835,1
1629456586905,1
1629456586960,1
1629456587088,1
1629456587210,1
1629456587311,1
1629456587391,1
1629456587511,1
1629456587615,1
1629456587697,1
1629456587849,1
1629456587939,1
1629456588046,1
1629456588105,1
1629456588203,1
1629456588300,1
1629456588457,1
1629456588517,1
1629456588653,1
1629456588722,1
1629456588864,1
1629456588957,1
1629456589039,1
1629456589130,1
1629456589244,1
1629456589322,1
1629456589456,1
1629456589556,1
1629456589652,1
1629456589740,1
1629456589844,1
1629456589931,1
1629456590018,1
1629456590194,1
1629456590282,1
1629456590401,1
1629456590469,1
1629456590545,1
1629456590737,1
1629456590821,1
1629456590903,1
1629456590965,1
1629456591049,1
1629456591154,1
1629456591264,1
1629456591367,1
1629456591480,1
1629456591616,1
1629456591723,1
1629456591799,1
1629456591873,1
1629456591954,1
1629456592091,1
1629456592226,1
1629456592276,1
1629456592411,1
1629456592535,1
1629456592596,1
1629456592701,1
1629456592813,1
1629456592903,1
1629456592998,1
1629456593069,1
1629456593174,1
1629456593311,1
1629456593405,1
1629456593497,1
1629456593627,1
1629456593680,1
1629456593840,1
1629456593905,1
1629456594035,1
1629456594145,1
