timestamp,duration
1629456580400,2400
1629456582800,2520
1629456585320,2560
1629456587880,2200
1629456590080,2360
1629456592440,3480
1629456595920,2280
1629456598200,2280
1629456600480,2280
1629456602760,2480
1629456605240,4000
1629456609240,2280
1629456611520,1520
1629456613040,4480
1629456617520,2840
1629456620360,2760
1629456623120,3600
1629456626720,1720
1629456628440,3600
1629456632040,4520
1629456636560,4000
1629456640560,2600
1629456643160,2200
1629456645360,2200
1629456647560,4120
1629456651680,2480
1629456654160,2720
1629456656880,2520
1629456659400,2320
1629456661720,2440
1629456664160,2480
1629456666640,2680
1629456669320,2640
1629456671960,2200
1629456674160,2280
1629456676440,2080
1629456678520,2600
1629456681120,2920
1629456684040,2680
1629456686720,2440
1629456689160,2760
1629456691920,2560
1629456694480,2520
1629456697000,4200
1629456701200,2720
1629456703920,2200
1629456706120,4040
1629456710160,2440
1629456712600,1960
1629456714560,2760
1629456717320,3960
1629456721280,2320
1629456723600,1640
1629456725240,2000
1629456727240,4240
1629456731480,2840
1629456734320,4560
1629456738880,2720
1629456741600,3240
1629456744840,2000
1629456746840,4440
1629456751280,2920
1629456754200,4960
1629456759160,6120
1629456765280,1080
1629456766360,4040
1629456770400,1160
1629456771560,2960
1629456774520,1200
1629456775720,1320
1629456777040,1400
1629456778440,3160
1629456781600,4600
1629456786200,1080
1629456787280,4880
1629456792160,1520
1629456793680,1360
1629456795040,3160
1629456798200,2080
1629456800280,3080
1629456803360,1240
1629456804600,1360
1629456805960,2280
1629456808240,1360
1629456809600,1680
1629456811280,2080
1629456813360,1720
1629456815080,1360
1629456816440,1480
1629456817920,1400
1629456819320,1280
1629456820600,1920
1629456822520,1480
1629456824000,1400
1629456825400,1560
1629456826960,1960
1629456828920,2680
1629456831600,2320
1629456833920,1840
1629456835760,1640
1629456837400,1640
1629456839040,960
1629456840000,1640
1629456841640,1720
1629456843360,2320
1629456845680,1760
1629456847440,1800
1629456849240,1880
1629456851120,1440
1629456852560,1680
1629456854240,2240
1629456856480,2360
1629456858840,1640
1629456860480,1480
1629456861960,1280
1629456863240,1520
1629456864760,1040
1629456865800,4120
1629456869920,920
1629456870840,2120
1629456872960,1520
1629456874480,1680
1629456876160,1320
1629456877480,1640
1629456879120,1600
1629456880720,2120
1629456882840,1440
1629456884280,1760
1629456886040,1880
1629456887920,1560
1629456889480,1280
1629456890760,1600
1629456892360,1680
1629456894040,1280
1629456895320,1640
1629456896960,1920
1629456898880,1800
1629456900680,2320
1629456903000,1560
1629456904560,1200
1629456905760,1520
1629456907280,1720
1629456909000,1880
1629456910880,1360
1629456912240,1080
1629456913320,1920
1629456915240,1680
1629456916920,1520
1629456918440,1760
1629456920200,2480
1629456922680,2960
1629456925640,1240
1629456926880,1120
1629456928000,1760
1629456929760,1760
1629456931520,1880
1629456933400,2680
1629456936080,1880
1629456937960,2280
1629456940240,2240
1629456942480,2560
1629456945040,2560
1629456947600,2080
1629456949680,2640
1629456952320,2280
1629456954600,2720
1629456957320,2320
1629456959640,2320
1629456961960,2560
1629456964520,2200
1629456966720,2680
1629456969400,3040
1629456972440,2560
1629456975000,2440
1629456977440,2560
1629456980000,3000
1629456983000,3280
1629456986280,3000
1629456989280,2640
1629456991920,2760
1629456994680,2320
1629456997000,2400
1629456999400,2360
1629457001760,2840
1629457004600,2440
1629457007040,3040
1629457010080,2960
1629457013040,1880
1629457014920,3840
1629457018760,2760
1629457021520,3040
1629457024560,2320
1629457026880,3640
1629457030520,2200
1629457032720,2400
1629457035120,2560
1629457037680,2680
1629457040360,2280
1629457042640,2640
1629457045280,2520
1629457047800,2680
1629457050480,2480
1629457052960,2040
1629457055000,2240
1629457057240,2840
1629457060080,2280
1629457062360,2760
1629457065120,2640
