timestamp,duration
1629880722349,894
1629880723243,848
1629880724091,830
1629880724921,808
1629880725729,792
1629880726521,797
1629880727318,774
1629880728092,763
1629880728855,768
1629880729623,839
1629880730462,1299
1629880731761,1192
1629880732953,1081
1629880734034,997
1629880735031,948
1629880735979,845
1629880736824,837
1629880737661,835
1629880738496,896
1629880739392,1001
1629880740393,981
1629880741374,962
1629880742336,824
1629880743160,844
1629880744004,829
1629880744833,874
1629880745707,903
1629880746610,914
1629880747524,854
1629880748378,846
1629880749224,817
1629880750041,838
1629880750879,892
1629880751771,882
1629880752653,827
1629880753480,829
1629880754309,820
1629880755129,822
1629880755951,744
1629880756695,758
1629880757453,703
1629880758156,731
1629880758887,782
1629880759669,745
1629880760414,764
1629880761178,765
1629880761943,786
1629880762729,755
1629880763484,730
1629880764214,698
1629880764912,683
1629880765595,689
1629880766284,676
1629880766960,695
1629880767655,729
1629880768384,758
1629880769142,762
1629880769904,729
1629880770633,754
1629880771387,756
1629880772143,811
1629880772954,912
1629880773866,985
1629880774851,876
1629880775727,853
1629880776580,857
1629880777437,829
1629880778266,808
1629880779074,846
1629880779920,887
1629880780807,937
1629880781744,936
1629880782680,915
1629880783595,839
1629880784434,787
1629880785221,812
1629880786033,845
1629880786878,952
1629880787830,1047
1629880788877,1021
1629880789898,963
1629880790861,932
1629880791793,826
1629880792619,808
1629880793427,844
1629880794271,952
1629880795223,1186
1629880796409,1039
1629880797448,866
1629880798314,878
1629880799192,893
1629880800085,949
1629880801034,950
1629880801984,912
1629880802896,788
1629880803684,760
1629880804444,738
1629880805182,740
1629880805922,793
1629880806715,890
1629880807605,945
1629880808550,955
1629880809505,910
1629880810415,881
1629880811296,861
1629880812157,822
1629880812979,747
1629880813726,746
1629880814472,706
1629880815178,713
1629880815891,692
1629880816583,758
1629880817341,867
1629880818208,955
1629880819163,926
1629880820089,925
1629880821014,802
1629880821816,812
1629880822628,802
1629880823430,816
1629880824246,864
1629880825110,873
1629880825983,879
1629880826862,830
1629880827692,831
1629880828523,833
1629880829356,844
1629880830200,849
1629880831049,850
1629880831899,803
1629880832702,835
1629880833537,839
1629880834376,885
1629880835261,904
1629880836165,887
1629880837052,860
1629880837912,793
1629880838705,759
1629880839464,757
1629880840221,756
1629880840977,791
1629880841768,882
1629880842650,891
1629880843541,889
1629880844430,882
1629880845312,836
1629880846148,771
1629880846919,759
1629880847678,772
1629880848450,784
1629880849234,858
1629880850092,942
1629880851034,913
1629880851947,902
1629880852849,880
1629880853729,803
1629880854532,774
1629880855306,761
1629880856067,749
1629880856816,769
1629880857585,804
1629880858389,830
1629880859219,843
1629880860062,843
1629880860905,771
1629880861676,770
1629880862446,755
1629880863201,766
1629880863967,806
1629880864773,853
1629880865626,848
1629880866474,818
1629880867292,774
1629880868066,745
1629880868811,756
1629880869567,741
1629880870308,760
1629880871068,770
1629880871838,779
1629880872617,769
1629880873386,761
1629880874147,746
1629880874893,742
1629880875635,714
1629880876349,713
1629880877062,726
1629880877788,789
1629880878577,871
1629880879448,931
1629880880379,933
1629880881312,911
1629880882223,881
1629880883104,793
1629880883897,802
1629880884699,790
1629880885489,802
1629880886291,815
1629880887106,836
1629880887942,842
1629880888784,807
1629880889591,763
1629880890354,779
1629880891133,776
1629880891909,811
1629880892720,866
1629880893586,888
1629880894474,864
1629880895338,850
1629880896188,842
1629880897030,817
1629880897847,743
1629880898590,726
1629880899316,692
1629880900008,699
1629880900707,723
1629880901430,771
1629880902201,852
1629880903053,935
1629880903988,890
1629880904878,834
1629880905712,770
1629880906482,786
1629880907268,807
1629880908075,813
1629880908888,831
1629880909719,816
1629880910535,810
1629880911345,792
1629880912137,782
1629880912919,744
1629880913663,749
1629880914412,750
1629880915162,820
1629880915982,849
1629880916831,779
1629880917610,767
1629880918377,734
1629880919111,688
1629880919799,716
1629880920515,731
1629880921246,756
1629880922002,821
1629880922823,807
1629880923630,818
1629880924448,796
1629880925244,815
1629880926059,793
1629880926852,840
1629880927692,830
1629880928522,881
1629880929403,850
1629880930253,919
1629880931172,953
1629880932125,974
1629880933099,897
1629880933996,901
1629880934897,910
1629880935807,820
1629880936627,805
1629880937432,844
1629880938276,881
1629880939157,848
1629880940005,875
1629880940880,916
1629880941796,851
1629880942647,841
1629880943488,863
1629880944351,949
1629880945300,848
1629880946148,843
1629880946991,844
1629880947835,883
1629880948718,835
