timestamp,duration
1629880725328,9840
1629880735168,7480
1629880742648,6160
1629880748808,4960
1629880753768,4360
1629880758128,4120
1629880762248,3800
1629880766048,5320
1629880771368,4680
1629880776048,4560
1629880780608,3520
1629880784128,6440
1629880790568,7920
1629880798488,5280
1629880803768,6920
1629880810688,8720
1629880819408,7880
1629880827288,5440
1629880832728,5560
1629880838288,6520
1629880844808,8320
1629880853128,7520
1629880860648,6880
1629880867528,7400
1629880874928,7600
1629880882528,6880
1629880889408,6680
1629880896088,9480
1629880905568,3880
1629880909448,2760
1629880912208,7880
1629880920088,5920
1629880926008,9280
1629880935288,3560
1629880938848,3240
1629880942088,2840
1629880944928,3200
1629880948128,3360
1629880951488,3360
1629880954848,3560
1629880958408,2920
1629880961328,3280
1629880964608,3440
1629880968048,3120
1629880971168,3080
1629880974248,3320
1629880977568,3200
1629880980768,4080
1629880984848,3640
1629880988488,2880
1629880991368,3240
1629880994608,4280
1629880998888,2760
1629881001648,4680
1629881006328,3080
1629881009408,2480
1629881011888,4600
1629881016488,2480
1629881018968,3160
1629881022128,3240
1629881025368,3760
1629881029128,2840
1629881031968,4440
1629881036408,6720
1629881043128,4440
1629881047568,1800
1629881049368,2560
1629881051928,3160
1629881055088,3440
1629881058528,3040
1629881061568,3240
1629881064808,2000
1629881066808,2480
1629881069288,2600
1629881071888,2680
1629881074568,2120
1629881076688,2000
1629881078688,2400
1629881081088,2440
1629881083528,2280
1629881085808,2640
1629881088448,1880
1629881090328,2200
1629881092528,2640
1629881095168,1680
1629881096848,2200
1629881099048,2560
1629881101608,5640
1629881107248,7600
1629881114848,2120
1629881116968,2520
1629881119488,1480
1629881120968,2440
1629881123408,4400
1629881127808,3000
1629881130808,2760
1629881133568,4920
1629881138488,1600
1629881140088,3120
1629881143208,2520
1629881145728,2280
1629881148008,2120
1629881150128,2640
1629881152768,1680
1629881154448,2560
1629881157008,2120
1629881159128,1800
1629881160928,2280
1629881163208,5080
1629881168288,3200
1629881171488,2960
1629881174448,1920
1629881176368,2240
1629881178608,2920
1629881181528,1080
1629881182608,2120
1629881184728,1800
1629881186528,2840
1629881189368,4040
1629881193408,1960
1629881195368,1920
1629881197288,4440
1629881201728,5640
1629881207368,4800
1629881212168,3400
1629881215568,5440
1629881221008,4080
1629881225088,2040
1629881227128,1760
1629881228888,2360
1629881231248,2960
1629881234208,3600
1629881237808,2480
1629881240288,1960
1629881242248,2360
1629881244608,1800
1629881246408,2640
1629881249048,2200
1629881251248,2640
1629881253888,2000
1629881255888,2840
1629881258728,2280
1629881261008,2080
1629881263088,5480
1629881268568,1240
1629881269808,1200
1629881271008,1840
1629881272848,3320
1629881276168,4400
1629881280568,3840
1629881284408,3920
1629881288328,3400
1629881291728,4520
1629881296248,3640
1629881299888,3280
1629881303168,3960
1629881307128,4640
1629881311768,4800
1629881316568,4680
1629881321248,3560
1629881324808,3440
1629881328248,4080
1629881332328,3000
1629881335328,3320
1629881338648,3440
1629881342088,2880
1629881344968,4440
1629881349408,5080
1629881354488,5000
1629881359488,7920
1629881367408,4720
1629881372128,4080
1629881376208,3640
1629881379848,4440
1629881384288,3560
1629881387848,5080
1629881392928,3560
1629881396488,3680
1629881400168,4520
1629881404688,5840
1629881410528,3040
1629881413568,2520
1629881416088,1360
1629881417448,4600
1629881422048,4440
1629881426488,4000
1629881430488,4920
1629881435408,7160
1629881442568,5040
1629881447608,6280
1629881453888,3760
1629881457648,4360
1629881462008,4320
1629881466328,4000
1629881470328,3480
1629881473808,4160
1629881477968,3800
1629881481768,4640
1629881486408,3440
1629881489848,3520
1629881493368,3120
1629881496488,3720
1629881500208,3840
1629881504048,3120
1629881507168,3200
1629881510368,3480
1629881513848,3560
1629881517408,3560
1629881520968,2760
1629881523728,2880
1629881526608,2880
1629881529488,3640
1629881533128,2800
1629881535928,2800
1629881538728,2880
1629881541608,2760
1629881544368,2680
1629881547048,3480
1629881550528,2960
1629881553488,2880
1629881556368,3120
1629881559488,3280
1629881562768,3240
1629881566008,3040
1629881569048,3320
1629881572368,2720
1629881575088,3280
1629881578368,2800
1629881581168,2960
1629881584128,2400
1629881586528,2720
1629881589248,2560
1629881591808,3280
1629881595088,3160
1629881598248,3000
1629881601248,3040
1629881604288,2560
1629881606848,2800
1629881609648,3360
1629881613008,3240
1629881616248,3360
1629881619608,3240
1629881622848,3680
1629881626528,3120
1629881629648,3040
1629881632688,2520
1629881635208,2880
1629881638088,3040
1629881641128,2960
1629881644088,2400
1629881646488,2960
1629881649448,2960
1629881652408,3040
1629881655448,2440
1629881657888,3160
1629881661048,2960
1629881664008,3120
1629881667128,2960
1629881670088,6400
1629881676488,6720
1629881683208,6080
1629881689288,5480
1629881694768,3840
1629881698608,3440
1629881702048,3440
1629881705488,3560
1629881709048,3320
1629881712368,4320
1629881716688,3520
1629881720208,4000
1629881724208,3640
1629881727848,4200
1629881732048,5040
1629881737088,4920
1629881742008,4840
1629881746848,3920
1629881750768,4040
1629881754808,4200
1629881759008,3440
1629881762448,3960
1629881766408,3640
1629881770048,4200
1629881774248,3160
1629881777408,2840
1629881780248,3480
1629881783728,3240
1629881786968,3160
1629881790128,4360
1629881794488,2880
1629881797368,4800
