trialStartTime,stimulusStartTime,stimulusCoords,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
262.2791351,263.5426621,0.3,period,period,1,1.799089504,0,0
264.1266297,265.3432616,0.1,comma,comma,1,1.778719244,1,0
265.9373058,267.1283873,0.1,comma,comma,1,1.839851277,2,0
267.8293077,269.4287438,0.1,comma,comma,1,2.146794914,3,0
270.004235,271.2620366,-0.1,x,x,1,1.843763854,4,0
271.895697,272.9427556,-0.3,z,z,1,1.520231666,5,0
273.4575262,274.496414,-0.3,z,z,1,1.484504745,6,0
274.9744538,276.1972326,-0.3,z,z,1,1.649457738,7,0
276.6617161,277.8428334,0.3,period,period,1,1.534165368,8,0
278.2284628,279.3629198,-0.3,z,z,1,1.548212967,9,0
279.807691,281.2429766,0.1,comma,comma,1,2.087848586,10,0
281.9270444,282.9637062,-0.1,x,x,1,1.646404312,11,0
283.6059815,284.7300509,0.3,period,period,1,1.58765153,12,0
285.2258059,286.2970757,0.1,comma,comma,1,1.630504875,13,0
286.892703,288.1977704,0.3,period,period,1,1.768600868,14,0
288.6925773,290.095638,-0.1,x,x,1,2.149568997,15,0
290.8724286,292.2433485,-0.1,x,x,1,1.785709545,16,0
292.6935651,294.0305142,-0.3,z,z,1,1.760430472,17,0
294.4932283,295.6100379,-0.1,x,x,1,1.692688659,18,0
296.2260217,297.6303282,-0.1,x,x,1,1.975930989,19,0
298.2420197,299.3969961,0.3,period,period,1,1.565803133,20,0
299.8392635,301.1431686,-0.3,z,z,1,1.718463088,21,0
301.5935305,302.8635274,-0.3,z,z,1,1.692140788,22,0
303.327713,304.675918,-0.1,x,x,1,1.988906804,23,0
305.3597661,306.575915,0.3,period,period,1,1.655745848,24,0
307.0583648,308.2967289,0.1,comma,comma,1,1.564985578,25,0
308.6601982,309.8300908,-0.1,x,x,1,1.745155486,26,0
310.439016,311.776571,0.3,period,period,1,1.812309439,27,0
312.2921594,313.530676,-0.3,z,z,1,1.694012061,28,0
314.0283376,315.2098488,-0.3,z,z,1,1.534731146,29,0
315.6082379,316.7299857,-0.1,x,x,1,1.518818445,30,0
317.1590956,318.3431455,0.1,comma,comma,1,1.595860269,31,0
318.7927499,319.9965068,0.3,period,period,1,1.581151193,32,0
320.4049099,321.6757408,0.1,comma,comma,1,1.693944416,33,0
322.1385517,323.3763403,0.1,comma,comma,1,1.68819117,34,0
323.8598465,325.0428057,0.3,period,period,1,1.659839624,35,0
665.9618939,667.2867621,0.3,period,period,1,1.835193044,0,1
667.8371719,669.2193501,-0.3,z,z,1,1.757778828,1,1
669.6351947,670.8859793,-0.3,z,z,1,1.697594681,2,1
671.3706949,672.5736298,-0.3,z,z,1,1.614026472,3,1
673.0145041,674.138592,-0.1,x,x,1,1.588396543,4,1
674.6364959,675.9734703,-0.3,z,z,1,1.832183947,5,1
676.5042927,677.6396583,-0.3,z,z,1,1.529338665,6,1
678.0710542,679.3073977,0.3,period,period,1,1.618577939,7,1
679.7381819,680.9532046,-0.3,z,z,1,1.599379572,8,1
