timestamp,is_blink
1630932113029,1
1630932118784,1
1630932121891,1
1630932122316,1
1630932124804,1
1630932125502,1
1630932131719,1
1630932136371,1
1630932168459,1
1630932171037,1
1630932172512,1
1630932172873,1
1630932173389,1
1630932175845,1
1630932176788,1
1630932177593,1
1630932181126,1
1630932182467,1
1630932184264,1
1630932185197,1
1630932186030,1
1630932192801,1
1630932194646,1
1630932196506,1
1630932204309,1
1630932206839,1
1630932213260,1
1630932217214,1
1630932223280,1
1630932225825,1
1630932249337,1
1630932252125,1
1630932252619,1
1630932267577,1
1630932271512,1
1630932271871,1
1630932273171,1
1630932274899,1
1630932278220,1
1630932278750,1
1630932279047,1
1630932295370,1
1630932296212,1
1630932305114,1
1630932306144,1
1630932307268,1
1630932308486,1
1630932309606,1
1630932310751,1
1630932311983,1
1630932313055,1
1630932314261,1
1630932314997,1
1630932315490,1
1630932316545,1
1630932317726,1
1630932318844,1
1630932320106,1
1630932321205,1
1630932322432,1
1630932323621,1
1630932324925,1
1630932325839,1
1630932326070,1
1630932327198,1
1630932328421,1
1630932329633,1
1630932330835,1
1630932332071,1
1630932333275,1
1630932334378,1
1630932335578,1
1630932336837,1
1630932338045,1
1630932339271,1
1630932340454,1
1630932341708,1
1630932342817,1
1630932344018,1
1630932345168,1
1630932346351,1
1630932347508,1
1630932348699,1
1630932349933,1
1630932351134,1
1630932352263,1
1630932353512,1
1630932354724,1
1630932355937,1
1630932357138,1
1630932358370,1
1630932359577,1
1630932360806,1
1630932362037,1
1630932363136,1
1630932364358,1
1630932365591,1
1630932366776,1
1630932368006,1
1630932369237,1
1630932370312,1
1630932371529,1
1630932372752,1
1630932373992,1
1630932375121,1
1630932376305,1
1630932377566,1
1630932378739,1
1630932379962,1
1630932381130,1
1630932382316,1
1630932383449,1
1630932384658,1
1630932385795,1
1630932386983,1
1630932388215,1
1630932389356,1
1630932390447,1
1630932391633,1
1630932392861,1
1630932394019,1
1630932395194,1
1630932396339,1
1630932397464,1
1630932398665,1
1630932399787,1
1630932400916,1
1630932401990,1
1630932403131,1
1630932404354,1
1630932405457,1
1630932406605,1
1630932407807,1
1630932408952,1
1630932410070,1
1630932411304,1
1630932412373,1
1630932413581,1
1630932414714,1
1630932415859,1
1630932417021,1
1630932418181,1
1630932419307,1
1630932420404,1
1630932421654,1
1630932422858,1
1630932424098,1
1630932425168,1
1630932426303,1
1630932427522,1
1630932428723,1
1630932429840,1
1630932431069,1
1630932432171,1
1630932433318,1
1630932434520,1
1630932435655,1
1630932436880,1
1630932438082,1
1630932439159,1
1630932440361,1
1630932441507,1
1630932442759,1
1630932443877,1
1630932444980,1
1630932446191,1
1630932447335,1
1630932448542,1
1630932449659,1
1630932450884,1
1630932452111,1
1630932453181,1
1630932454415,1
1630932455619,1
1630932456762,1
1630932456990,1
1630932457943,1
1630932459172,1
1630932460402,1
1630932461655,1
