timestamp,is_touching
1631018753893,1
1631018753971,1
1631018754065,1
1631018754143,1
1631018754237,1
1631018754395,1
1631018754505,1
1631018754598,1
1631018754661,1
1631018754754,1
1631018754895,1
1631018754989,1
1631018755083,1
1631018755176,1
1631018755317,1
1631018755364,1
1631018755506,1
1631018755600,1
1631018755709,1
1631018755834,1
1631018755912,1
1631018755991,1
1631018756069,1
1631018756225,1
1631018756334,1
1631018756397,1
1631018756490,1
1631018756584,1
1631018756697,1
1631018756869,1
1631018756932,1
1631018757010,1
1631018757103,1
1631018757307,1
1631018757322,1
1631018757432,1
1631018757525,1
1631018757624,1
1631018757715,1
1631018757825,1
1631018757934,1
1631018758043,1
1631018758137,1
1631018758215,1
1631018758356,1
1631018758418,1
1631018758512,1
1631018758670,1
1631018758764,1
1631018758842,1
1631018758936,1
1631018759045,1
1631018759139,1
1631018759248,1
1631018759373,1
1631018759467,1
1631018759561,1
1631018759657,1
1631018759735,1
1631018759891,1
1631018759953,1
1631018760063,1
1631018760203,1
1631018760250,1
1631018760328,1
1631018760471,1
1631018760565,1
1631018760658,1
1631018760737,1
1631018760862,1
1631018760976,1
1631018761109,1
1631018761187,1
1631018761344,1
1631018761567,1
1631018761713,1
1631018761821,1
1631018761923,1
1631018761985,1
1631018762048,1
1631018762188,1
1631018762298,1
1631018762475,1
1631018762600,1
1631018762686,1
1631018762749,1
1631018762811,1
1631018762936,1
1631018763124,1
1631018763217,1
1631018763264,1
1631018763327,1
1631018763393,1
1631018763471,1
1631018763580,1
1631018763695,1
1631018763788,1
1631018763866,1
1631018763945,1
1631018764007,1
1631018764054,1
1631018764148,1
1631018764241,1
1631018764319,1
1631018764416,1
1631018764509,1
1631018764619,1
1631018764744,1
1631018764853,1
1631018764947,1
1631018765041,1
1631018765103,1
1631018765212,1
1631018765355,1
1631018765473,1
1631018765541,1
1631018765643,1
1631018765751,1
1631018765845,1
1631018766003,1
1631018766066,1
1631018766160,1
1631018766269,1
1631018766331,1
1631018766443,1
1631018766553,1
1631018766662,1
1631018766740,1
1631018766880,1
1631018766948,1
1631018767042,1
1631018767198,1
1631018767277,1
1631018767383,1
1631018767463,1
1631018767564,1
1631018767695,1
1631018767815,1
1631018767877,1
1631018767971,1
1631018768089,1
1631018768180,1
1631018768246,1
1631018768445,1
1631018768512,1
1631018768587,1
1631018768699,1
1631018768793,1
1631018768887,1
1631018769028,1
1631018769115,1
1631018769249,1
1631018769343,1
1631018769390,1
1631018769489,1
1631018769629,1
1631018769786,1
1631018769832,1
1631018769926,1
1631018770004,1
1631018770098,1
1631018770223,1
1631018770348,1
1631018770413,1
1631018770507,1
1631018770620,1
1631018770708,1
1631018770844,1
1631018770920,1
1631018771029,1
1631018771178,1
1631018771220,1
1631018771308,1
1631018771466,1
1631018771575,1
1631018771638,1
1631018771747,1
1631018771856,1
1631018771919,1
1631018772044,1
1631018772169,1
1631018772231,1
1631018772325,1
1631018772437,1
1631018772546,1
1631018772703,1
1631018772765,1
1631018772859,1
1631018772956,1
1631018773066,1
1631018773181,1
1631018773309,1
1631018773378,1
1631018773469,1
1631018773559,1
1631018773659,1
1631018773751,1
1631018773892,1
1631018773981,1
1631018774117,1
1631018774185,1
1631018774297,1
1631018774373,1
1631018774494,1
1631018774586,1
1631018774664,1
1631018774789,1
1631018774944,1
1631018774999,1
1631018775105,1
1631018775211,1
1631018775302,1
1631018775404,1
1631018775509,1
1631018775594,1
1631018775703,1
1631018775820,1
1631018775906,1
1631018776005,1
1631018776172,1
1631018776238,1
1631018776331,1
1631018776441,1
1631018776503,1
1631018776597,1
1631018776704,1
1631018776829,1
1631018776923,1
1631018777032,1
1631018777111,1
1631018777235,1
1631018777313,1
1631018777407,1
1631018777550,1
1631018777669,1
1631018777732,1
1631018777826,1
1631018777947,1
1631018778037,1
1631018778155,1
1631018778248,1
1631018778358,1
1631018778434,1
1631018778577,1
1631018778624,1
1631018778796,1
1631018778894,1
1631018778959,1
1631018779065,1
1631018779150,1
1631018779247,1
1631018779386,1
1631018779466,1
1631018779545,1
1631018779670,1
1631018779778,1
1631018779836,1
1631018780023,1
1631018780086,1
1631018780164,1
1631018780242,1
1631018780382,1
1631018780463,1
1631018780588,1
1631018780709,1
1631018780772,1
1631018780881,1
1631018780943,1
1631018781053,1
1631018781209,1
1631018781303,1
1631018781396,1
1631018781478,1
1631018781571,1
1631018781696,1
1631018781821,1
1631018781899,1
1631018781993,1
1631018782118,1
1631018782181,1
1631018782274,1
1631018782399,1
1631018782511,1
1631018782604,1
1631018782698,1
1631018782807,1
1631018782870,1
1631018783027,1
1631018783124,1
1631018783218,1
1631018783311,1
1631018783414,1
1631018783518,1
1631018783627,1
1631018783721,1
1631018783831,1
1631018783955,1
1631018784018,1
1631018784096,1
1631018784252,1
1631018784330,1
1631018784455,1
1631018784533,1
1631018784643,1
1631018784721,1
1631018784878,1
1631018784940,1
1631018785033,1
1631018785127,1
1631018785221,1
1631018785330,1
1631018785486,1
1631018785580,1
1631018785643,1
1631018785752,1
1631018785846,1
1631018785939,1
1631018786064,1
1631018786158,1
1631018786283,1
1631018786361,1
1631018786469,1
1631018786570,1
1631018786695,1
1631018786789,1
1631018786883,1
1631018786992,1
1631018787101,1
1631018787179,1
1631018787304,1
1631018787414,1
1631018787495,1
1631018787589,1
1631018787682,1
1631018787776,1
1631018787901,1
1631018788010,1
1631018788120,1
1631018788198,1
1631018788292,1
1631018788370,1
1631018788498,1
1631018788607,1
1631018788717,1
1631018788842,1
1631018788904,1
1631018788998,1
1631018789143,1
1631018789220,1
1631018789314,1
1631018789408,1
1631018789521,1
1631018789599,1
1631018789739,1
1631018789895,1
1631018789927,1
1631018790005,1
1631018790145,1
1631018790208,1
1631018790380,1
1631018790458,1
1631018790570,1
1631018790632,1
1631018790726,1
1631018790835,1
1631018790960,1
1631018791054,1
1631018791163,1
1631018791241,1
1631018791335,1
1631018791413,1
1631018791588,1
1631018791681,1
1631018791775,1
1631018791869,1
1631018791963,1
1631018792025,1
1631018792181,1
1631018792259,1
1631018792384,1
1631018792559,1
1631018792637,1
1631018792699,1
1631018792778,1
1631018792871,1
1631018792965,1
1631018793074,1
1631018793168,1
1631018793262,1
1631018793418,1
1631018793515,1
1631018793624,1
1631018793718,1
1631018793765,1
1631018793889,1
1631018794030,1
1631018794093,1
1631018794186,1
1631018794280,1
1631018794374,1
1631018794470,1
1631018794611,1
1631018794751,1
1631018794814,1
1631018794892,1
1631018794985,1
1631018795064,1
1631018795235,1
1631018795313,1
1631018795423,1
1631018795504,1
1631018795614,1
1631018795707,1
1631018795832,1
1631018795942,1
1631018796020,1
1631018796113,1
1631018796238,1
1631018796332,1
1631018796426,1
1631018796538,1
1631018796632,1
1631018796710,1
1631018796804,1
1631018796898,1
1631018797054,1
1631018797147,1
1631018797226,1
1631018797319,1
1631018797438,1
1631018797553,1
1631018797662,1
1631018797777,1
1631018797852,1
1631018797946,1
1631018798040,1
1631018798134,1
1631018798274,1
1631018798368,1
1631018798470,1
1631018798573,1
1631018798651,1
1631018798761,1
1631018798886,1
1631018798979,1
1631018799073,1
1631018799151,1
1631018799245,1
1631018799339,1
1631018799474,1
1631018799576,1
1631018799669,1
1631018799763,1
1631018799872,1
1631018799935,1
1631018800091,1
1631018800185,1
1631018800294,1
1631018800404,1
1631018800482,1
1631018800575,1
1631018800700,1
1631018800794,1
