trialStartTime,trialEndTime,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
326.7341914519202,327.24670649901964,H,None,None,1,,0,0
329.1451420879457,329.64205069397576,F,None,None,1,,1,0
331.6449620779604,332.14208624791354,H,m,m,1,0.5688143100123852,2,0
334.14504949888214,334.6419069208205,X,None,None,1,,3,0
336.64446531492285,337.141969577875,B,None,None,1,,4,0
339.1438724419568,339.64198861201294,X,m,m,1,0.3518337979912758,5,0
341.64525424083695,342.1410869488027,R,None,None,1,,6,0
344.15167128597386,344.6627214730252,K,None,None,1,,7,0
346.64957853383385,347.162305383943,M,None,None,1,,8,0
349.14708757493645,349.6622107378207,Q,None,None,1,,9,0
351.6438942558598,352.1416899939068,M,m,m,1,0.7812594010028988,10,0
354.1455080648884,354.6416948379483,X,None,None,1,,11,0
356.6441808519885,357.1416803488973,Q,None,None,1,,12,0
359.1445376458578,359.64160290686414,K,None,None,1,,13,0
361.6444253558293,362.1416556849144,R,None,None,1,,14,0
364.1436033230275,364.6415699918289,H,None,None,1,,15,0
366.64468332380056,367.141779569909,R,m,m,1,0.3319148209411651,16,0
369.14707542187534,369.66193920886144,F,None,None,1,,17,0
371.6434564539232,372.1414919879753,M,None,None,1,,18,0
374.1449216189794,374.6414436118212,B,None,None,1,,19,0
718.1198267869186,718.6237856748048,K,None,None,1,,0,1
720.6070801648311,721.103363808943,M,None,None,1,,1,1
723.1042357718106,723.6033304869197,H,None,None,1,,2,1
725.6065331709106,726.1033412318211,F,None,None,1,,3,1
728.1062632089015,728.60323057184,H,m,m,1,0.2896637399680912,4,1
730.6072670249268,731.1026399650145,R,None,None,1,,5,1
733.106023796834,733.6032539259177,X,None,None,1,,6,1
735.6055357130244,736.103157026926,R,m,m,1,0.5785416031721979,7,1
738.1171896809246,738.6238365408499,B,None,None,1,,8,1
740.6061344658956,741.1031716139987,K,None,None,1,,9,1
743.106653471943,743.6030528428964,Q,None,None,1,,10,1
745.6217483598739,746.1357605969533,K,m,m,1,0.4055590459611267,11,1
748.1058801219333,748.6030225849245,F,None,None,1,,12,1
750.6056815839838,751.103014888009,B,None,None,1,,13,1
753.1052862198558,753.6029334659688,H,None,None,1,,14,1
755.6051779650152,756.1028785149101,B,m,m,1,0.3347021620720625,15,1
758.1052157809027,758.6236702238675,R,None,None,1,,16,1
760.6051567089744,761.1028005999979,Q,None,None,1,,17,1
763.105735308025,763.6029586829245,M,None,None,1,,18,1
765.6060347449966,766.1028174390085,X,None,None,1,,19,1
1143.8983247838914,1144.4016093409157,B,None,None,1,,0,2
1146.3843816670123,1146.881044411799,H,None,None,1,,1,2
1148.882997536799,1149.380898102885,K,None,None,1,,2,2
1151.3840905029792,1151.8809234579094,F,None,None,1,,3,2
1153.8831327320077,1154.3809142699463,X,None,None,1,,4,2
1156.3830939359032,1156.8804633240215,F,m,m,1,0.3190414381679147,5,2
1158.8829341910314,1159.3809472748544,Q,None,None,1,,6,2
1161.3835544600151,1161.8807717249729,R,None,None,1,,7,2
1163.884208919946,1164.3808410698548,Q,m,m,1,0.4002208928577602,8,2
1166.3842736019287,1166.8807603768073,M,None,None,1,,9,2
1168.8841071599163,1169.3806641339324,K,None,None,1,,10,2
1171.3828594859224,1171.8807046478614,R,None,None,1,,11,2
1173.8829320408404,1174.38060777192,K,m,m,1,0.340545690851286,12,2
1176.3828294349369,1176.8802248088175,B,None,None,1,,13,2
1178.8827559978236,1179.3807306447998,M,None,None,1,,14,2
1181.3828533899505,1181.8801243999042,B,m,m,1,0.3561813021078706,15,2
1183.88269596803,1184.3800536729395,Q,None,None,1,,16,2
1186.3833001509774,1186.879907833878,F,None,None,1,,17,2
1188.8849362768233,1189.3803591188043,H,None,None,1,,18,2
1191.3825951688923,1191.880370250903,X,None,None,1,,19,2
