timestamp,breathing_waveform
1629897192371,7454666
1629897192411,7453571
1629897192451,7449503
1629897192491,7448408
1629897192531,7446948
1629897192571,7446478
1629897192611,7444862
1629897192651,7443349
1629897192691,7441889
1629897192731,7442359
1629897192771,7443662
1629897192811,7444288
1629897192851,7446322
1629897192891,7449347
1629897192931,7452789
1629897192971,7456074
1629897193011,7460402
1629897193051,7465304
1629897193091,7471197
1629897193131,7476934
1629897193171,7482618
1629897193211,7487572
1629897193251,7492214
1629897193291,7495447
1629897193331,7498575
1629897193371,7501705
1629897193411,7504625
1629897193451,7507337
1629897193491,7510831
1629897193531,7513595
1629897193571,7516202
1629897193611,7518497
1629897193651,7521208
1629897193691,7523920
1629897193731,7526528
1629897193771,7528927
1629897193811,7531273
1629897193851,7532942
1629897193891,7534767
1629897193931,7535654
1629897193971,7535706
1629897194011,7535132
1629897194051,7533098
1629897194091,7531169
1629897194131,7528874
1629897194171,7526632
1629897194211,7524911
1629897194251,7522199
1629897194291,7520166
1629897194331,7518392
1629897194371,7516463
1629897194411,7514638
1629897194451,7512864
1629897194491,7510987
1629897194531,7509058
1629897194571,7505929
1629897194611,7503738
1629897194651,7502383
1629897194691,7500922
1629897194731,7498836
1629897194771,7496281
1629897194811,7494195
1629897194851,7491066
1629897194891,7489345
1629897194931,7486268
1629897194971,7484704
1629897195011,7482722
1629897195051,7481053
1629897195091,7479333
1629897195131,7478655
1629897195171,7477716
1629897195211,7475995
1629897195251,7474066
1629897195291,7473388
1629897195331,7471823
1629897195371,7470728
1629897195411,7470572
1629897195451,7469633
1629897195491,7468277
1629897195531,7467286
1629897195571,7467495
1629897195611,7465930
1629897195651,7464001
1629897195691,7462645
1629897195731,7460924
1629897195771,7460820
1629897195811,7460350
1629897195851,7460246
1629897195891,7459777
1629897195931,7459046
1629897195971,7459151
1629897196011,7459412
1629897196051,7459046
1629897196091,7458786
1629897196131,7458734
1629897196171,7458369
1629897196211,7458681
1629897196251,7459203
1629897196291,7458577
1629897196331,7458942
1629897196371,7459046
1629897196411,7459620
1629897196451,7458577
1629897196491,7456752
1629897196531,7456648
1629897196571,7456074
1629897196611,7455605
1629897196651,7455344
1629897196691,7455083
1629897196731,7455344
1629897196771,7455292
1629897196811,7455605
1629897196851,7456074
1629897196891,7457013
1629897196931,7456752
1629897196971,7458421
1629897197011,7459672
1629897197051,7461289
1629897197091,7464157
1629897197131,7466504
1629897197171,7469216
1629897197211,7471666
1629897197251,7474431
1629897197291,7476621
1629897197331,7478811
1629897197371,7481523
1629897197411,7484130
1629897197451,7487416
1629897197491,7489710
1629897197531,7493778
1629897197571,7495603
1629897197611,7498575
1629897197651,7501600
1629897197691,7503791
1629897197731,7506867
1629897197771,7509162
1629897197811,7511717
1629897197851,7514533
1629897197891,7517610
1629897197931,7519227
1629897197971,7521000
1629897198011,7522929
1629897198051,7524337
1629897198091,7526528
1629897198131,7527571
1629897198171,7529239
1629897198211,7530543
1629897198251,7531482
1629897198291,7532838
1629897198331,7534089
1629897198371,7533620
1629897198411,7534141
1629897198451,7532994
1629897198491,7532264
1629897198531,7530282
1629897198571,7528614
1629897198611,7527258
1629897198651,7526163
1629897198691,7525276
1629897198731,7522669
1629897198771,7521052
1629897198811,7518184
1629897198851,7516098
1629897198891,7513751
1629897198931,7511091
1629897198971,7509005
1629897199011,7506450
1629897199051,7504834
1629897199091,7502383
1629897199131,7500610
1629897199171,7498993
1629897199211,7497741
1629897199251,7495082
1629897199291,7494299
1629897199331,7492787
1629897199371,7491431
1629897199411,7489971
1629897199451,7488928
1629897199491,7487155
