trialStartTime,trialEndTime,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
324.908093055943,325.41595670511015,H,None,None,1,,0,0
327.4185158261098,327.9152326819021,F,None,None,1,,1,0
329.9187256770674,330.4157028419432,H,m,m,1,0.523350820876658,2,0
332.41887166909873,332.9153967550956,X,None,None,1,,3,0
334.91796104889363,335.4151489320211,B,None,None,1,,4,0
337.4176075679716,337.915694338968,X,m,m,1,0.3839156609028578,5,0
339.9185940499883,340.41559579293244,R,None,None,1,,6,0
342.4183499610517,342.9156361480709,K,None,None,1,,7,0
344.91882144706324,345.4155945959501,M,None,None,1,,8,0
347.42042429489084,347.93494470999576,Q,None,None,1,,9,0
349.91839650203474,350.41546217910945,M,m,m,1,0.6270287949591875,10,0
352.41761961602606,352.9155244070571,X,None,None,1,,11,0
354.9181663640775,355.41552667994983,Q,None,None,1,,12,0
357.4160910069477,357.91508553689346,K,None,None,1,,13,0
359.9181881919503,360.4153576050885,R,None,None,1,,14,0
362.4173732490744,362.915505456971,H,None,None,1,,15,0
364.9161076149903,365.4153125910088,R,m,m,1,0.7003908180631697,16,0
367.4181974111125,367.9147689989768,F,None,None,1,,17,0
369.9173188740388,370.4151164889336,M,None,None,1,,18,0
372.4174186910968,372.915189556079,B,None,None,1,,19,0
728.3347081181128,728.843712599948,K,None,None,1,,0,1
730.8468686689157,731.3437237520702,M,None,None,1,,1,1
733.346638383111,733.8435771069489,H,None,None,1,,2,1
735.8459541480988,736.3436532081105,F,None,None,1,,3,1
738.3432513240259,738.843552344013,H,m,m,1,0.6102360731456429,4,1
740.8463877700269,741.3434309270233,R,None,None,1,,5,1
743.3453980900813,743.8434799739625,X,None,None,1,,6,1
745.8456111189444,746.3434859469999,R,m,m,1,0.7062325701117516,7,1
748.3442416710313,748.8436555070803,B,None,None,1,,8,1
750.8440682410728,751.3428973238915,K,None,None,1,,9,1
753.345489337109,753.8415973540395,Q,None,None,1,,10,1
755.8441569209099,756.343284785049,K,m,m,1,0.5827419660054147,11,1
758.344245190965,758.8432628680021,F,None,None,1,,12,1
760.8462573389988,761.3432353991084,B,None,None,1,,13,1
763.3454141749535,763.8432467470411,H,None,None,1,,14,1
765.8460088830907,766.3431787039153,B,m,m,1,0.6795347100123763,15,1
768.3463211779017,768.8431289799046,R,None,None,1,,16,1
770.8453406069893,771.342682980001,Q,None,None,1,,17,1
773.343796380097,773.8429787820205,M,None,None,1,,18,1
775.8453195190523,776.3430295549333,X,None,None,1,,19,1
1267.7784670579713,1268.2864297849592,B,None,None,1,,0,2
1270.2884050379507,1270.786421350902,H,None,None,1,,1,2
1272.7884827319067,1273.286361539038,K,None,None,1,,2,2
1275.285786727909,1275.7854586429894,F,None,None,1,,3,2
1277.7854356649332,1278.2853902799543,X,None,m,0,0.3085832728538662,4,2
1280.2853272301145,1280.7851340379566,F,m,m,1,0.8869733961764723,5,2
1282.7851477430668,1283.2851522269193,Q,None,None,1,,6,2
1285.288970651105,1285.7856670538897,R,None,None,1,,7,2
1287.788518259069,1288.2858435679227,Q,m,m,1,0.4090672191232443,8,2
1290.2882756451145,1290.786088434979,M,None,None,1,,9,2
1292.789123070892,1293.285844682949,K,None,None,1,,10,2
1295.2885929679032,1295.7855650770944,R,None,None,1,,11,2
1297.789275489049,1298.2860999091065,K,m,m,1,0.6520093800500035,12,2
1300.2889068569057,1300.7855661159847,B,None,None,1,,13,2
1302.7882107109765,1303.2858613810968,M,None,None,1,,14,2
1305.2892251058947,1305.7858659490012,B,m,m,1,0.6769965791609138,15,2
1307.7881124368869,1308.285984768998,Q,None,None,1,,16,2
1310.2867879120167,1310.7858479500285,F,None,None,1,,17,2
1312.7887401150074,1313.2858755099587,H,None,None,1,,18,2
1315.2864032180514,1315.785757024074,X,None,None,1,,19,2
