timestamp,duration
1631106798049,4240
1631106802289,3720
1631106806009,4360
1631106810369,3880
1631106814249,3960
1631106818209,4200
1631106822409,3960
1631106826369,4320
1631106830689,4680
1631106835369,4640
1631106840009,4000
1631106844009,4440
1631106848449,5360
1631106853809,4160
1631106857969,4040
1631106862009,3760
1631106865769,5960
1631106871729,5280
1631106877009,4840
1631106881849,1800
1631106883649,4040
1631106887689,5000
1631106892689,4640
1631106897329,5040
1631106902369,5040
1631106907409,1920
1631106909329,3680
1631106913009,3800
1631106916809,4240
1631106921049,3120
1631106924169,3920
1631106928089,4680
1631106932769,3600
1631106936369,5360
1631106941729,4560
1631106946289,6960
1631106953249,7920
1631106961169,4720
1631106965889,4160
1631106970049,3600
1631106973649,3120
1631106976769,3640
1631106980409,8400
1631106988809,2920
1631106991729,5080
1631106996809,4880
1631107001689,3040
1631107004729,3720
1631107008449,4360
1631107012809,3920
1631107016729,2960
1631107019689,4000
1631107023689,3000
1631107026689,4600
1631107031289,4240
1631107035529,3520
1631107039049,5000
1631107044049,3400
1631107047449,2280
1631107049729,1400
1631107051129,1680
1631107052809,2040
1631107054849,2600
1631107057449,1600
1631107059049,5400
1631107064449,3280
1631107067729,3280
1631107071009,1720
1631107072729,2160
1631107074889,2840
1631107077729,2000
1631107079729,1880
1631107081609,5480
1631107087089,2400
1631107089489,4000
1631107093489,1240
1631107094729,920
1631107095649,1240
1631107096889,1040
1631107097929,1560
1631107099489,4080
1631107103569,4000
1631107107569,4480
1631107112049,1600
1631107113649,3720
1631107117369,2000
1631107119369,2560
1631107121929,5480
1631107127409,3360
1631107130769,2080
1631107132849,1320
1631107134169,1360
1631107135529,3040
1631107138569,4160
1631107142729,3240
1631107145969,2560
1631107148529,1280
1631107149809,5040
1631107154849,2080
1631107156929,4280
1631107161209,1480
1631107162689,2600
1631107165289,1360
1631107166649,1560
1631107168209,2000
1631107170209,1160
1631107171369,2000
1631107173369,3000
1631107176369,1920
1631107178289,2360
1631107180649,6320
1631107186969,2640
1631107189609,3000
1631107192609,3760
1631107196369,2520
1631107198889,4680
1631107203569,3320
1631107206889,5240
1631107212129,4440
1631107216569,1040
1631107217609,1760
1631107219369,1240
1631107220609,3000
1631107223609,4160
1631107227769,2120
1631107229889,1680
1631107231569,2400
1631107233969,2920
1631107236889,3360
1631107240249,2720
1631107242969,1800
1631107244769,2040
1631107246809,2120
1631107248929,1520
1631107250449,1280
1631107251729,1520
1631107253249,2480
1631107255729,1400
1631107257129,4280
1631107261409,2080
1631107263489,1560
1631107265049,2640
1631107267689,1720
1631107269409,2760
1631107272169,2080
1631107274249,1880
1631107276129,2880
1631107279009,2400
1631107281409,3560
1631107284969,3000
1631107287969,2160
1631107290129,960
1631107291089,1320
1631107292409,2520
1631107294929,2320
1631107297249,3480
1631107300729,1680
1631107302409,2080
1631107304489,1640
1631107306129,2960
1631107309089,2800
1631107311889,2520
1631107314409,2240
1631107316649,2360
1631107319009,2880
1631107321889,2720
1631107324609,2640
1631107327249,3320
1631107330569,2840
1631107333409,2800
1631107336209,2720
1631107338929,2760
1631107341689,2680
1631107344369,2800
1631107347169,2800
1631107349969,2720
1631107352689,2800
1631107355489,2800
1631107358289,2960
1631107361249,2560
1631107363809,2960
1631107366769,2800
1631107369569,3080
1631107372649,2400
1631107375049,2800
1631107377849,4000
1631107381849,2640
1631107384489,2800
1631107387289,2520
1631107389809,3320
1631107393129,3640
1631107396769,2640
1631107399409,2320
1631107401729,2840
1631107404569,2960
1631107407529,2360
1631107409889,2720
1631107412609,3200
1631107415809,3000
1631107418809,3240
1631107422049,2480
1631107424529,2960
1631107427489,3040
1631107430529,3120
1631107433649,2800
1631107436449,3280
1631107439729,2720
1631107442449,4360
1631107446809,5280
1631107452089,3320
1631107455409,3960
1631107459369,5040
1631107464409,3240
1631107467649,2480
1631107470129,3440
1631107473569,3000
1631107476569,6320
1631107482889,2960
1631107485849,3960
1631107489809,2640
1631107492449,3960
1631107496409,2400
1631107498809,3360
1631107502169,2840
1631107505009,3160
1631107508169,3160
1631107511329,2600
1631107513929,3520
1631107517449,3320
1631107520769,2720
1631107523489,3280
1631107526769,3200
1631107529969,3600
1631107533569,3200
1631107536769,2920
1631107539689,3240
1631107542929,3080
1631107546009,2560
1631107548569,3280
1631107551849,2560
1631107554409,3000
1631107557409,3440
1631107560849,3320
1631107564169,2680
1631107566849,3720
1631107570569,3720
1631107574289,3360
1631107577649,3040
1631107580689,2960
