timestamp,is_blink
1630411794476,1
1630411796494,1
1630411796759,1
1630411797543,1
1630411799073,1
1630411799715,1
1630411800067,1
1630411825305,1
1630411826739,1
1630411828122,1
1630411829408,1
1630411830801,1
1630411831476,1
1630411832116,1
1630411833420,1
1630411834313,1
1630411834875,1
1630411836272,1
1630411837314,1
1630411837486,1
1630411838910,1
1630411840375,1
1630411841656,1
1630411842994,1
1630411844336,1
1630411845765,1
1630411847093,1
1630411848392,1
1630411849694,1
1630411851027,1
1630411852456,1
1630411853530,1
1630411853749,1
1630411854377,1
1630411855199,1
1630411856387,1
1630411857818,1
1630411859254,1
1630411859882,1
1630411860596,1
1630411861989,1
1630411863310,1
1630411864474,1
1630411865970,1
1630411867298,1
1630411868561,1
1630411869999,1
1630411871347,1
1630411872584,1
1630411874006,1
1630411875196,1
1630411876452,1
1630411877705,1
1630411879068,1
1630411880237,1
1630411881573,1
1630411882791,1
1630411884012,1
1630411885362,1
1630411886666,1
1630411887916,1
1630411889142,1
1630411890465,1
1630411891074,1
1630411892298,1
1630411893470,1
1630411894804,1
1630411896085,1
1630411897225,1
1630411898482,1
1630411899771,1
1630411900967,1
1630411902178,1
1630411903512,1
1630411904724,1
1630411906064,1
1630411907432,1
1630411908609,1
1630411909921,1
1630411911228,1
1630411912425,1
1630411913747,1
1630411915087,1
1630411916439,1
1630411917672,1
1630411918994,1
1630411920193,1
1630411921503,1
1630411922719,1
1630411923933,1
1630411925242,1
1630411926457,1
1630411927678,1
1630411929017,1
1630411930248,1
1630411931423,1
1630411932645,1
1630411933866,1
1630411935118,1
1630411936393,1
1630411937717,1
1630411938906,1
1630411940084,1
1630411941457,1
1630411942642,1
1630411943921,1
1630411945175,1
1630411946516,1
1630411947815,1
1630411949115,1
1630411950334,1
1630411951683,1
1630411952996,1
1630411954217,1
1630411955537,1
1630411956853,1
1630411958059,1
1630411959256,1
1630411960508,1
1630411961729,1
1630411963061,1
1630411964376,1
1630411964784,1
1630411965548,1
1630411966770,1
1630411967985,1
1630411969325,1
1630411970678,1
1630411971886,1
1630411973212,1
1630411974418,1
1630411975559,1
1630411975842,1
1630411976952,1
1630411980905,1
1630411984224,1
1630411984938,1
1630411986263,1
