trialStartTime,trialEndTime,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
298.5909878370585,299.1018496149918,H,None,None,1,,0,0
301.0864894430852,301.581993564032,F,None,None,1,,1,0
303.5847855400061,304.0819987920113,H,m,m,1,0.585849812021479,2,0
306.0852646600688,306.5818568459945,X,None,None,1,,3,0
308.584270260064,309.08187553903554,B,None,None,1,,4,0
311.0821485450724,311.5813583059935,X,m,m,1,0.4252085359767079,5,0
313.58622443000786,314.08180124801584,R,None,None,1,,6,0
316.0842992080143,316.5818477550056,K,None,None,1,,7,0
318.58461148198694,319.0818070700625,M,None,None,1,,8,0
321.08573698508553,321.58173887303565,Q,None,None,1,,9,0
323.58454303303733,324.0816599710379,M,m,m,1,0.8581685180542991,10,0
326.08377402008045,326.5815452199895,X,None,None,1,,11,0
328.58382010506466,329.0816819979809,Q,None,None,1,,12,0
331.0825370680541,331.5815515840659,K,None,None,1,,13,0
333.5843109120615,334.0815485849744,R,None,None,1,,14,0
336.0865852140123,336.6019795370521,H,None,None,1,,15,0
338.60110889107455,339.1157760639908,R,m,m,1,0.4952777890721336,16,0
341.0837604610715,341.58133727905806,F,None,None,1,,17,0
343.5843710490735,344.08137952908874,M,None,None,1,,18,0
346.0833135760622,346.58140722301323,B,None,None,1,,19,0
710.4398338020546,710.9430884590838,K,None,None,1,,0,1
712.94302294706,713.4429459110834,M,None,None,1,,1,1
715.446073165047,715.9431025200756,H,None,None,1,,2,1
717.9459211470094,718.4430786400335,F,None,None,1,,3,1
720.4451182510238,720.942873888067,H,m,m,1,0.3822751890402287,4,1
722.9463592440588,723.4430024820613,R,None,None,1,,5,1
725.4436754049966,725.9429948370671,X,None,None,1,,6,1
727.944830329041,728.442965507973,R,m,m,1,0.394753269967623,7,1
730.4459389260737,730.9428723860765,B,None,None,1,,8,1
732.9438586350298,733.4427838880802,K,None,None,1,,9,1
735.445008150069,735.9427762200357,Q,None,None,1,,10,1
737.9456547090085,738.4422664940357,K,m,m,1,0.7102945549413562,11,1
740.443265444017,740.9417473210488,F,None,None,1,,12,1
742.9449856580468,743.4427093730774,B,None,None,1,,13,1
745.4456868430134,745.9426819550572,H,None,None,1,,14,1
747.9454441299895,748.4430779559771,B,m,m,1,0.5969822950428352,15,1
750.4418925869977,750.9420136420522,R,None,None,1,,16,1
752.9447789340047,753.4425379360327,Q,None,None,1,,17,1
755.4455322470749,755.9425086430274,M,None,None,1,,18,1
757.9446741000284,758.4424738030648,X,None,None,1,,19,1
1208.7443339850288,1209.252533596009,B,None,None,1,,0,2
1211.257425873075,1211.7529484250117,H,None,None,1,,1,2
1213.7555525089847,1214.2530352240428,K,None,None,1,,2,2
1216.2557496940717,1216.752869568998,F,None,None,1,,3,2
1218.7550398240564,1219.2529465120751,X,None,None,1,,4,2
1221.2549973130226,1221.752877074061,F,m,m,1,0.3807953170035034,5,2
1223.7537070619874,1224.2530921150465,Q,None,None,1,,6,2
1226.253886110033,1226.7528325300664,R,None,None,1,,7,2
1228.7547837289749,1229.2528033619749,Q,m,m,1,0.387345032999292,8,2
1231.255379759008,1231.7527664670488,M,None,None,1,,9,2
1233.7556228510805,1234.252852371079,K,None,None,1,,10,2
1236.2553992150351,1236.7526281020837,R,None,None,1,,11,2
1238.754867715994,1239.2526879030047,K,m,m,1,0.4009214440593496,12,2
1241.254956181976,1241.7520514900098,B,None,None,1,,13,2
1243.75469277706,1244.2525906140218,M,None,None,1,,14,2
1246.255509666982,1246.7524889130143,B,m,m,1,0.3950562789104879,15,2
1248.7548002860276,1249.2525227450533,Q,None,None,1,,16,2
1251.2556313030657,1251.7524376640797,F,None,None,1,,17,2
1253.754477415001,1254.2525685090804,H,None,None,1,,18,2
1256.2547878060725,1256.7522011300316,X,None,None,1,,19,2
